,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600183.SH,X600703.SH,X002007.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002241.SZ,X600271.SH,X300124.SZ,X000625.SZ,X600498.SH,X002463.SZ,X600867.SH,X002129.SZ,X600177.SH,X002506.SZ,X300136.SZ,X002008.SZ,X300014.SZ,X600066.SH,X300146.SZ,X002049.SZ,X000050.SZ,X600487.SH,X002371.SZ,X000977.SZ,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.444238902649881,0.126556690493924,0,0,0.0320538511909466,0,0,0,0.133892498194426,0,0,0,0,-0.126639447727306,0,0,0.0060688120704455,0,-0.073689284469558,0.0748025059219581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158526542822542,0.0276102483842069,0,0,0,0,0,0,0,0,0.0429718560141671,0,0,0,0,0,0,0,-0.00964864089191508,0,0,0,0,0,0,0
X000858.SZ,0.0401261733660509,0,0,0,0,0,0,0,0,0.153327881393594,0.354325144784061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138674510173329,0,-0.0785070305621878,0,0.0308678576683511,0,0,0,0,0,0,0,0,0,0,0.119692582072767,0,0,0,0,-0.018608449670333,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.214054059653787,0,0,0.125511979305909,0,0,0,0,0.107443730761303,0.105715867917617,0,0.0440647124553569,0,-0.00319005178981627,0,0.17504216375526,0,0,0.0502966919477965,0,0.0195970728664174,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0101197443713734,0,0,0,0,0,0,0,0,0,0.0260375776220189,-0.0135602385781668,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.201097934402277,0,0,0,0,0,0,0,0.105223320400354,0,0.119134561785108,0,0,0,0,0,0,0.235849372978205,0,-0.0940050546710754,0,0,0,0,0,0.192942285626377,0,0,0,0,0,0,0,0,0.0464887000561622,0,0,0,0,0,-0.077347525064558,0,0,-0.020945604434021,0,0,0,0.0626738017003364,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152073580181893,0,0,0,0,-0.0597154162343571,-0.0451715390182378,0.0335883012483203,0,0,0.132648723306116,0.0150957237829307,0,0,0,0,0,0.204948187566474,0,0,0,0,0,0,0,0,0.0548988397518976,0,0,0,0,0,0,0.063562521648406,0,0.0422640277015404,0,0,-0.013805126135503,0,0,0,0,0,0
X002415.SZ,0,0.171676801261351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774284411148632,0,0,-0.014895378541478,0,0.613566627090746,0,0,0,0,0,0.303034493110579,0,0,0,0,0,-0.00664493860684801,0.0322274742210573,0,0,0,0,0,-0.0387192505487672,0,0,0,0,0,0,0,0,0,0.00668123138093932,0.0066541366437375,0,0,0,0,0,0
X002304.SZ,0,0,0,4.33680868994202e-19,0,0.00686302844854798,0,0,0,0,0.204950872492944,0,0,0,0.202318180343274,0.152396830455818,0.035507819815971,0,0,0,-0.0262880673792187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686115190381942,0,0,0,0,0.0774249289986,0,0,0,0,0,0,0,0,-0.0486235276654396,0.0984886381842972,-0.0313103000346508,0.0525905719846627,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.164822802164369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590480344973851,0,0,0,0,0,0,0,0,0,0,0,0,0.0790514182018522,-0.057427779472831,0,0,0,0.00167298833100304,0,0,0,0,0.00405598504992907,0.39205332455466,0,0.0357134306128462,0,0,0.0358207824361664,0,-0.00697713256980838,0.0805761178081786,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.209714485988402,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0879816969425317,0,0.0417046725546556,0,0,0,0,-0.0776965904422676,0.0881377818041792,0,0,0,0.628683247153198,0.0107610195427722,0,0,0,0,0,0,0,0,0,0.0846656536011595,0,0,0,0,0,0.0348200226008932,0,0.031665917161769,0.112354926419356,0,0,0,0,0,0
X002475.SZ,0.234643351194465,0.147390009698201,0.167528253987061,0,0,0.219480524015985,0,0,0.316785174422042,0,0,0,0,0,0.19908667556173,0,0,0,0,0,0.12521126137395,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0210318707584418,0,0,0,0,0,0,0,0,-0.152568291228021,0.00522202292172038,0,0,0,0,0,0,0,0.0156521381091716,-0.0486370363470904,0,0,0,0.0514800791284523,0,0
X000568.SZ,0,0.696108434683151,0,0,0,0,0,0,0.0250592019839174,0,0,0.0578668785444914,0,0,0,0.0491479958693426,0.0833445170750407,0.141381450455373,0,0.0483272724354607,-0.0342634610519144,0,0.0503320151888496,0,0,0,0,0,-0.0791157477290065,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.118426559905644,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0404837251829193,0,0
X600031.SH,0,0.11228095742014,0,0,0,0,0,0,0,0,0,0,0,0.154435094245243,0,0,0,0,0,0,0,0,0.0155694038133291,0,0,0.0992586750176635,0.15803515852946,0,0,0,0,0,0,0,0,0,0,-0.0687143514173175,0,0,0,0,0,0,0,0,0,0.179471481471099,0,0.00885819854913187,0,0.0253859512929287,0.0149592734803727,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406908482286818,0,0,0.0162831980724465,0,0,0,0,0.0784010784847057,0,0.126613624376023,0.0379781256406413,0,0,0,0,0,0.0192637952937968,0,0,0,0,0,0,0,0.127038526952078,0.080696532705991,0,0,0,0,0,0,0,0.000853680893072093,0,0,1.73472347597681e-18,0.0246632974995247,0,0,0,0.0726858275592873,0,0
X000338.SZ,0,0,0.067672924797513,0,0.0327260528637263,0,0,0,0,0,0,0.37130531605488,0,0,0,0,0,0,0,-0.000579429013797416,0,0.190122133647425,0.141079406114322,0,0,0,0,0,0,0,0,0.0845407449768133,0,0,0,0,0,0,0,0,0,0.0849346407394574,0,0,0.175222702934104,0,0,0,0,0.0639719109338833,0,-0.00335049965071284,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.364646345028842,0,0,0,0,0.385798042316342,0,0.229930428592677,0,0,0,-0.091690987568127,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.084154028039353,0,0,0,0,0,0,0,0.0121096031492266,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736226113127452,0,0,0.155130394379465,0.00837949381511384,0.0341952307743548,0,0,0,0,0,0
X600809.SH,0,0.0760545580008402,0,0,0,0,0,0,0,0,0.132411950567517,0,0,0,0,0,0.16558903464819,0.0547603629636079,0,0,0.0904886635328084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250795795700613,0.0979874958520423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827663291902866,0,0,0.00413583538261272,-0.00242193505267714,0,0,0,0,0,0
X000596.SZ,0,0.0363445917053863,0,0,0,0,0,0,0,0,0.745399769356732,0,0,0,0,0.05249239065085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117722423874669,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0165723618014252,0,0.00551392682686747,0,0,0,0,0.0364129053209687,0,0
X000661.SZ,0,0,0,0.170937512574091,0,0.183344353296421,0.0908634316951736,0,0,0,0,0.130231726607264,0,0,0,0,0.0704978300168454,0,0,0,0,0.188592058948982,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184871684338897,0.00354268072976546,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0188895716177664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130641364456989,0,0,0.0511340190859825,0,0,0,0.0696107101311874,0,0,0,0,0.0156842669236643,0,0,0,0,0,0,0.0478782489846059,0,0,0,0.0127692111363017,0.0516761138521371,0,0,0,0.068206225376712,0,-0.0102481400789816,0,0.00661683382302077,-0.0112342563396098,0,0,0,0,0,0
X600183.SH,0,0,-0.341364994776517,0,0,0,0,0,0.134787420228072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830763896210646,0,0.22239761296267,0,0,0,0.0683298207360677,0.224610793873955,0,0.0930981801090781,0.235469822173558,0,0,0,0.133202254988325,0.0138285877686003,0.00708532907100816,0,0.0110890971800496,0,0,0,0,-0.106599344460555,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698240002559439,0.137258396193677,0,0,0.0481908989350976,0,0,0.518709493816159,0,0.00378526594587302,0,0.122363204612396,0,0,0,0.207244720016112,0,0.020621957611855,0,0,0,0.108890272339557,0,0.211275694821777,0,0,0,-0.343950861154375,0,0.0729173030005972,-0.0781493351329054,0,0,0,0.182086067951194,0,0
X002007.SZ,0,0,0,0,0,0,0,0.067490430183856,0,0,0,0,0,0,0,0,0,0.336199028707923,0,0,0,0,0,0,0.11100202805486,0,0.228742113929338,0,0,0,0,0.0137447323017561,0,0,0,0.0407555331335279,0,0,0,0,0.0509389571208364,0,0,0,0,0,0,0,0,0.0826039649036524,0,0,0.00421089588394714,0,0,0,-0.036744962062327,0,0
X002236.SZ,0,0,0,0,0,0.620075398071756,0,0,0.131813239602069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031267126767972,0,0,0.052484894350025,0,0,0,0,0,0,0.00308005689994502,0,0.033134216224763,0.123562149171214,-0.0613383293119321,0.0993728433977496,0,0,0,0,0,-0.0316360635164688,0,0,0,0,-0.0237870451668085,-0.00491713937301699,0,0,0,0.207124115409756,0,0
X000100.SZ,0,0,0,0,0,0,-0.0938322882360258,0,0,0,0,0,0,0.132861823258756,0,0,0,0,0,0,0,0,0.0652532047299027,0,0,0,0.140938071223113,0,0.050244917877992,0,0,0,0,0.0682400086415341,0,0,0,0,0,0,0,0,0,0.0315960905926503,-4.33680868994202e-19,0,0,0.0045849771573296,0,0.0497806509742544,0,0,0.0266249211184311,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531631565633734,0,0.22623510473784,0,0,0,0,0.157271289259697,0,0.241712793840488,0,0,0,0,0,0.00662926692553585,0.0142325281585098,0,0,0,0,0.0731140037606552,0,0,-0.0521376612945705,0,0,0,0,0,0.0847936587323967,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.132026178011017,0,0,0,0,0,0,0,0,0,0.528770568756842,0,0,0,0,0,0,0,-0.0270432942945587,0,0,0,0,0,0,0,0,0,0,0,-0.0830439112495323,0,0,0.0580854211950309,0,0,0,0,-0.120773390526615,0.161588877754013,0,0,-0.0712687904030419,0,0,0,0,0,0,0,-0.0847399034829561,0.0920165574315982,0,0,0,0,0,0
X300142.SZ,0,-0.144266459410996,0,0,0,0,-0.034996169847155,0,-0.0547356797486712,0,0,0,0,0,0,0,0,0.211910818641791,0,0,0.0129896868407913,0.378935106235403,0,0,0.0464746507859121,0,0,0,0,0,0,0.19907497511492,0,0.169050843343521,0.180636722350519,0,0,0,0,0,0,0,0,0.0390823772287362,0,0,0,0,0,0.0365835360945697,0,0.0196298679890572,0.0136353422006403,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.089344806674516,0,0,0,0,0,0,0,0,0.0136233425295158,0,0.129897225100726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114277811820009,0,0,0,0,0,0,0.0584777591811866,0.100420478837858,-0.139894781336403,0,0,0.0874367753604334,0.0933199404849898,0.0138263003486294,0.223668827786551,0,0.00198873574598059,0.0763342734277808,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.327189607416906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135382709689975,0.218501537092722,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0263067042567476,0.240837812149639,-0.0868690115519063,0,0,0.0867884172928487,0.0732485003060467,0,-0.020060423777216,0,0,0,-0.0722892599634676,0,0,0,0,0,0,0.0122737588854508,0,0,0,-0.0177024205942995,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145174077007038,0,0,0.0248390720062581,0,0.0288976401261649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124955338715305,0.0201666802619106,0,0.0859273756462241,0.268739041799672,0.0628204730443316,0,0.00616190002596326,0.0181059884288925,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17639644342412,0,0.106996650644388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858562441333902,0.0896512442752948,0,0,0.144760001271489,0,0,0.0368404438151199,0,0,0,0,-0.000528197742517734,0,0,0,0,0,-0.0563308179214654,0,0,0,0,0,0,0.0292531867213012,0,0
X000625.SZ,0,0,0,0,0.255238102637163,0,0,0,0,0.164472906989007,0,0,0,0,0,0,0,0,0,0,0.0777247210873927,0,0,0,0,0,0.237494010514676,0,0,0,0,0,0,0.104996676335267,0.0531518624763404,-0.00664585000220761,0,1.73472347597681e-18,0,0,0,0.07844487360232,0,0,0,0,0,0,0,-0.0356907765411967,0,0.030694364400643,-0.0584778711915572,0,0,0,0.0586957552616759,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.237248604556385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059699539995059,0,0.138080763152745,0,0,0.0038414066748707,0,0.0782039956111364,0,0,0.0621906154576203,0,0.109286074182052,0,0,0.0657349151262237,0,0,0,0.0876915942338722,0.0768594307575681,0,0.00753522582283183,0,-0.0316673117463224,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.710417107276444,0,0,0,0,-0.28330471173715,0.00211601363370017,0,0,0,0.228905474306429,0.0731277480921569,0,0,0,0,0,0.0321864894050535,0,0.0654795617409589,0,0,0.141180213413489,0,0,-0.450539448566758,0,0,0.136882808326822,0,0,0,0,0,0,0,0,0.202585681873699,0,0,0,0,-0.0615085531140059,-0.0820807245452742,0,0,0,0,0,0
