,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X002241.SZ,X600690.SH,X600703.SH,X300142.SZ,X002007.SZ,X300014.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600741.SH,X600584.SH,X002129.SZ,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X000066.SZ,X002456.SZ,X300136.SZ,X002179.SZ,X002185.SZ,X002008.SZ,X002463.SZ,X600118.SH,X601799.SH,X002180.SZ,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.227742506704337,0.0983184494188229,0,0,0,0,0.148464160982876,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.123206281725953,0,0,0.0118869258370146,0,0,0,0.0158819053791709,0,0,0.040474126130502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402636007965342,0,0,-0.00496818179779675,0,0,0,0,0,0
X000858.SZ,0.206364897542054,0,0,0,0,0,0,0.165962152308656,0,0,0,0.135753637750576,0,0,0.28868018681313,0,0.133219236275229,0,0.0210775904106913,0.0183426426200219,0,-0.0120228240581212,0.0451398219756465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147232271626496,0,0,-0.00800458559193196,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0368505865028876,0,0,0,0.0555981394255675,0.106513311090225,0,0,0,0,0,0.0580311085246415,0,0,0,0,-1.38777878078145e-17,0.0698695378884245,0,0,0.130413720759716,0,0,0.0122543224686681,0.193345693607725,0,0,0,0,-0.0530080745181222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124245471751184,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267626566878659,0.0793085202979191,0,0,0.0143287751891212,0,0.0797969153151742,0,0,0,0.056037380257781,0,0,0.0293401631990149,-6.93889390390723e-18,0,0,0.058108868404817,0.033848888827616,0,0,0,0,0,0.0910642512212618,0,0,0,0,0,0,0,0,0.0384071496837643,-0.0236423760970498,0,-0.0341260489482447,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0896845773648184,0,0,-0.0615713186666546,0,0.152016205985992,0.137353640161426,0,0,0,0.00697062452011183,0,0.228106710277597,0,0,0,0,0,-0.0056315571688597,0,0,0,0,0,0,0,0,0.0379060181207433,0,0,0,0,0,0,0,0,0,0,0,0.0683882218076842,0,0,0,0,0,0,0.00588552575325291,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0310344583849949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177542054262051,0,0,0,0,0,0,0,0,0.417908676054501,0,0.17151826998927,0,0,0,0,0,0,0.201813188663251,0,0,0,0,0,0,-0.0257577241309743,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0559227310444711,0,0,0,0,0,0,0.151588747280729,0,0.117588139588124,0,0,0,-0.0272485778942664,0,0,0,0,0,0,0,0,0,0,0.0783952912013102,0,0,0.163647120921383,0,0,0.108219771602566,0.0242667200083634,0.00360987709970166,0,0,0.108638976148635,0.0141677428579969,0,0,-0.123338299575935,0,0,-0.0854320263154982,-0.0162348016596322,0.0126838633925552,0,0,0,0,0,0
X002304.SZ,0,0.225088219667849,0,0,0,0,0,0,0,0,0,0.357156685438778,0,0,0.0547608889576475,0,0,0,0,0.0333555650442459,0,0,0.152795068154261,0.0868181178174874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555888836021454,0,0,0,-0.0664378766367578,0,0,0,0,0,0,0,-0.0060875575548855,-0.00500579890327419,0,0,0,0,0,0
X000661.SZ,0,0,0,0.173970183784775,0,0,0,-0.113892252155802,0,0,0,0,0,0,0.038976130291118,0,0.0112201196566283,0,0,0,0.314548828952592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220162856353948,0,0,0,0,0,0,0,0,0,0,0,0.0125081188015622,-0.0318585029385256,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.0554046634150105,0,0,0,0,0,0,0,0,0,0,0,0,0.0143241426603822,-0.0840081594452482,0.0471811222869209,0,0,0,0,0,0,0,0.203530098563344,0.0263003492160316,0,0,0.132339578425527,0,0,0.0131811006132116,0,0,0,0,0,0.167151284498144,0.0784259160962737,0,0,0.367653464940534,0,0,0.0191734361201749,-0.0322233746240172,0,0,0,0,0,0
