,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X300136.SZ,X000157.SZ,X002007.SZ,X600372.SH,X600522.SH,X300003.SZ,X002008.SZ,X002294.SZ,X000981.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X002074.SZ,X600566.SH,X300115.SZ,X600809.SH,X000623.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.180678350440542,0,0.137327227455212,0,0,0,0,0.201442998634155,0,0,-0.0814149930439613,0,0,0,0,0,0.0702461824030197,0,0,-0.0162695481769761,0,0,0.0405915164977785,0,0,0,0,0,0,0,0,0,0,0,0,0.0996568676336294,0,0,0,0,0.0820328936327356,0.00166928053345539,0,0,0,0.000173512547884795,0.00213607374981141,0,0,0,0,0,0
X600104.SH,0,0,-0.095366622790392,0,0,0,0.00388325474110635,0,0,0.252306563861037,0,0.346163677827035,0,0.334612305200741,0,0,-0.0675989008906798,0,0,0,0,0,0,0.0674161246664992,0,0,-0.12232008004654,0.0764491032747448,0,0,-0.0772673589152253,0,0,0,-0.0342925378509505,0,-0.0131771369815,0,0,0,0,0,0,0,0,0,0,0,0,0.170315545273813,-0.00642240542910294,-0.00419356726209467,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0148784624354579,0,0,0,0,0,-0.0884934039624218,0,0,0,0.397337697052556,0,0,0,0,0,0,0.275583009211333,0,0,0,0,0,0,0,0,0,0,0.016474988704833,0,-0.0430497172391078,0,0,0.0392465240946638,0,0,0,-0.212883301228229,0.0455967056749726,0,0,0,0,-0.205455349193078,-0.00980386802302084,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.055601518453728,0,0,0.0397027418217256,0,0,0.105273342354734,0.139185186536732,0,0,0,0.0152415269130437,0,0,0.150427883266806,0,0,0,0,0,0,-0.0204455819731418,0,0,0,0,0,0,-0.109828331730557,0,0,0,0,0,-0.034528735245411,0,0,0,0,0,0,0.111587772351139,0,0,0,0.0130735401510463,-0.00831232766727531,0,0,0,0,0,0
X000858.SZ,0,0,0,0.136551465934205,0,0,0,0.0115095944439149,0,0,0,0,0.351468672055731,0,0.00397647786627566,0,0.0345629171933717,0,0.119520631015204,0,0,0,0.0242931868860331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110378225628858,0,0,0,0.0277664837644043,0,0,0,0,0,0.130922885272199,0,0,0,-0.00683237827616557,-0.00235981737328013,0,0,0,0,0,0
X000725.SZ,0,0,0,0.13183098401316,0,0,0,0,0,0,0,0.126705073449294,0.0202568820246808,0.0910487775277461,-0.373804897424765,0.236809267129258,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0201555104029499,0,0,0,0.0148147425013873,0,0,0,0,0.119974744785599,0,0,0,0.27648178496767,0,0,0,0,0,0.163222416125962,0,0.191140185812215,0,0,-0.0673672687840745,0.0417998936190867,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0442531558241238,0.0551262412550235,0,0,0.210133425284925,0,0,0,0,-0.077547287310114,0,-0.0106627047086204,0,0,0.0480699354694863,0,0.0695187479090116,0,0,0,0,0,0,0,0,0,-0.0414590354733037,0,0,0,0,0,0,0.0287592082292337,0,-0.0293556385776006,0,0.00388625686708164,0,0.0278742737050605,0,-0.0697504149758031,0,-1.0842021724855e-19,0.0246972870213991,0,0,0,0,0,0
X002304.SZ,0,0.720784032449759,0,0,0,0,0,0,0,0,0,0,0,0.499820606955682,-0.29435189948314,0.110309654872448,0,0,0,0,0,0,0.0806606506642024,0,0,0,0,0,0,0,0,0,0,0,0,0.645014204597296,-0.00169988069094867,0,0,0,0,0,0,0,0,-0.0173107741394691,0.0285577722230012,0,0,0,0.0611682167098523,0.0371007076446505,0.0358425054807623,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.169725129562997,0.0252060651957385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204013581671708,0,-0.0925055801378059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501730875087648,0,0,0,-0.120376570037235,0.11219315296839,0,0,0,0,-1.0842021724855e-19,-0.00411618698374022,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.204197621151723,0,0,0,0,0,0,0,0,0,0,0.0270489552966024,0,0,0,0,0,0,0,0,0,0,0,0.0428067876533521,0,0,0,0,0,0,0,0,0,0,0,-0.0277084334304873,0,0,0.0126291724415925,0.103599251865788,0,0,0,-0.00140384942436962,-0.0157722727880809,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153661196223272,0,0.0434633207448817,0,0,0,0,-0.0113007199359995,0.206901319573489,0,0,0,0,0,-0.0523687166865403,0.119533039566732,0,0,0,0.378658816949653,0,0,0,0,0,0,0,0,0,0,0,0,0.011043386356573,0,-0.0123173048660054,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.161057924253767,0,0,0,0,0,0,0,0,0,0,0.109321875071197,0,-0.179718256719255,0,0,0,0,0,0,0,0,0.0983546810471506,0,0,0,0,0,0,0,0,0,0,0,0,0.167692474134204,0,-0.00775805676902728,0,0,0,0,0,0,0,0.00235932487462343,0.00015724942640761,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.530470018025766,0,0,0,0,0,0,0.0173340145167569,0,0,0,0,0.0455138757233457,0,0,0,0,0,0,0.0844150382617542,0,0,0,-0.0551724725874593,0,0,0.0416603018911322,0,0,0,0.0222797081774461,0.0565404605159321,0,0,0,0,0,0,0,0,0,0,0.192676955698891,0,0,0,-0.0107294917247463,0,0,0,0,0,0,0
