,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002241.SZ,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X000100.SZ,X600118.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X000559.SZ,X002074.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X000050.SZ,X002007.SZ,X002426.SZ,X002180.SZ,X002294.SZ,X002249.SZ,X600867.SH,X600089.SH,X002049.SZ,X600699.SH,X000869.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X600498.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0.184571244916012,0.103011829283376,0,0.0225007278046075,0,0.00499582039649836,0,0,0,0,0,0,0.06389836573874,0,0,0,0.00889742089674875,0,0,0,0.0733110352836451,0,0,0,0,0.0126131342698098,0.0185824816160607,0,0.046596197159381,0,0,0,0,0,0,0,0.0619880681960111,0,0.0395734821015881,0,0.0890574503984826,0,-0.0394656330903577,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0776791284696091,0,0,0,0,0,0,0.163549571350729,0,0,0,0.0821729577675008,0,0,0.0344746084178626,0.161973282891538,0,0,0,0.124284976983758,0,0,0,0,0,0,0,0,0,0,0.0412149338165464,0,0,0,0,0.00800591587810384,0,0,0,0,-0.00642167955387345,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,-0.0277218966826148,0,0,0.0441967290879609,0.196328969783756,0,0,0,0,0,0,0,0,0,0.13421660690504,0.0881268479477767,0,0,0.150124294977163,0,0.256724359675278,0,0,0,0.130926992843962,0,0.147318036465091,0,0,0,0.0988952747321158,0.114827301670757,0,0,0.101547809288392,0,0,0,0,0,0,0,0,0,0.0941797349377633,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0688873465269903,0,0,0,0,0,0.20779218141815,0,0,0,0.0534979084595836,0,0,0,0,0,0,0.0409666797907844,0.0940433854797167,0.032885146139927,0.177966193053367,0.263953346413793,0,0,0,-0.0526170151850838,0,0,0,0,0.0260755856740884,0,0,0.0879998270491,0,0,0.0443091713806588,0,0,0,0,0,0.00901076826536005,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.172709202981455,0,0.24201182656999,0,0,0,0,0,0,0,0,0,0,0,0,0.031569050360022,0,-0.0294983370312422,0,0,0,0,0,0,0.199570384920748,0.0828510008007252,0,0,0.0117202431612875,0,0.19061263605889,0,0,0.0153254159142167,0,0,0,0.00751040889319374,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.192693913882459,0,0,0,0.128546185756698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209439632014843,0,0,0,0,0,0,0.0707130822155631,0,0,0,0,0,0,-0.0156883614999238,0,0,0,0,0,0,0,0,0.00330628425147555,0,0,0,0.154385422352546,0,0,0,0,-0.0163878552841413,-0.0541632258101238,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0645665838782237,0,0,0,0,0,0,0.0466079327816302,0.0454231008968198,0.0754190498041372,0,0,0.106632203728689,0.0441544654961718,0,0.0263637552881191,0,0,0,0.0614369736846021,0,0.0361987882914446,0.0888558320215459,0,0.0260292129342527,0,0,0,0,0.133377235716204,0.117860425639871,0.185256127586716,0,0,0,0,0,0,0,-0.0183121438111706,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0325034002493069,0,-0.142952859319968,0,0,0,0,0,0,0.00349855733551272,0,0,0,0,0,0,0,0,0,0,0.142009117528065,0,0,0.189232065056883,0,0,0,0,0.366447282201303,0.10051685516759,-0.0739560825217382,0,0,0.0532079137776685,0,0,0,0,0,0,0,0,0.185866496711645,0,0.149619201913499,0,0.456406656277936,0,0.0387709630341993,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.026761089262761,0,0,0,0,0,0,0.142619178717492,0,0,-0.0332150184913528,0,0.153965712840803,0,0,0,0,0,0,0,0,0,0.0747405915357234,0.0500454064968129,0,0,0.0944626532137485,0.0669201340836279,0.0324203459083333,0,0,0,0,0.0720223658674459,0,0,0,0,0,0,0,0,-0.00776316293403247,0,0,-0.00191693575075422,0,0,0,0
X002506.SZ,0,0,0,0,-0.0811209464350087,0,0,0.0775775998455442,0,0,0,0,0,0,0,-0.0555660142327744,0,0,0.272657719690003,0,0,0,0,0.0905591612516124,0,0,-0.133964947694501,-0.0491596350310427,0,0,0.0883965246455386,0,-0.129310691381896,0,0.152741376821639,0,0.11047430914433,0,0.28138017433068,0,0,0,0.0745786046357897,0,0.0743688668746624,0,0,0,0,0,0,0,0,0,0,-0.252413644615117,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37044743203561,0,0,0.26357811869643,-3.46944695195361e-18,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.124010918383024,-0.230403343527084,0,0,0,0,0.210795752903413,0.0568731915123829,0,0.00629073600503855,0,0,0,-0.0249496555368984,0.0636120348048969,0,0,0,-0.173117790483818,0.142883116452356,0,0,0,0.0909531463548051,0,0
X300003.SZ,-0.042098612399578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26136481113846,0,0,0,-0.126453536738047,0,0,0,0,0,0,0,0,0,0.0731404598013972,0,0.14060451698537,0,0,0,0.145677701893721,0,0,0,0,-0.0270979356779806,0,0,0,-0.022577339441997,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0161553505631521,0,0,0,0,0,0.138374841006137,0,0,0,0,0,0,0.0591661553287142,0.144979856726287,0,0,0,0,0,0,0,0.0237824373982321,0.0826168454895727,0,0,0,0,0,0,0.147141849966216,0,0,0,0.0900941404123543,0,0,0,0,0,0,0,0,0,0,0,0,0.00153922280472583,0,0,0,0,0,0
X000338.SZ,0.0219384847100562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332836934809289,0.0828323475418326,0.229137411047182,0.079277366249829,0,0,0,0,0.0154912806633791,0,0,0,0,0,0,0.0191592591458879,0,0,0,0,0,0,0,0,0.00710071176300445,0,0,0,0,0,0,0,0,0.0528491818549837,0.0114974010787758,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160618638252213,0,0,0,0,0,0,0.0847455812314709,0,0,0,0,0.0166617607677299,0,0.132465714598568,0,0.00632565090825717,0,0,0,0,0,0.183644073734036,0,0.0141562073821969,0.148787373409567,0,0.0690488960029685,0,0,0,0,0,0,0,0,0,0.0141357178682906,0,0.00893018507866277,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.200493450497937,0,0,0,0,0,0,0,0,0,0,0.0573884942346997,0,0,0,0,0.132524902371546,0,-0.0375205530203575,0,0.0665577717887648,0,0,0,0,0,0.096772447711616,-0.0887303568912281,0,-0.0470528334322095,0,0,0,0,0.0839280018372549,0,0,0,-0.164102341396839,0,0,0,0,-0.0016745025110141,-0.0233678990221178,0,0,0,0,0,0
X002456.SZ,-0.130457516001272,0,0,0,0.0689455173742503,0,0,0,0,0,0.00612975958470508,0.108501360718856,0,0,0,0.215881385885395,0,0.325457970482429,-6.93889390390723e-18,0,0,0,0.0286531071117119,0,0,0,0,0,0,0,0,0,0,0.160331059567153,0.0152510149940511,0.0684081465268302,0.170077182836994,0,0,0,0,0,0.164295086079859,0,0,0,0,0,-0.086949775872637,0,0,0.0131361465446726,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0279462821565263,0,0,0,0,0,0,0.323905394703501,0,0,0,0.31239483270807,0,0,0,0,0,0,0,0.000764071956276742,0.2383715525874,0.23983207940615,0,0.0631792146589095,0.0292635473450614,0.0332428861864913,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0110664403106375,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.130662157996425,0.0649567745360592,0,0,0,0,0,0,0,0,0,0.0322393158826262,0,0,0,0.063378765176864,0,0,0,0,0,0,0,0,0.223828984318455,0,0,0.0466777253435731,0,0,0,0,0.021815683834911,0,0,0,0,0,-0.211969439377677,0,0.0400443176665523,0,0,0.293845763461443,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.034673084832724,0,0,0,0,0,0,0,0,0,0,0,0,0.153841461886257,0,0,0.403321348525005,0,0,0.41461743637192,0,0,0,0,0,0,0,0.20193604953426,0,-0.0342207442261115,0,0,0,0,0,0,0,0,-0.00925011401644569,0,0,0.172532458697181,0,0,-0.22122536819713,0,0.329880582973385,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.48898225004251,0,0.020616787237092,0,-0.142198808007703,0.315427600686554,0,-0.18026646605871,0,0,0,0,0,0,-0.031936395906497,0,-0.0678267415208154,0,0,0,0,0.30087510357364,0,0,0.174196036505228,0,0,0,0,0,0,0,0,0.332451884616312,0,0,0,-0.44324479515794,0,0,0,0.154814981116175,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.158426656535122,0,0,0,0.125587820783349,0,0,0,0.114673496434049,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0944236952532586,0,0.0672045403678479,-0.00898962416104418,0,0,0,0,0,0,0,0,0.0280736244266218,-0.0475953038599571,0,0,0,0,-0.030828303561716,0,0,0,0,0.0864300355929433,0,0,0.134118611888683,-0.0228758996691239,0.0164702107365594,0,0.0967668713952005,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619860384462371,0,0.0971876190136256,0,0.0241156263254452,0,0,0.0892937366995086,-0.0103834255697932,0,0.0502945768013917,0,0,0.0153372999591325,0,0,0.0432237321941135,0,0,2.16840434497101e-19,0,0.263607544946383,0,0,0,0,0,-0.00887524413955481,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0208926533071614,0,0,0,0,-1.73472347597681e-18,0,0.00990617711191157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278441658782519,0.0326094537137024,0,0,0,-0.0628170256863244,0,0,0.153238459597217,-0.0339290795250803,-0.0319830377357307,0,0.0509514569041165,0,0,0.135181401862733,0,0,0,0,0,0,0,0,0.0125226204992191,0.00895677706062394,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.122997140046009,0,0,0,0,0,0.00265781562321682,0,0,0.0468110777223768,0.0445999491006,0,0,0.0385728705404184,0.0528607223149709,0,0,0,0,0,0,0,0.0723583507868166,0,0.0537646136540071,0,0,0,0,0,0,0,0,0,0.0327885676812253,0,0,0,0,0,0,0,0,0.0339927869157368,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0442595143108677,0,0,0,0,0,0,0.0906562948490464,0.557430569084691,0,0,0.239214098277403,0,0,0,0.196306737927545,0.126281570950585,0,0,0.0542906065193659,0,0.00428838475983084,0,0,-0.0717989042525021,0,0,0,0,0,0,0.104329893225898,0,0.00748258443765713,0,0,0,0.0759230821684451,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0794054977155633,0,0,0.0188004863766675,-0.0443662127269581,0,0,0.0708986405492188,0,0,0,0,0.193796780395663,0,0.182512549180088,0,0.200707552247297,0,0,0,0.00751940690335083,0.169809059120448,0.0816017718515273,0,0.243451250722342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538927240829384,-0.00315405678211844,0,0,0,0,0,0
X000869.SZ,0,0,0,0.3273680413928,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0220000694103379,0,0,0.05692387160267,0,0,0,0.0854851735397725,0,0,0,0,0,0,0,0,0,0,0.104783552572853,0,0,0,0,0,0,0,0,0.0229254775986879,0,0,0,0.155844632738813,0,0.0514173224302304,0,0.00609401561501319,0.112124478163745,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.328286549274282,0,0,0,0,0.05787066664768,0,0,0,0,0,0.0814192161869568,0.134118125199693,0,0,0,0.0245008565380691,0,0,0,0,0,0,0,0,-0.111446322052982,0,0.0160477511368854,-0.0184172066699074,0,-0.00599581917386323,0,0.186100544111899,0,0,0.0432316217874132,0,0,0,0,0,0,-0.0527129336554547,0,-0.00822162617591257,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456130199913562,0.0536600157424221,0,0.0327476310815155,0,0,-0.087087596499187,-8.67361737988404e-19,0,0,-0.315158240109887,0,-0.0521518187050108,0,0,0.0103835009600473,0,0,0,-0.0176112650026634,0,0,0,0,0,0,0.296091733215896,0,0,-0.256772012246247,1.73472347597681e-18,0.0838592317596028,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0959332021334325,0.0586284977563701,0,0,0,0,0,0,0.00142437242167609,0,0,0,0,0,0,0.0118740854904058,0,0,0,0,0.132303059466061,0,0,0,0,0,0,0.0500216001112382,0,0.14709531360557,0.122327753284745,0,0.0480105049770899,0,0,0,0,0,0,0,0.101929306101903,0,0,0,0,0,0,-0.038061926233353,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.144618653242394,0,0,0,0,0,0,0,0.0690697514502955,0,0,0.110844541886784,0,0,0.0734500377098067,0,0,0,0,0,0,0,0.0655742405817419,0,-0.0429002841694904,0,0,0,0,0.108122300501801,0,0,0,0.0193070407464816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173574946273522,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0604534440004172,0,0,0,0,0,0.0354229662714073,-1.38777878078145e-17,0,0,0,0.106089342431766,0.0350810175235674,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.046771950963509,0,0,0,0,0.103665323663932,0.105285278640963,0.0142944365060634,0,0,0.112081765772175,0,0,0,0.0319600564397778,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0314542646894395,0,0,0,0,0,0,0,0,0,0.0741678363083215,0.0219551993270704,0,0,0,0.0865123360596919,0,0,0,-0.0265240972800256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188973161511216,0,0,0,-0.0825760892716792,0,0,0,0,-0.00705585884280917,-0.00995020576481707,0,0,0,0,0,0
Slope,0,0,0,0,0.122028912165794,0,0,0,0,-0.0684994469674353,0,0.196504951569441,0,0,0,0,0,0,-0.0629665961780583,0,0,0,0,0.291925885522091,0,-0.162204643886588,0,0,0,-0.107997199233967,0,0,-0.220598072066863,0,-0.210272165781726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841829194963281,0,0,0.8589600853428,0,0,0,-2.53037287085631,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0438272467266919,0,0,-0.0229419470653768,0,0,0,0,-0.124989340601135,0.0673136811145042,0,0,0,0,0,0.2438725078852,0.24326130308268,0,0,0,0,0,0.0315418027993073,-0.0610387408848284,0,0,0,0,0,0,0,0,0,0,0.0652685929063522,-0.192354258355496,0,-0.0381076791505742,-0.711242253883896,0.452135073958802,0,0,0,0,0.905339131870843,0,0
RealEstate_excess,0,0,0,0,-0.0875265986013253,0.0874765931823466,0,0,0,0,0,-0.00914117409635049,0,0,0.0150569691823714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588008308460125,0,0.142133964466548,-0.00124817909998761,0,0,0,0,0,0.00393041523142116,-0.225274234447582,0,0,0,0,0,0,-0.0196999539526514,0,0,0.472694257087906,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.132109346355667,0,0,0,0,0,0,0.0125842037406129,-0.0993917130441953,0,0,0.0814665596363899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663007225070388,0,0,-0.0792363984167967,0,0,0,0,0.0657707606245709,0.0569808210177023,0,0,-0.194834057560048,0,0,0,0,0,0.00848527022683041,0.498012772282922,0,0,0,0,0
MKvol,-0.00242443503886105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867329447709863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303731449089615,0,0,0,0.000750915631437098,0,0,0,0,-0.0142751372860203,0,0,0,0,-0.123224891476268,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00471426088741225,0,-0.00563462921243802,0,0.0323795611378045,0,0,0,0,0,0,0,0,0,0.100677447981144,0,0,0,0.0158718383720938,0,-0.015042525418032,0,0,0,0,-0.040059803410107,-0.0026892791303961,0,-0.10721314128306,0,0,0,0,0,0.0380628877891883,0.0106549370367364,0,0,0,0,0,0,0,-0.0588146631038206,-0.00657268252468506,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785887068620263,-0.0153701522873648,0,0,0.0254116135061718,0,0,0,0,-0.0240322757359579,0,-0.00222907705084618,0,0,-0.0255457856642412,0,0,0,0.0170175975319859,0.0031833308035554,0,0.00624886602437602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375646543063237,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0405962620034655,0,0,0.00192099593928994,0,0,0,0,0,0,0,0,0.00352314486981341,0,0,-0.011652004539567,0.0482087067472722,0,5.42101086242752e-20,0,0,0,0.0148939592246237,0,0.0297236357545255,0,0,0,0,0,-0.0423405314252545,0,0,0,0,0,0,0,0,-0.0572440957443308,0.0689905727857543,0,0,0,0,0,0
