,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X600809.SH,X601877.SH,X000100.SZ,X002008.SZ,X600487.SH,X002085.SZ,X300136.SZ,X002508.SZ,X600089.SH,X600522.SH,X300003.SZ,X600271.SH,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X600867.SH,X300115.SZ,X002294.SZ,X000050.SZ,X000559.SZ,X000981.SZ,X002074.SZ,X600566.SH,X600498.SH,X600372.SH,X600884.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.142810286229647,0,0,0,0,0,0,0,0.259355911895243,0.0857007592929935,0,0,0,0.101130551400513,0,0,0,0,0,0,0,0,0.0716822302091673,0,0.047790000547747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163678243611618,0,0,0.0137491121573371,0.0265295991937545,0,0.00352920118063301,0.00990116911346335,0,0,0,0,0,0
X000568.SZ,0.00791993201293725,0,0,0,0.39100239612742,0,0,0,0,0,0.18273759450061,0,0,0,0,0,0,0,0,0,0,0,0.0665970901064417,0,0,-0.101087969042461,0,0,0.195044651962358,0,0.111728927792318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035230770611292,0.0702162140763871,0,0,0.0142913607327602,-0.0384927607676242,-0.0338984809044384,0,0,0,0,0
X002236.SZ,0,0,0.300438494184708,0,0.149018148110204,0,0,0,0.135706473597065,0,0,0,0,0,0,0,-0.0386912703975624,0,0,0,0,0,0,0,0,0.116786413093272,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.227651902276348,0.1912009842696,0,0.032108047835335,0,0,-0.0302651934135924,0,0,-0.0989087569111695,0,0,0,-0.00803061217244714,0.0121449469070978,0,0,0,0,0,0
X002241.SZ,0,0,0.199920066055696,0,0,0,0,0,0,0,0,0,0,0,0,0.0982872467286122,0.0638213284180905,0,0,0.383380712792946,0,0.277492281155664,-0.150577051725728,0,0,0.0426599324291922,0,0.079801779493923,0.187734580683554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475645194213527,0,-0.0203660987322969,0,0,0,0,0,0,0.0249010624473946,-0.0308498144417941,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0231051718765399,0,0,0.0159736983835963,0,0,0,0,0,0,0,0,0,0.0529920334329368,0.116077399277811,0,0,0,0,0,0,-0.00822688161913749,0,0,0,0,0,0,0,0,0.228216912370245,0,0,0,0,0.0907605414137927,0,0.0773264256641676,0,0,0,0,0,0.0645097739608903,0,0,0,-0.00881072071267968,0.0160917707223023,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.244912976361104,0,0,0,0,0,0,0,0,-0.0924938091672314,0,0,0,0,0,0,0.132194264376879,0.022509984967803,0,0,0,0,0,0,0,0,0,0,0,0,0.126871118748439,0,0.117879318324103,0,0,0,0,-0.124609108010243,0.060091404211996,0.0384918812841948,0,0,0,-0.0532783041102775,0,0,0,0,0,0
X600741.SH,0,0.447903531978695,0,0,0,0,0,0,0,0.0578529747290073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201693255780472,0.00990476315320495,0,0,0.113805939962988,0,0,0,0,0,0,0,0.0892736163421787,0,0,0,0,0,0,0,0.0528344669367352,0,0,0,0,0,0,0.00495044717340994,0.0225095253296135,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.149439770623933,0,0,0,0,0.0745314335205723,-0.0261957171918419,0,0,0,0.0459826705949915,0,0,0,0,0.149414009633531,0,0,0,0,0.481445736169047,0,0.0480881159690721,0,0,0,0,0,0,0,0,0,0,0.08996380177433,0,0,0,0,0,0,0,0.0574049893887971,0,0,0,0.0647677263699005,0.25005250536159,0,-0.0360810303129304,0.0547729029635861,0,0,0,0,0,0
X600031.SH,0,0,0,0.0929864562746891,0,0,0,0.106301507157919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337769076834799,0,0,0,0,0,0,1.07662525286561,0,0,0,-0.388430750767931,0,0,-0.0302841775760236,0,0.161296737718706,0.350240835800613,0,0,0,0,0,-0.0031596851131892,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.171600744147598,0.192970687359563,0,0,0,-0.0794242136226135,-0.0690354383503274,0,0,0.20494741836167,-0.0980342791521774,0,0,0.0611000273867124,0.27011165885636,0,0.000843571552058605,-0.034296493109468,0,0,0,0,0,0,0,0,0,0,0,0.0527550025682785,0,0,0,0,0,-0.0381039282126098,0,0,-0.099630360999887,-0.00129324203282014,0.0099439135950717,0.0105316493973469,0,0,0,0,0
X600066.SH,0,0,0.0294391079139687,0,0,0,0,0,-0.190993832669683,0,0.0735659788922671,0,0,0,0,0,0,0,0,0,0,0.174676730969261,0.0514540410339989,0,0,0,-0.0122739961015544,-4.33680868994202e-19,0,-0.117755669679276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804135248489643,0,0,-0.00779076525357682,-0.0692809736438514,-0.100016673776402,0.00448178198691974,-0.00257766900901181,0,0,0,0,0,0
X300124.SZ,0,0,0.115811663626185,0,0,0,0,0,0,0.00063281059023069,0,0,0,0.10931468406203,0,0,0,0,0,0,0.106100117510819,0,0.084324572374237,0,0,0.29365895445971,0,0,0,0,0,0,0,0.0199836902714242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123177219626418,0,0.0519489188835975,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.323877240757524,0,0,0,0,0,0,0.0351643847168124,0.050545171937614,0,0,0,0.187350218871331,-0.12363787501876,0,0.00456859142074314,0,0,0,0,0,0,0,0,0,0,0,0.593643643340532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874225228046753,0,-0.0918874150208704,-0.0667922484366757,0,0,0.0146952811034317,-0.075597136318488,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.121197642173565,0.120241416720705,0,0,0.0221265791789601,0,2.16840434497101e-19,0.0430358131953181,0,0,0,0,0,0,0,0,0,0,0,0.0380026395066399,0,0,0,0,0,0,0,0.0998174396737736,0,0.192812747041393,0.0532213726740113,0,0.0746476541015147,0,0.00942123432016945,-0.0167125502422038,0,0,0,0,0,0.0366744805200025,0,0,0,0.0252336706461327,0,0,0,0,0,0
X000100.SZ,0,-0.0973865948594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351242862997554,0,0,0,0,0,-0.0172024839666794,0,0,-0.0756399055300191,0,0.0693944929877732,0,0,0,0.0553290250632277,0,0,0,-0.0627340689485492,0,0,0.0436371187869835,0,0.1056601832947,0.0839861216235572,0,0,0,0.0170193394712913,0,0,-0.0117332370292615,0.00172100723545054,-0.0299735246572609,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.10322495813045,0,0.0347081505492706,0,0.0492960898406043,0.253265957216389,0,0.0417031657041596,0.00842318359238569,0,0,0.116196005353553,0,0,0.043781234166647,0,0,0,0,-0.0502410767138003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918999464230314,0,0,0,0,0,0,0,0,0,-0.00736656613623946,0,0,0,0,0,0,0
X600487.SH,0,-0.132829731283839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719544395336555,0,0,0,0,0,0.242640606624588,0,0,0,0,0,0.399276284866416,0.0273099027700864,0,0,0,0,0,0,0,0,0.0160653242807001,0,0,0.303071058236285,0,0.12728263013473,0.0954446436133661,0,1.73472347597681e-18,0,-0.00984116077236637,0.0119929594821871,0,0,0,0,0,0
X002085.SZ,0,0,0.280957100288419,0,0,0,0,0,0,0.0205504288967157,0.176560622882132,0.027675011121396,0,0.0939916768331342,0,0,0,0.0303431961385553,0,4.33680868994202e-19,0,0.152882932420197,0,0,0,0,0,0,0,0,0,0,0,-0.0104340648099233,0,0,0,-0.113481617431841,-0.278443203885326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391606299467076,-0.0537278450226121,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.109887253694838,0.0289882198278473,0.0103501637040923,0,0,0.517081671705017,0.250220154024493,0,0,0.0221197176370209,0,0,0,0,0,0.0916612581749369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477730417006644,0,0,0,0,0,0,0,0,0.168993300397988,0.02127197800318,0,0,0.0747374165607041,0,0,0,0,0,0
X002508.SZ,0,0,0.245871524304999,0.351184760638735,0.00384322093169602,0,0,0,0,0,0.1476924408983,0,0,0,0,0,0,0,-0.00777910208346583,0,0,0,0,0,0,-0.223905806454259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435052163251697,0,0.0156418652796278,0,0.10141050585226,0.00762683840107251,-0.0137404406001001,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311477346972548,0,0,-0.127016122614719,-0.0873933982997492,0.0377948396712036,3.46944695195361e-18,0,0,0,0,0,0.0255280063834766,0,0.0992707654856498,0.0995536627604922,0,0,0,0.0238514212068761,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.142014124896064,0,0,0,0,0,0.105554625964576,0,0.0411639977832554,0,-0.00947655293327993,0.0212611539994755,0,0,0,0,0,0
X600522.SH,0,0,0.0840102556315625,0,0,0,0,0,0,0,0,0.0680656092416721,0,0,0,0,0,0,0,0,0,0,0.0480440018822041,0,0,0,0.257970108160569,0,0.048292934031491,0,0.0258126096983981,0,1.38777878078145e-17,0,0,0,0.149594788593266,0.154249004962491,0,0,0,0.0113826276776246,0.0400535884814996,0,0.00496553372656474,0,0,0.00262246051435492,0.00467138098690627,0,0,-0.00443508501321746,0.0216136597831372,0,0,0,0,0,0
X300003.SZ,0,0,0.183211070164232,0,0,0,0,0,0,0,0,0.101525588917245,0,0.297070653846072,0,0,0,0,0,0,0,0,0.0579472890688191,0,0,0,0,0,0,0,0,0,0,0.0326098663168059,0,0,-0.319084975112261,0,0.315841755810998,0.113342795628694,0,0,0,0,0,0,0,0,0,0.246822091826413,0,-0.0241599908202627,0.00826031456596974,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.127200809818878,0,0,0,0,0.133848957172676,0,0.0424829088578292,0,0,0.131951799217033,0,0,-0.0722587582119096,0.207682331601513,0,0,0,0,0,0,0,0,0,0,0,0,-0.335221325467788,0,0.0475166467402813,0,-0.0585670023357767,0,0,0.11228230612309,0.16554361197712,0,0,0,0.0140619512089719,0.02185208722388,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0488856739317263,0,0.104214413842958,0,0,0,0.0330257366396631,0,0,0,0,0,0,0.0377837123470594,0,0,0,0.0536705223764306,0,-0.0677352323202087,0,0,0,0.012564384534691,0.163710052677512,0,0,0.0181760656265309,0,0.124456025921354,0,0,0,0,0,0,0,0,0,0.0287071706570938,0,0,0.0509151447180586,0,0,-0.00344125725185839,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0818664342543124,0,0,0,0,0,0,0,0.103738896082672,0,0,0.0556935974186491,0.261647032222254,0,0,0,0.0283558692577718,0,0,0.0392427095224396,0,0,-0.0755460779237819,0,0.0377097292416803,0,0,0,0.00203440130766206,0,0,0,0,0,0,0.0669265418874634,0,0,0,0,0,0,0,0,0,-0.00292389016758039,0.0116363793805049,0,0,0,0,0,0
X600699.SH,0,0,0.160936871096913,0,0,0,-0.0835585514119749,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0519046360844445,-0.121914324108929,0,0,0,-0.159807120074482,0,0.168326317454989,0,0,0,0,0,0,0,0,0,0,0,-0.145622355554611,0.00566655529271508,0,0.139293226011567,0,0,0,0,0.21925479303289,0,0.187871594578689,0,0,-0.00814406316315932,0.0355509905021355,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429583769508599,0,0,0,0,0,0,0,0,-0.0469611640705586,0,0,0,0,0,0,0,0.155572710244946,0.0939430396886863,0.0210744620629487,0.237736701331392,0,0,0,0,0.0895909685278429,0,0,0.0451656522758598,0,0,0,0,0,0.210134712396644,0,0,0,-0.00271209845974775,0.0421053506192628,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0179977643457374,0,0,0,0,0,0,0,0,0,0,-0.0672435881301859,0.0159182386162852,0.0175865882334741,-0.142494473666184,-0.0212960554154123,0,0,0,0,0,0,0.0643718342170669,0,0.101920149582452,0,0,0.243666372624003,0,0,0,0,0,0,0,0,0,0,0,0,0.0546978635919952,0,0,0,0,0,0.00452756390969847,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.297893014875709,-0.313100335690921,0.0842617281761777,-0.0884188054792834,0,0,0,0,0,0,0.245368963142619,0,0,-0.108272845891733,0,0,-0.0375360340461163,0,0,0,0,0.143311614104423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333667253838,0.0768107044269582,0,0,0,0,0,0,0.0318216993759373,0,0,-0.00927561230742176,0.0128914680742488,0.0345442202906669,0,0,0,0,0
X002294.SZ,0,0,-0.0983267443909624,0,0,0.201800241841106,0,0,0.123941493878506,0,0,0,0.120905457755932,0,0,0,-0.129641934828391,0,-0.0523170848308972,0.108534225706612,0,-0.123514640062922,0,0,-0.100449715943446,0,0.188088369306719,-0.0336876864909611,0,0,0,0,0,0,0,0,0,0,0,0.235606602792559,0,0,0,0,-0.142460491902989,0,0,0,0,0,0,-0.0276902106350174,0.00654209986034485,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636283618611171,0.11650053349811,0.587448633624897,0,0,0,0,0.056534333472179,0,0,0,0,0,0.334895889451586,0,0.124007197692346,0,-0.203148300885245,0,0,0,0,0,0,0.00712648832157815,0,-0.18458717385957,0.164574870388145,0,0,0,0,0,0,0,0.411550384384711,0.125185322643857,-0.273424764084476,0,-0.0112438338572187,0.0493031469264788,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.137542232536461,0,0,0,0,0,0.0158033203926174,0,0,0,0,0,-0.0201970895051496,0,0,0,0.0517695681830939,0,0,-0.0257100527847759,0,0,0,0,0,0.0190052405844189,0,0,0,0,0,0,0,0,0,0,0,0,0.12939458423168,-0.0376441316465386,0.124279711484161,-4.33680868994202e-19,0.0591936079348232,0,-0.118541496698009,0.0160195151392785,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.137654937201334,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0709960747862468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329606218378694,-0.0337299774081856,0,0,-0.0337162434887912,-0.107508383347715,0,0,0,0,-0.0282921594072198,0,-0.0158924716865625,0,0,0,0.0420536315048168,0.115613995227971,0,0.0138023240670422,-0.0143014604307348,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0234175990369348,0,0,0,-0.064634871295339,0,0,0,0,0,0,0,0.489457936587416,0,0.308639486066026,-0.16209566732066,0,0,0,-0.0383361825937135,0,0,0,0,0,0,0,0,0,0,0,0,0.41600866801162,0,0,0,0,0.0638882145787319,0,0,0,0,0,0,0.245447389763057,0,0,0.00807407992093624,-0.0156098577470677,0,0,0,0,0,0
X600566.SH,0,0,0.0303233060437327,0,0,0,0,-0.122693479594337,0,0,0.248397822825969,0,0,0,0,0,0,0,0,0,0.15923741434502,0.0968062348434093,0,0,0,0,0,0,0.104466597262819,0,0,0,0.0496548976159316,0,0,0,0,0,0,0,-0.0565099609966727,0,-0.15748834380188,0,0,0,0,0,-0.0244566996096434,0,0,0,0.00612748975290753,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0328010054051384,0,0.0617246406530765,0,0,0,0,-0.0267054512997597,0,0,-0.0663247148348093,0,0.132387266888356,0,0,0,0,0,0,0,0.2284630514026,0,0,0,0,0,0,0.055405547695441,0,0,0,0,0,0,0,0,0.00177740763809845,0,0,0,0,0.011670829009319,0.00217676645032983,0,0,0,0.00878403331282102,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.115678533987003,0,0,0.0549070775366178,0,0,-0.029546612851891,0,0,0,0,0,0,0,0,0,0,-0.0104847737664603,0,0,0,0.0323075968384156,0,0.0153390686733193,0,0,0,0.849818226439749,0.0760667078783901,0,0,0,0,0,0,0,0,0,0.0506166202160257,0.0656102517198849,0,0.0106405808831649,-0.0143379065528606,0.0825373636088438,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.215583663281523,0,0,0,-0.101260301257206,0,0,0,0,0,-0.0276569696180952,0.307950111610325,0,0,0,0.16203081688492,0,0,0,0,-0.114930338134568,-0.0966166829070374,0,0,0.455431618184007,-0.114455715917017,0,0.47761368587016,0,0,0.245326686974,0,0.251632293832299,0,0,0,0,-0.186556657138801,0,-0.0588658786939175,0.101274921375419,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0444238784729066,-0.200579055831986,0,0,0,0,0,0,0,0,0,0,0,0,0.135148747189202,0,0,0,0,0,0,0,0.164603691015677,0,0,0,0,0,0,0,0,0,0,-0.172885708266527,0,0,0,0,-0.141707691060178,0.181989826829291,0.0836126918970474,0,0,0.0657109916719,0,0.28587729339314,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.124026146083971,0,0.153744158226791,0,0,0,-0.0947580432535891,0,0,0,0,0,0,-0.0248227882173565,0.110945864391266,0,0.140040774536378,0,-0.00357019757086672,0.1849453046083,-0.0460908656185233,-0.290387640287891,-0.181347226272352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383869444829592,-0.0166446897835505,0,0.00160890546402417,0,0,0,0,0,0,0
Slope,0,0,-1.91225334751497,0,0,2.27535480663729,-0.473314059764872,0,0,0,0,0.342175882226844,0,0.805283153504987,0,0,0,0,0,0,0,0.588947224440227,0.4712696614307,0,0,-0.333725538243336,0,0,0,0,0,0,0,0,0,0,0,0,-0.58943556092152,0,0,0,0,0,0,0,0,-0.0547741298582739,0,0,0,0,1.87507808742012,0,0,0,11.1118196625793,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125195155324507,0,0,0,0,0,0,0,0,-0.133840111730104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705681310346007,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0617211304522222,0,0,0,0,0,0,0,0,0,0.0802151185811008,0,0,-0.0871990284057813,0,0.0342635894864416,-0.121751948458915,0,0,0,0,0,0,0,0,0,-0.0565586721429275,-0.0030353150288794,0,0,0,0,0,0,0,0,0,0.155514844402352,0,-0.220260436779666,0,0,0,0.04215888365107,0.0898270594218272,0,0,-0.0643611897191095,0,0,0.00912827751641742,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.188998668314318,0,0,0,0,0,0,0,-0.0184829112836989,0,0,0,0,0,-0.0146386516450945,0,0,0.016098744791131,0,0,0,0,0,-0.0119541163091991,0,0,0,0,0,0,0,0,0,0,0.00165684816581578,0,-0.040631901665824,0,0,0,0,-0.00230143344500835,0,0,1.0842021724855e-19,0.0129740873004515,-0.00801478567862182,0,0.074401059096772,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126364085044251,0,0,0,0,0,0.00151518194608509,0.000671487549541963,-0.000330017117050057,0,0,0,0,0,0,0,0,0,0,0,-0.000925353887142446,0,0,0,0,0,-0.000528924663114363,0.00163653929992201,0,0.000822823407081825,0,0,0,-0.00137308430650606,0,0,0,0,0,-0.000935723650578811,0.000960406702020106,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0194858158250009,0,0,0,0,0,0,0,0,0.00612115233709868,0,0,0,-0.010613187446725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222066848016564,0,0,0,0,-0.00961546016608932,0,0,0,0,0,0,0.0259276195454677,-0.0353306858012577,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00274019212547615,0,0,0,0,0,0.00260562329836326,0,0,0,0,0,0,0,0,0,0,0,-0.00776214515699369,0,0,-0.0181404164818643,-0.00497706886221183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103940708731802,0,0,0,0,0,0.00432804841867493,0,0,0,0.0226533922307534,-0.026068657461817,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839382368721979,0,0,-0.00828725418058987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013133838341979,-0.00117893058404388,0,-4.33680868994202e-19,0,-0.00252010825486428,0.007718220083818,0,0,0.0158472562330704,0,0,0,0,0,0
