,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600522.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600741.SH,X600884.SH,X000733.SZ,X600460.SH,X000100.SZ,X600702.SH,X000157.SZ,X000799.SZ,X600563.SH,X601799.SH,X002236.SZ,X600584.SH,X002176.SZ,X000800.SZ,X600487.SH,X002414.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.117816943860438,0.116107154987025,0,0,0,0,0,0,0,0,0,0.00289951541085933,0,0.0645585247043888,0,0,0,0,0,0,0,0.153385839643035,0.0337506316926043,0.0835481003347402,0.173241148453148,0,0,0.159370958101672,0,0,0,0,0,0,1.73472347597681e-18,0.107266541171581,0,0,0,0,0,0,0,0,-0.105268135013078,0,0,0,0,-2.16840434497101e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.00890867166568915,0,0,0.00474677805438923,0.0486675708551134,0,0,0,0,0,0,-0.0428855140924515,0,0,0,0,-1.0842021724855e-19,0,-0.040435802068104,0.0122530395307863,0,0,0,0,0.220159784174401,0,0,0,0,0.275324915211951,0,0,4.33680868994202e-19,0,0,0,-1.73472347597681e-18,0.248320035383699,0.00356991572308368,0,0.129373873267098,0,0.0109226779868675,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0378711293966565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110769375099424,0,0,0.1259578360719,0.0505096218495084,0,0,0,0.139689378299432,0,0.0619402163022087,0,0.0363398446561414,0,0,0.159451715634334,0,0,0,0.0266123867518777,0,0,0,0.0311058125778713,0,0.0519286209155258,0,0,0,0,0.0979243636022237,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0522682721543136,0,0,0,0,0,0,0,0,0,-0.0390938616106377,0,0,0,0,0,0,-0.112511301371726,-1.73472347597681e-18,0,0.05355619489744,0,0,0.136051826537971,0.275945860410399,0,0,0,0,0,0,0,0,0,0,0,0.295690733662107,0,0,0,-0.233580615547934,0,0.065806445907317,0,0,0,0.0658538803796576,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.157085284988263,0.0140621358003634,0,0.00545333578364226,0,0,0,0,0,0,0,0,0,0,0,0.227726605236856,0,0.0674340726205681,0,0.0563393230757575,0,0,0,0,0,0,0.064584116148829,0,0,0,0,0,0,0.0761130791567776,0.0753309236104125,0,0,0,0,0,0.134743867096125,0,0.186288838611568,0,0.0287116695000504,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.00308224846651959,0,0,0.101019291287825,0.246835867553675,0,0,0,0,0.089670698664335,0,0,0,0,0,0,-0.111765815587889,-0.0138990211143815,0,0,0.17668684191404,0,0,0,0,-0.10578952486408,0,0.106316756309041,0,0,0,0,0,0,0.126267541020761,0,0.262070763148214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240396993633911,0,0
X000725.SZ,0,0,0.0341464109052826,0,0.0498450825860387,0,0,0.0392890956211065,0.00968232816404784,0.0546626877102045,0,0,0,0,0,0.0160848428674119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238774901409049,0,0,0,0.114677088324475,0,0,0,0.426780661319993,0,0,0.00977496855706652,0,0,0,0,0,0,0,0,-0.0138169255679723,0,0.025712568513811,0,0,0,0,-2.16840434497101e-19,0,0
X003816.SZ,0,0,0,0,0,0,0.176177568973519,0,0,0,0,0.00550663503949041,0,0,0,0.139101763399476,0,0,0,0,0,0,0,0,0,0.0570422202040734,0,0,-0.0213462635787747,-0.0292573442267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268606489592303,0.0324962479230814,0.0451492079747346,0,0,0,0.0430798146575512,0,0.0269032319877135,0,0,0,0,0.00270930642547772,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0753427221425586,0,0.0943192902158301,0,0.0354016326281811,0,0,0,0,0,0,0,0.125608235381483,0,0.0596398603779877,0,0.46775933308353,0,0,0.12590173535101,0,0,0,0,0,0,0,-0.188159256333355,0.516612346996925,0,0,0,0,0,0,0,0,0,-0.0810447304477319,0,0,-0.166497037623799,0,0.00991945318445249,0,0.266328815507939,0,0,-0.00933533466990618,0,0
X002049.SZ,0,0,0,0,0,0,-0.0628996859465198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208461740461578,0,0,0,-0.0391599155908698,0,0,-0.168755941125947,0.0563208915787925,0,0,-0.207115200858928,0,0.215607753409083,0.051029478050821,0,-0.0652239465276152,0,0,0,0,0,0,0.201323708556013,0.20403420377862,0,0,0,0,4.33680868994202e-19,-0.0132215621320574,0,0,0,-0.0275918742777826,0,0
X000596.SZ,0,0.468115783297363,0,0.0452919284421133,0,0,0,0.0785105279978371,-1.38777878078145e-17,0,0,0,0,-0.0358947887310402,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295457048879702,0.161925815928093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116907611337754,0.126167986881244,0,0,0,0.0263101862566571,0,0,0,0,-0.0308404236719734,0,0,0,0,-0.0254115718947025,0,0
X000063.SZ,0,0,0.0585972391839243,0,0,0,0,0,0.097273137365651,0,0.0707598792892022,0,0,0,0,0,0,0,0,0.0702406915403367,0,0,0,0,0.12016836584846,0,0,0.0770209665436866,0,0,0,0,0,-0.101084607457787,0,0.0198795372426223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388506055024121,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.488423508060279,0.146474390363315,-0.161569487171935,0,0,0,0,0,0,0,0.265162204595126,0,0,0,0,0,0,0.405090422890615,0,0.332893124443369,0,0.042153577673137,-0.15069729884217,0,0,0,0,-0.102967044910662,0,0,0,0,0,0,-0.132858681623808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184597672067262,0,0
X000338.SZ,0,0,0,0,0.0187315997273983,0,0,0,0,0,0.0392417434244545,0,0,0,0,0.163104196135624,0,0,0.0457020323097551,0,0,0,0.0312285928608627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774699658143662,0.0304171690044004,0,0,0,0,0,0,0,0.222418666666802,0,0,0.0690082510789563,0,0,0,0,0,0,0.0194913839583768,0,0
X600703.SH,0,0,0,0,0.0582963926113656,0,0,0.0855692807421197,0.231031105747029,0,0.156408880089745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260503116229351,0,0,0,0,0,-0.114220642108061,0,0,0,0,0.0509706082950822,0,0,0,0,0,0,0,0,-0.0180838803096731,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068445187453687,0,0,0,0,0,0.0798319788335834,0,0.102109214132918,0.108950111344358,0,0,0,0.191147201675502,0.059888724403462,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0937705949211795,0,0.231276839529956,0,-0.0223761759561247,0.093085482707731,0,0,0.00346576120348288,0,0,0,0
X600089.SH,0,0,0,0,0.068494613896808,0,0,0,0,0,0,0,0.0347063527240817,0,0,0,0,0,-0.281856268578134,0,0,0,0,0,0,0,0,0,0,0.152787844622361,0,0,0,0,0,0.232163845383492,0,0.0489895408744557,0,0,0,0,0,0.0170388730787547,0,0,0.242277306137531,0,0,0.0451429133672359,-0.446910296339654,0.0327422822269898,0,0,0,0,0.0254831341834427,0,0
X000661.SZ,0,0,0.24271099395602,0,0.0563458659219268,0,0,0.251682792281017,0,0,0,0,0.0442168339813317,-0.0399569269965105,0,0,0,0,0,0,0.0492459756103009,0,0,0,0.0566016055733639,0,0,0,0,0,0,0,0.129045496167064,0,0,0,0,0,0,0,0.0872744606267135,0,0,0,0,0,0,0,0,0.0188180241702322,0,0,0,0,0,0,0.0311789149784324,0,0
X601877.SH,0,-0.046583324078931,0,0,0,0,0,0,0,0,0,0,0.0641333812579223,3.46944695195361e-18,0,0,0,0,0,0.165834841921523,-0.0664368735319906,0,0,0,0.0834568734076808,0,0,0,0,0.226729112764628,0.0435105714191077,0,0,0.0321297931182012,0,0,0.0243050855767086,0,0,0,0,0.154512035767367,0,0,0.100716808741514,0,0,0.121137655549842,0,0,0,-0.0672986067656116,0,0,0,0,-0.0169445047729304,0,0
X600522.SH,0,0,0,0.159538697876009,0,0,0,0,0.0132238758486359,-0.185130957305933,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.120938258687446,0,0.281673395769071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340720173826916,0,0.592746607987944,0,0,0,-0.0451396464160727,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.208685945034948,0,0.15695363879789,-0.0804449181541277,0,0,0,0,0,0,0,0.129872404760605,0.163994651599738,0.0497054556192438,0,0,0,0,0,0,0.236736507833259,-0.0392313686410158,0,0,0,0,0.332081132018661,0.317244809196177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163643806788348,0,0,8.67361737988404e-19,0,0,0,0.131700152037691,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0510132816886889,0,0.212952424734087,0,0,0.00208126582903471,0,0.0239206931693972,0,0,0,0,0,0,0.069470178387629,0,0.116869725628283,0,0,0,0,0.0127192352178172,0,0,0,0,0,0,0.121568708418795,0,0,0,0,0.0176704978018901,0,0,0,0.0145511832963561,0,0,0,0,0,0,0,0,0,0,0.0303259199296281,0,0
X300142.SZ,0,-0.151237462117704,0,0,0.114559093509918,0,0,0.162611747331034,0,0,-4.33680868994202e-19,0,-0.309668786187445,0,0.0611766449045587,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.308649090217943,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0497350603802051,0,0,0,0,0,0,0,-0.163209602292922,0.104875670393713,0,0,0,0.0568178351518652,0,0,0,0,-0.012831683347516,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0909593544419357,0,0,0.0861325968414975,0.512577833796757,-0.0386762228077761,0.0636541774569225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01963228521377,0,0,0,0,0,0,0,0,0,0.0934736869790068,0,0,0.0432319921674094,0.0656207454240071,0,0,-0.0250335930958896,0,-0.0102488039293718,0,0,0,0,-0.00804999037551207,0,0
X600884.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.139332674294326,0,0.202515240168435,0.128016364614805,0,0,0,0,0.0275255945925724,0,0,0,0.0457958204142374,0,0,0,0.138954083509774,0,0,0,0.214285645963099,0,0,0,0,0,0,0,0,0,0,0.0721794499997189,0.0702100316732574,0,0,0,0.00988577120456203,0.0982762946757194,0,0,0,0.0284385928159583,0,0,0,0,0.0455431542094901,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0.0146563700000388,0,0,0,0,0,0,-0.14520365236475,0,0,-0.0339041299673775,0.228137258677052,0,0,0.090421118582611,0,0,0,0.0442629663798711,0,0,0,0,0.148917170633096,0,0,0,0,0,0,-0.085803807015038,0,0,0,0.0943649419222316,0,0,0,0,0,0,0,-0.180971313269767,0,0,0,0,0,0.0439767441346045,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0584606129415339,0,0.0507790447389523,0,0,0,0,0,0.336935242751352,-0.00792699794404989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211059865703248,0.0577781124907642,0,0,0,0,0,0,0.152758737528808,0.00271477705548577,0,0.260092563996989,0,0,0,0,0,0,0,0,0,0,0,0.0233684803677979,0,0
X000100.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0.0349846842069755,0,0,0,0.0364406388038437,0,-0.0541872429823705,0,0.223490192503029,0.393562736536711,0,0,0,0,0,0,0,0,0,0,0,-0.210698482090137,0,0,0,0,0,0.107624397620802,0,0,0,0,0.280786651362856,0,0.0615319553463645,0,0,0,0,0,0,0,0.00303503221481865,0,0,0,0,0,0,0.00120563604499108,0,0
X600702.SH,0,0,0,0.177459899141402,0,0,0,0,0,0,0,0.131376694068781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779146184211889,0,0,0.0603321732954413,0.0418588661802486,0,0,0,0,0,0,0,0,0,0,0.748137157626689,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355941125691653,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195128927749625,0,0.208175675364736,0,0,0,0,0,0,-0.0271490328889594,0.0547393178342627,0.0997661039746679,0,0,0,-0.0117525728383612,0,0,0,0,0,0,0,0,0.10517597872163,0,0,0,0,-0.0602419117925773,0.0895539509408539,0,-0.102534639680968,0.0608150414450253,0.0398901763196881,0,0,0,0.0103734072689222,0,0,0,0,-0.00480433507670932,0,0
X000799.SZ,0,0,0,0,0,-0.122008592334135,0,0,0,0,0.0155754342717297,-0.0180425257214916,0,-0.0245529537700713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105082876322188,0,0,-0.00230279988920903,0,0,0,0,0.586942740094268,0,0,0,0,0,0,0,0,0,0,0.0214681783300837,0,0.00799795342313215,0.0221160229169909,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0.0564620164049019,0,0,0.00182565616804269,0,0,-0.0930211497888044,0,0,0,0,0,0,0.0342281473554779,0,0,0,0.0292754930030303,0,0,0,0.392736808430443,0.114591424004273,0,0.272723686930261,0,0,0,0.0239169861925069,0,-0.098928645960036,0,0,-0.0466745679398367,0,0,0,0,-0.0315968167902628,8.67361737988404e-19,0,0,0.0965429805237117,0,0.107149887834464,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,-0.101793090078616,0,0,0.00530024413621973,0,0,0.107957472712198,0,0,0.0424344776880941,0,0.128019270625214,0,0,0,0,0,0,-0.0435007786093357,0,0,0.506768910426049,0,0,0,0,0.0152967055002083,0,0,0,0,0,0,0,0,0,0,-0.0333195124161369,0,0,0,1.73472347597681e-18,0,0.0956963597770914,0,0.0524049255569363,0,-0.024228398543609,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.497675454821236,0,0,0,0.0283436131369799,0,0,0,0,-0.0397355445608872,-0.0556634639199339,0.0512020221776509,0,0.0522314882344829,0.0112803854456676,0,0,0,0,0,0.199503941468441,0,0,0,-0.0217634231875664,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.123983888672299,0,0,0,0,0.0908691473853007,0,0,0,0.0583198845142208,0,0,0,0,0.00452924760077623,0,0
X600584.SH,0,0,0,0,0.0132456777210936,0,0,0.0204207364841687,0,0,0,0,0,0,0,0.0133182171226079,0,0,0.105254880752868,0,0,0,0,0,0.194258891582788,0,0.0169277822883716,0,0,0.00115265368826519,0,0,0,0,0,0,0.0411517405653234,0,0,0,0,0.128929224890695,0,0.108746505196585,0,0,0,0,0,0,0,0.000157193548971817,0.0789966048402482,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0.220070087094924,0,-0.0320747604778912,0,0,0,0,0,0,0,0,0,-0.146596014502279,0,0,0,0,0,0,0,0,0,0,0.083831302425922,0,0,0,0,0.0677697102010532,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.129601759955921,0,0.0759227654289419,0,-0.116675714727415,0.210330073190698,0,0,0,0.0221302122691222,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,-0.0178990459428169,0.147494168440536,0.225511449421902,0,8.67361737988404e-19,0,0,0,0,0,0.107949626434613,0,0,-0.0633233636492488,0,-0.128804862598956,0,0.0577058961005641,0,0,0,0,0,0,0.220349889345632,0,0,0,0.110181455660382,0,0,0,0,0,0,0,0.0668256956034466,0,0,0,0,0,0,0,0,0,0,0.0359001051152621,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0335132719674822,0.0996119975410792,0,0,0,0,0,0,0,0,-0.0569901864929058,0,0.0808662980277819,0,0.102865038633904,0,0,0.422034747868997,0.274251946859524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694974497904327,0.0389306941372646,0,0,0,0,-0.017639544129374,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.120320026448933,0,0,0,0,0,0,0,0.010930181988817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017634612909733,0,0,0,0,0,0.29762376231002,0,0,0,0,0.000955220982986303,0,0,0,0.28796345445048,0.0283733570766086,0.0432285862957438,0,0,0.0234725067195664,0,0,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0.228291465231531,0,0,0,0,0.0237698459864041,0,0.236498805086985,-0.244730378661469,0.0544835669948608,0,0,0,0,0.454346934476671,0.0366327139743177,0,-0.417328768359561,0,0,0,0,0,0,0,0,0,0,0,0.088195884776955,0,0,0,0,0,0,0.398129419399608,0.0882922172736887,0,0,0,0.0518836114809332,0,0,0,0,-0.0398542845487782,0,0,0,0,0.133480833978021,0,0
Change_TY3M,0,0,0.0441708049911126,0,0,0,0,0,0.00035632248801763,0,0,0,0,0,0,-0.227469654458102,0,0,0,-0.177088194426096,0,0,0,0,0,-0.0488911945166541,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0381810898323776,0,0,0,0,0,0,-0.0398455683099534,0,0,0,0.0997887040602188,0,-0.0717042082274314,-0.0791260173992619,-0.0933219502543386,0,0,-0.0646568353833002,0,0
Slope,0,0,0,-0.00603895077229481,0,0,0,0.31992019316865,0,0,0,0,0.0628394580217332,0,-0.211588123531843,0,0,0,0,0,0,-0.397661883774804,0,0,0.0612259576245297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932196824479455,0,0.0902968035430993,0,-0.888879105536066,0,0
TED,0,0,0,0,0,-0.0828003110215806,0,0.0865231033775839,0,0,0.0872572261715532,0,0,0,0,0,0,0,0,0.0712322054878149,0,0,0,0,0,0,0,0,0,0,0,0,-0.187096949628194,-0.195991143658787,0.271675704642125,0,0,0,-0.0341985964845739,0,0,-0.167817024064012,-0.0527609425770624,0,0,0,0,0,0,0,0,0.315242938948629,0,0,0,0,0.400071496148582,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245306297937678,0,0,0,0,0,0.0967466330379429,0.128405750068838,0,0,0,0.0259835870668414,0,0.0731123612630368,0,0,0,0,0,0,0,0,0.0240570507494404,0,0,0,0,0,0,0,0,0,0,0,-0.00677006034328846,0,-0.136509003466745,0,-0.0116614308477941,0,0,0,0,-0.04092077418308,0,0
MKreturn,0,0,0,0,0,0,0,0.0458023715865948,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0477125980076518,0,-0.123734266403558,0,0,0.0153750652877244,0,0,0.0360369024726325,0,-0.1048599151199,0,0.0472394629073676,0,0,0.142979138127276,0,0.103342495485603,6.93889390390723e-18,0,0,0,0,0,0,0.183341862981272,-0.107689133245918,-0.0729045395167355,-0.107479996065701,0,-0.0514862345373774,0,0.0471700894620844,0,0,0,0,0,0,0
MKvol,0,0,-0.00114165975731738,0,0,0,0,0,0,0,0,0,-0.00113841682261991,0,0,0.00127818487669933,0,0,-0.00162843464017143,0.000642163868217006,0,0,0.00230126876688709,0,0,0,0,0,0,-0.000312574638913353,0.000518936456357723,0,0,0,-0.00070686071574274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110748812142666,0,0.00432334054353579,-0.00135393496083209,0,0,0,0.0158583802287429,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.346334362983431,0,0,0,0,0,0,0,-0.0564487888649031,-0.320919942621952,-6.93889390390723e-18,0,0,0,0,0,0,0,0.12509503518591,0,0,0,-0.148974057498784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157506042830211,0.0560503551540568,0,-0.912907275974371,1.19452349454979,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.000414265643063244,0,0,0,0,0,-0.00349913109843454,0,0,0,0,0,0.00576571445344272,0,0,0.00564584271392928,0,0,0,0.0048448069025181,0,0,0,0,0,0,-0.00342754597367708,0,0,0,0,0,0,-0.0155300455901038,0,0,0,0,0.00921454689806051,0,0,0,0.000221256692821262,0,-0.0287327747558704,0,0,0,0,0.022948140440042,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144123101431054,0,0
