,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000100.SZ,X300003.SZ,X600271.SH,X600703.SH,X002007.SZ,X002236.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600487.SH,X600498.SH,X002371.SZ,X000977.SZ,X600066.SH,X002506.SZ,X600867.SH,X002049.SZ,X600522.SH,X002129.SZ,X600566.SH,X000050.SZ,X600118.SH,X600183.SH,X002241.SZ,X000066.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0905091540978361,0,0,0,0.318167125354548,0,0,0,0,0,0,0.100214467062953,0,0.033548096239966,0,0,0,0,0,0,0.0667292360366201,0,0,0,0.0186066160655948,0.147673819868137,0.113662076014598,0,0,0,0,0,0,0,0,0.0106073808680058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227253367033987,0,0,0,0,0.0314681429854944,0,0
X600031.SH,0,0,0.242069126160685,0.107646706124557,0,0,0,0,0,0,0,0,0.167667128088475,0,0,0,0.0614239781414188,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0920987268489138,0,0,0,0,0,-0.0883869035899816,0,0,0,0,0.376816340505784,0.0272214582521234,0,0,0,0.015504080842779,0,0,-0.0395601835937333,0.0787618663581003,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0252060946551639,0,0.177100196336517,0,0.0625520713983373,0,0,0.200244652248846,0,0,0,0,0,0,0,0,0,0,0.300606075554681,0,0,0,0,0,0,0,0,0,0,0,0.119700143807339,-0.112617686933428,0,0.189362912292388,0,0.167064987460136,0.0563510339243136,0,0,0,0,0,0,0,-0.0137177224939644,0.0849390119278346,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14794526807206,0,0,0,0,0,0,0,0,0,0.240330879570553,0,0,0,0,0,0,0.0372252521709679,0,0,0,0.164074429958243,0,0,0,0,0,0,0,0.110673416981853,0,0,0.0543541094181992,0,0,0.0235873712665586,0,0,0,0.0100730726591628,0,0,0,0,-0.0501341273902315,0,0
X600741.SH,0,0,0.161261083475181,0.336309181890955,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0431774315987446,0,0,0,0,0,0,0,0,0,0,0.11291699557616,0,0,0,0,0,0,0.155488383545432,0,0.0760922157371335,0,0,0,0.193660368255188,-0.00746330906255168,0,0,0,0,0,0,0.0144530923371152,0.106718049268245,0,0,0,0,0,0
X000596.SZ,0,0.184190603328258,0,0,0,0,0,0.0292382279071251,0,0.403045011090533,0,-0.107402846386139,-0.0930353214102673,0,0,0,0.232568621422508,0.37240498923361,0,0,0,0,0,0,0,0,0.103502469607439,0,0,0,0,0,0,0,0,-0.0577653806193185,0,0.0956537788177647,-0.0911109696650208,0,0,0,0,0,0,0,0,0.0608718442702648,0,0,0,0.0234915061099153,-0.0590423787351068,0,0,0,-0.0575053233626434,0,0
X000661.SZ,0,0,0,0,0,0,0.0275408864937655,0,0,0,0,0.125377251226074,0,0,0,0.281798249926877,0,0,0,0,0.0302532661380001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525147654974917,0.0311697376178505,0,0,0,0.0151134636377402,0,0,0.0701302326511738,-8.67361737988404e-19,0,0,0,0.0100772531044254,-0.0525910741272317,0,0,0,0,0,0
X600809.SH,0,0.28375965010365,0,0,0,0,0.048023858694914,0,0.0742708448052399,0,-8.67361737988404e-19,0,0.190081520103788,0,0,0.207367928269991,0,0,0,0,0,-0.0893465604463246,0,0.0506150082880333,0,0,0,0,0.0177990192421857,0,0,0,0,0,0,0,0.107451180660607,-3.46944695195361e-18,-0.00360578749595494,-0.0311327182545297,0,0,0,0,0,0,0.0665499910308421,0,-0.0653860971703766,0,0,-0.0527768441515754,0,0,0,0,-0.0379108028380924,0,0
X601877.SH,0,0,0,0,0.378729646964155,0,0,0,0,0,0,0,0.0206587391340207,0.0226083975239847,0,0,0,0,0,0.0644324524300925,0,0,0,0.0387748466563849,0,0,0,0,0,0.0334044130203976,0,0,-0.3172187950136,0,0,0,0,0.160687710297725,0,0,0,0,0,0.0437132766650972,0.0337253497087861,0,0,0,0,0,0,-0.00783371070302265,-0.00825030033363682,0,0,0,-8.67361737988404e-19,0,0
X000100.SZ,0,0,0,0,0,0,-0.0261413886772996,0,0.138288765842329,0,0,0,0,0,0.0474211915700856,-0.0446217697020112,0,0,0,0,0,0.0176351907329731,0,0,0,0,0,0.116323432703186,0,0,0,0.410625043786819,0,0,0.0704907266360592,0,0.106298088849104,0,0,0,0,0,0,0,0,0.0134427099473161,0,0,0,0.147246984923584,0,0.0303694925829782,-0.0157366265058762,0,0,0,0.050074006104999,0,0
X300003.SZ,0,0,0,0,0,0,0,0.160219483576935,0,0,0,2.71050543121376e-20,0.0773913043627952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311356807182416,0,0,0,0.0292901222644845,0,-0.0263853209079834,0.112274598738287,0,0,0,0.162358499074696,0,0,0,0.00138494874349834,0,0,0,-0.0133388802270519,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0537935278232552,0,0,0.012109251698616,0.0945901937644082,0,0,0,0,0,0,0.0763877273610318,0.0314580618356387,0,0,0,0,0.135944943530492,0,0,0,0,0.147141133337299,0,0,0,0,0,0.0709837093581727,0,0,0,0,0,0,0,0.0622844450333628,0.0271954684950101,0,0,0,0.0674584723579247,0,-0.0388064611487676,0,0,0,0,0.00240734444525326,0,0
X600703.SH,0,0,-0.288530686496579,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.259904203008495,0.176287779668117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369732077018813,0,0,0,0,0.0440930040372067,0,0,0.162194638309364,0,0,0,0,0,0,0,0,0,0,0,0,0.20708170128245,0,0.183784976704842,-0.0339542002184798,0.129518759322796,0,0,0,-0.0916495538083361,0,0
X002007.SZ,0,0,0,0,0.272575772062358,0,0,0,0,0,0,0.155561092855361,0,0.146241634977656,0,0,0,0.158291687543464,0.178226124804844,0.0813721014793469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131564855389232,0,0,-0.0492081354268296,-0.0755058079076068,0,0,0,0,-0.0078965328660758,0,0,0,0,0.0441004585356916,0,0
X002236.SZ,0,0,0,0,0,0.0692439060667377,0,0,0,0,0,0,0.0882057165778012,0.124259992790893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087684384324802,0,0,0,0,0.0648452102211486,0,0,0.137223076932888,0,0,0,0,0,0.151857336599453,0,0,0,0,0.0937890246452643,0,0,0,0.0219947670803009,0,0,0,0,-0.0170115106344861,0,0
X000157.SZ,0,0,0.015463460708944,0,0,0,0,0,0,0,0.16068455110136,0,0.157013016935081,0,0,0.0147604459775147,0,0,0,0,0.0431635986324018,0,0,0,0,0,0,0.117689888419272,0,0,0,0.00331506914448503,0,0,0,0,0.0764918535771778,0.0430045973540894,0,0,0,0,0,0,0,0,0,0,-0.0340596650578018,0,0,-0.00505772190216627,0,0,0,0,5.42101086242752e-20,0,0
X300124.SZ,0,0.0790393239052043,0,0,0,0,0,0.0406467948967793,0,0,0,0,0,0,0,0.0480149353954789,0,0,0,0.19128271912173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092162041499148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229575131261709,0,0,0,0,-0.0101134813943748,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0761749192945135,0,0.0059663854351539,0.229337917954602,0,0,0,0,0,0,0.400464844397265,0.104109519151494,0,0,0,0,0,0,0,0,0,0,0,0.0817007750461296,0,0,0,0,0,0,0.0129727759647859,0,0,0,0,0,0,0,0,0,0.109819427439007,0,-0.0822198508124918,0,0,0,0,0.0405958926298973,0,0
X300142.SZ,0,6.93889390390723e-18,0,0,0,0,0,0,0.0642582775453128,0.223713919498753,0,0,0.0363292987904996,0.0342838017608263,0,0,0,0.0409108292577746,0,0,0,0.0558814377393594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281571247761944,0.042400053178593,0,0,0,0,0.0989914018891403,0,0,0,0.184609337009884,0,0,0,0,0,0,0,0,0,-0.0429252428582364,0,0
X002008.SZ,0,0.0764561760365597,0,0,0,0,0,0.0341290278082763,0,0,0,0.0123071961785132,0.110080216309408,0.195902124389788,0,0,0,0.0472671765057812,0,0,0,0,0,0,0,0,0.0755405608718022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108200356200703,0.0144409223412849,0.0445236043174118,0,0,-0.00430242033914092,0,0,0,0,-0.0352710928556174,0,0
X002179.SZ,0,0,0,0,0,0,0.0380665184964522,0.170000123999208,0,0,0,0,0,0,0.0315901805146584,0,0.0480174479257856,0,0,0.0540617874935133,0,0,0,0,0,0.0917996314119828,0,0,-0.151917680997923,0,0,0.237784719854501,0,0,0,0,0.0291566442011624,0,0,0,0.122866456458054,0,0,0,0,0.0713698068518437,0,0,0,0,0,0.0310690011357484,0,0,0,0,0.0116665219821037,0,0
X600177.SH,0,0,-0.0552157201512966,0,0,0,0,-0.039651927358532,0,0,0,0,0.184358494176784,0,0,0,0.0372994461155132,0,0,0.149954797988894,0,0.0955973688531163,0,0,0,0.0156044166737571,0,0,-0.0724730178753601,0,0,0,0,0,0,0,0,0,0,0.288991732148504,0,0,0,0,0,0.0997939980703,0,0.000217640444609219,0,0,0,0.0352894802801402,-0.0414453651842701,-0.0209203339054909,0,0,0.00765749413353927,0,0
X300146.SZ,0,0,0.113294365182698,0,0,0,0,0.129562596718328,0,0,0,0,0.0218489664194711,0,0,0.032934247063577,0,0,0,0.00358744197922591,0,0,0,0.270124409936003,0,0,0,0,0,0,0,0,0,0,0,0.0411833731752361,0,0,-0.0728512589049538,0.150618565869732,0,0,0,0,0,0,0,0,-0.0396023023226703,0,0,-0.0286671577671676,0.0784754468445084,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.166405138205349,0,4.33680868994202e-19,0,0,0,0,0,0.0309720121324995,0.0643658064794157,0,0,0,0,0,0,0,0,0,0.228408545066069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104456187390681,0,0,0,0.00927176216268339,0.226561977593999,0,0,0,0.018928334935572,0,0,0,0,-0.138572839942125,0,0
X600498.SH,0,0,0,0,0,0,0,0.321586613633466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180153037149311,0,0.0561215746718695,0,0,0,0,0.00453342904363986,0.0178414594813462,0.110789205534564,0,0.0376376419813912,0,0.113828312259646,0,0,0,0,-0.00452952491023708,0,0,0,0,-0.00248899192838924,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251106687968732,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556522052298102,0,0,0,0,0,0,0,0,0,0.296826469174112,0,0,0.0172269068410087,0.322371779790543,0,0,0.0678770216714538,0.0195036742301593,0,0,0.0632466760184075,0.0354847012709422,0,0,-0.00343586852077594,-0.0537736458194437,0,0,0,8.67361737988404e-19,0,0
X000977.SZ,0,0,0,0,0,0,0,0.281963356551564,0.295591774443296,0,0,0,0,0,0,0,-0.247589807702588,0.100993834380405,0,0.0124667663594676,0,0.0391251182765204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032975485663972,0,0,0,0,0,0,0,0,0.21029956682558,0,0.21536299204973,0,0,-0.061333215442395,-0.120727807598652,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.557648578835253,0,0,0,0,0,0,0,0,0,0.492136208769085,0,-0.331977243956852,0,0,0,0,0,0,0,0,0.141806257614814,0,0,-0.0227557218146887,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,3.46944695195361e-18,0,0,0.0177263340203076,0,0,-0.00748255592695849,0,0,0,0,0.0402833776837597,0,0
X002506.SZ,0,0,0.361934564563419,0,0,-0.209818502232979,0,0.0406642932456193,0,0,-0.139444207759481,0,0,0,0,0,0.225713854864727,0,0,0,0,0,0,0,0,0,0,0,0,-0.25955482778067,0.201462474915467,-0.021224293618976,0,0,0,0,0.462337449139092,-0.15352908259061,0,0,0,0,0,0,0,0,0,0,-0.0474263727343039,0,0,-0.120587398903311,0.112484771402024,0,0,0,-0.0311922403134015,0,0
X600867.SH,-0.0609050427807217,0,0,0,0,0,-0.106063387990962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190418999090193,0,0,0,0.345040542796714,0,0,0,0.112336217950353,-0.0139071059956442,0,0,0,0,0,0,0,0,0.131283884974988,0.364921173430412,0,0,0,0,0.0160552430387181,0,0,0,0,-0.0181862424722985,0,0
X002049.SZ,0,0,0,0,0,0,0,0.191200135613532,0.090098712332743,0,0,0,0.0225294807623105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251462327656314,0,0,0,0,0,0,0,0,0,0.254285811681601,0,0,0.116487228614579,0,0,-0.0253943640707796,-0.0432890155967792,0,0,0,0.0210535950526177,0,0
X600522.SH,0,0.0352249072634763,0,0,0,0,0,0.0562467696603178,0,0,0,0,0,0.162697310656535,0,0,0,0,0,0,0,0,0,0,0.0710996328668835,0,0,0,0.0771018427768601,0,0,0,0,0.151989628831439,0.100639433405877,0,0.0752885166008022,0,0,0,0.0429978047285414,0,0,0,0.00631313777370957,0.0629400674319705,0,0,0,0,0,0,0,0,0,0,-0.0173532762330149,0,0
X002129.SZ,0,0,0,0,0,0,0.12587100154531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18812660624961,0,0,0,0.170666454202544,0,0,0,0,0,0,0.13888400114999,0,0,0.192064309785147,0,0.136374328461761,0,0,0,-0.0578981165901632,0,0,0,0.125498759810107,0,0,-0.00437066880266716,-0.00752563211819242,0,0,0,0.103315249862278,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.0577131224493917,0.0166724157247861,0,0.144345883785103,0,0,0.187402305678482,0.0850673903025457,0,0.440168791113346,0,0,0.057312296969175,0,0,0,0,0.079802688886421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126691439120896,-0.0456355188730689,0.137321914441216,0,0,0,-0.0230929248057828,0,-0.00269529236808684,0,0,0,0.0450362938062995,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.249188150856885,0,0.0881720339199832,0,0,0,0,0,-0.3633083387545,0,0.541537103181769,0,0,0,0,0,0,0,0,0,-0.495847930792412,-0.342498990386991,0,0.220584847275724,0,0,0,0,0,0,0.170852535305081,0,0,0,0,0,0.149935794448158,-0.122531626178431,-0.271369251717106,-0.067807304633235,0,0,0,0,0,0,0
X600118.SH,0,0.0213019352960386,0,0,0,0,0,0,0.0757661755024737,0,0,0,0,0,0,0,-0.0572617174944694,0,0,0.145360692047442,0,0.269297728581531,0,0,0,0,0,0,0,0,0.106001843417723,0,0,0,0.178120985476399,0.188509450362735,0,0,0,0.0430384192833442,0.0209588775233759,0,0,0,0.0527108985863306,0,0,0,0,0,-0.00742545158926978,0,0,0,0,0,0.0203913221636655,0,0
X600183.SH,0,0.0887167443182876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10593754751158,0.42854873706417,0.0322226863732907,-3.46944695195361e-18,0,0,0.00723324044880692,0,0,0,0,0,0,0,0.044662162807859,0.0753920140553196,0,0,-0.0294328326899977,0,0,0,0,-0.0289102493129763,0,0
X002241.SZ,0,0,0,0,0,0,0,0.168054186754733,0,0.0153404418645838,0,0,0.0258025185170681,0,0,0,0.0530775850397769,0,0,0,0,0,0,0,0.401837296441608,0,0,0,0,0,0,0,0,0.171157493843642,0,0,0.137380874445628,0,0,0,0,0,0,0,0.00219196645138485,0,0,0,0,0,0,0,0,0,0,0,-0.0438610501431918,0,0
X000066.SZ,0,0,0,0,-0.0522454057041474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0701673657672219,0,0,0,0,0,0,0.200862389861553,0.147724136144099,0,0.0122454878075382,0.141201709121665,0,0,0,-0.123811830521966,0.376322009846743,0,0,0,0,0,0,-0.0616068204008423,0,0,0,0,0,0,0
X600089.SH,0,0.139550877674132,0,0,0,0,0.048757700297859,0,0,0,0,0,0,0,0.120187824284334,0,0,0,0,0,0,0,0,0,0.114185250654447,0,0,0.101180635412988,0,0,0.00336041899498225,0,0,0,0,0,0.0377656592276744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454923315527279,-0.0343589018305986,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194853665499694,0,0,0,0,-0.132872498202945,0,0,0,0,0,0,0,0,0,0.0112183482069255,0,-0.179421706768187,0,0,0,0,0,0,-0.213739603292044,0.0518412781918282,0,0,-0.102880694387819,0,0,0,-0.218744370280557,0.234865176734674,0,0,0.194893059267642,0,0,0,-0.187659797545911,0,0,0,-0.072523711063491,0,0
Slope,0,0,0,0,0,0,-0.136283964428612,0,0,0,-0.0935434426373261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131060929034491,0,0,0,0,0,0,0,0,0,0.64339264366178,0,0,0,0.269223660935881,0,0
TED,-0.558512400595795,0,0,0,0,0,0,-0.111673673304329,0,0,0,0.17448795011728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0849242608910548,0,0,0.0226085518633601,0,0.127943738178262,0.211462305128203,0,0,0,0,0,0,0,0,0,0.425217249876771,0,-0.427807250576913,0.0803194430239251,0,0,0,0,-0.2837954028933,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0694376241615823,-0.0365768406500924,-0.0272307552426907,0,0,-0.0206389234457577,0,0,0,0,0,0,0,0,0,0,0,0,-0.221305102518418,0,0,-0.0287314450385696,0,0,0,0,0,0,0,0,0,0.0176749255202032,0,0,0.015682167112441,0,0,0,0,-0.0197040297182927,-0.0253591766329337,0.022994736133246,0,0,0,-0.0520548441935405,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11411456875899,-0.0260080258094077,0,0,0,0,0,0,0,-0.152750792393324,0,0,0,0,0.15321925132211,-0.38652669001774,0,0,-0.08122186109477,0,0,0.116681602547077,0,0,0,0,0,0,0,0.0273573254822743,0.0354080038346548,0,0,0,0,3.46944695195361e-18,0,0.0161373319828933,-0.0571374125357668,0,0,0,-0.105298388332459,0,0
MKvol,0,0.00261028695453406,0,0,0,0,0,-0.00165071439341559,-0.00220900094960787,0,0,-0.00158091560901559,0.000583039329185638,0,0,0,-0.000998134870204522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264484804004681,0,0.00340922452735407,0,0,0,0,0,0,0,0,0,0,0,0,-0.000322960981079739,-0.00201242719526666,0,0,0,0.0171746642109776,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0548110551713563,-0.00412794964406002,0,0,0,0,-0.210037153558331,0,0,0,0,0,0,0,-0.00452906471083771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139983594287752,0,0,0,0,0,0,0,-0.139208910762724,0.311858360684816,-0.382568306437282,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00373643602265533,0,0,0,0,0,0,0,0,0,0,0,0,0.00108674883793755,0,0,0,0,0,0.0169477409982224,0,0,0,0,0,0,0,0,-0.00611536265340558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256852271043613,0.0205476421952538,0,0,0,-0.0344382573635921,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855716962554859,0,0,0,0,0,0,0,0,0,-0.000386791205320812,-0.00856385587834254,0,0,0,0,0,0,0,0.00453912033808487,0,0,-0.00259312817482724,0.000851362233222181,0.00245781413610803,0,0,0,0,0,0,0,0.0070379418799312,0,0,0,0.0116413977725341,0,0,0,0.00732876465326861,0,0
