,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X600809.SH,X002236.SZ,X300124.SZ,X002008.SZ,X600867.SH,X601877.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600066.SH,X000100.SZ,X600487.SH,X000661.SZ,X600566.SH,X002294.SZ,X002179.SZ,X002007.SZ,X000157.SZ,X000977.SZ,X002241.SZ,X300136.SZ,X300142.SZ,X000981.SZ,X000050.SZ,X002180.SZ,X600498.SH,X000869.SZ,X002049.SZ,X002508.SZ,X600779.SH,X600177.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.240749089168197,0.0537348926039301,0,0,0,0,0,0,0,0,0,0,0,0,0.0318669033498176,0,0,0,0,0,0,0,0,0,0,0,0.0451595437776216,0,0,0,0,0,0,0,0,0,0.046792825587289,0,0,0,0.036477305278556,0.11431221016293,0,0,0,0,0,0,0.0107338449798841,0.0133963177254298,0,0,0,0,0,0
X600104.SH,0,0,0.0304904707120355,0,0,0,0.00806006137095241,0,0,0.104507274182869,0,0.422035322203462,0,0,0,0,0.0171203070477971,0.0788830951915191,0,0.0258974487378814,0.105768391303452,-0.198199678029367,0,0,0,0,0,0,0,0,0,0,0.0239819933270444,0,0,0,0,0,0,0,0,0,-0.130062225233682,0,0,-0.042620427925752,0,0,0,0,0,0.00812822165357476,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0438604821574638,0,0,0,0,0,0.0394747552211331,0,0,0,-0.0647653380637107,0,0.299598951204042,0.110115375031051,0,0,0,0,0,0,0,0,0,0.0554331055805214,0,0.207899343890622,-3.46944695195361e-18,0,0,0,0,0.064197601980593,0,0,0,0,0,0,0,0,0.165026829360682,0,0,0,0,0.00669599201353075,-0.0364270669541254,0,0,0,0,0,0
X000858.SZ,0.107271743042564,0,0,0,0,0,0.282415551702399,0,0.0967110859074389,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0238177520296517,0.234800473403047,0,0,0,0,0,0.0143648196802897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899113890582126,0,0,0,0.00425102621256787,0.0247635371257672,0,0,0,0,0,0
X000651.SZ,0,0,0,0.192355765972262,0,0,0,0,0.138700390985286,0,0,0,0.159360113995948,0,0,0,0,0,0,0,0,0,0,0,0,0.113705382803419,0,0,0,0,0,0,0,0,-0.0402845545452826,0,-0.10098898031679,0,0,0,0,0.0557325142264084,-0.0236387056943776,0,0,0,0,0.148143426781166,0,0.118067014240997,0,-0.0829287308382896,0.127952861524967,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.272282586236342,0,0,0,-0.0890941679688041,0.154870210924318,0,-0.0484819045485692,0,0,0,0,0.0656192652087563,-0.0998869952955093,-0.0248048622424855,0,0,0,0,0,0,0.11052544678458,0.199183392280683,0.208406092335105,0,0,0,-0.0614449229593486,0,0,0,0,0,0,0,0,0,0,0.170939149420855,0,0,0,-0.0125191790097185,0.00160637507455703,0,0,0,0.0377023630269964,0,0
X002304.SZ,0,0,0.136960664881537,0,0,0,0,0,0.315271226781095,0,0,0,0,0,0,0,-0.0826827608021663,0.316626104147191,0,0,-4.33680868994202e-19,0,0.0282307691579892,0,0,0,0,0,0,0,0,0,0.0347328669985015,0,-0.0412567115564838,0,0,0,0,0,0,0,0.0216513149152791,0,0,0,0,0.087883953817368,0,0,0,0.034336270531198,0.00174115282631577,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162957892159085,0,0,0,0,0.0673064481420011,0,0,0,0.0176905031393599,-0.285573397016382,0,0,0,0,0,0.0475768610173355,0,0.185333176521398,0,0.0986689445474075,0.182334337372063,-0.109440115203566,0.178219470351773,0,0,0,0,0,0.10596814596516,-0.0568144293610126,-0.0112242636370104,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.456564753241269,0,0,0.219593007153316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835834379332827,0,0,0,0,0,0.0670135371901549,0,0,0,0,-0.113470746073963,0,0,0.00199166297522593,0,0,0,0,0.0280294081685392,0,0.00352311840332865,0,0,0,0,0.00209534179557219,0.0115450940957809,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.134366153113345,0,0,0.201122906164481,0,0,0,0,0.0650035969462728,0,0,0,0,0,0,0,0,0,0,0.143965251471681,0,0,0,0,0,0,0,0,0,0,0,-0.012447207950726,0,0,0,0,0,0,0,0,-0.0632968382166057,0,0.113802559279067,0,0.0470385255092708,0,0.0181737901006226,0.0201670361733785,0,0,0,0,0,0
