,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X600031.SH,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X600177.SH,X300003.SZ,X000157.SZ,X002085.SZ,X002508.SZ,X002008.SZ,X600271.SH,X600487.SH,X300136.SZ,X600809.SH,X600522.SH,X002294.SZ,X600118.SH,X000050.SZ,X600372.SH,X000981.SZ,X600867.SH,X002074.SZ,X600699.SH,X000559.SZ,X300115.SZ,X600566.SH,X002179.SZ,X000066.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0385268991781865,0,0.148655037032015,0,0.00724231735188094,0,0,0,0,0.159244863772366,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0323039061279862,0.0186763306286989,0,0,0,0,0.187598482366204,0,0,0,0,0,0,0,-0.137750234651783,0,0,0,0,0,0.0170804478157524,0,0,0,-0.00785248060493772,0,0,0,0,0,0
X600104.SH,0,0,0,0.0865745949460196,0,0,0,0,0,0.236206224458565,0,0,4.33680868994202e-19,0,0,0.465257865397035,0,0,0,0,0.0723423920762657,0,0,0,0,0,0,0,0,0,0,-0.0748110762610413,0,-0.0493547956005723,0,0,0,0,0,0,0,0,0,0,-0.0653803566125582,-0.0191923157229889,-8.67361737988404e-19,0,-0.0170251872822632,0,-0.0274820396940627,0.0315083449786111,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.107027754596126,0,0.138452456365508,0,0,0.151509127853216,0,0.142702058366948,0,0,0.170391559345393,0,0.109004808450177,0.162460509243945,0,0,0,0,0,0,0,0,0.117791061925579,0,0,0.157876608028897,0.0284010070635784,0,0,0,0,0,0,-0.151672115656141,0,0,0,0,0,-0.0993139956145581,0,0,0,0,-0.0595891173284457,0,0,-0.000182944427460752,0.0549954191930805,0,0,0,0,0,0
X000651.SZ,0,0.226551780156364,0,0,0.297936693906446,0,0.0230850234646772,0,0.105951067618855,0.0589866063112979,0,0,0,-4.33680868994202e-19,0.0942387665850611,0,0,0,0,0,0,0,0,0,0,0,-0.181022327478797,0,0,0.055583363007622,-0.00739989254372451,0,0,0,0,-0.041623559659349,0,0,-0.0173927998144679,0,0,0,0,0,0,0,0.0137343521480949,0,0,0,0,-0.00915082199373394,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.206704504149844,0,0,0,0.0806190988590664,0,0,0,0.505945921590356,0,0,0,0,0,0,0.0255966598545821,0,0,0,0,0,0,0,0.104084342298902,0,0,0.0417694289408708,0,0,0,0,0.0127194963646547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379396931333403,0.0183117900509783,0,0,0,0,0,0
X600276.SH,0,0.0788638498560548,0.0636329622423314,0,0.375719692979825,0,0,0.0387733780006237,0,0,0,0,0,0,0.0114879487402005,0,0,0,-0.0783655518860586,0,0,0,-0.0993262851665478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324067434416844,-0.0653871997661531,-0.0216311847612312,0,0.0908520369560837,0,0,0,0,0,0,0,-0.173026484425037,0.0164652054442831,0.0131570814233287,0,0,0,0,0,0
X000725.SZ,0,0,0.0610575390102485,0,0,0,0,0,0.0752721085179597,0,0,0,0,0,0,0,0,0,0.00782979371152772,0.0419143869994192,0,0,0,0,0.280571463969787,0,0,0,0.269685607957385,0,0,0.523768615581033,0,0,0,0,0,0,0.157585317476032,0,0,0.191968427669695,-0.0934172086675312,0,0,0,0,0.0852699044824996,0,0,0,-0.00335901035929802,8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.00702359679771565,0,0,0.368854418806493,0,0,0,0,0,0.0963484001176139,0.163243361004817,0,0,0,0.0674218200616597,0,-0.0491112224091001,0,-0.175186187295803,0.157342291159353,0,0,0,0,0,0,0,-0.0266751408172963,0,-0.024707223025983,0,0,0,0,0,0,0,0.0180508570846683,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924160392566251,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.213994955137738,0,0,0,0.125979096787635,0.0754975157400737,0,0.104156168966852,0,0,0,0,0,0,0,0,0.0750325502213638,0,0,0,0.0847432579377966,0,0.105528630803975,0,0,0,0,0,0,0.120445736932002,0,-0.0633273235916686,0,0,0.0859300037161881,0,0,0,-0.0146193957909309,0,0,-0.0324263898818858,0,0,0,0,-0.185843020289603,0,0
X600690.SH,0,0.246835515144929,0,0.294531639266812,0,0,0,0,0,0,0.0052776058050081,0,0.046821239594348,0,0.135102316536914,0.103138292947399,0,0,-0.0994164282341207,0,0,0,0,0,0,0,0,0,0.0434795103652258,0,0,0,0.165097937522359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118440572265957,0,-0.0843961978001886,0.00766742262485152,0,0.0197766127307457,-0.0135817888215954,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.497269123123426,0.14392419558664,0,0,0,0,0.203853219677866,0.0640308898297487,0,0,0.376375501731536,-0.0225765095824405,0,0,0,0,0,0,0,-0.309890405986778,0,0,0,0.16831346705766,0,0,0,0,0,0,0,-0.0424665909551127,0,0,0,0,0,0,0,0,0,-0.276285223204113,0,0,0.00548855738704508,0.0645080198249442,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.613351266570771,0,0.0350170511474866,0,0,0,0,0,0,0,0,0,0.0457314193095775,0,0,0,0,0,0,0,0,0,0,0,0.00580092015308389,0.0539775354421116,0,0,0.00450069865598872,0.086951286516017,0,0,0,0,0.0344390789763653,0,0,0,0,-0.0491340806537748,0,0,0,0,0,0,0,0.0108934766238986,-0.00671277116570354,0,0,0,0,0,0
X000625.SZ,0,0.20856189394817,0,0,0,0,0,0,0,0.253082997962714,0,0,0,0.073318596353939,0.0445649236208224,0,0,-0.160982470636224,0,-3.46944695195361e-18,0.137162403851304,0,0,-0.0711623759015868,0,0,0,0,0,0,-0.122080761885946,0,0,-0.0255469752353449,0,0,0,0,0,0,0,0,0.076482333774872,0,0,0,0,0,0,0,0,-0.026031897663041,-0.00804060401679042,0,0,0,0.131114712784191,0,0
X600031.SH,0,0,-0.199940779968623,0,0.150180374144726,0,0,0,0,0,0,0,0.0576433078109228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161361964561543,0,0,0.0635469717123666,0,0,0,0,0,0,0.118255170950347,0,0,0.108206021548672,0,0,0,0,0.108360850020153,0,0,0,0.0598833416671269,-0.0222914464603679,0,0,0,0,-0.229401839123649,0,0
X002236.SZ,0,0,0.10853080897403,0,-0.0836123129874297,0,-0.12762006378678,0,0,0.247216991440236,0,0,0,0,0,0,0.125497368955871,0,0,0,0,0,0,-0.190499069823098,0,0,0,0.0649302418132944,0,0.129241064943522,0.159083688483317,0,0,-0.0247309322169939,0,0,0.041325324236757,0.0915032359168736,0,0,0,0,-0.0567039368605115,0,0,0.438664392779785,0.0421435733926145,0,0,0,0,0.00322037335327776,0,0,0,0,0,0,0
