,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600031.SH,X000559.SZ,X000100.SZ,X600271.SH,X600066.SH,X600372.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600741.SH,X600089.SH,X002475.SZ,X000338.SZ,X002292.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X002074.SZ,X002506.SZ,X300003.SZ,X600839.SH,X002129.SZ,X002294.SZ,X000977.SZ,X600582.SH,X000547.SZ,X600867.SH,X002276.SZ,X000800.SZ,X002008.SZ,X002180.SZ,X000623.SZ,X300001.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0574376037581777,0,0,0,0,0,0,0,0,0,0.153571165079288,0,0,0,0.0123063276390308,0.0849225695438935,0,0.0190890370103766,0,0,0,0,0,0.06611824190544,0,0,-6.93889390390723e-18,0,0,0,0,0.0143598032673165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103374923473043,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0420983117663733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806775237811752,0.336720741571036,0.00389296066197189,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.233887315482751,0,0,0,0,0,-0.0254094465425664,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973635462774913,0,0,0,-0.0515885547747993,0.377784222203853,0,0.142343572701914,0,0,0,0,0,0.0513277493601413,-0.0929297315319674,0,0,0,0,0,0,0,0,0,0.118120881393246,0,0.272342532151377,0,0,0.076364693290046,0,0,0,0,0,0,-0.0183773573475314,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00882984154642452,0,0.000841746472085421,0,0,0,0,0,0.328412311682549,0,0,0,0,0,0,0,0.0484754108778916,0,0,0.0149252911530513,0.0215690543816496,0,0,0.141448728708096,0,0.0341979715850503,0,0,0,0,0,0.0173046821490431,0,0,0.0297729192210411,0,0,-0.0502967599028202,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13434481024593,0,0,0,0,0,0,0,0,0,0,0,0.14053975146144,0.0138374172339083,0,0.121314412081168,0.0985067238911241,0,0.0800685607860427,0,-2.77555756156289e-17,0,-2.16840434497101e-19,0,0,0,0,0.15832894506153,3.46944695195361e-18,0,-0.0383415324938503,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626273312545571,0,0,0,0,0,0,0,0,0.0955868017885986,0,0,0,0,0,0,0.0218128055879016,-1.73472347597681e-18,0,0.057854122098116,0,0,0,0,0,0,0,0,0,0,0,0.191386315631629,0,0.105857952117762,0,-0.0671419582905018,0,0,0,0,0,0,0
X600271.SH,0,0,-0.0844276572519358,0,0,0,-0.0980323434078315,0,0,0,0,0,0,0,0,0,0,0,0.0958085208911633,0.249156962378161,0,0,0,0,0,0.0229029632209938,0,0,0.0822083089847635,0,0,0,0.0687905810004303,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.180787604454664,0.181235012770226,0,-0.0590259258273056,0,0,0,-0.00469079290461344,0.0238947812976688,0,0.0135117798339552,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0709065259046846,0.0580406619445916,0.0534741785998717,0,0,0,0,0,0,0,0,0,0,0,0.143173408383484,0.0817292127405794,0,0.146036509560122,0,0.063159026271105,0.0419075938254589,0,0,0.0133693175265474,0.059355839766954,0,0,0,0,0,0,0,0,0,0,0.0914539518934746,0,0,0,0,6.93889390390723e-18,0,-0.00165320850087355,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.302465362622687,0,0.124800883967576,0.605712929489381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178229016502339,0.0734613974437647,0,0,0,0,0,0,0,0,0,0,-0.000403068077805557,0,0,-0.053797838376056,0,-0.00689077774648673,0,0.101965886892575,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0225674951579086,0,0,0,0,0,0,0.280587603292336,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0530676679974152,0,0.117781237847862,0,0.266053902232173,0,0,0,0,0,-0.0837646014983689,0,0.308025095725766,0,0,0,0,0,-0.0072896542735718,-0.0510903935617544,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921705614015045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773314153966426,0.00839036270043333,0.0236812893685824,0,0.0698823374934015,0,0.2395345459419,0,0,0,0,0,0,0,0,0.00407754138523214,0,0,-0.0848364930392046,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.144592640124351,0,0,0,0,0,0,0,0,0,0.151899916480813,0,0,0,0,0,0,0,0,0.165006597210465,0,0,0,0.106408129911356,0,0,0,0,0,0,0.070517913627145,0,0,0,0,0,0,0,0,0,0,0.0545998958836556,0,0,-0.0231396593840636,-0.0274080153182674,0,0,0,0,0,0
X600741.SH,0,0.0259948055277433,0,0,0,0.134331279044194,0,0,0.0440547237511446,0.275905781064902,0,0.190262714201069,0.0463501209565834,0,1.38777878078145e-17,0,0,0,0.0335050541250213,0,0,0,0,0,0.132114910239269,0,0.037628290450273,0,0,0,0,0,0.00757473705336266,0.033188135644893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166164463609109,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.233702421652164,0,0,0,0,0.179609701361786,0,0,3.46944695195361e-18,0,0,0.093238395096132,0.0652879637487465,0,0,0,0,0.0484360152510851,0,0,0,0,0,0,0,0,0,0,0,0.0665703946015039,0,0,0,0,0,0.0098587479166282,0,0,0,0,0,-0.041597620158655,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0107576400357802,0,0,0.0306032576763053,0,0,0,0,0,0,0,0,0,0,0,0,0.334709980558491,0,0,0,0,0,0,0,0,0.310698397673887,0,0,0.34881628385598,0,-0.00302001312644249,0,0,0,0,0,0,0,-0.0185435743904185,-0.0719684789094405,-0.288120889439333,0,0.276637686579745,0,3.46944695195361e-18,0,0,-0.00657263787752453,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.142444074511312,0.0958244297734292,0,0,0,0,0.0847562278418663,0,0,0,0.0525348389448513,0,0,0,0,0,6.93889390390723e-18,0,0,0.031451580980812,0,0,0,0,0.0166414994798007,0,0,0.0737400238096743,0,0.0792524967576364,0.0915011955275788,0,0,0,0,0,0,0,0.0284183807156325,0,0,-0.0400058331097435,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0283681897145914,-0.157020002446226,0,0,-0.292073143889701,0.337429762868124,0,0,0,0,0,0,0.162468367882544,0,0,0,0,0,0,0.0710498233347306,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.354922752514394,0,0,-0.02119052839573,0,0.58056751877822,-0.640167372287254,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261581836577595,0,0,0,0.0957158439375934,0,0,0,0,0,0.00570732856119359,0,0,0,0.143136153390528,0,0,0,0,0,0,0,0,0.0861121524107371,0,0,0,0,0,0.163664229827696,0,0,0.0546013843332546,0,0,-0.0235808899942268,0.0130968736179229,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.310732922858203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834530398426672,0.0431490030503981,0,0.176533354008085,0,0,0.0632283441200459,0,0,0,0.00287587217275251,0.0912062024977641,0,0,0.141439356674668,0.028158163532948,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0708396400727813,0,0.0370060713073715,0,0,0,0.0106195231561941,0,0,0,0,0,0,0,0,0,0.00779529846520927,0,0,0.030487063057574,0,0,0,0.172463300419387,0,0.126985760671021,0,0.00365473176044368,0,0,0,0.00900825659121902,0,0.134941360226868,-4.33680868994202e-19,0.0527590878848273,0,-0.0498430069942808,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.00203789041963327,0,0,0,0,0,0,0,0,0,0,0,0.18597903759996,0.115284569294072,0.116920285370796,0.0433052420242156,0,0,0,0,0,0,0,0.0611280190078168,0.0534763967138982,0,0,0,0,0,0,0.0134830539340252,0,0,0,0.0623546753254745,0.112034153818259,0,0,0,-0.0309963760396461,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546948968278243,0,0,0.082096174655662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277742080784826,0,0,0,0,0.210848884599694,0,0,0,0.0545146008571913,0,0,0,0,1.73472347597681e-18,0,0,-0.0617793806314071,0.0574955558392093,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798393735020671,0.228281479100585,0,0.042747572208992,0,0,0,0.0967128994082953,0,0,0,0,0,0,0,-0.0106682154340195,0.0929269610488617,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312953879339711,0,0,0,0,-0.0145299074637364,0,0,0,0.110597954648764,0.387755285773121,0,0.0455202452711535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432650344932323,0,0.0304032963485381,0,0,0,0,0
X600839.SH,-0.245869336416487,0,0,0.233594673324775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943971893055767,0,0,-0.0320577473412449,0,0,0.0472642113206118,0,0,0,0.0569918974306332,0,0,0.0915102440132307,0,0,0.122809009217166,0.342535041072005,0,0.110580298989902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997065771578772,0.00674355035675526,0,0,0,0,0,0,0,0,0,0,0,0.0205725541749155,0.0614414224991887,0,0.0777796413456846,0,0,0.100098972146988,0,0.0716250398527214,0,-1.0842021724855e-19,0.175520801189654,0.0471644504137251,0,0,0,0,0,-0.0212804849807832,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0350534418542936,0,0.0862712067365255,0,0.0206242368884608,0,0,0,0,0,0,0,0,0,0,0,0,0.0568609263079675,0,0,0,0,0,0.215029520785588,0.0515024367894643,0,0,0,0,8.67361737988404e-19,0.126772271066833,0.0202880870439638,0.0341811692993154,0,0,0.0919427450122556,0.0195894561734222,0,0,-0.0325109693713916,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169912794116421,0,0,0,0,0.0936240601527131,0,0,0.0257225448274556,0.0731044134529515,0,0,0.0520939433925783,0.0747492979584071,0,0,0,0.407869356073955,0,0,0,-4.33680868994202e-19,0,-0.0273665394307508,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416102428910963,0,0,0.137315187338896,0,0.126389993314022,0.0507200176701083,0,0,0,0.00630353997807031,0,0.298406349599865,0.218766468742443,0,-0.0147521900296667,0,-0.0988569927773049,-0.0557600277630073,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.297885182825039,0,0,0,0,0,0.0100281469133961,0,0,0,0,0,0,0,0.0286661819000135,0,0,0,0,0,0.10996430561453,0,0.0504705143898405,0.187712912020286,0,0.0206204344021298,0.0839866568775034,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0079211041238711,0.0123082379543657,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0936638452470627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104543139730933,0.161497880916753,0,0,0,0.0698382676370146,0,0,0,0,0,0.0705416263967849,0,0,0,0,0.152748026513639,0,0,0,0.159450804758556,0,0,-0.0144198301117504,-0.0266296908063601,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,-0.106254340827899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121850732420198,0,0,0,0,0,0.141985173890995,0,0,0.28367895053772,0,0,0,0.0511989327538219,0,0,0.23375160448686,0,0,0,0.057059655705355,0,0,-0.00780160739938437,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.00229336544548283,0,0,0.128493390949825,0,0.0962194382863368,0,0,0,0.0774677295625602,0,0,0,0,0,0,0,0,0,0,0,0,0.148454139431208,0,0,0,0.351774335436779,0,0.106592210187669,0,0,0,0,0,0,0,0,0,0,0,-0.0111663303941134,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167105940391713,0,0,0,0,0.113622083852141,0,0,0,0,0,0,0,0,0.317008056702188,0,0,0,0,0,0,0.0425993019380713,0,0.0396933539475468,0,0.135802318642486,0,0,0,0,0,0,0.0108086886762559,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446487534293032,0,0,0,-0.0850341942993856,0,0,-0.007076424177092,0,0,0.257336347377998,0,0,0,0,0,0,0,-0.151160825191215,0,0,0.1366838551229,0,0.110213970736649,0.0657969860721073,0,0,0.139475257388462,0,0,0,0,0.219341014495301,0,0,-0.0196231587297473,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.144582175172164,0,0,0,0.0733427426173817,0,0.128671313154902,0,0,0,0,0,0,0,0,0,0,0,0,0.0763329038518756,0,0,0,0,0,0,0,0.144734743275037,0,0.088105987225554,0,0.0342628223437619,0,0,0,0,0,0,-8.67361737988404e-19,0.0415868657005243,0,-0.0274537648594396,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092053385450072,0,0,0,0,0,0,0,0,0,0,0,0.056175163150215,0,0,0,0,0,0.183519533826975,0,0.118524458409919,0,0,0,0.18968246895084,0.0771175308340654,0,0.0524668077092364,0,0,0.00458064875123958,0,0,0,0,0.00163433498155196,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0779845657503321,0,0.201266732622738,0,0,0,0,0,0,0,0,0,0,0,0.0582127912050797,0,0.0482640541749594,0,0,0,0,0,0,0.0687656239502933,0,0.130042325203284,0.196888644369852,0.0206370871418605,0,0,0,0,0.0941155130352499,0.0147988839133527,0,0,0,-0.00694491816171929,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.097810389353958,0.0540227961118671,0,0,-0.0107465327853206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317895809222205,0.0343008539981545,0,0,0,-0.146992695559251,-0.0238451538844992,0.0808461710829441,0,0,0,0.0731146604478143,0,0.0431295846846906,0,0,-0.0182353460911869,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.260308391411331,0,0,0,0.595515560870007,0,0,0,0,0,0,0.108401613592811,0,0,0,0,-0.553082384758091,0,0.240354943452859,0,0,0,-0.289010295140016,0,0,0,0,0.183826650058887,0.801325197381427,0,0,0,0,-1.23033126137838,0,0,0,0,0,0,0.987231909293754,0,0,0,7.71014320256223,0,0
TED,0,0,0,0,0,0,0,0.465510497503412,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0428796319634147,0,0,0,0,0,0.0356827682933847,0,0,0,0,0,-0.122346718216222,0.328256954879741,0,-0.347182227003464,-0.165023799051948,0,0,0,0,3.46944695195361e-18,0,0.0337920795971376,0,0.225448433304832,8.67361737988404e-19,0,0,0,0,0,-0.825354643086861,0.295853238678773,0,0,0,0,0.420479738237438,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.250783574406663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120120218343112,0,0.238428180278449,0,0,0,0,0,0.222548328098773,-0.116579659707899,0.0155722388402352,-0.143666539217905,0,-0.173762496427426,0,0,0.0423680761111135,0,0,0,-0.127449555930325,0,0,0,0,0.029979343643097,0.00745898837015047,0,0.717466397700296,0,0,0,0
MKreturn,0,-4.33680868994202e-19,0,-0.0100540897258544,0,0,0,-0.340974802431938,0,0,0.207563783683834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125890470082784,0,0,0,0,-0.0464084057271007,0,0.0616689511010276,0,0,0,0,0,0,0,0.267741697717955,0,0,0,0,0.0228734607336791,0,0,-0.0438280165554522,0.0107244613892526,0.363278736144669,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500651292351018,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161057956316288,0,0,0,0,0.0040317236990088,0,-0.0051099226358136,0,0,0,-0.00571155747788227,0,0,0,0,0,0,0,0.00418146782655084,0,0,0.00579773543345792,0.00247649511848623,0,0,0,0.0156462734215223,0,0
CarbonVol_Shenzhen,0,-0.165490614823656,0,-0.10582768531639,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000757910436635278,0,-0.0231018473338245,0,0,0,0,0,0,0.16070955060085,0,0,0,0,0,0,-0.0484353194987871,0,0,0,0,0,0,0,-0.0192817515590586,0.0380095661133819,0,0,0,0,0,0,0,0.160226823983913,0.019926107537939,0.177677019220568,0,-0.261437009291238,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.000632084423034745,0,-4.83298696744811e-05,0,0.000695468507635149,0,0,0,0,0,0,0,-0.000995085535076201,0,0,0,0,0,0,-0.0061772511580563,0,0,0,0,0,0,0,0,0,0,0,0,0.000939505022009617,0.00450445471367621,0,0,0,0,0,0,0,0,0.0123329885465945,0,0,-0.00628448425461372,0,0.0374735700905477,0,0
CarbonVol_Hubei,0,0,0.0117293727091556,0,0,0,0,0.00385678929588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.26421618681774e-05,0,0,0,5.42101086242752e-20,0,0,-0.00302503845591554,-0.00354571038633402,0,-0.00444929124349779,0,0,-0.00138541156568398,0,0,0,0,0,0,0,0,0,0,0,-0.0106227506513061,0.00528548690445849,0,0,0,0.0107531482646607,0,0
