,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X600584.SH,X002179.SZ,X600183.SH,X002049.SZ,X000157.SZ,X000800.SZ,X002414.SZ,X300003.SZ,X601799.SH,X300136.SZ,X002008.SZ,X000066.SZ,X002456.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002508.SZ,X600779.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0.232565020992386,0,0,0.0476245762671726,0,0.00570262160885595,0,0.048121169942674,0,0,0,0,0,0,0,0,0,0,0,0.124583422909879,0,0,0,0,0,0,0.136880716007686,0,0,0,0,0,0.119886886769381,-0.30479082568822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449578245892544,0,0,0,0.0355365549997598,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637710132319099,0.126506153850044,0,0,0,0,0.135596271031572,0,0,0.244212369817553,-0.0169737886820077,0,0,0,0,0.0325980449696831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717360246491852,0,0,-0.0150237295460507,0,0,0,0,0.0180959430529132,0,0
X000725.SZ,0,0,0,0,0,0,0.0349749475346046,0,0,0,-0.158102977580658,0,0,0.0372573862765843,0,0,0,0,0,-0.00308159676581067,0.139940656126636,0,0,0.471765962365286,0.0779509603446482,0,0,0,0.0938602471277394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258247539954143,0,0,0,0,0,0,0,2.16840434497101e-19,0.0123943929193591,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.259825768827949,0,0.0830157532966302,0,0.0352444228864887,0,0,0.0788239426836283,0,-0.0316442441496165,0,0,-0.0784202746009689,0,0,0,0.0818804317543237,0,0,0,0.136849734207956,0,0,0,0,0,0,0.0481522476013737,0.0568203085369687,0,0,0,0,0,0.0665000842443246,0.157325003624711,0,-0.050769380014433,0,0,0,0.0399858027910606,0.00683209512095374,0,0,0,0.0376052572039307,0,0
X002241.SZ,0,0,0,0,0,0.523707542519151,0,0.377914113943635,0,0,0,0,0,0,0,0,0,0,0,0,0.0527701469151398,0,0,0,0,0.0434967305780257,0,0.00979618269796765,0,0,0,0,0,0,0,-0.0710200175594076,0.217621223713751,0,0,0,-0.0616621716571828,0,0,0,0,0,0,0,0,0,0,-0.00711376244391772,-0.0903857283993377,0,0,0,-0.0331478721146759,0,0
X000661.SZ,0,0,0,0,0,0,0,0.094058463197012,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0175100770092266,-0.80641387605387,0.00707652208668384,0,0.458798820988989,0,0,0.490388105862797,0.180335647943887,-0.231429344214562,0,0,0,0,0,0,0,0.0524359664286369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648457413136377,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0488533394265824,0,-0.00824661064056026,0,0,0,0,0,0.129493655791054,0,0,0,0,0,0,0.13780839965024,0,0,0,0.0774427455238893,0,0.10655109365178,0,0.0450553159788695,0,0,0.151166606681667,0,0.0165819576143537,0,0,0,0,0,0,0,0.221705673816625,-0.105987852717116,0.0875049049314319,0,0,-0.0241506154070135,0,0,0,0.0122573645405221,0,0
X003816.SZ,0,0,0,0,0,-0.0587296401245316,0,0,0.057869194560279,0,0,0,0.00180817409508071,0.120318803050203,-0.0321908000383391,0,0.0212059971882263,0,0,0,0.0615567201264618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931075753235782,0,0,0.00618222892879704,0,0.00683056639442006,0.0157159974216558,0,0,0,0.00318624140388223,0,0
X000338.SZ,0,0,0,0,-0.0355418582559411,0,0.0612543025358923,0,0,0.115661450775547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189902877046298,0,0,0,0,0,0,-0.0442705418539178,0,0.174105122073826,0,-0.100026767450337,0,0,0.175169279809199,0,0,0,0,0,0.195580073573011,0,0.167638625665157,0,4.33680868994202e-19,0.0071107555458614,0,0,0,0.0175001584692844,0,0
X000596.SZ,0,0,0,0,0,0,0,0.324213521462549,0,0,0.177498231876355,0.0205753448047798,0,0,0,0,0.142060431927226,0,0,0,0.265971628185117,0,0,-0.200503248338497,0,0.00760984496290918,0.0327644443025902,0,0,0.0829254198558887,0,-0.0298642095645178,0,0.213788853447385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220267083849711,-6.93889390390723e-18,0,0.0527304368159053,0,0,0,0,0.0607586449991731,0,0
X300014.SZ,0,0,0,0,0,0.190853813500561,0,-0.196017769777828,0.267424434427539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132815607118676,0,0.295607112865834,0,0,0,0.115181819316285,0,0,0,0.236798565393378,0,0,0,0,0,0,0,0,0,0,0.0861104943986276,0,0,0,-0.130903318552029,0.0943260171397689,0,0,0.00665130285996336,0,0,0,0,0.00808601753417885,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0880776307153667,0.0989078284491308,0,0,0,0,0,0,0,0,0,0.151064665427611,-1.38777878078145e-17,0,0.232504654593943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476787700901901,0.0516963144234068,0,0.236406441037637,0.0394036332282358,-0.0423364930444308,0.0355303664061659,0,0,0,0,0,0,0,0.0641138768658215,0,0
X600741.SH,0,0,0,0,0,0,0.00918488367359743,-0.0244317521408908,0,0,0,0,0.102955557654629,0,0,0,0,0,0,0,0,0,0,0.157677806683251,0,0.27492196187386,0,0,0,0.0536404743817822,0,0,0,0,0.0480403394465753,0,0,0,0,0,0,0,0,0,0,0,0.143174771656589,0.146564899431428,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.149726450709371,0.0018863740988819,0.360751362457729,0,0.0341675624185947,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0427335963107766,0.0218678803981822,0,0,0.0853749114709179,0.0863154782852295,0,0.0897666974458566,0,0,0.0105101279809883,0,0.0441070497966745,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.011709713264036,0,0,-0.0088198683057852,0,0,0,0,0.0315178944147047,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190261445864817,0.153258312196679,0,0,0,0.0722623470223296,0,0,0,0,0,0,0,0,0,0,0.258770132307538,8.67361737988404e-19,0.181092704281352,0.297951011940384,0,0,0,0,0,0,0,0,0.0579677720428063,0,0,0,0,0.206519426621423,0,0,0,0,0,0,0,-0.0392535666868418,0,0
X000625.SZ,0,0,0,0,0,0,0.326209073552519,0,1.73472347597681e-18,0,0,0,0,0,0.108099397235065,0,0,0,0,0,0,0,0.259295297848876,0,0,0,0,0.166428338673191,0.044134704523731,0.00789241390162452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136784406586242,0,0,0,0,0,0.0184508934568621,0.00269305138324077,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0839316868767743,0,0,0,0,0,-0.00836429305656793,0,-0.0524465592674513,0,0,0,0,0,0,0,0,0,0,0.140008761313158,0,0,0,0,0,0,0.0567578575691695,0,0,0,0.328635266616028,0,0.121696263100524,0,0,0,0.480394007984355,0,0.559140660629755,0,0,0,0,0.05416364500396,0,0,0,0,0.0584905067904403,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200132995189976,0,0,0,0,0,0,0,0,0,0.331308424996767,0.285038711372453,0,0.0425396954861084,0,0,0.552053548856702,0,0.0622595011039388,0,0,0,0,0,0.100992689675868,0,0,0,0,0,0,0,0,0,0,0,0,-0.082690383165179,0,0,0,-0.0805832861330885,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.15502572785626,0.267992236389566,0,0.0684949140167532,0,0.184698111826063,0,0,0,0.122250415194834,0,0.250663247939195,0,0,0,0,0.129561464242425,0,-0.305904106685605,0,0,0,0.197493738620364,0,0,0,0,0,0,0.0535328738764103,0,0.131404870867387,0,0,-0.0860834395407792,0,0,0,0,0,0,0.0359087259215862,0,0,0,-0.0474463079999172,0,0
X601877.SH,0,0,0,0,0,0.285410419139773,0,0,-0.0577874419324106,0,0,0,0,0,0,0,0.141987159706221,0,0,0.0160393896333966,0,0,0,0.0707250367776264,-0.0644761168459828,0.101267173062253,0.0658019357627341,0,0,0,0,0,-0.202918777210818,0,0,0.539925539372831,0,0,0.00372738206951765,0,0,0,0,0.0709011660284055,0,0,0,0,0.183675685332302,0,0,0.016162197604647,-0.062054775288933,0,0,0,0.00323250451635458,0,0
X002236.SZ,0,0,0,0,0,0.403572670156438,0,0,0,0,0,0,0,0,0.0137111969083802,0.139313014508201,0,0,0,0,0,0,-0.197976718738698,0.123621843280486,0,-0.0336311996247424,0,0,0,0,0,0,0.301139928915915,0,0,0,0,0,0,0,0,0,-0.0226798069051207,0,0,0.0147702129798647,0,0,0,0,0,-0.0591519045176596,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152526494206516,0,0,0,0,0,0,0.0791995677107162,0,-0.142747877274512,0.2654903523945,0.0260320620984533,0,0.17535051751998,0,0,0,0,0,0,0.0231678882969203,0,0,0,-0.0745940856328325,0,-0.0774028195234513,0,0,0.475437517932495,0,0.190511445522859,0,0,0,0,0,0,-0.0575687513488744,0,0,0,-0.0183497425702838,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102515004187412,-0.099794556513496,0.198244188273959,0,0,0.105469674352255,0.191316257607278,0,0,0,0,0.0726187800961074,0,0.0395132651587738,0,0,0.252469113827441,0,0,0,0,0,0,0,0,0,-0.175376351852723,0,0,0,0,0,0,0,0,0,0,0,-0.112919550735524,0,0,0,0,0,0
X600183.SH,0,0,0,0.0368241606317192,0,0,0,0.120282715422064,0,0,0,0.124188010274574,0,0,-0.234227123087449,0,0,0,0,0,0,0.0384058694840578,0,0,0,-0.101576509192596,0.0199039060268155,0,0.0758047335064677,0,0,0.36798654058679,0,0,0.157825830331781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364762156364291,0,0,0,-0.0482124670106841,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.206617456807503,0,0,0,0,-0.11549058395633,0,0,0,0,0,0,0,0,0,-0.0898612151108884,0,0,0,0,0,0,0,0,0,0.443687854387652,0,0,0,0,0,0.375112682009613,0,0.0671244046921726,0.126597467778714,0,0.0877932867654393,0,0.171906910970855,0.214484536461435,0,0,0,0.287969844817847,0,0.0793577977386489,0.0841710583975799,0,0,0,0.0694300695058153,0,0
X000157.SZ,0,0.0732873719345512,0,0,0,0,0,0,0,0.107057979726856,0,0,0,0,0,0,0,0,0,0,0.186578774926447,0,0,0,0.0129448363389577,0,0,0.0230108950848877,0.000973226807963991,0,0,0.0346518609531537,0,0.0296723764318381,0,0,0,0,0,0,0,0,0,0,0.073311287773994,0,0,0,0.0362015054491676,0,0,0.0468468595689992,0,0,0,0,0.0297603468602133,0,0
X000800.SZ,0,0,0,0,0,-0.211590622013996,0.174393884526779,0,0,0,0,0,0.154993880797662,0,0.0414853235394205,0,0,0,0,0,0,0,0,0,0,0.51617260748344,0,0,0.0451240010213708,0,0,-0.0333818352528881,-0.14724207599819,0,-0.136376820327292,0,0,0,0,0,0,0,0,0,0,0,0,-0.145207687956724,0,0,0,-0.0987531219302122,0.0407290747774366,0,0,0,0.0225901839847881,0,0
X002414.SZ,0,0.0987725683190356,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.314742356184302,0,0,0,0,0.0846555942396835,0,0,-0.164337081747367,-0.0162422105302294,0,0,0,0,0,0,0.452482298407028,0,0,0,0,0,0.102980979305767,0,0,0,0,0,0,0,0.0865946795480841,0.0329489257495088,0,-0.041569921202872,8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.0694957828717771,0,0,0,0,0,0,0.208560983597708,0,0,-0.109023564654304,0,0,0,0,0,0,0.281627306463225,0,0,0,0,-0.106452947635614,0.244688113333865,0,0,0,0.0891040076856405,0,0,0,0,0,0,0,0,0.0572245611819183,-0.0248710959181373,0.015794091597815,0,0,0,0,0,0,0,0,0,0,0.132249384057944,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134725692884969,0.273565468111748,0,0,0,0,0.135669015901541,-0.108367908078175,-0.0546050916491486,0,0.113321275519926,0,0,0,0,0,0.256671121312649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908306145304863,0,0,0.0722431576530922,0,0,0,0.0235868106056352,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,-0.191158278100676,-0.694234889875338,0,0.328021372892856,0,0.208704651168935,0,0,0,0,0,0,0,0,0,-0.164854932399957,0,0.0218000890042811,0,0,0,0,0,0,0,0.148846926676579,0,0,0,0,0,0,0,0,0,0,0,0,-0.252442921958825,0,0,-8.67361737988404e-19,-0.0268785774505929,0,0,0,0,-0.0372112690283393,0,0
X002008.SZ,0,0,0,0,0,0.120980925274638,0,0,0,0,0,0.0953861248010863,0,0,0.155688473132031,0,0,0,0.121705891956289,0,0,0,0.209310510001054,0.0339310539880449,0,0,0,0,0,0,0.133182471078683,0,0,0,0,0,0,0,0,0,0,0,0,0.0898954414461356,0,0.119097595573392,0,0,-0.0550323090566883,0,0,-0.0303498095016451,0,0,0,0,-0.0427407431628741,0,0
X000066.SZ,0,0,0,-0.0357628865278135,0,0,0,-0.0533609058943671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208257233891186,0,0,0,0,0,0,0.242128096966523,0,0,0.0169318410314121,0,0,0,0.239673489688591,0,0.0658663253234544,0,0,0,0,0,0,0.172669895841533,0,0,0,0,0,0,0.0147065686265518,-0.0675626037473483,0,0,0,-0.0334165526032969,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875778817370739,0,0,0.126534197800244,0,0,0,0,0.315070745546765,0,0,0,0,0,-0.00846402601436848,0,-0.211358752187759,0,0.0762862473623946,0,0,0,0,0,0,0.602052217039462,0,0,0,-0.109678115184284,0,0,0,-0.0127743562764692,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0823147155274484,0,0,0,0,0,0.12417767940081,0,0,-0.284634030951521,0,0,0,0.148450668337618,0,0,0,0,-0.0859465295473994,0.115869073604381,0,0.00691041834836118,0,0,0,0,0,0.111024852843111,0,0,0,0,0,0,0,0.234696978189092,0,0,0.0903231946191859,0.0624118367290096,0,0,0,0,0,0.0188863260339037,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.0811856753318716,0,0,0.0324355022166952,0,0.159268674995043,0,0,0.0262401882974418,0,0,0,-0.0642086983599493,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.17075082522824,0.0914811374441136,0.0960161853164734,0.158350388170413,0,0,0,0,0,0,0.0547517486440816,0,0,0.176964265714069,0,0,0,0,0,0,-0.0111609515267581,0,0,0,0,-0.0294409146734754,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.115455288461442,0,0,0,0,0,0.109606169845882,-0.0230984737392238,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.295915288333744,0,0,0,0.0118787318311029,0,0.182324240818536,0,0,0,0,0,0,0.251504338466489,0,0,0.123360236349845,0.0316518061794053,0.0836059621995032,0,0,0,0,0,0,0,2.45643125955947e-05,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.142986119572351,0.393571653108811,0,0,0,0,0,0,0,0.372573577876392,0,-0.215646959217572,0,0.0609233329488379,0,0.0342713320460926,0,0,0,0.0493508363314681,0,0,0,0,0,0,0,0,0,-0.176298094506155,0,0,-0.13026496782094,0,0,0,0,0,0,0,-0.0396074334568083,0,-0.118728064458559,0.0182182408401613,0,0.294387706452509,0,-0.0469955026566796,0,0
X600779.SH,0,0,0,0,0,0,0,0.317563787442275,0.0608130974006671,0,0,0,0,0,0.0334540501749114,1.73472347597681e-18,0,0,0,0.309248121560992,0,0,-3.46944695195361e-18,0,0,0,0,-0.0413085262073126,0,0.181795431647763,0,0,-0.0480031099796052,0,-0.03812844143931,0.273493847759376,0,0.00612222104059709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717915888640944,0,0,0,0,0.0908945347918671,0,0
X600066.SH,0,0,0,0.382905536595805,0,0,0,0,0,0,-0.150979105050901,0,0,0,0,0,0.192208140440747,0,0.081269609858684,-0.0489935614336906,0,0,0,0.0244313205161355,0,0,0.0722546455917357,0,0,0,0,0,0,0,0,0,0,0.0331926451777885,0,0,0,0,0.144208712083266,0,0,0,-0.054182469513496,-0.046407705530511,-0.123189376337187,0,0,0.217417261141149,-0.207518474013364,0,0,0,0.126943647349579,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205359865492587,0,0,0,-0.0421317252896576,0.0281597869602868,0.0613784214389872,0,0,0.0505650657358285,-0.0876674459122495,0,0,0,0,0,0,0,0,0,0,0.0240250598370932,0.0495170011387484,0,0,0,0,0,0,0,0,0.0205596135873484,0,-0.0152707996266755,0,0,-0.0525048827730017,0,0,0,-0.00112561856984768,0,0
Slope,0,0,0,-0.141106211496277,0,0,0,0,0,0,0,-0.0174817093882993,0,0,0,0,0,0,0,0,0.0165347300722055,0,-0.154075334708684,0,0,0,0,0,0,0.163688691090624,0,0,0,-0.232717115920988,0,0,0,0,0,0,0,-0.306922324768366,0,0,0,0,0,-0.641874034510248,0.177302556116149,0.418365330642649,0,0,1.16458305200546,0,0,0,-0.480826978193634,0,0
TED,0,0,0,0,0,0,0,0,-0.0560956336718484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459824936135576,0.138695407772717,0,0,0,0,0,0,-0.0892322843216527,0,0,0,0,0.0334117405224781,0,0,0,0,0,0,0,0,0,-0.169638890322636,0.925363630631556,0,0,0,0,0.472665637677932,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0224163546753984,0,0,0,0.136892946551726,0.0311516773613297,0,0,-0.01074736784286,0,0.0444406414408365,0,0,0,0,0,0,0,0,0,0,0.0546503502296935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115105644936431,0,-0.00868889197773878,0,0.0177240567056743,0,0,0,-0.00772442416602429,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051112125056386,0,-0.0221089795481646,-0.00314815261709814,0,0,0,0,0,0,0,0,-0.105405033552915,0,-0.0203333487947861,0,0,0.0520591154911007,0,0,0,0,0,0,0,0,-0.0178766267786611,0,0,0,0,0.0169543471291034,0,0,0.0766724922526041,0.0435714494052607,-0.0157379903044832,0,-0.00906376826275794,0,0,0,0,0.000180347699244166,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234837327223153,-0.00178782549024333,0,0,0,0,0,0,0,0.00617305957159827,-0.00254076469268896,0,0.00445510394305073,5.42101086242752e-20,-0.00199851643977542,0,0,0,0,0,0.000226794322246908,0,0,0,0,-0.000927152721066007,0.00341366956173842,-0.00159619790140837,0,0,0,0,0,0,0,0.000259505125315539,0,0.0101174060220159,-0.000437368498812224,0,0,0,-0.00427983492107022,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0341505764114363,0,0,0,0,0,0,0,0,-0.0584556913105352,0,0,0,0,0,0,0,0,0,0,-0.0710197471622094,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0977095512003788,0,0,0,0,0,0,0,-0.175665547261504,0.0437384526565693,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00941500639785181,0,0.00398984824224506,0,0,0.00142527810701152,0,0,0,0,-0.00342385086170619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000202006803092621,0,0,0,0,0,0,0,0,0,0,0,0.00109343960190173,0,0,0,0.00637129183683203,-0.0109921763972641,0.0174964275053131,0,0,0,0.00246144413311839,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244012134732596,0,0,0,0.000650380365157588,0,0
