,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X300014.SZ,X600104.SH,X003816.SZ,X000625.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X600741.SH,X002074.SZ,X000733.SZ,X000100.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X600884.SH,X000799.SZ,X600584.SH,X300003.SZ,X000800.SZ,X600487.SH,X002414.SZ,X000066.SZ,X002007.SZ,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.371728309238038,0,0.00680922255883134,0.26973721719099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608435984725849,0.248352431598659,0,0,0,0,0,0,0,0,0,0.0518497141760407,-0.129211285924463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339591069430634,0.0152160115627464,0,0,0,0,0,0
X000858.SZ,0.176894874038949,0,0,0.060232828066427,0.480195660779528,0,0,0,0,0,0.131306564173056,-0.0921184216608176,0,0,0,0,0.0413623380341795,0,0,0,0.0229055953839842,0,0,0,0,0,0,0,0,0,0.0060309320015856,0,0,0,0,0,0,0,0,0,0,0,0.0419917709506667,0,0,0,-0.0105604290596373,0,0,0,0,-0.000904348876492146,0,0,0,0,0,0,0
X600809.SH,0.355920802165421,0,0,0,0.448036907766435,0,0,0,0,0,0,0.0364120238441666,0,0,0,0,0.0680806156183548,0,0,0,0,-0.084210439796562,0,0,0,0,0,0,0.00320720074197012,0,0,0,0,-0.0861034269707888,0,0.0514855814585344,0,-0.0128964369116837,0,0,0.0507388617683784,0,0,-0.0509214873308451,0,0,0,0,0,0,0,0,0,-0.091670926172697,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.127441787374641,0,0,0,0,0,0,0,0,0.19959614519418,0,0,0,0,0,0.00235124116004073,0,0,0,0,0,0,0,0.0639934544144514,0,0,0,0,0,0,0,0,0,0,0,0.190385469833162,0,-0.0738742921862721,0,-0.00441484669815114,0,0.0828101430254812,0.117612528123393,0,0,0.0629128712811643,-0.00682678878210088,-0.0149764032960573,0,0,0,0,0,0
X000568.SZ,0.525777862197119,0.0792296773691077,0.627846109589876,0,0,0,0.123306370340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163498069655811,0.0429013152467958,0,0,0,0,0,0,0,0,0.0517454393660198,0,0,0,0,-0.0999938548436093,-0.0222422793278381,0.0442060895363165,0,0,0,0,0,0,0,-0.0186122357689251,0.0100718009873376,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.105172831659956,0,0,0,0,0,-0.0645791331005641,0,0,0,0,0,0,0,0,0,0,-0.00226915182065558,0,0.138945560026626,0,0,0,0,0,0,0,-0.054751069169928,0,0,0.0662056492375966,0.105388267675372,0,0.23141815932707,0,-0.124414995932101,0,-0.0256025893252591,0,0.0356627256180574,0,0,-0.00522033381137496,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.285674594023406,0,0,0,0,0,0.242939094028397,-0.0407900941866525,0,0,0,0,0,0,0.113267603557629,0,0,0,0,0,0,0,-0.0501958873865892,0,0,0,0.051093882324572,0,0,0,0,0,0.0297515299241694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000402861957988301,-0.043551111718371,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0504091080896836,0.171267429630869,0,0,0,0,0,-0.0527252942912196,0,0.0826250135340295,-0.091114148195443,0,0,0,0,-0.0101413947066793,0.0818360403159825,0.178884062592936,3.46944695195361e-18,0,0.183767518183599,0,0,0,0,0,0,0,0,0,0,0,0.0707072369517509,-0.0232180497636597,-0.0220958944523536,0.152839712081673,0,0,0,0,-0.0570979347435377,-0.0152239283891707,-0.0222664348845991,0,0,0,0,0,0
X002304.SZ,0,0,0,0.191580794247194,0.297905333840697,0,0.00681477615776651,0.0517784562671566,0,0,0,0,0,0,0.0415981583218277,0,0.0693024113225106,0.19161409837982,0,0,0,0,0,0,0,0,0,0,-0.0256899907640029,0,0,0,0,0,0,0.0837650768653314,-0.0109213372545533,0,0,0,0,0,0,0,0,-0.0813724625116225,0.0420430132603271,0,0,0.00957446823376765,0,-0.00240032941177573,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.106422125334793,0,0,0,0.262926399468412,0,0,0,0,0,0,0,0,0,0,0,-0.134566180996969,0,0,0,0.0160839142302622,0,0,0.0327929178694027,0,0,0,0.0436381438645285,0,0.171079248057095,0,0,0,0.00754293815099501,0,0,-6.93889390390723e-18,0,0,0,0,0.0279403418362255,0,0,0,0,0.0627642010534303,0,0.012072220341028,0,0,0,0,0,0,0
