,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X600089.SH,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X002463.SZ,X002049.SZ,X000977.SZ,X002028.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X000800.SZ,X600066.SH,X000921.SZ,X002223.SZ,X600183.SH,X600177.SH,X002007.SZ,X002294.SZ,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.269657749094775,0.122638459382689,0.134345212100723,0,0.112990156422868,0,0,0,0,0.151907431724165,0,0,0,0,0,0,0,0,0,0,0.0444709324895941,-0.0693510375599465,0,0,0,0,0,0,0,0,0,-0.0288556444241456,0,0,0,0,0.128688141303056,0,0,0,0,0,0,0,-0.0340646863909087,0,-0.0176366735241305,0,0.00547731561243552,-0.00303166660679915,0,0,0,0,0,0
X000858.SZ,0,0,0.0960837551626075,0,0.0788940007161285,0.587248143907128,0,0,0,0,0,0,0,0,0,-0.0486247137988058,0,0,0,0.0415759490656376,0,0,0,0.0747648094110905,0,0,0,0,0,0,0,0,0,0,0.0107667537781555,0,0,0,0,0,0,-0.0378335631892766,0,0,0,0,0,0,0,0,0,-0.00239144096588831,0.00711415215694704,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.150595218681054,0,0,0,0,0,0,0.132698086341167,0,0,0.112501557671647,0,0.159429696633874,0,0,0.162140122732413,0.132192314413442,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0595781494681423,0,0,0,0,0,0,0,0,0,0,0,-0.02739315681695,0.0255164036494307,0,0,0,0.0613917465270616,0,0
X600809.SH,0,0,0,0,0,0.504846776745597,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.319310707668948,0,0,0,0,0.0379351955932182,0,0,0,0,0.106600875659876,0,0,0,0,0,0,0,0,0,0,0.0730809761588789,0,0,0,0,-0.086612222522282,0,0,0,0,-0.0833645568615454,0,-0.0443687115400034,0.0300314610123496,0.0931935761779583,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113193532495047,0,0,0,0,0,0.0582747578288411,0,0,0,0,0,-0.111072877633773,0.0180873573080862,0,0.0179931317780665,0.292579696602223,0.0601578009018399,0,0,0,0,0,0.0196854563811352,0.061231501056978,0,0.0519859170160002,0,0.305410985119424,0.037531443706637,0,0,0,0,0,0,-0.0181273116330793,0.0154209793308887,0,0,0,0,0,0
X000568.SZ,0,0.672351514067148,0,0.266722049645358,0,0,0,0,0,0,0,0,0.031481364789308,0,0,0,0,0,0,0,0.130650508316405,-0.0733346032734941,0,0,0,0,0,0,0,0,0.0210554164563921,0,0,0,0,0,0.0651620636005799,0,0,0,0,0,-0.012533614091545,0,0,0,0,0,0,0,0,0.00596635678729352,0.00470964547374387,0,0,0,0,0,0
X600690.SH,0,0.0470364817244759,0,0,0.0052956195161825,0.293891422191199,0,0,0.0773365532853341,-0.00298121547618704,0,0,0,0,0.0609445987827793,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0410503850187784,0,0,0,0.00908530890762484,0,0,0,-0.0180262485234151,0,0,0,0,0,0,0.0590055091024225,0,0,0,0,0,0,0,0.0351330157215124,-0.00972405426314408,0.0364649431755294,0,0,0,0,0,0
X002475.SZ,0.225204747935478,0,0,0,0,0,0,0,0,0,0,0,0.0476893107249378,0,0,0.0203084020411184,0,0,0,0,0,0,0,0,0,0,0,0.439962676508315,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.152517416707102,0,0,0.0210131278825925,0,0.0404367313887437,0,-0.0996048954888668,0.084750004577746,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.239450818905666,0,0,0,0,0.0849488250684378,0,0,0,0,0,-0.163731468938978,0,0,0,0,0,0,-0.361370070855536,0,0.212583772997555,0,0,0,-0.00799721088808963,0,-0.0649407506620456,0,0.111281227875181,0,0,0,0,0.171295244171251,0,0.152713894374792,0.539763574000464,-0.253564737556886,0,0,0,0,0,0,0,0.0680120524248462,-0.0518985421679028,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0726514850415238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223284436476291,0,-0.120382103242801,0,0.360946245864265,0,-0.201837714153439,0,-0.0338919541172706,0,-0.00195107024768165,0,0,0,0,0,0.00676202803342397,0,0.0632305154753071,0,0,0,0.110587696286698,0,0,-0.021176614347023,0,-0.0307432296389893,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.103914988257081,0,0,0,0,0,0.188474791377904,0,0,0,0.0732906241038305,0.0426416013106636,0,0,0,0,0,0,0,0,0,0.0271649423615448,0,0,0,0,0,0,0,0,0,0.0323160003330718,0,0.00431088077223069,0,0,-0.0555653915172058,0.0561715087447604,0,0,0,0,-0.0255713582641549,0,0,0,0,0.0291032412069344,0,0,0,0,0,0
X300124.SZ,0,0,0.119656045828858,0,0,0,0,0,0,0,0,0,0,0,0,0.12699705209859,0.112591702454765,0,0,0,0,0.179750139220666,0,-0.214410239299374,0,0,0,0.178588143140034,0,0,0,0,0.140844991577148,0,0,0,0,0,0,0.198878503136503,0,0,-0.0302825241193496,0,0,0,0,0,-0.23260186367009,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0.170910772947882,0,0,0.447798313757119,0,0,0,0,0,0,0,0,0,0.0438037887270861,0,0,0,0,0,0.0258990980005864,0,0.0395065803064136,0,0,0,0,0,0,0.0121680654995848,0,0,0.0344974164951245,0,0,0,0,0,0,0,0.0197562504307814,0,0,0,0,0,0.0269537071916611,0,0,0,-0.00804121006150151,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.205445850263228,0,0,0,0,0,0,0,-0.0300340347414468,0,0,0,0,0,0,0,0,0.355933558258305,0,0,0,0,0.061685106766986,0.236561028978782,0,0,0,-0.0656838449609968,0,-0.0674898219230616,0,0,0,0,0,0,-0.0264571910879465,0.0160363964145831,0,-0.0879679807059639,0,0,0,0,0.0359573025414334,0,0,0,-0.011866630560563,0.0136902588591433,0,0,0,0,0,0
X000338.SZ,0,0,-0.155298021221004,0,0,0,0.247439997774304,0,0,0,0,0,0,0,0,0.395620952896156,0,0,0,0,0,0,0,0,0,0,-0.277917148562717,0,0,0,0,0,-0.00804693636405533,0,-1.38777878078145e-17,0.0224479440806114,-0.0695055465147884,0,0,0,0.0548249969970847,0,0.0575107724628509,0,0,0,-0.0149647062645167,0,0.0296770584097456,0,0.1279890158754,-0.0766485589625846,0.0873070091814917,0,0,0,0,0,0
