,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X000338.SZ,X000625.SZ,X002008.SZ,X600487.SH,X601877.SH,X002241.SZ,X000100.SZ,X002456.SZ,X600066.SH,X600809.SH,X002508.SZ,X002294.SZ,X300124.SZ,X300003.SZ,X300136.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X000596.SZ,X000981.SZ,X000157.SZ,X002085.SZ,X600177.SH,X600566.SH,X600498.SH,X600699.SH,X000661.SZ,X300142.SZ,X002179.SZ,X600118.SH,X002129.SZ,X600584.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0809493107699386,0,0.598303532064383,0,0,0.233678524418605,0.0638963237965843,0,0,0,0,0,0,0,-0.0862703289728167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111821188679109,0,0,0,0,0,0,0,0,0,0,0.170357323993517,0,0,0.00995439708802673,0.00543973839230307,0,-0.0641687410765539,0,0,-0.0192192770904819,0.0254648900533531,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.036242222048179,0,0,0,0,0,0.134261538586053,0,0.120247218651769,0,0,0,0,0,0.0186305464274454,0,0,0,0.103818180850258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050697220939256,0,0,0,-0.0017868274360541,0.198587685201763,0,-0.0317524142557613,0.0489528955692743,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0711499785894476,0,0.039387121994995,0.0356211487119096,0,0,0.117354378888891,0,0,0.275120349436343,0.253940306722326,0.069280760414692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871242688804507,0,0,-0.0119254362726026,-0.0046706083378726,0,0,0,0,0,0
X000858.SZ,0.0729899974898326,0,0,0,0,0.0278559397165374,0,0.117398228220487,0,0,0.207684514286024,0,0,0,0,0,0,0,0.0399885262667642,0,0,0,0.0838059060751531,0,0,0.262274047095338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00467272582692393,0.0182998656197049,0,0,0,0,0,0
X000651.SZ,0,0.0760750082995779,0,0.10305245796044,0,0,0,0,0,0,0,0.00969276481740123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670749289345885,0.208295713183341,0,0,0,0,0,0,0,0,0,0,0,0.0732365605668976,0,0,0,0,0,0,-0.00647566650345814,0.0531525582508755,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.494467308324131,0,-0.184820126132081,0,0.0715781908086587,0,0.0632921395747057,0,0,0,0,0,0,0,0,0,0,0.268601294995369,0,1.73472347597681e-18,0.359529202230352,0,0,0.0193323172558964,0.0445432621674096,0,0,0.258723547362206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600550633548978,0,-0.0377904149822304,0.116134928802514,0,0,0,0,0,0
X600276.SH,0.131553191018231,0,0.0422564062136048,0,0,0,0,0.10031914713434,0,0,0,0.093427010657583,0,0,0,0.189016507092584,0,0,0,0.0215145711373146,0,0,0,-0.286024455986701,0,0,0,0,0.109168283994381,0,0.0563865226724596,0,0,0,0,0.057477602605692,0,0,0,0,0,0,0,0,0.0617244196890249,0,0,0,0,0,0,-0.0205133946817161,0.0518465500577068,0,0,0,0,0,0
X002304.SZ,0.213463024595277,0,0,0.272608312506516,0,0,0,0,0,0,0.148284474475458,0,0.146613740372875,0,0,0,0,0,0.00422058499344525,0,0,-0.0050109528150851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150850622394242,0,0,0,0,0,0,0,0,0,0,-0.00782508930609522,0.030567279860625,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.16472914551227,0,0.437095396546606,0,0,0,0,0,0.0130746161080249,0,0,0,0,0,0,0.149254189346176,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0416699251104339,0,0,-0.0543902870994875,0.207065423634127,0,0.287561198020768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304092640815571,0,0,0,-0.00674243587510243,0,0,0,0,0,0
X600690.SH,0,0.495456110060728,0,0,0.0814560141567541,0,0.0692231598762991,0.107610179414941,0,0,0.0278160116974229,0,0.0497952939224664,0,-0.0482343132863406,0,0,0,0.0551139177975251,-0.0384422224500211,0,0,0,0,0,0,0.117826851273157,0,0,0,0,0,0,0,0,0.0977401148746742,0,0,0,0,0,0,0,0,0,0.076938324120048,0,0,0,0,0,-0.00972826862712354,0.018263854775214,0,0,0,0,0,0
X000568.SZ,0,0,0,0.37368507406427,0,0,0,0.0416379392142987,0,0,0,0,0,0,0,0.198572993030983,0,0,0.00774569478060415,0,0,0,0,0,0,0,0,0,0,0,0.041702427190023,0,0,0,0,0.119007213744738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540994247487893,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.128089059178646,0,0.131171259478472,0.0752692568156562,0,0,0,0,0,0,0,0,0.00540604315399867,0,0,0.0945640723043104,0,0.0182163103600514,0,0,0,0,0,0,0,0,0,0.213559841706159,0,0.32615416008013,0,0,0.143075465739346,0,0,0,0,0,0,0,0.0836013306515911,0,0,0,0.0281251329716387,0.329576498394475,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.151040800668076,0,0.143886534361346,0,0,0,0,-0.027735361101318,-0.0825784005884224,-0.202819481957692,0,0,0,0,0.136584178842126,0,0,0,0,0,0.0290583379173477,0,0,0.105369066112465,0,0,0,0,0,0,0,0.187971363564505,0,0.204208750164272,0,0,0,0,0,-0.154263576844131,-0.211759669875042,0,0,0,0.0263727412042285,-0.0580783902801962,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252659995560626,0,0,0.0495243840038163,0,0,0.183141894520774,0,0,0,0,0.270034967303465,0,0,0,0,0,0,0.267620462665945,0,0,-0.0308393110060858,0,9.98374968033111e-05,0,0,0,0,0,0,0,0.175182420091148,0,0,0,0,0,0,0,0.000926353598079764,0.0109363430451429,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.114362974619059,-0.0276217706395429,0,0,0,-0.0408021640148084,0,0.0687811069009537,0,0,0,0,0,-6.93889390390723e-18,0,0.0922386289800461,0,0,0,0,0,0,0,0.104206895246872,0,0.0645047553948316,0,0,0,0,0,0,0,0,0,0,-0.233306070452625,0.138697734481702,-0.224404028065439,0.149805800997452,0,0,0.0375474680937422,0.182373966210317,0,0,0,0.000622108105269483,0,0,0,0,0,0
X002236.SZ,-0.0776723927422761,0,0.585388046871183,0,0.0556318232155365,0,0,0.0280055575486205,0,0,0,0.189226497913137,0,0,0,0,0,0,0.0379895835715263,0.119692282426021,0.0163981949839219,0,0,0.0402410841275896,0,0,0,0,0,0,0,-0.169926421949959,0,-0.0407738834711724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017963056298736,0.0632262928417284,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123179755087626,0.280621781707255,0,0,0,0,0,-0.317896732288535,0,0,0,0.101070699077026,0,0.191376580628474,0,0.217118229904989,0,0,-0.0315264402696579,0,0,0,0,0,0,0,0,0,0.411819076273038,0,-0.0131128793440877,0,0,0,0.0640641843038227,0,0,0,-0.00283727579541232,0.0268558421662877,0,0,0,0,0,0
X000625.SZ,-0.10812755969341,0,0,-0.107208479827818,0,-0.0391671374437219,0,0.026705551011499,0,0,0,0.16777716093913,0,0,0,-0.0239640301926208,-0.00091755901621715,0,0.0772794774202434,0,0,0,0,-0.089206054296532,0,0,0.0455221628062059,0,0.054440537726495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868504379740549,0,0,0.0211216235311357,0,0,0,-0.0133488873192368,0.015970519330151,0,0,0,0,0,0
X002008.SZ,-0.0816849356746042,0,0.185046863237207,0,0,0,0,0.163164853118755,0,0.0711945630445381,0,0.186729885054038,0,0,0,0,0,0,0,0.0445928783513569,0.0848496528400408,0,0,0,0,0,0,0.234326499968471,0.277881989476619,0,0,0,0,0.0233740548141917,0,0,0,0,0,0,0,0,0.10328552969864,0,0,0,0,-0.0775031266374817,0,0,0,0.00505411793891372,0,0,0,0,0,0,0
X600487.SH,0,0,0.152044806650253,0.158655034677555,0.0962027445850041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257164696244114,0,0,-0.0018157754098344,0.13037793547513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900436535873526,-4.33680868994202e-19,0,0.097785065868477,0,0,0.052222542938415,0.210422228766751,0,0,0.00347394645574506,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.0178076084123201,0,0,0,0,0.0354669814228233,0,0,0,-0.13013093443829,0.31755600713949,0,0,0,0,0.0704146028626202,0,0,0,0,0,0.107473706065811,0,0,0,0,0,0,0,0,0,0,0,0.394119377170664,0,0.401231582241122,0,0,0,1.73472347597681e-18,0,0,0.0515592917774219,-0.00524311309294106,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0777787848489361,0,0,0,0,0.327850154546314,0,0,-0.0303105709678824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290936466795583,0,0,0,0,0,0,0,0,0,0,-0.111392490304996,0.00426223043407756,0,0,0,0,0,0,0,-0.00694136919524909,0.0532033652548968,0,0,0,0,0,0
X000100.SZ,0.0225862016188031,0,0,0,0,0.119403971810313,0,0,0.022488976685354,0,0,0.104525264134532,0,0,0,0,0,0,0.184128664731376,0,0,0,0,0.0422297550822152,0,2.71050543121376e-20,0,0,0,0,0,0,0.159418533042057,0,0,0.18745723563165,0,0,0,0,0,0,0,0.0469337998234038,0.0624156963357102,0.147136097754727,0,0,0,0,0,-0.00530251301986373,0.0286273694122316,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.00380410581249284,0,-0.192938676632538,0.102769345678004,0,0.638644190446656,0,0,0,0,0,0,0,0,0.0694831833710443,0,-0.0518173085932119,0,0,0,0,0,0.0210993109340363,-0.0845222962988691,0,-0.163396611594892,0,0,0,0,0,0,0,0,0.13186145034809,0.162013775944644,0,0,0,-0.0634754024512563,0.0773697403289095,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.251299333328442,0,0,0,0,0,0,0.172794681853351,0,0.360684695563659,0,0,0,0.11399794189873,0,0,0,-0.116817521449513,0,0,0,0,0,0.500374200151984,-0.052521985710349,-0.194245569905915,0,0,1.38777878078145e-17,0,0,-0.180822464905428,0,0,0,0,0,0,0,-0.0452135052411017,0,0,0.0238562008799584,0,0,0,-0.0046673195020111,0,0,0,0,0,0,0
X600809.SH,0.153341627285018,0,0,0.437657238252255,0,0.070050420621778,0,0,0,0,0,0.0769430000405562,0,0,0,0,0,0,0,0,0.000935100714131765,0,0.102187396123838,0,0,0,0,0,0,0,0,-0.16127562988787,0,0,0,0.00198842924631347,0,0,0,0,0,0,0,0,0.0898244542151725,0,0,0,0,0,0,0,0.0164325412101269,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.171803381407326,0,0.030154139277127,0,0,0,0,-0.0537001893603545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826115222146552,0.198599626226183,-0.0152308903779844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358942080028914,0.0468592009311824,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.128836842336639,0,0.0274125814226645,0,0,0.0932069234497857,0.0716293199567586,0.102823358870492,-0.053002214768255,0,0,0,0,0,0,0,0,0,0,0.0300716027198485,0,0,0,0.06015436563754,0.114325971243731,0,0,0,0,0,0,0,0.160571931668274,0,0,0,0,0.0918774420420855,0,-0.0946456026942893,0,0.0372901585754239,0.0437112681104805,0,0,0,-0.0284181103508718,0,0,0,0,0,0
X300124.SZ,0,0,0.0387066873887025,-0.153512806875445,0,0,0.19501901234161,0,0,0,0,0,0,0,0,0,0.0700297960295127,0,0.0207602253812134,0,0.017391282910928,0,0,0,0.148690017146998,0,0,0.21093139200587,0,0,-0.0201580082929298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514589433029018,0.355660399526515,-0.0508396425288518,0,-0.0454108510942435,0.0469057009893065,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0267346406701361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032164257968038,0,0,0,0.06195418453575,0,-0.00920591268820605,0,0,0,0,0,0,0,0,0,0,0,0,0.143326126254851,0.123287272610081,0.0126140417557459,0,0.111149491694733,0,0,0,0.0198244663771327,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.00915051906320357,0,0,0,0,0,0,0,0.18463349932732,0,0,0,0,0.0184175399416173,0.0612241942422023,0.0674175234907827,0,0.135492648666815,0.219999288828445,0,0.0971887325649176,0,0.198903649591869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664667470774901,-0.122523508434589,0,0,0,0,0,0
X600522.SH,0.276222242052666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185742440234142,0.197742865771778,0.113679725526612,0.0306660626116643,0.271496504449702,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991403060484126,0,0,0,0,0,0,0,0,0,0.129905452026228,0,0,0.0608715975419632,0,0,-0.00179852404622996,0.00350169219145362,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0652278576603316,0,0,0,0,-0.0288040776282385,0,0.0428908942542306,0.10425718293334,0,0,0,0,0,0,0,0,0,0,0,0.215554077742059,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0113003998686036,0.00567026428778094,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499146886387037,0.00359600557546713,0.238531452299154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185134476912033,0,0,0,0,0.236079419028511,0,-0.0286091942605344,0,0.0208414973980471,-0.00744014593590172,0,0,0,0,0,0
