,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600177.SH,X002129.SZ,X600271.SH,X600118.SH,X600582.SH,X601877.SH,X002236.SZ,X000550.SZ,X000568.SZ,X000623.SZ,X000581.SZ,X000800.SZ,X002475.SZ,X000559.SZ,X300146.SZ,X002294.SZ,X600839.SH,X300124.SZ,X000869.SZ,X000400.SZ,X000050.SZ,X600060.SH,X000977.SZ,X002465.SZ,X300003.SZ,X002456.SZ,X600166.SH,X002292.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0805442432164114,0,0,0,-8.67361737988404e-19,0,0.197419748232667,0.181359778789173,0,0,0,0,0,0,0,0,0,0,0.152026315516332,0.030833353634425,0,0.0198726617255156,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0181251650977307,0,0,-0.00630160079078739,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.175854675931019,0,0,0.269080749292888,0,0,0,0,0.0346481257799634,0,0,0.0257742779210791,0,0,0,0,-0.0057461541582019,0,0,0,0.0326708598120313,0,-0.0643687391339384,0,0,0,0,0,0,0.01912969256744,0,0,0,0,0,0,0,0,0,-0.0198459497443412,0,0,0,-0.0300987187567236,0,0,0.0123982602813423,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150990457492759,0,0.0849687703337609,0,0,0,0,0,0,0,0,0,0,0,0,0.144025939408292,0.159771479619121,0,0,0.050974282096819,0,0,0,0.0799127191741505,0,0,0.0265618442365201,0,0,0,0.10996172618365,0.166531990065587,0,0,0.0520236751547784,0.23685118478501,0,-0.0295896934214768,0,0,0,0,0,0,0
X000651.SZ,0,0.129399895992733,0,0,0,0,0.0740138265058008,0,0.0545677961660281,0,0,0,6.93889390390723e-18,0.159501297393067,0,0.0667528264118627,0,0,0,0,0,0,0,0.0425737188778907,0,0,0,0,0.156978762166742,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0257294405282368,0,0,0,0,0,0,0,0,0,0,0.00922097213241814,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.092606930451298,0.0194420993817149,0,0,0,0.0762812731703724,0,0,3.46944695195361e-18,0,0,0,0,0.0277261785101141,-0.133224579614699,0,0,0,0,0,0.164714952451589,0.295400244949459,0,0.148516458886999,0,0.133114208640982,0,0,0,0,0,0.0797648526144913,0,0.16987779076044,0,0,0,0,0.0281751109973081,0,0,0,0,0,0.0148808271894888,0,0,0,0,0,0,0
X000858.SZ,0.0636961972989216,0,0.129546021806835,0,0,0,0.0396727495607811,0,0,0.109157959487846,0,0.0287092535967287,0,0,0,0,0,0,0,0,0.022533848749108,0.0313498108326447,0,0,0,0,0,0,0,0,0.161609686664243,0,0.0346466994561241,0,0,0,0,0.0477930221964147,0,0.175627936740264,0,0.0317450559614833,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00138443695865063,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.566078796880713,0,0,0,0,0,0,0.0388036836719604,0,0,0,0,0,0,0,0.200931177940134,0.0714984036255215,0,-0.0242496484208751,0,0,0,0,0,0,0,0,-0.0555436248791462,0,0,0,0,0,0,0.059905248014352,0,0,0.00904848237508121,0,0,0,0,0,0,0,0,0.0364317620434178,-0.0145183499631014,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.206361510920074,0,0,0,0.0227799353123513,0,0,0,0,0.0577341736404997,0,0,0,0,0.188464610931449,0,0.0310483204651116,-0.0130458515252008,0,0,0,0,0,0,0,0,0.00313730638160384,0,0,0,0,0,0,0,0.0549247210876431,0,0,0,0,0,0,0,0,0,0,0,0,0.015764711870112,-0.0178772984618956,0,0,0,0,0,0
X000063.SZ,0,0.0976813027260971,0.0285404825678666,0,0,0,0.00215058379299656,0,0,0.155433248893152,0,0,0.0597259557350856,0.108954720475326,0,0.0575220327238397,0,0,0,0,0,0.0417592759132949,0.0019230744162528,0,0,0,0,0.0332163262395617,0,0,0.129727210082241,0,0,0,0,0,0,0,0,0.0585975258473288,0,0,0,0,0,0,0,0,0,0.193612541730143,0,-0.0102716890495996,-0.0150916238102468,0,0,0,0,0,0
X600031.SH,0.197324286625047,0,0,0,0,0.134056286658687,0,0,0.0131223189604485,0,0,0,0,0.0214049405131681,0.516987445073989,0,0,0,0,0,0,0.0738263402020528,0,0,0,0,0,0,0,0,0.0265824970139806,0,0.00622840434089098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
