,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X002241.SZ,X600703.SH,X600690.SH,X300014.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600741.SH,X000157.SZ,X002129.SZ,X000800.SZ,X600584.SH,X002236.SZ,X002414.SZ,X600183.SH,X601877.SH,X000977.SZ,X000625.SZ,X000066.SZ,X002179.SZ,X300136.SZ,X002456.SZ,X002185.SZ,X002008.SZ,X002463.SZ,X601799.SH,X600118.SH,X002180.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.198633169877059,0,0,0,0,0,0.0282289778918814,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0904872445326729,0,0.177189702206198,0,0,0,0.0328217554557324,0,2.16840434497101e-19,0,0,0,0.0274326292624467,0.023142096491086,0,0,0,0,0,0.0562527117006673,0,0,0,0,0,0,0.0559232823929059,0,0,0.0602005020321682,0,-0.00136475571059894,0,0,0,0,0,0,0
X000858.SZ,0.0974308052598369,0,0,0,0,0,0,0.200688305714039,0,0,0,0.172316470711542,0,0,0.280823164962791,0,0.128719813131535,0.0162070671826136,0,0,0,0,0.0892714968521354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896740671823736,0,0,-0.00973916729965925,0.00278767490072002,0,0,0,0,0,0
X600276.SH,0,0,0,0.00321172950954013,0,0,0,0.0202249192256072,0,0,0,0,0,0,0,0,0,0,0,0,0.0121269157868466,0.100189245005022,0,0.186395055901914,0,0,0.0664590209476619,0.0288546273092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115952233790431,0,-0.0150152692020645,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289497482901174,0,-3.46944695195361e-18,0,0,0.0687840336573845,0.113519563192525,0,0,0,0.0318190796824955,0,0,0,6.93889390390723e-18,0,0.0295478443682352,0,0,0.15055364299577,0,0,0,0,0,0,0.0592731772944491,0.0161299488415121,0,0,0,0,0,0,-0.0388111704879225,0,-0.0329092366242833,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137001246118926,0,0,0,0,0,0,0.441275549533429,0,0,0,0.198549113279873,0,0,0,0,0,0,0.162947785378672,0,0,0,0,0.0519247678190446,0,-0.0237802269976719,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0970733101510428,0,0,0.0368659480823928,-0.063574450724456,0.121087626633041,0,0.11972220958305,0,0,0,0.0124283109880669,0,0,0.229028349481031,0,0.00296389160770838,0,0,-0.010375008410086,0,0,0,0,0,0,0,0.0239463242804717,0,0,0,0,0,0,0,0,0,0,0,0,0.0792074279959918,0,0,0,0,0,0,0.00582993956223935,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0773874620335311,0.0281297231382133,0,0,0,0,0,0,0,0,0.0609273868503953,-0.0193459104267441,0,0,0,0,0,0,0,0,0,0,0,0.0642479617257562,0,0.210196936111461,0,0,0,0,0.0923585270842674,0,0,0,0,0.112514195588887,0.0876651400690268,0,-0.040154221453278,0,0,0,-0.0955402064192309,-0.0108586153801296,0.0100135104667187,0,0,0,0,0,0
X002304.SZ,0,0.164034074555004,0,0,0,0,0,0,0,0,0,0.338460140455184,0,0,0.084768687250993,0.0489597623476905,0,0,0.117186980221734,0,0.0359902448549229,0,0.118758765038319,0.088455439771831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535606427222714,0,0,0,0,0,0,0,-0.00931799733678136,-0.00464941504435208,0,0,0,0,0,0
X000661.SZ,0,0,0,0.173059197138395,0,0,0,-0.114102605851677,0,0,0,0,0,0,0.0390054345092314,0,0.0106315327403577,0,0,0,0,0.310136047407687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263633426809926,0,0,0,0,0,0,0.00486223449772835,0,0,0,0,0.0126765604398094,-0.0316412203463622,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00462873989160449,-0.126193299714283,0,0,0,0,0,0,0.241588759915008,0,0,0,0,0,0,0.172823592122649,0,0,0,0.0789392647312257,0.0281536906531241,0,0.19691093684258,0,0,-0.0987453046194468,0,0,0,0,0,0,0,0,0.0612508172714869,0,0,0,0.202444503820113,0,0,0,0,0,-0.00893877562235327,-0.0234463917760825,0,0,0,0,0,0
