,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300124.SZ,X002007.SZ,X300014.SZ,X300142.SZ,X600741.SH,X002371.SZ,X002236.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X000800.SZ,X000157.SZ,X601877.SH,X300003.SZ,X002414.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X002294.SZ,X002008.SZ,X000050.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0493207647565428,0,0,0,0,0,0.200574551924923,0.0330591088000035,0,0.213446311075866,0,0,0,0,0,0,0,0,0,0.0249889854462992,0,0,0,0,0,0,0.0308694139728525,0.02210712322997,0,0.0300136596482923,0,0,0,0,0,0.0225306984627051,0,0,0,0,0,0,0,0,0.0131889620858033,0.0844817518807306,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.274224615014991,0,0.390585127559887,0,0,0,0,0,0.0769761054538855,0,0,0.0186569069428028,0,0,0,0,0,0,0,0,0.0220051143418814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509684277022984,0,0,0,0,0,0,0.046048946922383,0.0398346641876432,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0229544862468032,0.183458293682959,0,0,0,0.122511638143697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377026091912027,0,0,0.0126747473851149,0,-0.0826911892958347,0,0.0426279364813901,0.0158653709944562,0.0290125787230289,0,0,0,0,0,0,0.00624541421821255,0,0,0,0.126591372197754,0,0,0,0,-0.0251597608126011,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340452307547019,0,0,0,0.0539660794163058,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0385770429366506,0,0,0,0,0,0,0,0,0,0,0,0,0.00870992973912919,0.0326202666262475,0,0.131657592409007,0.111352033997154,0,0.120882912908193,0,0,0.00844480935157315,-0.00379392584145502,0,0,0,0,0,0
X002415.SZ,0,0,0,0.100206096895061,0,0,0,0,0,0,0,0,0,0,0,0.128559709940767,0.0208279104146422,0,0,0,0,0,0,0,0,0,0,0.0998792041361248,0.0987104834342358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592313469950865,0,0,0,0.0878582072956741,0,0.00886178741023175,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0355297781709466,0,0,0.0490935567804529,0.0186311163256835,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.134163922801615,0,0,0,0.00304724171230892,-0.055133884378632,0,0,0,0,0,0,0,0,0,0,0.0982119112353983,0,0,0.139111638563828,0,0,0,-0.0563899047980156,-0.0125445412563513,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.066623466811509,0,0,0,0,0,0,0,0,0.118950988941511,0,0,0,0,-0.0417888633501362,0,0,0.133572058176568,0.163367753878924,-0.0170119291251694,0,0,0.0534993185242529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204392815385494,0.00196448182115583,0,0,0,0,0,0
X000568.SZ,0,0.226593225339861,0,0,0,0,-0.0693510344003257,0,0.514948657577031,-0.245256914104507,0.0371194343975024,0,0,0,0,0,0.111097133902337,0,0,0.107734137792584,0,0,0.0599457933289938,0,0,-0.0861367138057631,0,-0.00799026903766392,0,0,0,0,0,0,0,0.0356503548943922,0,0,0,0,0,0.0199378812216981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.0216067274178559,0,0,0,0,0,0.298621241812794,0,0,0.350425879540743,0.0404762418381594,0,0,0,0,0,0,0,0,0,0,0,0,0.0401723110942125,0,0,0,0,0.0598745205432175,0,0,0,0,0,0,0,0,0,0.0639035873329489,0,0,0,-0.0183637703754134,0,0,0.0130469808525335,0,0,0,0,0.0184368001384503,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401949267253694,0,0.0204958800450224,0,0,0,0,0,0.0572486845336006,0,0,0,0.0149018431601211,0,0,0.298278444085301,0,0,-0.00708137434884367,0,0.0166069993885333,0,0,0,0,0,0,0,0,0,-0.0491820626224711,0,0,0,-0.0125948272006021,0.0319313684736169,0,0,0,0,0,0
X600809.SH,0,0.607605557635779,0,0,0,0,0,0.036700611303881,0,0,0,0,0,0,0,0,0,-0.0283273440206519,0,0.138651312751032,0,0,0.105307840516947,0,0,0,0,-0.00724313680680508,-0.00419535078435447,0.0628898113927547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075470825169427,-0.027823520288719,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0958725898551427,0,0,0,0.0401272256938385,0,0,0,0,0,0,0.0255447012421405,0,0,0,0,0.448737852346285,0,0,0.0421175979933278,0,0,0,0,0,0.178239028084877,0,0,0.0633885675098602,0,-0.10425741960974,0,0,0,0,0,0,0,-0.0908998744325817,0,0,0,0,0,0.196180792089991,0,0,0.0200471406845002,0.0182999295410707,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.273463610439669,0,0,0,0,0,0,0,0,0,0,-0.147599129332052,0,0,0,0,0,-0.332575701737866,0.282789935618488,0.460948723119944,0.25463740060335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859803666882448,0,0,-0.0489336308338863,0,-0.371739632019319,0.401119691195661,0,0,0,0,0.0969874193770854,-0.0437418530103009,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107116258726515,0,0,0.0278250529467666,0,0,0.211198017132898,-0.168371204825261,0.18441500120309,0,0,0,-0.00322395730147246,0,0,0.0843350090252629,0,-0.032430082335786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173111756970264,0,0.223320970744252,0,0,0,0,0.0610574313665907,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00631402137675321,0,0.0924912711376635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144499506962739,0,0.0089816491423509,0,0.0522095796844127,0,0,0,0,0,0,0,0,0.0314491958104001,0,0,0.0748936253396976,0,0,0.0102611328679475,0.0186348884763843,0,0,0,1.0842021724855e-19,0.000905153338429318,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0935468551258546,0,0,0,0,0,0,0,0,0,0,0,0,0.182369956745937,0,0.0943615077270898,0,0.068370305760476,0,0.0457231320918433,0,0.0629870132223533,0,0.0774230563176114,0,0,0,0,0,0,0,0,0.0231675339664776,0,0.0144753518012707,0,0,0.0425361654482139,0,0,0,0,0,0,-0.0189970087252202,0,0.0169759759439811,0,0,0,0,0,0
