,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X600741.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X002008.SZ,X600487.SH,X002456.SZ,X300124.SZ,X600809.SH,X000661.SZ,X000596.SZ,X000100.SZ,X000977.SZ,X600867.SH,X002179.SZ,X600066.SH,X300142.SZ,X000625.SZ,X300136.SZ,X600498.SH,X600566.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X000869.SZ,X600089.SH,X600177.SH,X002371.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.345289905141085,0,0.0528458608018678,0,0,0,0,0,0,0,0,0,0,0.0952263042557411,0,0,0,0.0415163770993908,0,0,0,0,0,2.16840434497101e-19,0,0,0.0235963495909589,0,0.0373797695990397,0.0583237846692611,0,0,0,0,0,0,0,0.0601088781375092,0,0,0,0,0,0,0,0,0,0,0.000106976578477621,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.0153311844860757,0.0340481800749017,0,0,0.487915731374735,0.0823792852150028,0.234175385186516,-0.155588702836065,0,0,0,0,-0.0847517134784097,0,0,0,0,0,0,0,0.0952373609048815,0,0,-0.0427307248804737,0,0,-0.00190836693260997,0,0,0,0,0,0.0461970349598873,0,0,0,0,0,0,0.0163290642619059,0,0,0.0226932042779957,0.0230496607461395,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0073570118886324,0.0311680052653836,0,-0.026414241322203,0,0.00689148468592241,0,0,0,0,0.0793523341606311,0.0990437278066649,0,0.335295538830973,0.0378243423570655,0,0,0,0.15430628370197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553988416863324,0,0,0,0,0,0,0,0.00934573936244682,0.0211673745727202,0,0,0,0,0,0
X000858.SZ,0.167786361921314,0,0,0,0,0,0.269440353345905,0,0.132307118375434,0,0,0,0,0,0,0.216771047178453,0,0,0.0592526185731177,0.0352142745378824,0,0,0,0,0,0,0.0645266534786362,0,0,0,0,0,0.0430697618064162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107395425236863,0,0,0.00495120308524612,-0.00365662116048141,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0560356676414151,0,0,0,0,0,0,0.147510148018068,0,0,0,0,0,0,0,0,0.0980537952062299,0,0,0,0,0,0,0,0,0,0,0.136411284451995,0.0752061074166181,0.455604772092244,0,0,0.150430442054559,0,0,0,0,0,0,0,0,0.0590084803229483,0.0282765938490949,0.0285785026713337,0,0,0,0,0,0
X000651.SZ,0.25702434236465,0,0,0,0,0,0,0,0,0,0,0,0.0908378600967657,0,0,0.106589404816103,0,0,0,0,0.173227069245088,0,0,0.124009482735992,-4.33680868994202e-19,0,0.0513573114767914,0,0,0.063809246391505,0,0.0628108894088916,0,0,0,0,0,-0.0452325577157909,0,0,0,-0.01525049611903,0,0,0,0,0,0,0,0,0,0.00662110250757436,0.00565109083002992,0,0,0,0,0,0
X002304.SZ,0,0,0,0.870486979462802,0.0562647813308177,0,0,0,0,-0.0444899536440892,0,0,0,0,0,0.0437064056547201,0,0,0,0,0,0,0,0.0833962005257472,0.175894052734734,0,0,0,0,0,0,0,0,0,0,0,0.0176929484304965,0,0,0,0,-0.106637236022821,0,0,0,0,0,0,0,0,0,-0.00466062710033607,-0.0211947488607445,0,0,0,0,0,0
X000725.SZ,0,0,0.0282597172758385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192339979629901,0,0.0440296095709935,0,0,0.0701978265063723,0,0,0,0,0,0.102685082441288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418160869790907,0.0890908168794081,0,0,0,0,0,0.193474107633796,0,0.000724145247352263,0.0201852732837385,0,0,0,0,0,0
X600690.SH,0,0,0,0.367561402177644,0,0.12734338057442,0,0,0,-0.131290605804797,0.186486272502714,0,0,0,0,0,0,0,0.0110119179751198,0.0928556990107191,0,0,0.0568107942954111,0,0,0,0,0,0,0.136440217812107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156334287554054,0.0046746282700305,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.244146622688869,0,0,0,-0.185312367751402,0,0.0382434610176057,0,0,0,0.379520343382888,0,0,0,0,0,0,0.0403159376587154,0,0,0,0,0.210505913436597,0,0.210036526258367,0,0,0,0,0.00800799098381785,0,0,0,0,0,0,0.223413813147669,0,0,0.0787712060657918,-0.0433285881810695,0,0,0,0,0,0
X002475.SZ,0,0.100842848572264,0,0,0,0,-0.0769536488667939,0,0,0.0325401658125315,0,0,0,0,0,0,0.0990306617628033,0,0,-0.0239802479401879,0,0,0.418868070978051,0,0,0.238159944094059,-0.0826428635500171,0,0,0,0,0.0500855371873725,0,0,0,0,0,0,0,0,0,0,0,-0.112827245035537,0.173768619814339,0.184958984881736,0,0,0,0,0.00984800925776267,0.0109770639524888,0.0327481999703743,0,0,0,0,0,0
X600031.SH,0,0,0.174501623977512,0,0,0,-0.147546965927141,0.064740471441285,0,0,0,0,-8.67361737988404e-19,0,0.213303252558306,0,0,0.0353870664835028,0,0.0246255881139016,0,0.159707833685386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237587101604399,0,0,0,0,0,0.0492730115732759,0,0,0,0,0,0.0190920766299078,0,0.0082136017210467,0.0103893236119009,0,0,0,0,0,0
X600703.SH,0,0,-0.0421427347338475,-0.045123616042575,0,0,0,0,0,0.128467665819395,-0.0223179942016737,0,0,0,0,0,0,0,0,0.131267594168054,0,0,0,0,0,0,0,0,0,0,0,0,0.0671168397876166,0,0,0.404798717129379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686096370346358,0.0113134938299698,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0137772060767068,0.0361202357532699,0,0.23164347140934,0,0,0,0,0,0,0,0,0.166327933744258,0,0,0,0,0,0.0793250458267426,0,0,0,0,0.0889295771952456,0,0,0,0,0,0,0,0,0,-0.0686397077315758,0,0,0,0.0427100305952835,0,0,0,0,0,0.0173932529566022,0.0188935764572082,0,0,0,0,0,0
