,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000559.SZ,X000050.SZ,X601877.SH,X600839.SH,X000550.SZ,X002294.SZ,X600066.SH,X600271.SH,X000568.SZ,X002129.SZ,X002456.SZ,X600435.SH,X002292.SZ,X300124.SZ,X000869.SZ,X300003.SZ,X000400.SZ,X002007.SZ,X000800.SZ,X002038.SZ,X000623.SZ,X000977.SZ,X002049.SZ,X002008.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0990236933221941,0,0,0,0,0,0,0,0,0,0,0,0,0.392766095530075,0,0,0,0,0,0,0.0136256678915504,-0.046661752862787,0,0,0,0,0,0,0,0,0.130295753396896,0,0,0.0559851954036442,0,0.0227627366036877,0.0460053888336458,0.0179019705474443,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00885616508214333,0,0,0,0,0,0
X600519.SH,0,0,0.0666981788310607,0,0.0275043013625048,0,0,0.337559655934452,0,0,0,0,0,0,0,0,0,0.0486990711575772,0,0,0,0,0,0,0,0.00286776500197457,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0178567992903343,0,0,0,0,0,0,0,0,0,0,0.0713102888134886,0,0,0,0,0.00277885814632351,-0.0416614390592163,0,0,0,-0.0883985431380693,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194734305718358,0.256378401397141,0.0696566459879289,0,0,0,5.01060849761188e-05,0,0,0,0,0.0310038635643769,0,0,0,0,0,0,0,0,0,-0.158308529825138,0,0.0454917481827031,0,0,0,-0.00280356676491754,0,0,0,0,0,0.0317223507278989,-0.0515405310179736,0,0,0,0,0,0
X000651.SZ,0,0,0.11718443703741,0,0,0,0,-0.0624011643667625,0,0,0.230867786803432,0,0,0.0469153980975767,0,0,0.0534508614545021,0,0,0,0,0,0,0,0,0,0.337504020664247,0.00341227812268034,0,0,0,0,0,0,0,0.0328153427054169,0.0404521451827901,0,0,0,0,0,0,0,0,0.194571542919847,-0.0392722631757398,0,0,0,0,0.0122884916534583,-0.0217330677818138,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0876410645153967,0,0,0,0.192296919142464,0,0,0,0.247337995997363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698821742807976,0,0,0,0,-0.0393763791117822,0.223514386273122,0,0.0243797813598844,0.0845531442573039,0.21968804072752,0,0,0,-0.0267101926118703,0.0274444664099035,0,0,0,0,0,-0.0137464538170539
X000625.SZ,0.344108477891206,0,0,0,0,0,0,-0.044606572162269,0,0,0,0,0,0,0,0,0.0331396451008713,0.0332517125216963,0,0,0,0,0,0,0.123826353284102,0,0,0.0740218073289527,0,0,0.0480562280315605,0,0,0,0.163207642019518,0,0,0,0,0,0,0,0.00751164911524196,0,0,0,0,0,0,0,0,-0.00304810742105332,-0.0171951539304375,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103517099290814,0.0531817793430966,0,0,0,0,0.168530411630092,0,0.0386539769495135,0.0256698789789695,0,0,0,0.0197379360279989,0,0,0,0,0,0,0,0.0812498002585959,0,0.112592218156469,0,0,0.014983060761588,0.0241051572020543,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520713550295423,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.060011586188588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259704920677885,-0.0212217783807129,0.24678750668211,0,0,-0.20274370497791,0,0,0.282680805426707,0,0,0,0,-0.0114186202733478,0.0211437824728017,0,0,0,0,0.442265533133062,0,0,0,0,0,-0.0359508094197763,0,0.00752239042912711,0.0405955871848191,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339674747407247,0,0,0,0,0,0,0,0.13124326713239,0,0,-0.0832193685391206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963935354761365,0,0,0,-0.0453864173885202,0,0,0,0,0,0.0108668284074105,0.00972940325073038,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0650559003967144,0,0,0,0,0,0,0,0.00533771755517304,0,0,0,0,0.111043387661538,0,0,0.043672882107407,0,0,0,0,0,0,0,0,0,0,0.0135744134827408,0,-2.16840434497101e-19,0.11857706339523,0,0,0.00899677487778359,0,0.089354684999209,0,0.0943109848796124,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00732191818535277,0,0,0,0,0,0,0
X600690.SH,0.300221674391315,0.226623394996551,0,0.090478586917445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238762232066968,0.0455166638799746,0,0,0,0,0,0,0,0.0884843475015296,-0.092123455716681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053595769591547,0,0,0,0,0.0120360854331701,0,-0.00465250519911562,0,0,0.0657651240440375,0,0,0,0,0,-0.118060884471507
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.138511832852053,0,0,0,0,0.434743480265275,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0528404918215305,0,0,0,0.225849102940936,0,0,0,0.0162349771375417,0.000655438502674022,0,0,0,0,0,0,0.0773402824084616,0,0,0,0,0,0,0.0119598967608249,-0.0292135540195431,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.135420663308796,0,0,0,0,0,0,0,0,0,0.0262440295331156,0,0,-0.0567162714601204,0,0.128086842861969,0,0,0.0194920501979342,0,0,0,0.105603862581903,0,0.233139944889611,0,0.164799106528652,0,0,0,0.188459379695353,0,0,0,-0.0639804507636331,0,0.0807820749808898,0,-3.46944695195361e-18,-6.93889390390723e-18,0,0,0,0,0.00190293729723874,0.0528036983131682,0,0,0,0,0,0
X002241.SZ,0,0,0,0.132218292107603,0,0,0,0,0,0,0.0729446952577797,0,0,0,0.0543806228720108,0,0,0.106528413623307,0,0,0,0,0,0.0127375641316365,0,0,0,0.022629154718031,0,0,0,0,0,0,0,0,0,-0.0247878001930233,0,0,0,0,0,0,0,0.183315868600966,0,0.0404993143846814,0,0.174960447711324,0,-0.017301853087912,0.0234216727911052,0,0,0,-0.0138489025624877,0,0
X000338.SZ,0,0,0,0.0777938884309732,0,0,0,0,0,0,0,0,0,0.00921629053201892,0,0,0,0.229665950707044,0,0,0,0,0.0355812116404012,0,0,0,0.120310726911924,0.0343294918674152,0,0,0,0,0.0355663019587203,0,0,0,0,0,0.272910740454324,0,0,0,0,0,0,0,0,0.0810276167398217,0,0,0,0.00557871512576542,-0.0250932684446857,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.447339521304088,0,0,0,0,0,0,0,0,0,0,0.00235176432906513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293550285558089,-0.0201645806521128,0,0,0,0,0,0,0.0579393048721057,0,0,0,0,0.000367178242650148,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0803366491603592,0,0,0,0,0,0,0.0753758713722507,0,0,0,0,0,0,0,0,0,0.0520484795285971,0,0.0358146688487019,0.0358968754813567,0.0435674712867657,0,0.0293405589877757,0,0,0,0,0.0402968199818749,0,0,0,0,0,0,0,0,0,0,0.133221448133537,0.0574521167341114,0.0156823049993473,0.0369157749292516,0,0,0,0.00512985066457221,0,0,0,0,0,0,0
X600741.SH,0.138151232329831,0,0,0,0,0,0.342628327170169,0,0,0,0,0.0724580450156844,-0.0296420084426632,0,0,0,0,0,0.130467704228513,0,0.00452355891004037,0,0,0,0,0,0,0,0.025405753928082,0,0,0,0.052996583249827,0,0,0,0,0,0,0.0727332388249428,0,0,0,0,0.141885176118208,0,0,0,0,0,0,-0.0131920149831449,-0.0116265181702014,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0357653770647073,0,0.111750919468356,0,0,0,0.110338395306623,0.0952345420044256,0.0480758718106308,0,0,0,0.08495517948841,0,-0.071933573264421,0.065457987414727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202656961640808,0.0216996049485932,0,0,0,0,-0.00837360650361149,0,0,0,0,0,0,0
X000100.SZ,0,0,0.489470047961185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297605080660263,0,0.043646377739027,0,0.159021392926501,0,0,0,0,0,0,0,0.152545764647853,0,0,0,0,0.152268793591782,0,0,0,0.0242922728137453,0.0232470243645914,0,0,0,0,0,0,0,0,0,-0.0192329040772727,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.241274981353319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321201124275998,0,0,0.123509432834796,0,0.105300891966225,0,0,0,0,0,0,0.243008374179527,0,0,0.0376274521361935,0,0,0,0,0,0,0,0,0.129134545873612,0,0,0.0200109526242071,0,-0.0252493374580529,-0.0231385372877744,0,0,0,0,0,0
X000581.SZ,0.0684178844050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254683451503007,0,0,0,0,0,0,0,0,0,-0.0498136619365108,0,0,0.000173265984277571,0.283006345401441,0.0357329036739448,0,0,0.0537129049482166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169347497079591,0,0,-0.0078527909323919,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.168692033424698,0,0,0,0,0,0,0,0,0,0,0,0.00397476769305197,0,0,0,0,0.0751899569916736,0,0.00673502094249202,0,0.0656377348625916,0.0739867158204712,0,0,0.14507326198908,0,8.67361737988404e-19,0,0,0,0,0,0.192342578735589,0,0,0,0,0,0.0139024464662519,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.048838813068494,0,0,0,0,0,0,0,0,0,0.049437735336217,0,0,0,0.227676038594144,0,0,-0.0713672047812624,0,0,0,0,0,-0.0400827228000821,0,0.0167058333789714,0.0125847508652252,0,0,0,0,0,0,-0.0317859282508907,0.0162833707515818,0,0.0728958312457745,0,0,0,0,0,0.0789752788576985,0.0216325696694488,0,0,0,0,0,-0.01508022658598,0.0867935968779005,0,0,0,0,0,0
X000559.SZ,0,0,0.1504256442673,0,0,0,0,0,0.0563563512097255,0,0,0,0.00454196161380305,0,0,0,0,0,0,0.100334716746791,0,0,0,0.154874163185672,0,0,0,-0.0242556679182962,0,0,0,0.0494953204071557,0,-3.46944695195361e-18,0.0131231112381699,-0.00582816822249752,0,0,0,0,0.172259130835407,0,0,0,0.470938545002788,0,0,0,0,0,0,-0.0164565622593784,0,0,0,0,0,0,0
