,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X002007.SZ,X601877.SH,X002236.SZ,X300142.SZ,X000157.SZ,X000100.SZ,X002179.SZ,X000066.SZ,X300124.SZ,X002008.SZ,X300136.SZ,X600271.SH,X002463.SZ,X300014.SZ,X000625.SZ,X000977.SZ,X002506.SZ,X600177.SH,X600867.SH,X002371.SZ,X002129.SZ,X600066.SH,X002049.SZ,X600498.SH,X002456.SZ,X600584.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0102964708959082,0,0,0.59462925870449,0,0,0,0,0,0.0385585935291227,0,0,0.00459657996377859,0.0177480511991869,0,0,0,0.063694295702698,0,0,0,0,0,0,0,0.0580079511293515,0,0,-0.00207176681419576,-0.0352324694284893,0,1.73472347597681e-18,0.0365788021237428,0,0,0,0.0474120537385457,0,0,0,0.00372726343376087,0,-0.0642659625411671,0,0,0,0,0,0,0.0159822690184448,0,0
X000858.SZ,0.162888204713108,0,0,0,0,0,0,0,0,0.0315217893704794,0.501954247057399,0,0,0,0,0,0.161351580878769,0,0,0,0.0464523997517721,0,0,0,0,0,0,0,0,0,-0.000990134863488904,0,0,0,0,0,-0.0252425969709273,0,0,0,0,0,0,0.00525363760391073,0,0,0,0.0544472815744078,0.0482910276856764,0,0,0.0240028860266504,-0.0250041816657317,0,0,0,-0.00854049000989627,0,0
X600276.SH,0,0,0,0,0,0,0,0.082631887409626,0,0,0.219852584892929,0,0,0,0,0.116232708846624,0,0.138530229444284,0,0,0,0.0132779618533451,0,0,0,-0.00611682154163273,0.0341923958569944,0,0,0,0.0180817024173034,0,0.0186542860627297,0,0,0,-0.0393002656356508,0,0,0.05919068977237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222685968737768,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700489747222676,0,0,0,0.214555128910345,0,0,0,0,0,0,0.0181606755191351,0,0,0,0,0,0,0,0.14454766523696,0,0,0,-0.0173164128025774,0,0,0,0.0786505221240292,0,0,0,0,0,0,0,0,0,0.147990458318126,0,-0.0302869363752886,0,0,0,0,0.01818648904954,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.105888691597834,0,0,0,0,0.0709531906594245,0,0,0,-0.0328005436540193,0,0,0,0,0.0392716646904319,0.513123715339293,0,0,0,0,0,0,0,-0.0216598269728422,0,-0.0287300650432866,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0203552668936722,0.101435771141649,-0.0197705180312459,0.0379312310531187,0.0326301223358884,0,0.00510476229128081,0,0,0,0,-0.0385659383635762,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187676114253173,0,0,0,0,0,0,0,0,0.118957771837613,0,0,0,0,0,0,0,0.00688321331486835,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0536749777636248,0,0,0.00840878634837195,0.0477486568573955,0,0.00309771315304775,0,0,0,0,0.009112082328523,0,0
X003816.SZ,0,0,0.293799967448512,0,0,0,0,0.00365737907466492,0,0,0,0,0,0,0,0.0179267278891737,0,0,0.0459647023484764,0,0,0.0577102485131099,-0.0607018148707524,0,0,0,0,-0.243816125822087,0,0,-0.169487086433,0,0,0,0,-0.0401747008679379,-0.0468258369949509,0,0,0,0,0,0,0,0,0.164241969045053,0,0,0,0,0,0,0.0164368666527091,0,0,0,0.0870650263837013,0,0
X002475.SZ,0.037610071198083,0.141893050842856,0,0,0,0,0,0,0.121677329950987,0,0,0,0.283134431516301,-0.110088526589809,0.135804051558886,0.0974980873927728,0,0,0,0,0,0,0.0308279634672729,0,0,0,0,0,0,0,0.194179985667227,0,0.113659308130035,0.0635418113580893,0,0,0,0,-0.135428723133505,0,0,0,0,0,0,0,0,0.113228876544403,0,0,0,0.00611306910942491,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0764309669815217,0,0.134957914924463,0,0.181164981060505,0.0775598442680132,0,0,0.0840428891534636,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.143418250902613,0,0.0378766510700524,0,0,0,0,0,0,0,-0.0472205749522788,0,0,0,0,0,-0.0131071811350621,0,0,0,0,0.139446171500012,0,-0.000268199844177419,0,0,0,0,0,0,0,-0.0560382360950403,0.0823169111320223,0,0,0,-0.0250852085714026,0,0
X000063.SZ,0,0,0,0.364093801576173,0,0,0,0.128022846196314,0,0,0.241127698156912,0.423927230845212,0,0,0,0,0,0,0,0,0,0,-0.0153098615688101,0,0,0.242337891141283,0,0,0,0,0.05219069324934,0,-0.0673363846898509,0,0,0,0,0,0,0,0,0,0,0,0,0.0238484097268244,0.11532975279825,0,0,0,0,-0.0713828838088939,0.0500969993874718,0,0,0,-0.0965651657643682,0,0
X000568.SZ,0.469804563670394,0.129241062109392,0,0,0.00222267612836476,0,0,0,0.26174448740172,0,0,0,0.0427731658412391,0,0,0,0,0,-0.0209951649778093,0,0.0451804308972793,0,-0.00532605335901531,0,0,0,0.0613609488316124,0,0,0,0,0,-0.0682968891375487,0,0,0,0.00908094312811433,0,0,0,0,0,0,0,0.104982778910562,0,0,0,0,0,0,0.00536754505585724,0,0,0,0,0,0,0
