,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X000100.SZ,X601877.SH,X002008.SZ,X600809.SH,X300124.SZ,X300136.SZ,X600487.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600699.SH,X600089.SH,X002294.SZ,X000050.SZ,X600498.SH,X000157.SZ,X000596.SZ,X600177.SH,X600271.SH,X002180.SZ,X600566.SH,X000559.SZ,X600118.SH,X300115.SZ,X600707.SH,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.101103148115568,0,0,0,0,0.0263375652002041,0,-0.0415377403915305,0.0423333155947672,0,0,0.101049905783049,0,0.123707513382394,0,0,0,0,0,0,0,0,0,0,0,0.126906126500057,0,0,0.308248506188203,0,0,0,-0.0902919957592212,0,0,0,0,0,0,0,-0.108352975796351,0,0,0,0,0.0360565981621093,0,0,0.175742715575509,0,-0.0110088966243677,0.0121767776002615,0,0,0,0,0,0
X000568.SZ,0,0,0,0.252289330429664,0.263822511570326,-0.0594623111073521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701393984665728,0.171078748626167,0,0.122573362345333,0,-0.0186736352294143,0,0,0,0,0,0,0,0,0,0,0.132693210082892,0,0,0,0,0,0,0,0.136105911250653,0,0,0,-0.0133004737621115,0,0,0,0,0,0,0
X600741.SH,0,0.485585109337662,0,-1.38777878078145e-17,0,0.0158187745667427,0,0,0.0181162559748959,0.082875206420384,0.15039067454409,0,0,0,0,0,0,0,0,0,0,-0.251658203862755,0,0.0116176406521579,-0.122221463043764,0,0.0648259447219832,0,0,0,0.108912054757573,0,0,0.0504296024643759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176995132708098,0,0,0,0,0,0
X002475.SZ,0,0.0669779755362925,0,0,0,0,0,0,0,0,0,0.0424839109852807,0,0,0,0.0510709005825785,0,0,0.0619417366558904,-0.0928175178107033,0.0219247367777171,0,-0.260219123231302,0.0459306554466848,0,0,0.456045768014511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358768375498655,0.146743876223378,0,-2.16840434497101e-19,0,-0.052693321563105,0,0,0,0,0,0,0
X002236.SZ,-0.122617599998406,0,0.326983045727595,0,0,-0.157397998383819,0,0,0.21854108293732,0,0.218160814585711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294292920817496,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0114892668929257,0,0,0,0,-0.0619876504287643,0,0,0,0,-0.0123941947441104,0,0,0,0,0,0
X002241.SZ,0,0,0.151812390096267,0,0,0,0,0,0,0,0,-0.114870324216022,0.0448109997665252,0,0,0,0,0,0.384449217848507,0,0,0,0,0.114352630296659,0,0,0,0,0,0,0.0674809091616776,0,0.114175529846106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148540481684509,0,0,0,0,0.0148739363444938,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0710941377039397,-0.0240086456502838,0,0,0,0.284269660391215,0,0,0,0,0,0,0.122101786229619,0,0,0.0261254711782916,0,0,0.0908989851929243,0,0,0.0719079545547004,0,0.036649821974379,0,0,0.133066317350065,0,0,0.0454530502004642,0,0,0,0,0,0,0,0,0,0,0.0454510308575801,0,0,0,-0.0172653422596496,0.0502759043054697,0,0,0,0,0,0
X000338.SZ,0,0,0.0599005530846737,0,0,0.0323913296554504,0,0.0202508724928271,0.0268390834046641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527228696318229,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0796262840207744,0.465516317214602,0,0.128285210028753,0.0284355488347154,0,0,0,0,0,0,0.156031059766141,0,0.0874291672413617,0,0,0,0,0.0023107186782206,0.00331640859100213,0,0,0,0,0,0
X002456.SZ,0.0609515622881359,0,0,0,0,0,0,0,0,0,-0.0145928951875544,0,0,0.192223982578273,0.178107791172689,0.226635928238995,0,0,0,-0.0846533688474071,0,0.185034150441262,-0.0303517433218662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22290267016951,0.202625924899623,0,0,0,0,0.157812063327168,0,0.00617828206772485,0,0,0.0843487439356992,0,0,0,0.0138901784402331,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.10768442916455,0,0,0,0,0,0,0,0,0,0.0546501026769687,0,0,0,0,0,0,-0.0554701502721784,0,-0.0896119550518716,0.132652621301071,0,0,0,0,-0.00786995649907449,0,0,0,-8.67361737988404e-19,0,0.46314926805365,0,0,0,0,0,0,0,-0.212797845459364,0,0,0,0,-0.0955522479734474,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0506559504256321,0,0,-0.0419432594277513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110603856278087,-0.308229410048839,0,0,0.252346251467948,-0.042493077891735,-0.0464873176034187,-0.0138172181219928,0,0,0,0,0,0,-0.113976704762596,-0.150917387951242,0,0,0,0,0,0,0,0,0,0,0.0238048320635012,0.332487243659974,0,0,-0.024171760942634,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.13705562205054,0,0,0,0,0,0,-0.0218477277047057,0,0,0,0,0.0917609309741902,0.138000560916769,0,0,0,0,0,0,0,0,0,0,-0.0458218408277287,0,0,0.0664710850712668,0.00789604104297759,0.00750030007808896,0,0.100137848881641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342855771082356,0,0,0,0,0,0
X601877.SH,0,0,0,0.234600926072472,0.00153952000179264,-0.0531203505369977,0,0.0414000285966811,0.0390192765210024,0,0,0,0,0,0.0114002427973972,0,0,0.00688658512233742,0,0.10779278989597,0,0,0,0,0,0,0,0,0,0,0.0947595455424926,0,-0.0644845301249576,0.18868332237375,0,0,0,0,0,0,0,0,0.0374870775031395,0,0,0,0.0390998620128711,0,0,0,0,0,0.0182275504522217,0,0,0,0,0,0
X002008.SZ,-0.265029053811005,0,0.12804946221694,0,0,0,0,0,0,0,0,0,0.320313083431766,0,0,0,0,0,0.276287099677048,-0.107645338323519,0,0,0,0,0.0189730938830328,0,0.0405982070867144,0.0193578892282035,0,0.0354390968736496,0,0,0,0,0,0,0,0,0,0,0,0,0.0271722925516616,0,0,0,0,0,0,0,0,-0.0256146754058099,0,0,0,0,0,0,0
X600809.SH,0,-0.0663099920181028,0,0,0.170542365373319,-0.0449489335815839,0,0,0,0,-0.0572736861718952,0.466420446346884,0,0,0,0.00277484587529803,0,0,0,0,0,0,0,0.0783094922418879,0,0,0,0,0,0,0,0.152926686446703,0,0,0,0,0,0,0,0.184356740543843,0,0,0,0,0,0,0.109824141270425,0,0,-0.0521928320714141,0,0,-0.0278421522945923,0,0,0,0,0,0
X300124.SZ,0,0,0.0513780170681547,0,0,0,0,0,0,0,0.0800415063856399,0,0,0,0,0.0847174447393653,0,0,0,0,0,0,0,0.112251855070595,0,0,0,0,0,0,0.187969355527206,-0.170005188714383,0,0.162996082959271,0.183941780010945,0,0.0453979973849845,0,0,-0.00649025613781144,0,0,0.0603827023820794,0.0534082121922351,0,0,0,0,0,0,0,-0.010040956596355,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0753225933457898,0,0,0,0.343557377932538,0,0.240979085014215,0.136560089949494,0.227745876552756,0.337954462091074,0,0,0,-0.0107071717342853,0,0,0,0,-0.0112035859372401,0,0,0,0,0,0,-0.0142581127330903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601623092761717,0,0,0,0,0,0,0,0.0287382087380682,0.00946299701314993,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240865007331722,0,0,0,0.162112853473462,0,0.10653064354617,0,0,0,0,0.0847165626705169,0,0,0,0,0.177469061685841,0,0.293376421024323,0,0.00276613018805733,0,0,0,0.0760577543947473,0,0,0,0,0,0,0,-0.0508388823146528,0,0,0,0,0,-0.0440085107098991,0.025027093595861,0,0,0,0,0,0
X002508.SZ,0,0,0.0664701124446925,0.221520648897204,0,0,0,0,0,0,0.1874216902165,0,0,0,-0.0377471009382129,0,0.086639792725896,0,0,0,0,0,0,0.068950754766186,-0.0128871308372208,0,0,0,0,0,0,-0.232410687194911,0.0857217426398218,0,0,0,0,0,0,0,0,-0.0310914343875064,-0.0351271305485456,0,0,0,0,0,0,0,0,-0.0407943655813545,0.0595556213848759,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.144853757464854,0.361763109415263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584163109865413,0.253114021436262,-0.0120033036158269,0,0,0,0,0,0,-0.123119578456813,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191426518999559,0,0.0297422558435689,0,0,0,0,0,0,0
X300003.SZ,0,0,0.039445462235585,0,0,0.245731240458461,0,0,0,0,0,0,0.029032677841002,0,0,0.474458709056601,0,0,0,0,0,0,0,0.043831879472536,0,0,0,0,0,0,0,0,0,-0.184624430232962,0,0,-0.0637922060353491,0.0969926270610963,0,0,0,0,0.13081886217432,0.33176136482445,0,-0.0339849241597527,0,0,0,0,0.00750221228748507,0.0746906726467747,-0.0707735838222596,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.207442073060478,0,0,0,0,-0.0896911554821405,0.0275978643590086,-0.0869174377999269,0.0368231356704845,-0.243465638507548,0,0,0,0,0.0611742134057976,0,0,0.20228532008039,0,0,0.253967644985681,-0.217080123603129,0,0,0,0,0,0,0,0.0354444444444693,0,0,0,0,0,0,0,0,0,0.0350593775905778,0,0.247989024373269,0,0,0.0561657266251256,0.0337363596872678,0,0,0,0,0,0
X600867.SH,0,0,0.25587655789911,0,0,0.0269657585831941,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0471959427801574,0.0285523522349112,0,0,0,0,-0.0187944671559177,0,0,0,-0.010149206259883,0,0.0248420595580387,0,0.0326795044614087,0,0,0,0,0,0,0,-0.0514801480426697,0,0,0,0,0,0,0,0,0,0,0.134504987838048,0,-0.010862004849421,0,0.0345930927843413,0,0,0,0,0,0,0
X600699.SH,0,0,0.0812957554263279,0,0,0,0,0,0,0,0,0,0,-0.11046979487176,0,0,0,0.0796461518830156,-0.00550162665449701,0.123098630298777,-0.000481025413822432,0,0.262943669528328,0,0,0,-0.00894802292737702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974509509640205,0.0777462580659991,0,0,0,0.0163867153240252,0,0,0,0,0,0
X600089.SH,0,0,-0.0144443700667228,0,0,0,0,0,0,0,-0.00646836877578523,0,0,0,0,0,0,0.0239877042521875,0.0477392864650498,0.0456005496167576,0,0,0,0,0.020134599382841,0,0,0,-0.0405573780302105,0,0,0.10294863214733,0,0,0,0,0.170040954728199,0,0,0,0,0,0.131895516845796,0,0,0,0,0,0,0,0,-0.0346892243015127,0.0275645621492671,0,0,0,0,0,0
X002294.SZ,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0887668913210193,0,0,0,0,-0.0017501663333356,0,0,0,-0.239827824842983,0,-0.162351732437829,0,0,-0.0298173145056478,0,0,0.0589203040913836,0,0,0,0,0,0,-0.00612841928966394,0,0,-0.0310855012734343,0,-0.0295718892516791,0,0,0,0,0,0,0.280854692725032,0,0,0,0,-0.0453955521514075,-0.00247798351270048,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.146309456995786,0,0,0.0842727321996076,0,0,0,0,0,0,0.49391402189271,0.604295007890732,0,0,0,0,0,0,0,0,0,0,0,-0.00553800934118757,0,0,0.0449474660931548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184899653561327,0,0,0,0,0.00714853692452919,0,0,0,0,0,0
X600498.SH,0,0,0,-0.0544810829274894,0,0,0,0,0.1331858744731,-0.00738340849382442,-0.0160415364031956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931728623507629,0,0,0,0,0,-0.0824472461212772,0,0,0.128058228038821,0,0,0,0,0,-0.0804812082404961,-0.121011726454642,0.0531374913754103,0,0,0.15702200431067,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.00820254474007711,0,-0.0326131900489065,0,0,0,0,0,0,0,0,0,0.243996739554028,0,0,0.045567519044714,-0.0232119396166236,0,0,0,0.0439026235340591,0.0968570121797968,-0.0122461449813796,0,0,0,0.0581706636598434,0,-0.0259853693580354,0.123844983134332,0.0118483370585495,0,0,0,0,3.3881317890172e-21,0,0,0,0,-0.00871532555741521,0,0,0,-0.0198782578869666,0.0240264442112669,0,0,0,0,0,0
X000596.SZ,0.380906114751405,0.245268576069188,0.0780938275029281,0,0,0.0190011657510062,0,0.312489400770224,0,0,0.184598145574028,0,0,0.0419612675674095,-0.0982553909660098,0,0,0,0,0,0,0,0,0,0.277929754614861,0.238357912252951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192082360013805,0,0,0,0,0,0,0,0,0.0194528505672155,0,-0.0509193196180173,0.0430028052650787,0,0,0,0,0,0
X600177.SH,0,0,0,0.069397396565173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15694437355851,0,0.0356129026286109,0,0.0293634558393684,0.0662084021871527,-0.0242051201026801,0,0,0,0,0.0780441210945997,0,0,0,0,0.0334779903643875,0.0205405994558368,0,-5.42101086242752e-20,0,0.0233373400521581,-0.0100857877815025,0,0,0,0,0,0,0,0,0,0,0,-0.0254322663748703,0.0108511049794454,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0387016243952953,0,0,0,0,0,0,0.0508748612563447,0,0.119944231734867,0,0,0,0,0,0,0.0218280945100835,0.023235117459446,0,0.0101234694356143,0,0,0.032456444059521,0,0,0.0732267971085642,0,0,0,0.00803309580678677,0,0,0,0,-0.00630218548274123,0,0,0.0787739209440518,0,0.0331924536985859,0,0,0,-0.00781283767617589,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.434783527944601,0,0,0,-0.24004837473828,0,0,0,0.0114792538269845,0,0,0.0129551224627984,0,0,0,0,0.210110162475497,0,0.106842817315445,0,0,0,-0.154430046245211,0,0,0.1948584346644,0.163706232281668,0,0,0.0998246944508338,-0.179037751466893,0,0,0,0,0,0,0,0,0,0.335635247497421,0,0,0,0.0613229275614302,-0.0774186923609122,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.114927735320158,0,0.0355161266198423,0,0.369596067062972,0,0,0,0,0,0,-0.228287263031809,0.00670026677377608,0,0.143149891153889,0,-0.00103264260687095,0.00252081087129439,0,0,0,0,0,0,0.169851124845563,0,0,0,0,-0.156526987313783,0,0.017109389547041,0,0,0,0,0,0,-0.103050943226594,0,-0.141327084137346,0.002912628398779,0,0,0,-0.0588081270381287,0.0444253432350341,0,0,0,0,0,0
X000559.SZ,0,0,-0.0577172738513828,0,0,0.241803967735173,0,0,0,-0.182909664102492,0,0.0884676804803172,0,-0.101255292830801,0,0,0,0,0,0,0,0,0,0,0,0.0729955032568757,0,0,0,0,0,-0.0593165178296154,0,0.153408302193776,0,0,0.0668979386818141,0.127648532668419,0,0.00175609839520004,0,0,0,0,0,0,0,0,0,0,-0.0386718109668536,0.036124982626243,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0354949799277904,0,0,0.0173006032495036,0.0692984090451081,0,0,-0.0829632394143072,0.0685954757591613,0,0.0437732622391154,0,0,0,0,0,0,0,0,-0.0221749190438461,0,0.0116467004513507,0,0,0.0285726526949565,0,0,0,0,0,0,0,0,0,0,0,0.324976409784782,0,0,0.0383839651529561,0,0,0,0.0128369962582914,-0.074289902615521,0,-0.0744959646035683,0.0772811073953529,0,0,0,0,0,0
X300115.SZ,0,0,-0.0862449406656355,4.33680868994202e-19,0,-0.350176885780159,0,0,0,0.031681581890048,0,0,0,0.19943654134175,0,0.0102205597469964,0,0,0,0,0,0,0,0,0.0939601825541758,-0.0394280354285058,0,0,0,0,0,0.268895820522913,0,0,0,0.116337632651575,0,0,0,0,0,0,0,-0.0511546831132173,0,0,0,0.152341239816789,0,0,0,0,-0.00978327377697408,0.129422028656917,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.108436702276529,0,0,0,-0.0410750989281132,0,0,0,0,0,0,0,0.0569190427757276,-0.115052460638718,0,0,0,0,-0.183773168239493,0,0,0,0,0,0,0,0,0.0873385878749517,0,0,0,0,0.146909669168209,0,0,0,0.448869728289957,0.169964490120894,0,0,0,0.218116147168403,0,0.176141208394375,0,-0.0295603197567311,0,0.0223467450204675,0,0,0,0,0,0
X002179.SZ,0,0,0.0933452490139095,0,0,0,0,0,0.0643838560538674,0,0,0,0,0.125670975369156,0,0,0,0,0,0,0,-0.211181740741337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896369201176544,0,0,0,0,0,-0.0783473080902631,0,0,0.00960868293990667,0.169037709454546,0,0,0,-0.0455478205804851,0.0244666621880827,0.138313922695857,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.251472587330086,0,0,0.172088211202766,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124573031039245,0,0,0,-0.0274716469774482,0.218595812758582,-0.0409161545699309,0,0.00504574232739752,0,-0.0458345303592856,0,0.0750380201224425,0,0,0,0,0,0,0,0,0,0,0,0,0.000956476474320806,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0792182648088714,0,-0.00543207441868587,0,0,0,-0.0795146166540657,0,0,0,0,0,0,-0.118854620417491,-0.0286694739896451,0,0,0,-0.161740615677906,0,0.125999542195698,0,0,-0.0358000881448486,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288261336594891,-0.113294452692237,-0.0247829904416862,-0.0456140042179739,0,0,0,-0.0380328774217647,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.2351849079871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833385493248999,0,0,0.280639047332495,0,-0.100885909567762,0,0.319889838042701,0.133804798110533,-0.0971280288549881,-0.11134766982224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167688762891311,0,0.682352950163551,0,0,0,0,0,0
TED,-0.649912583889133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830978477632799,0,0,-0.0676461120031722,0,0,0,0,0,0,0,0.0962913132037752,0,0,0,0,0,0,0,0,0,0,0,0,0.0952283911487299,0,0,0,0,0,0,0,-0.0858993802528926,0,0,0,0.923265183578186,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.167095805307409,0,0,0,0,0,0,0,0,0,-0.202971072478908,0,0,0,-0.0459543712537918,0,0,0.0330916386405284,0,0,0,0.283749275248369,-0.018074986408739,0,0,0,-0.165293225560601,0,0,0,0,0,0,0,0.0539420212674014,0,0,0,0,0,0,0,0.100579946364207,0.179156895871088,0,0,0.0853015783720447,-0.0732921073804695,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0764601312565429,0,0,0,0,0,0,0,0,0,0,0,-0.060006219215583,0,0,0,0,-0.00054426019081806,0,0,0,0,0,0,0,0,0.012961792236852,3.46944695195361e-18,0,0,-0.00250477779323123,-0.0968737897259659,0,0.0274888541500732,0,0,0,0,0,-0.0396291709647749,0.0236488112198245,0,0,0,0,-0.0104249851043279,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00187485598593405,0,0,0,0,0,0,-0.00257794400581688,0,0,5.42101086242752e-20,0,0,0,-0.00127839989205766,-0.00159270807892126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138907480975991,0,0,0,0,0,0,0,0.0012958328990488,0,0,0.00106952619022192,0,0,0,0,-0.00258635427068961,0.00363438540026919,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0120932843793908,0,-0.022648760716479,0,0,0,0,-0.0542492976694901,0,0,0,0,0,0,0,0,-0.00565563073274188,0,0,0,0,-0.0266979239101852,0,0,0,0,0,0,0,0,0.0308163071911304,0,0.0109826423302306,0,0.0569000403906745,0,0,0,0,0,0,0,0,0,0.00180305690059866,0,-0.0323266154569584,0.0762018608826418,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0168769028149525,0,0,0,0,0,0.00241385398062157,0,0,0,-0.0102246372666028,0,0,0.0136745458271874,0,0,0,0,0,0,0,0,0.0261741649304061,0,0,0.0141041465964461,0,0.0043574011623748,-0.00232304574334075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150925094336092,0,0,0,0.0149593331490254,0.00411440779588526,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0288971046620181,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0254054484707798,0,0,0,-0.0215274159127328,0,0,0,0,0.0254008635334403,0,0,0,0.00167008411500207,0,0,-0.00795528111483653,0,0,0,0,0,-0.0186183944099568,0,0,0.000528306475854021,0,0,0,0,0,0,0,0,-0.0476402906428023,0.0432078273685444,0,0,0,0,0,0
