,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X600460.SH,X600741.SH,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X002176.SZ,X600779.SH,X600563.SH,X000800.SZ,X002007.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0596901464286454,0.22404564494191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669453104307386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311330458289967,0,0,0,0.0504579966513973,0,0,0,0.0463334683792371,0,0,0,0,0,0,0,0,0,0,0,-0.0048396901232701,0,0,0,0,0,0,0
X000858.SZ,0,0,0.090230237368415,0.324501970575385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106538135101329,0,0,0,0,0,0,0,0.0600036423653396,0.00837218417916783,0.165195460953391,0,0,0,0,0,0.132912076071196,0,0,0,0.0365909075238697,0,-0.00218704467099393,0.0112321088814254,0,0,0,0,0,0
X600809.SH,0,0.257285441304273,0,0,0.0392071243477753,0.112422249528549,0,0,0,0,0,0,0.13764372657324,0,0,0,0,0,0,0.016327037096383,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0455869133121772,0,0,0,0,0.348488712131618,0,0,0,0,0,0,-0.0632878152984568,0,0.0512967716507561,0,0,0,0.101805041777837,-0.0268950151468249,0,0,0,0,0,0,0
X000568.SZ,0,0.242743865185096,0,0,0,0.117245637746734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228380012931361,0,0,0,0,0,0,0,0,0.273097086267165,0,0.139092224229739,0,0,0,0,0,0,0,0,-0.054773090264776,0,0,-0.0254339011113304,0.0174025422311233,0,0,0,-0.0655496690330385,0,0
X002415.SZ,0,0,0,0,0,0.475646122908389,0,0,0,0,0,0,0,-0.184007702918533,0.0382016114137436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040488825972396,0,0,0,0.0958744300293519,0,0.661796451049634,0,0,-0.0581860308708409,0,0,0,0,0.0566730138360907,0,0.0898892599181121,0.140299218002017,0,0,0,-0.0238562946370494,0,0
X002304.SZ,0,0.0466862755120333,0.113823836179193,0,0.0411174430274228,0,0.179356774067388,0.0524014316416671,0.028898829488652,0,0,0.0136654791942422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404336430222196,0,0.219955724583687,0,0,0,0,0,0,0,0,0,0,0,0.0244579772273989,0,-0.0100979127248888,0,0,0,0,-0.0209653960640182,0,0
X600690.SH,0,0,0,0,2.16840434497101e-19,0.0565339790746636,0,0,0,0,0,0,0.00866659457268655,-0.0131565549127998,0.242693624502514,0,0,0,0,0,0,0.0815528803076781,0,0,0,-0.114962224995922,0,0,0,0,0,0,0,0,0,0,0,0.0630094489239367,0,0,0,0,0,0,0,-0.0107150934976124,0,0,0,0,0,-0.0225228375046908,-0.010118664605305,0,0,0,-0.0783271021656011,0,0
X600276.SH,0,0,0,0,0,0,0.391854102284872,0,0.0200131597621101,0,0,0,0.000478297425378888,0.098312568398385,0,0,0,0,0,0,0,0,0,0,0.0408009561021057,0,0,0,0,0.00886825682191981,0,0,0,0,0,0,0,0.082294587860976,0,0,0,0,0,0,0,0.270223129906041,0.102051431861049,0.078903764159006,0,0,0,0.0587810533381957,0.0183054742270579,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101204427865586,0,0,0,0.0658227620796809,0,0.0812924083253295,0,0,0.355014370799974,0,0,0,0,0,0.0111761354268537,0,0,0,0,0,0,0,0,0,0.0182273534145314,0,0,0.190552995877933,0,0,0.0391607814333317,0,0.13804084311477,0,0,0,0,0.0160168187627388,0.0160093127409592,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111585121064296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178298807345398,0,0,0.0238677065264217,0,0,0,0,0,0.085726475830461,0,0,0,0.0313048567907299,0,0,0.016234994993698,-0.0158477668340844,0,0,0,0,0.00681899382852053,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154533405856173,0,0.178892660833326,0,0,0,0.0528673225322202,-0.00149192538116617,0,0.0310426523056669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782289597227343,0,0,0,0,0,-0.0356409419864552,0,0.123071406075485,0,0,0.0287408337483429,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301467640295662,0,0,0,0,0,0.10107231324778,0,0,0,0,0,0.0413234159682681,0.0451786381623883,0,-0.174814248657068,0,0.062623611849853,0.0267879928247491,0,-0.112353338583337,0,0.0515858115567541,0,0.48210218644589,0,0,0,0,0,0.00301109144189813,0,0,0,0,0.00192600110598224,0,0.0156083712962789,-0.0989099922857821,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0397580763863169,0,0,0,0,0,0.111431577576073,0,0,0,0,0,0,0,0,0,0,0.0655905622658767,0,0,0,0.0177762900194919,0,0.297010681350595,0,0.214362078895914,0,0,0,0,0.0389795186522905,0,0,0,0.101801625333705,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0534658457664998,-0.194731457294325,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.396768900933469,0,0,0,0,0,0,0,0,0,-0.239925000853873,0.0818027497859236,0,0,0.0326929832074171,0.125261877137126,0,0,0,0,0,0,0.053837660160456,0,0,0.170362600020118,0,0,0,0.298930419620185,0,0,0,0,0,0,-0.168630881119682,0,0.386070748034884,0.034947453816093,-0.0739015235635806,-0.216500044217635,0.0145930470731969,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17599854021086,0,0,0,0,0,0,0,0,0,0,0,0,0.138233613885298,0,0,0.0561163227448524,0,0,0,0,0,0,0,0,0,0,0.209794096717124,0,0,0,0,0,0,0.0726100459387627,0,0,0.0644715615020217,0,-1.73472347597681e-18,0,0,0,0,0.0247101117765763,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799004806472998,0,0,0,0,0,0,0,0,0.0751795235900272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0385979087735015,0.542105394282983,0,0,0,0.0385873526309351,0.14856292502384,0,0,0,0.010559909758386,0,0.00436856779259638,0,0,0,0,-0.0210252531721001,0,0
X000725.SZ,0,0,0,0,0.0664073504075469,0,0,0,0,0,0,0,0.0680937065141612,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362928807173763,0,0.393899250740566,0,0.0739587638404834,0,0,0.0276358658275731,0,0.0185967666953512,0,0.0133407931029362,0,0,0,0,0,-0.00691141786671447,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.132108781847567,0,0,0.0300482411251385,0,0,0,0,0,0,0,0.0857958641305394,0,0,0,0,-1.38777878078145e-17,0,0,0,0.171238528472227,-0.0748896197028826,0,0,0,0.313200517951896,0,0,0,0.202336427822756,0.00766868954226429,0,0,0,0,0,0,0,0.232249288977449,0,0,0,0,-0.0547744168341645,0.0912460123273258,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0141147784954362,0,0,0,0,0,0,0,0.013712777801169,-0.0589839207848285,0,0.0836980875565998,0,0.017379130036431,0,0,0,0,0,0,0,0,0.0269659438843744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16283136866183,0,0,0.00237807610505905,0,0,0,0.00360879198773005,0,0.0160750207143646,0.0395377545021165,0,0,0,-0.0387370893541541,0,0
X000596.SZ,0,0.111207746810901,0,0.419923891573596,0,0,0,0,0.136240316386742,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658325092473708,0,0,0.054547889209459,0,0.118455144974385,0,0,-0.0134970120985439,0.0988876231763189,0,0,0,0.0106700717557031,0,0
X002049.SZ,0,0,0,0,0.100425490970596,0,0,0,0,0,0,0,0,0.109256673964642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356210140711781,-2.16840434497101e-19,0,0,0.300075696689607,0,0,0,0,0,0,0,0,0.297944668112788,0,0,0.10065084914817,0,0,0,0,-0.0693167177387713,0,0,0,0.0862767446744037,0,0
X000063.SZ,0,0,0.08760389717224,0,0,0,0,0,0.0633729348707941,0,0,0,0.103500780880135,0,0,0.0637873083022316,0,0,0,0.0408596825947943,0.00858972098040127,0,0,0,0.060883385009879,0.00903639527550135,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.041174653098721,0,0.0873747179280468,0,0,0,-0.0570827489169532,0,0,0.0101469799897578,0.0151360533160445,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.308957129138213,0,0,0,0,0,0,0.267234132298688,0,0.197702333862565,0,0.02413229551214,0,0,0,0,0,0,0,0.14170601081561,0,0,0,0,0,0.226596715302439,0,-0.0409673452220301,0,0,-0.112176916644537,0,0,0,0,0,0,0,0,0,0,0,0,0.0586536827671206,0,0,0,0,0.276643128530407,0,0
