,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X002292.SZ,X600118.SH,X000100.SZ,X002241.SZ,X002236.SZ,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002074.SZ,X002506.SZ,X002475.SZ,X300003.SZ,X000157.SZ,X002456.SZ,X000338.SZ,X002007.SZ,X300124.SZ,X000050.SZ,X002085.SZ,X002426.SZ,X002508.SZ,X002294.SZ,X000869.SZ,X002180.SZ,X600867.SH,X600089.SH,X002249.SZ,X000981.SZ,X600498.SH,X601877.SH,X002465.SZ,X600522.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.149777287997065,0,0,0.0315328570197146,0,0,0.352197999839569,0,0,0,0,0,0,0,0,0,0,0.211936693034402,0,0,0,0,0.0578860285755474,0,0,0,0,-0.191974762863847,0,0,0.369378574437634,0,0.159099014113817,-0.138347642957732,-0.0544913066819251,0.0418295364495429,0,0,0,0,0,0,0,0,0,-0.0542150055051813,0,0,0.0142671578574946,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0850487937978082,0,0,0,0.064258206604378,0.1755793635756,0,0,0,0,0.0403764840591408,0,-0.0909462053661183,0,0,0,0,0,0.0234275857518667,0,0,0,0,0,0,0,0,0,0,0,0.060549779132254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150254588732194,0,0,0.0690945556072744,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0132856767792175,0,0,0,0,0,0,0,0,0,0,0,0.0554105502466873,0,0,0.0509116952980218,0,0.047745306097368,0,-1.38777878078145e-17,0.0740751977681254,0,0.081191771391489,0,0,0.0870800154829969,0,0.129743227873046,0.0627056208886559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264364707118337,0.0276804811318748,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.235004919411523,0,0,0,0.129688408076318,0,0,0,0,0.0459107043853209,0,0,0.0352752105877264,0,0,0,0,0,0,0.00910372495702948,0,0,0,0,0,0,0,0.0156936768189797,0,0,0,0.0640481874523065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882479305583806,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.706518093407208,0,0,0,0,0,0,0,0,0,-0.0235814557472768,0.126111047989107,0,0,0,0,-0.017027207965987,0,0,0,0,0,0,0,0.187390620960676,0,0,0,0,0,-0.0652766680693661,0,0,0,0,-0.00226241612787879,-0.0781890565851142,0,0,0,0,0,0,0,0,0,0,0.0452965946215218,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0129762271294828,0.0366479213931025,0,0,0,0.141283617165211,0.00391008919761514,0.0343547233885382,0,0,0,0,0,0,0.0694394794755812,0,0,0.0435960471688618,0,0,0,0,0.0483478297906341,0,0,0,0,-0.0741524180405341,0,0,0,0,-0.0511946765964921,0,0,0,0,0.128886482831712,0,0,1.0842021724855e-19,0.00424304665933595,0,0,0,0.103570927453201,0,0,0.0491647780436837,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230248141517973,0,0.0327353727621391,0,0.322451275329222,0,0,0.0258640628540748,0,0,0.148048333733945,0,0,0,0,0,0.0365077218204669,0,0,0,0,0,0,0.00562905455448827,0,0,0.00418333009715586,0,0,0,0,0,0,0.0847138650840354,0,0,0,-0.0420366480954944,0.0248170083158963,0,0,0,0,0,0
X000625.SZ,0,0.128070823880003,0,0.0465483655111787,0,0,0,0,0,0,0,0.485870917272488,0,0,0,0,0,0,0.238527780071468,0,0,-0.0196870759294281,0,-0.128858514383184,0,0.121320603035382,0,0,0,0,0,0,-0.145089984717086,0,0,0,0,0,0,0,0,0,0.103499174471697,0,0,0.112273332695611,0,0.0282569187529855,0,0,0,0.222205313755281,0,0,0,0.0401304309184762,0,0
X600690.SH,0,0,0.0655223047593336,0.079795928545197,0,0,0,0,0,0,0,0,0,0,-0.0246308458117632,0,0,0,0,0,0,0,0,0.0124503989288583,1.73472347597681e-18,0,0,0,0,0,0,0.0309424296573195,0,0.0978144217840495,0,0,0.0815640736882719,0,0.117270415962353,0,0,0,0,0,0,0,0,0.0610870812837355,0.0623323227933,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.115634859746163,0,0,0,0,0,0,0.106585656915528,0,0,0.104399336502092,0,0,0,0,0.0674637480319257,0,0.0287880152347114,0,0,0,0.0330914897318218,0,0.0971777784310579,0,0,0,0,0.046613132397159,0,0,0,0,0,0,0.0844271163092729,0,0,0,0,0,0,0,0.0246715355448725,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752270484854527,0,0,0,0,0,0,0,0.0890217715636493,0,0.0924321648566569,0,0,0,0,0,0,0,0,-0.0530501942654611,0.0192580703219221,0,0.0978558395481003,0,0,0,-0.001849674859475,0,0,0,0,0,0,0,0,0,0,-0.0367122276703504,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.13755227618044,0,0,0,0,0,0,0,0,0.0122643716660598,0.0538186176024013,0,0,0,0,0,0,0,0,0.013948573852429,0,0,0,0,0,0.150775801731425,0,-0.00513689599009389,0,0.162699182614481,0,0,0,0,0,0.0373794077979807,0,0,0,0.188595677851851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026883474942344,0,0.0574528638046492,0,0,0,0,0.0712890123023199,0,0,0,0,0,0.201756906830732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281879878596561,0,0,0,0,0,0,-0.0421638431955753,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810084367999701,0.334028352285855,0,0,0,0.245749794082443,0.147451461006305,0,0,0,0,0,0.0400114240826507,0,0.0143595827516186,0,0.0059772522271876,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0324641332946542,0.227191236443747,0,0,0,0,0,-0.0820116115576031,0.00973466106544096,0,0,0,0,0,0
