,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002028.SZ,X600839.SH,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X002456.SZ,X600183.SH,X600066.SH,X002156.SZ,X002085.SZ,X601877.SH,X600460.SH,X600741.SH,X002129.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.471505642773443,0,0,0.0111274541313143,0,0,0,0,0,0,0,0,0,0,0,0,0.106942336257433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00739637297214825,0,0,0,0,0,0.0219034951506125,-0.033398885212681,0,0.00236732998155403,0,0,0,0,0,0,0,0,0,-0.120020878232044,-0.0703809791282204,0,0,-0.086704894571835,0,0
X000858.SZ,0.535469020531242,0,0,0,0,0,0.351246504580121,0,0,0,0,0,0,0,0,0,0,0,0.0165873579011891,0.100658317595633,0,0,0.0379733863474613,-0.0603335020554671,0,0,0,0,0,0,0,0,0.122780225907925,0.0144052152514916,0,0,0,0,0.0218383526426649,0,0,0,-0.0262238652068425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0889876936427506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519253697941184,0,0,0,0.321729308991862,0,-0.187478299423642,0,0,-4.33680868994202e-19,-0.109470765096978,0,0,0,0,0,0,0,-0.00398163007323517,0,0,0.205056041450477,0,0,0,0,0,0.204082740128659,0,0,0,0,0,0,0,0,0.0877328808115308,-0.18202467726453,0,0,0,-0.0820625071341887,0,0
X002475.SZ,0,0,0,0,0,0,-0.0598726997600966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268031203996243,0,0,0,0.743434221709096,0,0.180831024049601,0,0,0,0,0,0,0,0,0,0,0.064444285774338,0.00488295713366394,0.0298399807511988,0.0459872645788074,-0.0659400814824452,-0.00532936328998682,0,0,0,0,0,0,0,0,0,-0.0103341040192494,0,0,0,0,0,0
X002415.SZ,0.167289671882495,0,0,0,0,0.248678755271345,0,0,0,0,0,0,0,0.0174318985921032,0,0,0,0,0,0,0.0935416289645509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439111118442404,0,0.0650906247290442,0,0,0.12934525914667,0.124462457794985,0,0,0,0,0.0167988680799671,0,0.0298507763948553,0,0.0967977876243193,0,0,-0.0353308557062317,0,0.0445872525519611,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.196368345663681,0,0,0,0,0,0.0268337430968276,0,0,0,0,0,0.100038002287681,0.0314523557427811,0,-0.0152363034140017,0,0.104502957989489,0,0,0.0540865892653156,0.0361765841319384,0,0,0,0,0.0436901481205115,-0.0241681010444246,0,0,0,0.0572009221915742,0,0,0,0,0,0,0,-0.0516728827248646,0,0,0,0,0,0,0,0,0,0.0241117766555142,0,0
X600809.SH,0,0.0804085717336375,0,0,0,0,0,0,0,0,0.489263517730232,0,0,0.0352579783853958,0,0,0,0,0,0.338567753920675,0.0225522071859027,0,0,0,0,0,0.0363834888866838,0,0,0,0,0,0,4.33680868994202e-19,-0.0164342519110084,0,0,0,0,0,0,0,0.0372817410366446,0,0,0,0,-0.126044888816617,0,0,0,0.036539291852512,0.00268857455402016,0,-0.0594309633497206,0,-0.0157271135866047,0,0
X000651.SZ,0,0,0,0,0.210490274416774,0.400840687493832,0,0,0,0.116963157175161,0,0,0,0,0,0,0,0.088144463414499,0,0,0,0,0.00620259440732734,0,0,0,0,0,0,-0.0336561215257358,0.0417868804653082,0,0,0,0,-0.0883981082012454,0,0,0,0,0.111495861435142,-0.0188994180690619,0,-0.147645915633827,-0.0255784472191882,0.0819172403600984,0,0,0,0,0,0,-0.0243677565344454,0,0,0,0.0319881416354659,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.054030197287769,0,0,0.200275395291621,0,0,0,0,0,0,0,0,0,0,0,0,0.08767477064921,0.0450173225323772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0443216107335883,0,0.298421560333943,0,0,0,0,0,0,0.0319156673468694,-0.0570555077727545,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0307444551067329,0,0,0,0.0803200055049859,0,0,0,0,0,0.363534974099751,0,0,0,0,-0.0893598421531927,0.142156252575169,0,-1.73472347597681e-18,0,0,0,0,0,-0.274155133483279,-0.10402383348482,0,0,-0.188148598506363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321171812682415,0,0,-0.020941199257856,0,0
