,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X600066.SH,X600031.SH,X002241.SZ,X600118.SH,X002236.SZ,X600372.SH,X002506.SZ,X600177.SH,X000559.SZ,X000157.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X002085.SZ,X300003.SZ,X002074.SZ,X300124.SZ,X600089.SH,X002294.SZ,X600867.SH,X002456.SZ,X002426.SZ,X002465.SZ,X600498.SH,X002007.SZ,X002180.SZ,X601877.SH,X002008.SZ,X002049.SZ,X000977.SZ,X000050.SZ,X000869.SZ,X600699.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0541265772351061,0,0.209508312934079,0.404953228751531,0,0,0,0,0,0,0,0,-0.0416754335518887,0,0,0,0,0,0,-0.0869215829757922,0,0,0.0900994497535765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936388579144887,-0.0893920408888598,0,0.0335896536522137,0.103347388032448,0,0,-0.0494603500623046,0,0,0,0,0,0,-0.0230132231810435,0.095966516343049,0,0,0,0,0,0
X600104.SH,0,0,0.204470827654537,0,0,0,0,0,0,0,0,0,0,0.428561601213369,-0.0528597802642392,0,0,0,0,0,0,0,-0.0483991337159882,0.0785491910940781,0,0,-0.044829294018899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133347964104837,0.0294673380406727,0,0,0.0174314741766266,0,0,0,0,0,0,-0.0044334070947883,0,0,0,0,0,0,0
X002415.SZ,0,0.0560663600503698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397649669838044,0,0,0,0,0,0,0,0,0.0116568749060447,0,0,0,0,0,0,0.110153714411601,0,0,0,0,0.0661443167109541,0,0,0,0,0.0350876933198236,0,0.0430960392325985,0,0,0.0308192840780436,0.011184136022556,0,0,0,0.0559160488680799,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0268866570050455,0.0818385418645869,0,0,0,0,0,0.0399260204612775,0,0,0,0,0.0118828936790395,0,0.0257725219186639,0,0,0.0506362387262705,0,0,0,-0.0544746099429917,0,0,0,0,0,0,0,0,-0.0927829060123005,0.0333071035759546,0,0,0.00844033443769798,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0527999616996801,-0.00536720546539388,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.105626727279292,0,0,0,0,0,0,0,0,0.126396989759107,0,0,0,0,0,0.0280769742762576,0,0.0332638898123637,0,0.0307953411760562,0,0,0.0810875966124133,0,0,0,0,0,0,0,0,0.0266526097319438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.218367775068569,0.195207844110444,0,0,0.46314682495361,0,0,0,0,0,0,0,0.123597241893512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04540674935731,0,0,0,0,0,0,0,0.0198790350780729,0,0,0,0,0,0,0,0.0928222733234511,0,0,0.0147656196110197,0,-0.128542474442743,0,0,0.00466058725083786,0,0,0,0,0,0
X600276.SH,0,0.0184840898296529,0,0,0,0,0,0,0,0,0,0,0,0.396127814232271,0,0,0,0,0,0,0,0,-0.0715476628623823,0.225391997121721,0,0,0,0,0,-0.010127929834988,0,0.0255217066259675,0,0,0,0,0,0,0,0.00932563791669417,0,-0.0229304539409433,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219182601066477,0,0,0,0,0,0.048834773053755,0.0565939197508359,0.0970900780243409,0.042415038462451,0.187160617732314,0,0,0,0,0,0,0,0.000177353928332548,0.110550293638602,0,0,0.0768999914055087,0,0,0,0,0.0403454267286114,0,0,0,-3.46944695195361e-18,0.0543409467323767,0,0,0,0,0.0308359921983405,0,0,0,0,0,0,0
X000625.SZ,0.0369224640695099,0,0,0,0,0,0,0,0,0.135856255532733,0,0,0,0,0.0157825258530428,0,0,0.0717071200813064,-8.67361737988404e-19,0,0,0,0.0621762603258222,3.46944695195361e-18,0.0350891781881418,0,0,0,0,0,0,0,0.0219622996781947,0,0,0,0,0,0.0332204034497898,0,0,0,0,0,0,0,0.102652873794788,0,0,0.0934031835939257,0,-0.00151737689803379,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.157309309895086,0,0,0,0.221990383404,0,0,0,0,-0.12702544029929,0,0,0,0.112496711360575,0,0.120956949067867,0,0.0289306541929066,0,0.317393008743967,0,0,0,0.0397407752571411,0,0.0247751637872068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113978278964247,0,0,0,0,0,-0.0467332459792118,0.0167986017673469,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.222614284925019,0,0,0,0,0,0,0.0342510727799802,0,0.00152992999416821,0,0,0,0,-0.191260743777817,0,0,0.0404276840325769,0,0,0,0,0,0,0,0,0,-0.0134278287207629,0,0,0,0,0,0.21517364562716,0,0,0,0,0,0,0,0,0,0,0,0,0.206653788285215,-0.00996967219957193,0.312636206727618,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656565593959356,0,0,0,0,0,0.10174046154593,0,0.248321052198718,0.112407138333984,0,0,0,0.222943623024406,0,0,0,0,0,0,0,0,0.187175860450042,0,0,-0.290414366165471,0,0,0,0,0,0.0723444340542906,0,0,0.0890564225944592,-0.319323290093358,0,0,0,0,0,0
X600703.SH,0,0,0.081200709895189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144009279749002,0,0,0,0.119034199126319,0,0.0693981391734946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195517965281594,0,0,0,0,0,0,0.030144226421775,0,0,0.0341276833114063,0,0,-0.0215070565999817,0,0.00995371730425148,0.0342577805298164,0,0,0,0,0,0
X600741.SH,0,0.245222464667893,0.193858374451447,0,0,0,0,0,0,0,0.0234923431410088,0,0,0,0,0,0,0.171532535338009,0,0,0,0,0,0,0.0231767265535036,0,0,0.0362718488896227,0,0,0,0,0,0,0,0,0.0178400331124114,0,0,0,0,0,0.0143435019612499,0,0,0.0163061622812598,0.0876501694337212,0,0,0,0,0.00665088521143907,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225364118356111,0.124507576067648,0,0.0142625455731273,0,0,0.123911998960054,0,0,0.155678549419675,0,-0.0411152856466577,0,0.191143075469198,0,0,0,0,0.0294465246202551,0,0.382090256529919,0,0,0,0,0,-0.0274644167691171,0,0.260795410957573,0,0,0,0,0.110835402943389,-0.128274997707294,0,-0.370461522473252,0,0,0,0
X000100.SZ,0,0,0.136743814337244,0,0,0,0,0.051590484860644,0.0805775485871514,0,0,0,0,0,0,0,0,0.0207419100017047,0,0,0.0263551041973095,0,0.132247551869819,0,1.73472347597681e-18,0.00505258950161258,0,0,0,0,0,0,0,0,0,0.0114445721688637,0.119544756166299,0,0,0.151247928338209,0,0,0.017191253030983,0,0,0,0,0,0,0,0,0.0105371098281334,-0.0591114284084738,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.230947107846611,0,-0.0221410084347021,0,0,1.38777878078145e-17,0,0,0,0,0,0.19033776331508,0,0,0,0,0,0,0,0.0742236523065017,0,0,0,0,0,0,0,0.123647810811919,0,0.052931920746505,-0.0790052434941879,0,0,0,0,0,0,0,0,0.0186666236007784,-0.0598359557178,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.125605768463845,0.0659754545819495,0.0292616527243175,0,0,0,0,0,0,0,0,0.0974371461210664,0.119742056871632,0.0639282069274606,0,0,0.157166119159607,0,0.125148037612024,0,0,0,0,0,0,0,0,0,0,0,0.099244759286821,0,0.0310102074834157,0,0,0,0,0.0508160155459324,0,0,0,0,0.00792829736663698,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230076879013666,0,0,0,0,0.0395804688318672,0,0.216968392250886,0,0,0,0,0,0,0,0,0.0235915769549492,0.076682563536554,0.306639634201517,-0.297882310508777,0,0,0,0.032653730935855,0.238274108967918,0,0,0,0.0305068522780274,0,0,0.0778436277545867,0.0518751806300672,0,0,0,0,-0.00100630082903123,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418318147184351,0.0787633320017793,0,0,0.178393886711038,0.154780328833194,0,0.223468496361903,0,0,0.0364667221233322,0,0,0,0,0,0,0,0,0.241899004041898,0,0,0,0,0,0,0,0,0,0,0,0.0372719095469265,0,0,0.0255784610124987,-0.0385648133966728,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119692493596698,0,0.0682411442190724,0,-0.0532352594705938,0,0.303034320184548,0,0,0,0,0,0,0,0.138511933168231,0.372083420438829,0,0.112891585822937,-0.103741448007759,0,0.124864063581135,0,0,-0.0136073912767851,0,0,0,0,0.044502725251731,-1.73472347597681e-18,-0.070633670942329,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107686466382242,0.533752662172056,0,0,0,0,0,0,0,0,0,0,0,0.0784026292674441,0.0299427850003238,0,0,0,0,0,0,0,0,0,0.0473684471770616,0,0,0,0.147649114850861,0,0,0,0,-0.00304121399357181,0,0,0.043838106093929,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0.0882163639876342,0.0910162176298086,0,0,0,0,0.124278172052314,0,0,0.263933624529585,0,0,0,-0.0741749137560735,0,0,0.0583623541655431,0,0,0,0,0,0,0.157076103401199,0.122395134969377,0,0,0,0,0,0,0,0,0,0,0,0,0.20116102432307,0,0,0.00350935599127183,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114848393505489,0,0,0,0,0,0,0,0.13236215976973,0,0,0.0726917970491826,0,0,0,0,0.0730328998164477,0,0.0301765392357932,0,0.426493019969887,0,0,0.00483087861939287,0,0,0,0.0172529589561022,0.0166824645940314,0,0,0,0,0.0414076317550992,0,0,0,0,-0.0042303662693989,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506707445504367,0,0,0,0,0.0647030587591742,0.108728119308095,0,0.112145278269049,0.0517228521612398,0,0,0,0,0,0,0,0.0634798141799792,0,0,0.125776264184372,0.124334378428448,0.163999945217653,0,0,0,0,0,0.174848462740557,0,0,0,0,0,0,0,0,-0.0306152190127767,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.234531412305627,0,0,-0.042695057610506,0.047522242127268,0,0,0.0525422449527533,0,0,0.165841043804378,0,0,0.0369866822188214,0,0.0972754847687384,0,0,0,0,0,0,0,0.048811787632651,0,-3.46944695195361e-18,0.00740917407627238,0,0,0.0655839123335805,0,0,0.00325916525642026,0,0,0,0,0,0,0.0522886550989542,0,0,0,0,0.0298247162773659,0,0,0,0,0,0,0
