,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000623.SZ,X000581.SZ,X000550.SZ,X600066.SH,X600271.SH,X002236.SZ,X000800.SZ,X000869.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002294.SZ,X002475.SZ,X600839.SH,X000400.SZ,X000050.SZ,X002129.SZ,X002456.SZ,X000977.SZ,X002465.SZ,X600809.SH,X002007.SZ,X002292.SZ,X300003.SZ,X600252.SH,X600312.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.182840104533282,0.0852669341009406,0,0,0,0,0,0,0.51067288492194,0,0,0,0,0,0,0,0.0170074315156069,0,0,0.270165260098443,-0.112660370482253,0,1.73472347597681e-18,0.0186681925711363,0,0,0,0,0,0.00169831090721044,0,-0.115225404572451,0,0,0,0,0,0.00838882748464188,0,0,0,0.159356143797336,0,0,-0.0300187288631196,0.0110839967952214,0,0,0,0,0,0
X600519.SH,0,0,0.0603211650556834,0,0,0.085013540346196,0.226245403104729,0,0,0,0.345673816714463,0,0,0,0,0,0,0,0,0,0.148916263620084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051832936809791,0,-0.0650798568543292,0,0,0,0,0,0,0,0,-0.0257552985895251,0,0,0,0.02852778886904,-0.0186313757619359,-0.121117187318185,0,0,0,0,0
X000725.SZ,0,0.154797967449863,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.448882960065386,0.0335109274162757,0,0,0,0.109280710700762,0,0,0,0.222024187708046,0,0,0,0.136755644446437,0,0,0,0,0,0,0,0,0,0,0,0,0.0301389381881827,0,0,-0.0218606494062276,0,0,0,-0.0584731824209349,-0.0023701284851628,0,0,0,0,0,0
X000651.SZ,0.0746625526252998,0,0.145621426787998,0,0,0,-0.0180038013903213,0,-0.153898458869131,0,0.172864119694204,0,0.146433211040956,-0.00455599403122215,0,0,0,0.346177228207218,0,0,0,0.178161565533836,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.105478462424084,0,0,0,0,0,0,0,0,0,0,0.0544460680528366,0,0,0,0,0,0,0,0,-0.0430868792965194,0,0,0,0,0.0974244226384597,0,0
X002415.SZ,0,0,1.73472347597681e-18,0.0722938066403967,0,0,0,0,0,0,0.0268112173609382,0,0,0,0,0,0,0,0,0.0261559601356721,0,0,0,0,0,0,0.08347887154908,0,6.93889390390723e-18,0,0.453842945692925,0,-0.0225357161775263,0,0,0,0,0,0.105390262561991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152630939540486,-0.0302318834657402,-0.134658021535165,0,0,0,0,0
X000858.SZ,0,0.145292299164196,0,0.106663861423745,0,0,0.0593267906426782,0,0,0,0.0224950215222736,0,0,0,0,0,0,0,0.0265339488501772,0,0,0,0.091745985097699,0,0,0.0447268493923863,0,0,0,0,0,0,0.0558290477052618,0,0,0,0,0,0.025446182579668,0,0,0,0,0.151098149468009,0,0,0,0,0,0,0,-0.0269392980595528,0.00476254648091302,0,0,0,0.0702072652117603,0,0
X002304.SZ,0,4.33680868994202e-19,0,0,0,0.263886605109823,0,0,0.0528248199877824,-0.00834679489507875,0,0,0,0,0,0,0,0,0.142957935815685,0,0,0,0,-0.102285026749647,0,0,0,0,-0.11494465899087,-0.00155976926323538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350889029520662,0,0,0,0,0,0.210174989144982,0,0,0.0113748559934017,0,0,0,0,0,0
X000625.SZ,0.36883514541466,0,0,0,0.00308886764905098,0,0,0,0,0.161946442966828,0,0,0,0,0,0,0.0618830174464591,0,0,0,0,0,0,0.0884632549306141,0,0,0,0,0.0898079900737827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760282129831216,0,0.0398199614501041,8.67361737988404e-19,0,0,0,0,0,-0.016690771270462,-0.0173253363441214,0,0,0,0,0,0
X600031.SH,0.117746083193476,0,0,0,0,0,0,0,0,0.0654378846775172,0.178127282731835,0,0,0,0.731960455348464,0,0,0,0,0,0,0.0208731219567115,0,0.0309092400754892,0.0386055020159129,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0867703697502578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.188944146888302,0,0,0,0,0,0.0290711000904413,0,0.0187225464748351,0,0,0,0.00207978962112618,0,0,0,0,0,0,0,0.168103514928485,0,0,0,0,0,0,0,0,0,0,0.15469525716207,0,0.0543096457205992,0,0,0.0210745377454302,0,0,0,0,0,0,0,0.0393327941805319,0,0.048357960248474,0,0,0,0,0,0,0,-0.0206003217479839,0,0,0,0
X600690.SH,0,0.235412182298468,0,0.129924955099028,0,0,0,0,0,0,0,0,0.13849569333462,0,0,0,0,0,0.146215752972096,0.148428155904631,0,0,0,0,0,0,0,-0.0927403475260626,0,0,0,0,0,0.0537223251665515,0,0,0,0,0,0,0,0,0.00999859928863167,0,0,0,0,0,0.143796536718859,0,0,0.00259236433259621,0.0450034355082232,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.148207109152227,0,0,0,0,0,0,0.0698164784738858,0,0,0,0,0,0,0,0.0542335869139298,0,-0.107293478468286,0,0,0,0,0,0,0,0,0,0.139599241412626,0.0245371707367679,0,0,0,0,0,0,0,0,0,0.173167634877443,0,0,0,0,0,0,-0.0210837799894421,0.00570735122049683,0.00500967904148201,0,0,-0.0844232775370495,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.100421755720869,0,0,0,0.188174304471831,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788312005406885,-0.0298301927607268,0,0,0,0,0,0.0313746399821887,0,0,0.449875488871972,0,0.00200490898566367,0,0,-0.0657337859783426,0.218011065629808,0,0,0,0.0227152919926002,-0.0177982417985908,0,0,0,0,0,0
X600372.SH,0,0,0,0.0755412010423564,0,0,0,0.106767949532401,0,0,0,0,0,0,0,0.0748406957636892,0,0.288380233943099,0,0.0542649725625276,0,0,0,0.217078065359799,0,0,0,0,0,0.0321854850982059,-0.120404331273969,0,0,0,0,0,0,0,0,0.153667618723427,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0297396819274186,0.0375885033328967,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.148004490173199,0,0,0,0.242194916020739,0.00449935041048761,0,0.00654515294200244,0.259433934475083,0,0,0.0984246392163,0,0,0,0.0141151082456076,0,0,0,0.0207250693090688,0,0,0,0.0199143908968105,0.0626691022369958,0,0,0,0.129268722115013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313976227307638,0,0,0,0,0,0
X600741.SH,0.0814377374329378,0,0,0,0.0132294844499518,0,0,0,0.0494595026951301,0,0.0226218917590997,0,0,-0.0374943698901274,-3.46944695195361e-18,0,0.0898725279879766,0,0,0,0,0,0,0.142945205164528,0,0.0276032463244042,0,0,0,0,0,0,0,0.109605330486283,0,0,0.03209968208915,0,0,0,0,0.130942202122534,0,0,0,0,0,0,0.0466027658004607,0,0,-0.0284565487487283,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.186365062913105,0.0181259069673321,0,0,0,0.00615796031524572,0,0,0,0,0,0,0,0,0.2404600425621,0,0,0,0,0,0,0,0,0,0,0,0,0.0492889423148757,0,0.0423733652419363,0,0.0160050467520708,0,0,0.294748435117118,0,0,-0.00155360717872806,-0.00563821796839057,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0952077198365664,0,0,0,0,0,0,0,0,0,0.0244108543750892,0,0,0,0,0,-0.0255399144069979,0,0,0,0.0350998750780216,0,-0.0671949095396933,0,0.109734031526377,0,0,0,0,0,0,0,0,0.0606428014146381,0,0.0664351734040272,0.0143575283862092,0,0.203865268969255,0,-0.0251967886921553,0,0.0809752710122095,0,0,0,0,0,0,-0.00634515515044436,0,0,0,0,0,0
