,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002007.SZ,X002371.SZ,X600741.SH,X002179.SZ,X601877.SH,X002236.SZ,X002049.SZ,X600584.SH,X000799.SZ,X300003.SZ,X002414.SZ,X601799.SH,X600779.SH,X600183.SH,X000800.SZ,X300146.SZ,X600089.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600460.SH,X600707.SH,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.112418943931385,0,0,0.158239122745857,0,0,0,0,0.133196665806363,0,0,0,0.0902053064692602,0,-0.10854131053185,0,0,0,0.0660043637129998,0,0,0,0.0440047960582398,0.0343299194259225,0,0,0,-0.081784135523332,0,0,0,0,0,0,0.00623038866648458,0,0,0.179709330234576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281295598464208,0,0,0,0.00945191722482889,0,0
X000858.SZ,0.0267171824783588,0,0,0.0594923772904727,0.247636443453695,0.0601418842966254,0,0.0201720130333345,0,0.0919062447655402,0,0,0,0,0,0,0,0,0,0,0,0.0206796697268748,0,0,0,0,0,0,0,0,0.069860553185525,0,0.119760794895424,0,0,0.236071820260996,0,0,0,0,0,0,0,0,0,0,0,0,0.0344240547101553,0,0,-0.0194850254185095,-0.00503749823315544,0,0,0,0.00775968127421567,0,0
X002415.SZ,0,0,0,0,0.214671443890047,0,0,0,0,0,0.0175883758050758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226145901193768,0,0,-0.00304773268078247,0,0.307866250918688,0,0,0.0800488649735885,0,0.0930044347057114,0,0,0,0,0,-0.0428329584600394,0,0,0,0,-0.0274008826479303,0,0,0.0530674344354336,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0779379964819858,0.101848704857104,0,0,0,0,0.05090638474642,-0.0188819958085828,0,0,0,-0.121007611275606,0,0,0,0,0,0,0,0.0304885725468917,0.0527004095184859,0,0,0,0,0,0.212855176768037,0,0,0,0,0,0,0,0,0,0,0,-0.123088188067099,0,0,0,0,0,-0.0304047813470412,0,0,0.0203592451938268,0,0,0,0,0.0400577464053704,0,0
X000568.SZ,0.0684958074750058,0.699175658037145,0,0,0,0.034956905043557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23376046479661,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.126045007674599,0,0,0,0.0810240043844662,0,0,-0.000935725457979476,0,-0.00753435713593758,0,0,0,-0.0052493423930655,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0570248191456179,0,0,0,0.0830543656420942,0,0,0,0,0,0.0751275422426317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730561719158734,0,0.00058817841227682,0,0,0.0965993006227334,0,0.385384731986144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076304173200211,0,0,0,-0.0519083865050845,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0782090009909724,0.0398568565261605,0,0,0.118165038560861,0,0.0433741255844098,0,0,0,0.0926058866343308,0,0,0,0,0,0,0,0,0,0.0767520716017044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000347597656651417,0,0,0,0,0,0,0
X600690.SH,0,0.141858682930059,0.0968457443025818,0,0,0.131878635765148,0.27252028121852,0,0,0,0,0,0,0.109651561207844,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679600614156421,0,0,0.167971776009371,0.0816567867820917,0.00314368593963819,0.00268635309776079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296848116891337,0,0,0,-2.16840434497101e-19,0,0,0,-0.0196920987321298,0,0
X600031.SH,0,0,0,0,0,0.0954011957473003,0,-0.347086111921242,0,0,0,0,0,0,0,0.197841439611475,0.0785092379267821,0,0,0,0,0.1727621184295,0.0542345481964409,0.139718270221661,0.0107457700966299,0,0.124209554265005,0,0,0,0.344692195467097,0,0,0.106802816122761,0,0,0,0,0.104181408002579,0,0,0,0,0,0,0,0,0,0.0468940353593357,0,0,-0.0269899455406528,0,0,0,0,0.00845475963397473,0,0
X002304.SZ,0,0.0475468141668837,0,0,0.340591358530918,0.220029517375741,0,0,0,0,0.139039629877437,0,0,0,0,0,-0.271262830622932,0,0,0,0,0,0,0,0,0,0,0,0,0.0497159908353876,0,0,0,0,0,0,0.0720202878514689,0,0,0,0,-0.0803237404743218,0,0,0,0,0,0,0.00468981792893523,0,0,-0.0365441491344346,0,0,0,0,-0.0131628025574779,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933043178622492,0.0809048182573238,0.0995940884823436,0,0,0,0.0388244065410235,0,0.488938195267021,0.000517104497509567,0.042732824546443,0,0,0,0.00926331983833948,0,0,0,0,0,0,0,0,0.0560943120810817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397898914472404,0,0,0,0.0386096916284063,0,0
X000725.SZ,0,0,0.0443530614965421,0,0,0,0,0,0,0,0,0,0,0,-0.041459201073442,0,0,0,0,0.310716874045331,0,0.102790431295543,0.0902876310144216,0.11355017474947,0,0,0.0898135388320671,0,0,0,0,0.0323266017813933,0,0,0,-0.00865146548627262,0.0454001570773461,0,0,0,0,0,0,0,0,0,0,0,0.0125296186613779,0,0,0,0.0301915260589082,0,0,0,-0.0320524468192297,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137466444584327,0,0,0,0,0,0,0,0,0.0980495902648982,0,0,0,0,0,0,0,0,0,0,-0.0496493745048301,0,0,-0.0809517749655874,0,0,0,-0.0104745636959915,0,0,0,0.00999382142128331,0.0433363031164823,0,0.021762955488858,0,0.0281831359690683,-0.00725119429627117,0,0,0,0.0152910668974832,0,0
X000661.SZ,0,0,0,0,0,0,0,0.330619318878351,0,0,0.0482175538666249,0,0,0,0,0.173862066989567,0,0,0,0,0,0,0,0.177574376426066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420805080079865,0,-0.186436238757777,0,0.1654642415279,0,0,0,0,-0.0799198989540548,0,0,-0.0113429728326373,0,0,0,0,-0.0183035684448446,0,0
X300014.SZ,0,0,0,0,-0.160673902088432,0,0,0,0,0,0.349563297033349,0,0,0,0,0.223036892853931,0.536305523984565,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.317981070421356,0,0,0.534544323128042,0,0,-0.604295470466265,0,0.010447481172866,0.806905952714322,-0.383348738882361,-0.0133552150813188,0,0,0,0,0.0228708493359715,0,0
X300124.SZ,0,0,0.0148552129264157,0,0,0.227891620404864,0,0,0.388077998302939,0,0,0,0,0,0.0607785320800649,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00192360239806217,0.0246355575754455,0,0.210601521039208,0,-0.343363134651633,0,0,0,0,0,0,0.232008266731503,0,0,0,0,0,0,0.0043248371910391,0,0,0,0.0795882786508997,0,0,0,-0.0544737995572404,0,0,0,0.000107503507424663,0,0
X000338.SZ,0,0,0,0,0.0245940537531158,0,0,0,0,0,0,0,0,0,0.136676593242236,0,0,0,0,0.0788451806657217,0,0,0,0.0776077573627132,0,0.167464941803882,0,-0.0841640343556195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449019560507736,0.0447344770423694,0.0932179200861013,0,0,0,0,0,0,-0.0373118002722234,-0.0235718835018956,0,0,0,0.0180057570126183,0,0
X003816.SZ,0,0,0,0,-0.011381131076111,0,0,0,0,0,0,0,0,-0.122761137767735,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0101096581793085,0,0,0,0,0,0,0,0,-0.0641897938636853,0,0,0.0138491237167696,0,0,-0.014650494722846,0,0,0,0.0788060471154501,0,0,0.0451328203851197,0,0.024499370314701,0.0532902734861589,0,-0.00805328716718777,0,0,0,0,-0.0146074870195379,0,0
X000063.SZ,0,0,0,0,0,0.0659537751641252,0,0,0,0,0.0716482095411102,0,0,0,0,0.122015421206238,0,0,0,-0.0775087486491883,0,0.132468883853084,0,0,0,0,0,0,0,0,0,0,0,0,0.064199348133347,0,0,0,0.18500785788349,0,0,0,0,0,0,0,0,0.152927503188246,-0.0731808028728575,0,0,0,0.00798949554940107,0,0,0,-0.0093347827185695,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.423948828708626,0,0,0,0.058993125532258,0,0,0,0,-0.0492828223509872,0,0.26464951709202,0,0,0.029265304011233,0,0,0,0,0,0,-0.0250520941565227,0,0,0,0,0,0,0,0,0,0,0.11164910290001,0,0,0.168793887695013,0,0.22585940340095,0,0,0,8.67361737988404e-19,0,0,0,-0.0216957050438732,0,0
X000596.SZ,0,0,0,0,0.265512041393439,0.0822098125111156,0,0,-0.0310613920930194,0.0387710032547869,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0751071216690295,0,0.126441527760176,0,0,0,0,0,0,0,0,0,0.0539404886716907,0,0,0,0.110202577410399,0,0,-0.104465056751332,0,0.135589775838491,0,0,0,0,0.0961237019483013,-0.0252694546779385,0.0188806390654295,0,0,0,0,0,0,0
