,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X002241.SZ,X002236.SZ,X000977.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X002180.SZ,X600177.SH,X002085.SZ,X600487.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0854760496748136,0,0,0,0.222241403255232,-0.0472904641284458,0,0,0,0,0,0,0,0.0788962650213188,0,0.00666807884608945,0.0389406751158343,0,0,0,3.46944695195361e-18,0,0,0,0.00710036104698729,0,0,0,0,0,0.00624404987771946,0,0,-0.0136050954457302,0,0,0,0.0644698211482683,0,0,0,0,0.031532558755237,-0.0147694138267267,0,-0.00844458797249817,0,0,0,0,-0.00914477855946957,-0.00433009674668627,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0138868382483894,0.416290103240229,0,0,0,0,0,0,0,0,0.259512313161062,0,-0.0110376812707697,0.0935278792291806,0,0,0,0,0,-0.042039799470469,0,0.0841721075068359,0,0,0,0,-0.0233183755147661,0,-0.0223021288138714,0,0.00366692704216049,0.0319850196348179,1.73472347597681e-18,0,0.00165821511331227,0,0,0,0,0,0,0,-0.00759200621672718,0,0,0,-0.00482988627828793,-0.0251308343140525,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.38840027021214,0,0,0,0,0,0.0515147586345838,0.12377872252267,-0.0405844223093121,0,0,0,0.106149031027577,-0.0109288290382039,0,0,0.00406741612300711,0,-0.107365410150955,0,-0.0393846676723322,0,-0.0712530584804007,0,0,-0.0113673347076399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20524076312537,0,-0.0182828420847691,0,0,0,-0.0741892886152837,0,0.0534395765072114,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0410637921295194,0,0.0733740017324249,0,0,0,0,0,0,0.138417569485427,0,1.73472347597681e-18,0,0,0,0,0.0531152932563347,-0.0620390701822235,0,0,0,0,0,0.195050143642851,0.00997105801512705,0,0,0,0,-0.0381444918970177,0.0503375910039572,0.0553483204604807,0,0.0154842947166824,0,0,0.0500730578403845,0,0,0,0,0,0,0,0,0,-0.0114122092077783,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0799260041059818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170949849866433,0,-0.0799558339607512,0,0,0,0,0.263825942650536,0,0,0,0.0412327879910106,0,0,0,0,0,0,0,0,0,0,0,-0.032247454505366,0,0,0,-0.00976962462869189,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.0598946473206553,0,0,0,0,0,0,0,0,0,0,0,0.030256324432485,0,0,0,0,0.39697888643405,0,0,0,0,0,0,0,0,0,-0.0372240158092009,0,0,0,0.142063818378174,0,0,0.011915721751646,0.0372777643824488,0,0,0,0,0.387064031974015,0,0,-0.100269825068278,0,0.14503179646667,0,0,-0.00238230467636657,0,0,0,0,0,0
X000568.SZ,0,0.752722279731882,0.447645278162343,0,0,0,0,0,-0.00179195049126844,0,0,0,0,0,0,0,0,0.00813784092328527,-8.67361737988404e-19,0,0.0305657290334863,0,0.0565015428449604,0,0,0,-0.142121464303451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805855201474219,0,0,0,0,0,0.0484912588678177,-0.0371172620749687,0,0,0,0.0358936808743407,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.27941353450194,0,0.0328226499460354,0,0,0,0,0,0.138759208240614,0,0,0,0,-0.112229511465917,0,0,0.199771748974776,0,0,0.280597552919507,0,0,0,0,-0.00371497383396344,0,0,0,0,0,0,0,0,0,0,0,-0.152596114190322,0,0,0,0,0,0,-0.054384215111014,0,0,0,0,-0.00139895288531462,0.0610468259316165,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.148187534538853,0,0,0,0,0,0.252403310871757,0,0,0,0,-0.0189837985771459,0.250872030611226,0,0,0,0.0398547654523304,-0.0826574865733549,0,0.378375782989404,0,0,0,0,0,0,0,0,0.084260246797862,0,0.0515221622141794,0,0,0,0,0.125662427360315,0,0,0,0,0,0,0.0297398216002111,0,-0.202601611387713,0,0,0,0,0
X003816.SZ,0,0,-0.0425190036790705,0,0,0,-0.388371452531729,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0396981024193645,0.0036506919874717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201432848237521,0,0.16903935804093,0,0,-0.063995259947468,0,0,0,0,0,0
