,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600741.SH,X000100.SZ,X002241.SZ,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002049.SZ,X002465.SZ,X002236.SZ,X000559.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300003.SZ,X300124.SZ,X600867.SH,X600177.SH,X002294.SZ,X000869.SZ,X002007.SZ,X002456.SZ,X600584.SH,X600498.SH,X002074.SZ,X002426.SZ,X002129.SZ,X000550.SZ,X300146.SZ,X002512.SZ,X601877.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0.0902169109382693,0,0,0,0,0,0.120548418517377,0,0,0,0,0,0.0172846027766343,0,0.0351658405808772,0.0709157408778177,0,0,0,0,0,0,0,0,0,0,0,0,0.0100427312349178,0.00333781589627568,0,0,0,0.0426886719175278,0.166672729909103,0,0,0,0,0.0644977127298889,0,0,0,0,0,0,0,-0.0654580872558644,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.16513637435987,0,0,0,0,0,0.0049167017257064,0,0.220295670214082,0.0237447958949494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652688851221002,0,0.0631284447727351,0.0907150945594734,0.109353324037939,0,0,0.0301271530278078,0.205543608279854,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.00155261471872889,0,0,0.143870489509432,0,0,0,0,0,0,0,0,0,0,-0.0964188621863547,0,0,0.231338123292323,0.0296000571956495,0.130978787009201,0,0,0.0144493749156329,0,0,0,0,0.0340993332683069,0,0.133291193791919,0,0,0,0,0,-0.0276404415634906,0,0,0,0,0.0596628251760396,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0.106943710537936,0,0,0,0,0,0,0,0.191758506098043,0,0,0,0,0,0,0.0518556216516623,0,0.394017021386531,0,0,0,0,0,0,0,0,0,0,0,0,0.344244428705868,0,0,0.25083982574189,0,0.0128249970124702,0,-0.0739843380653588,0.0607818534635307,0,0,0,0,0,0,-0.00123531751417118,-0.0390629258302221,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0420784496756357,0.0848325147385207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250428432954155,0,0,0.155064619594905,0,0.159809724589684,0,0,0,0.16226547629607,0,0,0,0,0.00239726737055667,0,0.021551017066298,0,0.0450793854046361,0,0,0,0,0,0,0,-0.00617614598813689,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.150264724163099,0,0,0,0,0.114538450401513,0,0,0,0,0.015338612465397,0,0,-0.0190640087242159,0,-0.069240086609704,4.33680868994202e-19,0,0.161908514062113,0,0,0,0,0.0605583880857729,0,0,0.143150333862026,0,0,0,0.209455864836317,0,0.0115437711023182,-0.0536024128136197,0,0,0,0.132372252955667,0,0,0,0,2.16840434497101e-19,0.00957977196870371,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0693720555943464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.535810459216061,0,0,0,0,0.458890336399977,0,0.257692746016226,0.0400883543408736,0.0458284487583822,0,0,0.122982474764365,0,0,0,0,0.175658558744146,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0649966874856692,0,0,0,0,0.152223997994853,0,0,0.0362963261846262,0,0,-0.0828144781538938,0,0,0,0,0,0,0,0,0,0,-0.0469534201011871,0,0,0,0.0879836958474458,0.0191880887482988,-0.00404459980682398,-0.143943595226059,0,0,-0.00643719445542149,0.0392353649427547,0,0.029924686608423,0,0,0.0335201674124146,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.284792813449008,0,0.0470312750872308,0,0,0,0,0,0,0.0534465748936122,0,0,0,0,0,0,0,0.0721824807985974,0,0,0,0.0732298920592916,0,2.77555756156289e-17,0,0,0,0,0,0.0288835654841943,0,0,0,0,0.0372038615415443,0,0.135594190425534,0,0.155557217848782,0,0,0,-0.00273166106684121,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113522291155043,0,0,0,0.302927711203666,0.204672062550371,0,0,-0.00744044365065558,0,0,0,0,0,0,0,0,0,0,0.13340747134396,0,0,0,0,0.257214820144199,0,0,-0.0287677092544187,0.0121134213537727,0.0057217815536383,0,0,0,0,0.0704212726544028,0,0,0,0.00878337277196972,0,0,0,0,0,0
X000157.SZ,0,0,0.0986146342259222,0,0,0,0,0.00596202370303825,0,0,0,-0.014982677592219,0,0,0,0,0.013115875829344,0,0,0,0,0,0.0964198631432908,0,0,0,0,0,0,0,0,0,0.143632358460581,0,0,0.0030665530792656,0,0,0,0,0,0.37615608714652,0,0,0,0.0111160290770789,0,0,0.0115249604866489,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152899034063289,0,0,0,0.034972877983279,0,0.502804664473195,0,0,0,0.118705212979495,0,0,0,0,0,0,0,0,0,0,0,0.030162618781601,0,0.0701598355890671,0,0.0161656194177346,0.0509341188554837,-0.0791002678566295,0,0,0,0,0,0,0,0.00108970395359287,0.0193993164309308,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00507559164122179,0,0,0.0552400954460994,0,0,0,0,0,0,0,0.107743436474071,0,0,0,0,0,0,0,0.0478583520623622,0,0.0886397413083535,0,0,0,0,0,0.106899903154984,0,0.0863724206221229,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0122928885775061,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00337222208173285,0,0,0.122739653155147,0,0,0,0,0,0,0,0.133654126973228,0,0,0,0,0,0,0,0,0,0.119564678826769,0,0,0,0.00195140238435786,0,0.0973152167316356,0,0,0.0282020250538712,0,0.179444058141096,0.0115817432312127,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.1701780858975,0,0,0,0,0,0,0.106478154401086,0.0186480846385054,0,0,0,0,0,0.00753850005681063,0,0.0730775004783207,0,0,0,0,0,0.0397459744601405,0,0,0,0,0,0,0,0,0,0,0,0.00416791386766978,0,0,0.0514571603635528,1.38777878078145e-17,0.0744316325683852,0,0.110894322002924,0,0,0,0,0,-0.0398920155149484,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.117200122958189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350118800836563,0.0324813099808099,0,0,0,0,0,0,0.209957868452363,0,0.133820757618748,0,0,0,0.123462764729309,0,0,0,0,0.129947061118678,0,0,0,0,0,0,0.000160857509084994,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.160877836112783,0,0,0,0,0,0,0,0,0,0,0,0.0450410282322059,0,0,0,0,0,0,0,0,0.045777899282623,0,0.273080857466715,0,0.0058199575803455,0.148951442723488,0,0,0.0827161036393711,0.0559578417182754,0,0,0,0.00838876754713596,0,0,0,0.00829828893982784,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.12418166198402,0,0,0,0,0,0,0.0527570147908328,0,-0.0827065068494145,-0.0625722048728102,0,0.0853658156729666,0.306946702197757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141785013669278,0.136307630630955,0.103952631298312,0,0.257441520148187,0,0,0,-0.0433024649438138,0,0,0,-0.0547920270017041,0.0440046640948301,0,0,0,0,0,0
X600867.SH,0,0,0.183102369123351,0.265455371527172,0.0881651407447107,0,0,0,0,0,0,0.00173513525071426,0,0,0,0,0.149253999030339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464968878448022,0.0539921576089728,0.0655899844899233,0.0402893698414286,0,0,0,-0.038096121974769,-0.0226116051109971,0,0,0,0,0,0
X600177.SH,0,0,0.0146039982164349,0,0,0,0,0,0,0.114869041014635,0,0,0,0,0,0,0,0,0,0,0,0,0.0618989629880931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131529021354101,0,0,0,0,0.361185449186719,0,0.0104082182581422,0,0.0442263552123226,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972678321319447,0,0,-0.0592146182244131,0,6.93889390390723e-18,0,0.0120780527076882,0,0,0,0,0,0,0,0,0,0,0,0.287241526739568,0.0764104159413422,0,0.0144319618230573,0,0.0519863735766559,0,0,0.0964919726979162,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.110926936290771,0,0,0,0,0,0,0,0,0,0.308250003272902,0,0.135641368599286,0,0.0874961830388203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0505772494255707,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0609665745996747,0,0,0,0,0,0.153810240955075,0.0152085490221164,0.0362993714316147,0,0,0.00914041509668868,0,0,0,0,0,0,0,0.0406796058707852,0,0.431582439615643,0,0,0,0.0537844550668389,0.035279200562412,0,0,1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.10769755860957,0,0,0,0,0,0.409325901386887,0,0.239034513406776,0,0,0,0,0,0,0,0.129858226664026,0,0,0,0,0,0.125853075975586,0,0,0,0,0,0,0.0438945621929583,0.0756519884926696,0,0,0.0222369663058546,0,0.0820624873132563,0,0,0,0,0,-0.0288330112078546,0,0,0,0,0,0
X600584.SH,0,0,0,0.106706129123317,0,0,0,0,0,0,0,0.0226095808539618,0,0,0,0,-8.67361737988404e-19,0.0491817460045099,0,0.118535205749445,0,0,0,0,0,-0.0781461875538636,0,0,0.156200431323891,0,0,0,0,0,0,0,0.0218849019223734,0,0,0,0,0.274783744884369,0,0.0694806138447135,0,-0.300920602628243,0,0,0.00671313138764599,0.0886044779413249,0,0,0,0,0,0
X600498.SH,0.448811348986221,0,0,0,0,0,0,0,0,0.24849797927126,0,0,0,0,0.135320964922914,0,0.209426942389527,0,0,1.73472347597681e-18,0,0,0,0,0.340634947504519,0,0,0,0,0,0,0.16544270230366,0,0,0,0,0,0,0,-0.353006784985809,0,0,0,0.0340010625550633,0,0,0,0,0.0845185804893223,-0.0426359013426425,0,0.40923789815139,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0661626401704068,0.194653723574667,0,0,0,0,0,0,0.137550951855368,0,0,0,0.446401412103469,0,0,0,0,0,0,0,0,0,0,0,0.0395046326123728,-0.174058895207704,0,0,0,0,0.170030431827302,0.0486986311315052,0,0,0,0,0,0,0,0.0100331975198282,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0.0735512076151796,0,0,0,0,0,0.107074625933819,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493813656013439,0.23169720826478,0,0,0,0,0.314951920018694,0,0,0,0,0,0,0,0,0.152057713060735,0,0,0,0,0.160160227794809,0,0,0.0425624780965499,0.0557704115807362,0.115696579590488,0,0.0972434774873681,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00889742581844628,0,0,3.46944695195361e-18,0,0.135334862160653,0,0,0,0,0,0.173303259991204,0,0,0,0.0773023989641305,0,0.300737951494212,0,0,0,8.67361737988404e-19,0,0,0,0.106063947005515,0,0,0.0966332421505624,0,0,0,0,0,0.0660181504663659,0,0,0,0.035565923720289,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.385922353514707,0.226509209204508,0,0,0,0.168690142658965,0.154723623512049,0,0,0,0.0859080189835338,-0.0621459441863061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107981010883795,0,0,0,0,-0.113500284012842,0,0,0,0,-0.00270874011126304,0,0,0,-0.0797473763074229,-0.00569635713045258,-0.00246008833082707,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.137947146430535,0,0.0253004645095205,0,0,0,0,0.0477583010612775,0,0,0,0,0,0.0208071378160699,0,0,0,0,0,0,0,0.0857666514325671,0.0485179914380712,0.301600339876559,0,0,0,0.0461589521570564,0,0,0.0527322726031213,0.0791341010688269,0.0550833216001232,0,0,0,0.0190270887038325,0,0,-0.0844181355049323,-0.0145360172242196,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.30298121389281,0,0,0,0,0,0.191243289432626,0,0,0,0,0,0,0.0480637204243003,0,0,0,0.357161793643282,0,0,0,-0.0640247016136183,0,0,0,0,0,0,0,-0.272816263736877,0,0.155590509303185,-0.0106501262734109,0,0,0,0,-0.0792837561653562,0,0,0.0817266951824192,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0228155658488942,0.249575558922885,0,-0.0296103835714772,0.336941128471702,0,0,0,0,0.0479014095079197,0,0.0208759406639652,0.363901259788608,0,0,0.144314637300508,0,0.0446820037065351,0,0,0,0,0,0,0,0,-0.0571605972262966,0,0,0,0,0,0,0.219752073109471,0,0,0,-0.16119560110877,0,0,0,-0.0497703967737948,0.178548166874301,0,0.0652303400516026,0,0,0,0
X600699.SH,0,0,0,0,-0.0155396038624753,0.243158432167086,0,0,0,0,0,0.0437677877178994,0,0,0,0,0.0182446012531717,0,0,0,0.176664759143837,0,0.0621468871753647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144921049543291,0,-0.271595502066229,0,0.0219860049029642,0,0,0,-0.0616266467839184,-0.0192584320023021,0,0,0,-0.154567991919704,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0969076291944793,0,0,-0.047779231400853,0,0,0,0,0,0,0,-0.0468239966091858,0,-0.00865591914927317,0,0,0,0,0.0697474613865423,0,0,0,0,0,0,0,0.0215406363257932,0,0,0.187071054112726,0,-0.0379570707891261,0,0,-0.0403391847042785,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
Slope,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687269795452907,0,0,-0.0832838071480824,0,0,0,0,0,0.476991507555332,0.314081320099971,-0.175075611969321,0,0,0,0.119105637981322,-0.741969486321498,0,0,0.390531021443041,0,0,0,0,-0.422562681857249,0.043507479329156,0,0,-1.0842021724855e-19,0,0.0231026517471984,0,0.400881315642764,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.16944194166093,0,0,0,0,0,0,0,-0.0770595470620338,0,0,0,0,0,-0.44308005709573,0,0,0,0.104723263954535,0.0253729811160278,0,0,0,-1.00715170010541,0,0.00261689897366247,0,0,0,0,0,0,0,0,-0.0609840277773419,0,0,0.181082608436667,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.181445498700432,0,0,0,0,-0.323843381656074,0,0,0,0,0,0,-0.00337716004735357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595101163006449,-0.0569676620624969,0,0,0,0,-0.0239022539714391,0,0,0,0,0,-0.0718002380006591,0,0,0,0.0319837704403445,0,0,0.0796624074106339,0,0,0,0
MKreturn,0,0,0,-0.169617640050173,0,0,0,0,0,0,0,0.0324628775875608,0,0,0,0,0.0497615893756357,0,0,-0.0114518097162959,0,-0.0851150173117528,0,0,0,-0.0177598404247823,0,0,0,0,0,0,0,0,0,0,-0.131931236266605,0.0647811756533109,0,0,0.025085884294099,0,0,0,0,0,0,0,0.12370412651775,-0.0228466779415967,0.789380898374459,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890826554573804,-0.014458962682907,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507947807430317,0,0,0,0,0,0,0,0,0,0.0106701731714276,-0.0169394352757089,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0121838135612647,0,0,0,0,0,0.00652443253244933,0,0,-0.00968920431475703,-0.0105808115870729,0,0,-0.00785536737663035,-0.00418457183363783,0,0,0,0.0110296600613719,-0.00783846126195875,0,0,0,0,0.0307262030636111,0,0,0,0,0,0,0,0,0,0,-0.00159193597473498,0,0,0.0183692086639972,0.00098357718791512,0,0,0,0,0,0,0,0.015627855062142,-0.00355979722583871,-0.0029621415563801,0,0,0,0,0
