,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002049.SZ,X003816.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000625.SZ,X002179.SZ,X000596.SZ,X000063.SZ,X600089.SH,X000338.SZ,X600703.SH,X002180.SZ,X600522.SH,X002241.SZ,X000661.SZ,X000733.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600487.SH,X600460.SH,X600584.SH,X600702.SH,X600884.SH,X600563.SH,X002414.SZ,X600372.SH,X002236.SZ,X002025.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.470556684654852,0,0,0.0308385586846182,0.0205771136552284,0,0,0,0,0,0.0332041002222787,0,-0.0379618421062496,0,0,0.0632557679590401,0,0,0,0,0,0,0,0,-0.0754598501797886,0,0.076640991835277,0,-0.114702446486721,0,0,0,0,0,-0.093722509724508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392320044350887,0.0248950673223982,0,0,0,0,0,0
X000858.SZ,0,0,0.0376218759722675,0,0,0.192728338424823,0,0.0933452575431759,0,0,0.12691673712622,0,0,0.0944152331350224,0,0,0,0,0,0,0,0.040553465576608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23782412567162,0,0,-0.0952898765800714,0,3.46944695195361e-18,0,0,0,0,0.0226030053962844,0,0,0,0,0,0,0
X600809.SH,0.187205216715614,0,0,0,0,0.725082361093291,0,0,0,-0.11994112987311,0,0,0,0.0153268283946462,0,0,0,0,0,0,0,0,0,-0.0291484653511825,0,0,0,-0.0298779410546303,0,0.165034968979195,3.46944695195361e-18,0.0351336087030282,0,0,0,0,0.055202437374235,0,0,0,0,0,-0.136819950006773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0252903847374239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142572724866346,0,0,0,0,0,0.226317874287957,0,0,0,0,0,0,0,0,0.0277278330889617,-0.253058475681255,0,0,0.551851532502537,0,0,0.00955483800678205,0.0937894357764795,0.0414236986623319,0.0123826829498376,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0961088819227715,0,0,0,0.0430020012346454,0,0,0,0,0,0,-0.0177546017417446,0,0.258232957168822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147976398944196,0,-0.118027860184334,0,0,0,0,-0.0726774950984751,0,0,0,0,0.0643217619453338,0,0,0.0767552527276377,-0.187708065658644,0,0,0,0,0,0
X000568.SZ,0.322552215110618,0.12448314066274,0.736838948579741,0,-0.0208962532932246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786579523280642,0,0.0792142745733738,0,-0.0278142933435604,0,0,0,0,0,0,0,0,-0.0466959453927624,0,0,0,0,0,0,0,0,0,0,0,0.0188860357552596,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.280929392815729,0,0,0,0,0.2570272095514,0,0,0,0,0,0,0,0,-0.0338901576089547,0,0,0,0.137369512484669,0,0.039413780336485,-0.0903679286209884,0.108729674989265,0.0687492695571506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148486827415894,0,-0.0350823806021858,0,0,0,0,0,0,-0.0205066547733057,0,0,0,0,0,0,0
X002304.SZ,0,0.296299529827937,0,0,0,0,0,0,0,0,0,0.0641208012396379,-0.11380699176092,0,0,0,0,0,0,0,0,0.0239694442081905,0,0,0,0,0,0,0,0,0,0,0.0398823912525104,0,0,0,0,0,0,0,0,0.167429550641216,0,0,-0.177541885464879,0,0,0,0.00672037464906272,0.089444430912776,0,0,0.0151922194349388,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.336243685901182,0,0,0.145791272512378,0.0182436938126706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153913198898769,0,0,0,0,0,8.67361737988404e-19,0,0.187334112235769,0,0,0,0,0,0.00629182498831096,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.142391819245748,0,0,0,0,-1.37296065339013e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145187779514646,0,0,0,0,0,0,0,0.245946687245663,0,0,0,-0.0794736504111834,0,0,0,0,0,-0.0779803903122786,0,0,0.142928636153679,-0.15546367510297,0,0,0.00640409192972573,0,0,0,0,0,0,0
