,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X600372.SH,X002241.SZ,X002236.SZ,X600741.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X000800.SZ,X601799.SH,X000921.SZ,X600183.SH,X600066.SH,X002074.SZ,X002007.SZ,X002223.SZ,X600460.SH,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.472591188381376,0.0554982639384145,0,0,0.0296750931098813,0,0,0,0,0,0.0207032849105272,0,0,0,0,0,0,0,0.0237595596332102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339913030246047,0.0926613098948781,0.0780408181328969,0,0,0,0,0,0,0,0,0,0,0.00569256849451686,-0.0162443409590952,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0303143745913488,0.0176696528012057,0.424390596357809,0.140500419547633,0,0,0,-0.0320485677697195,0,0,0,0,0,0,0,0.0322478355362691,0.0619437129158837,0,0,0.0274582451659362,-0.02256425183288,0,0,0,0,0,0,0.0552813455660538,0,0,0.0232603763212889,0,0,0,-0.0728902790169581,0,0,0,0,0,-0.0818695734804738,0,0,0,0,0,0,0,-0.000501038530323893,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.264626134351574,0,0,0,0,0,0,0,0.1889646282643,0,0,0.100217517030049,0.096836378747505,0,0,0,0,0.0818897929162678,0,0,0,0,0.0163320416855805,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0328692444553115,0.0284219203425081,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.037974033141303,0,0,0,0,0,0,0,0.159549414623032,0,0,0,0,0,0,0,0,0,0,0.0436910150828601,0,0,0,0,0.394633941952605,0,-0.0720282305339957,0,0,0.0663041078782762,0,0.0678005865173333,0,0,0,0,0.124793091927887,0,0.0635490277519998,0,0,0,0,0,-0.0123535095228664,-0.00501855267659634,0.0578538155690684,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.324760218523926,0,0,0,0,0.124930321702144,0,0,0,-0.0272322415522168,0,0,0,0,0.511704197610009,0.205588260336145,0,0.0687921654536722,0,0,0,0.0313247746869507,0,0,0,0.0230611901225952,0,0,0,0,0,0,0,0,-0.0380424213613976,0.0205026879117253,0,-0.192483334968176,0,0,0,0,0,0,0,0,-0.0263210243385251,0.00503968046026242,0.135717744387116,0,0,0,0,0
X000568.SZ,0.0713824063866495,0.837263664929899,0,0,0.152721732426956,0,0,0,0,0,0,0.0320325066835922,0,0,0,0,0,0,0,0,0.112309171956235,0,0,-0.0776864699265827,0,0,0,0,0,0,0,0,0,0,0.0350081589814699,0,0,0,0,0,0,-0.117196330353153,0,0.0422943433973694,0,0,0,0,0,0,0,0.0171459861176942,0.00125381041036983,0,0,0,0,0,0
X600690.SH,0,0.264427509740319,0,0,0,0.109868469819675,0,0.112160660869232,0,0,-0.00218722737050091,0,0,0,0,0.182990609948491,0,0,0,0,0,0,0,-0.0870979772758167,0,0,0,0,0,0,8.67361737988404e-19,0.0622819685271409,0,0,0,0,0,-0.0828138582173602,-0.0128469670988415,0,0,0.00735310672057253,-0.0433775463273221,0,0,0,0,0,0,0,0,-0.00449570893469931,0.018373437041477,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.399108706086256,0,0,0,0,0,0,0,0,0,-0.0349468648471779,0,0,0,0,0,0,0,-0.238708765725762,0,0,0,0.401265310750526,0,0,0,0,0.115845772106659,0,0,0,0.0249143977374733,0,0,0.0736733696676767,0.454300503784027,0,0.0369181713759878,0,0,-0.0498651560738356,0,0,0,0,0.0625795428366702,-0.0354367559129206,0,0,0,0,0,0
X002475.SZ,0.150830355397842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14487557544251,0,0,0,0,0.295511234079249,0,0,0,0,0,-0.131531094702293,0.177776872696184,0,0,0,0.0336538791008041,0,0,0,0.136061204532108,-0.00411271042981486,0,0,0,0,0,0,0,-0.0517487637316486,0.0314405606726912,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634170295119779,0,0,0,0,0,0.0527103921941641,0,-0.0910845874441263,0,0.0401329025425086,0,0,0,0,0,-0.0292666643925894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307470321856709,0.0350488439658332,0,0,0.024097956514637,0.107812541432144,-0.0496312426703412,0.0407563674134139,0,0,0,0.0501329357841476,0,0
X600104.SH,0,0,0,0,0,0.0903648931853927,0,0,0,0,0,0.184417316168248,0,0,0.069875688849777,0,0.0720582212206866,0,0,0,0,0,0,0,0,0,0,0,0.0370021467007549,0,0,0,0,0,0,0,0,0,0,0,0,0.0345927002666623,0,-0.0661248460575101,0,0,0,0,0,0,0,0.00583443430221809,0.0253713478993794,0,0,0,-0.0505774942880576,0,0
X300124.SZ,0,0,0.122895702084125,0,0,0,0,0,0,0,0.0237863691906603,0,0,0,0.144513407870916,0,0.0855949901494551,0,0,0,0,0,-0.147595944168356,0.190611519606842,0,0,0,0.155662617012918,0,0,0,0,0,0.0129419084568802,0,0,0,0,0.192777228119831,0,0.190815294567898,-0.0807949837866691,0,0,-0.286872427958827,0,0,0,0,0,0,0,0.00504067333594139,0,0,0,0,0,0
X002304.SZ,0,0,0.183562986453267,0,0,0.413650815356567,0,0,0,0,0,0,0,0,0.040368036184939,0,0,0,0,0,0,0,0.0328467009550256,0.0238756470088751,0,0,0,0.00214371564233671,0,0,0.0592904382670569,0,0.0508777316323194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440838911127941,0,0,-0.0102125017608259,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0853878797369376,0.0707494446214289,0,0,0,0,0,-0.0362471379100237,0,0,0,0,0,0,0,0,0.375407925336492,0,0,0,0,0,0,0,0.214575172555731,0,-0.0386969155704337,0,0,0.0613789684008904,0,0,0,0,-0.085175731429489,0,0,-0.0846069482436376,0,0,0,0,0,0,0,0,0,-0.0250315573636019,0.0203023891362609,0.0412321349493008,0,0,0,0,0
X000625.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.234956062143434,0,0,0,0.290994821501262,0,0,0,0.0647417537872689,0,0,0.137472927668557,0.0411821080840665,0,0,0,0,0,0,0.106606885939168,-0.114579140071736,0,0,0,0,0.166581021768558,0,0,0.124280307354504,0,0,0,0,0,0,0,-0.312490015766388,0,0.226242167689089,0.144267379319281,-8.67361737988404e-19,-0.00183281493623981,0.258114422388498,0,0,0,0,0
X000338.SZ,0,0,-0.00281247658858506,0.239870624559702,0,0,0.165602439904739,0,0,0,-0.0334509613898586,0,0,0,0.344350239397075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437930491805114,0,0,0,0,0,0,0,0,0.12177469688588,0,0.0226903656541566,0,0,0,0,0.0665392753464136,0,0.107465719876571,0,0,0,0.0318099972235163,0,0.0334737783410369,0,0,0,0,0,0
