,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300014.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002371.SZ,X000661.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600702.SH,X600460.SH,X000157.SZ,X002074.SZ,X600779.SH,X600741.SH,X601877.SH,X002007.SZ,X600584.SH,X002236.SZ,X002414.SZ,X601799.SH,X600089.SH,X600183.SH,X300003.SZ,X600884.SH,X300146.SZ,X000800.SZ,X000977.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0,0,0,-0.0922325044171677,0,0,0,0,0,0.356095731422975,-0.18560078515518,0.0253802127443592,0,0,0,0,0,0.0327382058875965,0,-0.101955525314979,0,0.17173805021994,0,0,0.444510754598064,0.127606558503441,0,0,0,-0.31018615074386,0,0,0,0,0,0,0,0.164554181766341,0,0.168061003116897,0,0,0,0,0,0,-0.102274852153558,-0.0814869676790511,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568900170276285,0,0,0,-0.0329538062444513,0,0,0.162701227788968,0,0,0,0,0,-0.0496101645089933,-0.0633604604764321,0,0,0,-1.0842021724855e-19,0.0259022072276227,0.0532721164865447,0,0,0,0,0.074391320046797,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0196907742858091,0,0
X000625.SZ,0,0,0,0,-0.221290516948083,-0.0587535303445272,0,0,0,0,0.0769735054794316,1.11331788326581,0,0,0,0,0,0,0,0,0,0,0.323765658524208,0,-0.171497623426786,0,-0.0191378956031006,0,0,0,-0.153184179254518,0,0,0.141719841553775,0,0,0,0,0,0,0,0,0,0,0,0.108713285984261,0,0,0,0,0,-0.12580449342547,-0.0622404718001652,0,0,0,0,0,0
X600703.SH,0,0,0,-1.73472347597681e-18,0,0,0,0.0666121600151511,0.28674081375988,0,0,0,0,0,-0.0671485016365967,0,0.181265175006816,0,0,0,0,0,0.00757042290730729,0,0,0,0,0.0875897063921827,0,0,0,0.161651770719172,0,0,-0.0308408933001346,0,0,0,0,0,0.0310735713451329,0,0,0,0,0,0,0,0,0,0,0,0.0766679166067768,0,0,0,0,0,0
X002241.SZ,0,0,0,0.166696222861585,0,0,0,0.273380649741534,0,0,0.243058851479016,0,0,0,0,0,0,0,0,-0.00917179662381553,0,0,0,0,0,0,-0.066246740901727,0,0,0,0,0.166090969897918,-0.0916817206004623,0,-0.0450063308896415,0,0,0,0,0,0,0,0,0,-0.0195436765850944,-0.0345090261269728,0,0,0,0,0,0,-0.127093561941198,0,0,0,0.0568038032556245,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0700546037984802,0,0,0.129648613204719,0,0,0,-0.037960277811533,0,0,0,0,-0.0269988501046655,0,0,0,0,0,0,0,0,0.0194259275986657,0,-4.33680868994202e-19,0,0,0.240178802861431,0.0652763209286283,0,0,0,0,0,0,0,0.141596073540362,0.145253912300929,-0.0377725903468251,0.0833909565245329,0,0,0,0,0,0.0487357737387465,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0166511307106336,0,0,0,-0.0263751679338508,0,0,-0.0302405979601682,0,0,0,-0.0258401932239774,0,0,0,0,0,0,0.00592753147158188,0,-0.0166436632089377,0,0,-0.0288966824266942,-0.00419383894983962,0,0,0,0,0.0379270559282093,-0.0340271460752262,0,0,0,0,0,0,0,0,0,0,0.0202197308139509,0,0,0,0,0,0,0
X000596.SZ,0,0,0,-1.73472347597681e-18,0,0.429996230642747,0,-0.0210109378620931,0,0,0,0,0,0,0,0,0,0,0,0.0193413720596793,0,0,0,0,0,0,0,-3.46944695195361e-18,0.317267747607376,0.414728786964987,0.0425191188180093,0,0,0,0.15644449890982,0,0,0.425518200213391,0,0,0,0,-0.0612724692648108,0,0,0,-0.373894890983481,0,0.00990922402057357,0,0,0,-0.138735952310524,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.48420679083322,0,0,0,0,0,0,0,0,0.0703110059898738,0,0,0,0,0.104377928502366,0.083547397112277,0,0,0,0,0,0,-0.0156848122000565,0,0,0,0,0,0,0,0.052692788955134,0,0,0,0,0,0,0,0,-0.0474690391427311,0,0,0,0,0.0156797817837797,0,0
X300142.SZ,0,0,0,0,0.16223372698551,0.366495157763751,0,0.00482357550343507,0,0,0.104635469839345,0,0.0708368250206606,0,0,0,0,0.12091970609237,0,0,0,0.0552990400935257,0,0,0,0,0,-0.0650934342854718,0,0,0.0362156948792146,0,0,0.253236479251647,0.0210156057929236,0,0,0.131832903411439,0,0,0,0.292434726623632,0,0,0.165154497721057,0,0,0,0,0,0,-6.93889390390723e-18,-0.147316975123486,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0465588716108329,0,0,0,0.0899203587687251,0,0,0,0,0,0,0.0340178958717807,0,0.322050382844823,0,0,0.146368469748196,0,0,0,0,0,0,0,0,0,0,-0.000140187124806511,0.0409328740746032,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0765159158815189,0,0,0.0740316566534023,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0197858381908158,0,0,0,0,0,0,0,0,0.023776487372517,0,0,0.0756823985135537,0.111543882133836,0,0.00703416362582946,0.117476470718941,0,0,0,0.443415307095666,0,0,0,0,0,0,0,0,0,-0.0709771700983499,0,0,0,0,0,0,0,0.400521086936954,0,0,0,-0.0282958417602574,0,0.137304226126206,0,0,-0.00355362760969126,-0.00125163299631854,0,0,0,0,0,0
X000799.SZ,0,0,0,0.471366588779468,0,0,0,0,0,0,0.0996313710763723,0,0,0,0,0.182034529362179,0,0,0,0,0,0,0,0,0.040281175400289,0,0,0,0,0,0.0224401677562377,0,0,-0.097272979049075,0.253410977026184,0,0,0,0,0,-0.0428904924321338,0,0,0,0.0320053763393509,0,0.153648252608068,0,0.136087370408649,0,0,0,-0.0171859317412276,0,0,0,0.0261703791624459,0,0
X600702.SH,0,0,0,0,-0.360876097667809,0,0,0,0,0,0,0,0,0.70762709028548,0,0,-0.0253270766551965,0,0,0.0639962434950496,0,0,0,0,0.0171609550397441,0,0,0,0,0,0,-0.0759673575099764,0,0,0.418298297694974,0.129061094672416,-0.176048953874156,0,0,0.141143269888803,0,0,0,0,0,0.2634809326502,0,0,0,0,0,0,0.42915097629972,0,0,0,0.381024247738696,0,0
X600460.SH,0,0,0,0,0,0,0,0.155486205156338,0,0,0,0,0,0,0,0,0,0,0,0.0402484427234431,0,0.26368149756086,0.390524980071135,0,0,0,0,0,0,0,0,0,0,0.0138477785997949,0,0,0,0,0.492665060083046,0,0,0,0,-0.464757743902497,0,0,0,0,0,0,0,-0.0207861892024196,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0671801159126258,0,0,0,0.0143430663058606,0,0,0,0.308594982065795,0,-0.000107378555854607,0,0,0,0,0,0,0,0,0,0,0,0,0.115459672110559,0,0,0.00624451685775425,0,-0.0690380292053831,0,0,-0.0564575804995113,-0.00459690111653136,0.0557466565116373,0,0,0,0.150898967387081,0,0,0,0,-0.0608624919411863,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.205322038241063,0,0,0,0,0,0,0,0,0,0,0.0774521952052689,0,0,0.0225180858055055,0,0,0.155103893506531,0,0,0.0657309876425804,0,0.113663905367503,0,0,-0.130632185447675,0,0,0,0.076526572571238,0,0,0,0,0,0,0,0,0,0,0.120574427466166,0,0,0,0,0,0.0076071714389011,0,0,0,0,-0.0477993246864677,0,0
X600779.SH,0,0,0,0.550268412086668,0,0,0,0,-0.238330478161969,0,0,0,0,0,0,0,-0.199280651010308,0,0,0,0,0,0.0886075358029587,0,0,0,0,0,0,0.399200760010204,0,-0.0761758890548855,0,0.0783765922307384,0,0,0,0,0,0.00660874781865536,0,0,-0.0532257132374296,0,0.0735161474869658,0,0,-0.17169106344113,0,0,0,-0.016346489342582,-0.039630438880723,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.153317911526881,0,0,0.102618435060535,0,0,0.228801135314996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397396997574383,0,0,-0.0293788586862452,0,0.146475171991779,0,0.110525466221336,0,0,0,0,0,0,0,0,0.232675982336942,-0.0278858536751574,0,0,0,-0.0190735592957926,0,0,0,0,0,0
X601877.SH,0,0,0.147610103313217,0,0.0347590496242795,0.126431928357204,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,0,0.09147567972172,0,0,0,0,-0.0769364833167032,0,0,0.0481579424038228,0,0,0,0.0677945595404292,0,0,0.0487418848817259,-0.0551722206285019,0,0,0,0,0.12847367475627,0,0,0.0365348928417121,0,0.174231359785106,0.0491482955630358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.191347797864656,0,0,0,0,0.147927975576608,0,8.67361737988404e-19,3.46944695195361e-18,0,-0.0796659572510805,0,0.0226780273010939,0,0.0882115353524159,0,0,0,0,0,0,0,0,0,0,0,0.115931291499634,0,-0.0184683134430022,0,-0.00878431274500781,-0.00387943383739541,0,0.0268369376926988,0,0,0,0,0,0,8.67361737988404e-19,0.11487949804812,0,0,0,0,0,0,0,0,0,0,-0.0592441488279917,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.14432898999708,0,0,0,0,0.164514119044476,0,0,0.188898359713149,0,0.0844618363267917,0.196882817252218,0,0,0,0,0,0,0.173351030359523,-0.0459809312750026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778812597103173,0,-0.081174443636193,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-0.0685486412838843,0.409136976587792,0,0,-0.229146177670809,0.0986612727108746,-0.059231291149582,0,0,0.0595479297382551,0,0,0.225897109859142,0,0.0888474161243447,0,0,0,0,0,0,0,0,0,0.0530953887425377,0.132228735747594,0,0,0,0,0,0,0,0.070194301954723,0.144128046194514,0,0,0,0.272655023346563,0,0,0.158687790945654,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111062527327742,0,0,0,0,0,0.195364691214163,0,0.0945020417674964,0,0,0,0,0.0539095646925236,0.186286992490674,0,0,0,0,0,0,0,0.12863810986904,0,0,0,0,0.0993333303271417,0,0,0,0,0.0122104990006127,0,0,0,0,-0.0422734329193121,-0.038215199995877,0,0,0,0,0,0
X601799.SH,0,0,0,0.0335648852160878,0,0,0,0.0810522231762641,-0.0618547843172808,0,-4.33680868994202e-19,0,0,0,0.0316873863045681,0.0693306244773685,0,0,0,0.0138380319403056,0,0.297503517500235,0,0,0,0,0.0855134819479452,0,0,0.0637384525241449,0,-0.171186657463965,0,0,0.00926569806335176,0,0,0,0,-0.240332645523813,0.138008029254058,0,0,0,0,0,0,0,0,0,0,-0.0226808220629855,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161880807314207,0,-0.0385169903045515,0.171995398107155,0,-0.00229764013888807,0,0,0,0.0460144817145511,0,-0.00393393978162959,0,0,0,0,0,0,0,0,0,0,0,0,0.111371248275104,0,0,-0.110729556971462,0,0.124897311859489,0,0,-0.0292315450219616,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0350848468032551,0.0541373434459302,0,0.098092461721479,0,0,0.0847282304124022,0,0,0.00183509158832247,-0.0543423804736674,0,0,0,0,0.114703846861435,0,0.0223162269501632,0,0,0,0,-0.0775485006993402,0.0346689250048575,-4.74662783689658e-05,0,0,0,0.0102485487209554,0,0,0,0,0,0,0.139467900568045,0,-0.0405204898088729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0.18502008137317,0,0,0,0,0,0,0,0,0,0.0120571750669899,0,0,0.0888881168357686,0,0,-0.000916355768581512,0.0398598610475907,0,0,0,0,0,0,0,0.0748425898431144,0,0,0,0.00748459300965908,0,0,0,0.0879214663535163,0,0,0,0,0,-0.0956685803867299,0,0.103658195546187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,-0.0838892116292818,0.0956749712718578,0,0,-0.0166626907684661,0,0,0.124790779472308,0,0,0,0,0,0,0,0,0.108237774202573,0,0,0.374070523525614,0,0,0,0.143733330182416,0,0,0,0.0491123036308528,0,0,0,0,0,-0.0652402339290137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108139214468074,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231391776044489,0.100958604587398,0,0.116145890764461,0,0,0,0,0,0.0166678592171178,0,0,0,0,-1.38777878078145e-17,0.137881091360463,0,0,0.209101558576514,-0.0590150815367073,0,-0.0238652146920014,0,0,0,0,0,0,0,0,0,0,0,0.186662441606772,0,0,0,0.131230976167679,0,0,0,0.156997886729057,0,0
X000800.SZ,0,0,0,0,0,0,0,0.139957354965428,0,0,0,0.0806211402087299,0.0804645586439498,0,0,0.0460118116950321,0,0,0,0.0610769783336898,0,-0.0232278568237433,-0.160382494355499,0,0,0,0.0299433112103799,0,0.00914043256220095,-0.0035864095812438,0,0.0141310483508392,0,0,-0.0528037615243267,0.0378666179074439,0,0,0.018712787297263,0,0,0,0,0,0,0,0,0,-0.0634606183004011,0,0,0.0612456385020058,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0561408132316985,0,-0.0545191043876302,0,0,0,0,0.175671044914165,0,0,0,0,0,0,0,0,0.00317648807092945,0,0,0,0.407906792808941,0,0,0.029974736714285,0,0,0,0,0,0.000699995346017798,0,0,0,0,0,0,0.073935625948966,0,0.0192066859022257,0,0,0,0,0,0.130102655860447,0,0,0,0,0,0
X002508.SZ,0,0,0,-0.046848305793038,0,0,0,0,0,-0.0159496970642587,0.0593702612448757,0,0,0,0,0,0,0,0,0,0,-0.095701330491962,0,0,0,-0.0925589071951754,0,0,0,0,0.0705782127342513,0.0187713830128156,0,0,0,0.0044044995571863,0.131856946085838,0,0.153161029962716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0143750908363696,0,0,0,0,0,0,0,0,-0.0250897028911228,0,0.0121399000043959,0.0108524204883719,0,0,0,0,0,-0.105615334542451,0.148683269798173,0,0,-0.0464293045627461,0,0.0533002177426278,-0.097977579282759,0,0,0,0,0.0262790236004728,0,0.138898971633326,0,0,0,0,0.0179439531377784,0,0,0,0.046663069617915,0,0,-0.0807791216234263,0,0,0,0,0,0
Slope,0,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.232823695550279,0,6.93889390390723e-18,0,0,0.124382081741531,-0.295688483502928,0,-0.194784192296615,0,0.0734800939931823,0,0,0,0,0,0,0,0,0,0,-0.00427800971893171,0.239788401232924,0,-0.271703758959236,0,0.523382739825885,0,0,0,0,0,0,0,0,0,0,0,-0.239444054134401,-0.267064593076803,0,0,0,0.648143212289758,0,0,0,-0.873394897780411,0,0
TED,0,0,0,0,0,0,0,0,0.147038855243536,0.173361663545766,0.0194098423403084,-0.270724775015856,0,0,-0.0848324570443496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901656253308212,0.136595699942122,0,0,0.108703223971702,0,0,0,0,0,0,0,0,0,0,0,0.00596977572261369,-0.170164196992236,0,0,0,0,0.529491475304321,0,0,0,0,-0.386081056813764,0,0
RealEstate_excess,0,0.00932366789495224,0,0,0,0.0372345705129312,0,0,0,0,0.162310733154188,0,0,0,0,0,0.0466629521199758,0,0,-0.0624148497014638,0,0,0,0,0,0,-0.0522454655105482,8.67361737988404e-19,0,0,0,-0.0194854708604126,0,0,0,0,0,0,-0.0113475278033384,0,0,0,0.0155936651731558,0,0,0,0,0,0,0,0,0.0269248248191927,0,0,0,0,0,0,0
MKreturn,0,0,0.0821973094856065,0,0.0387210939685217,0,0,0,0.0173877168644311,0,0,0,0,0,-0.00196926382916314,0,0,0,0,0,0,0.040854102884008,0,0,-0.0520487200397808,0,0,-0.0566853172900244,0,0,0,3.46944695195361e-18,0,0,-0.0155418708525863,0.0855242239231272,0,0,0,0,0,0.0293112757957439,0,0,0,0,0,0,0,0,0,-0.00645290648619943,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.000676215141193451,0,0,0,0.00112194086889589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000582179663051683,0,0,0,-0.00185555437457343,0,0.00174754547579389,0,0,0,0,0,0.00141760165987831,0,0,0,0,0.00124563620484785,0.00200663741177891,0,0,0,0.00751514626489351,0,0.0102894598010273
CarbonVol_Shenzhen,0,0,0,-0.00368659925101203,0,0,0,0,0,0,0.0336813809664063,0,0,0,0,-0.0734879660589079,-0.0270416373228195,0.0968409049604048,0,0,0,0.0595961599170569,0,0,-0.0173678587203531,0,0.122310106366344,0,0,0,0,0,0,0,0,0.0637294294007472,0,0,0,0,0,0,0,0,0,-0.0863514792434025,0.0246188053119545,0,0,0,0,-0.143091484791097,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939784184582407,0,-0.000395985230630842,-0.00168247004768031,0.00817839537353761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00569006996092653,0,0.00805309107944118,0,-0.000320066680808938,0,0,0,0,0,-0.00270579430174597,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,2.16840434497101e-19,0,0,0,0.00816824242593337,0,0,0,0,0,0,0,0.0276157528278233,0,0,0,0,0,0,-0.00335886157407761,0,0,-0.0170450415728244,0,0,0,0,0,0.0208611802398108,0,0,-0.0110503448996433,0.0331939705125596,0,0,0,0,0,0,0,0,0,-0.0241503303125268,0,0,-0.0205971358249167,0,0,0.0675392229943754,0,0,0,0,0.152311990478953,0,0
