,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X601799.SH,X000799.SZ,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X002008.SZ,X000066.SZ,X600779.SH,X000977.SZ,X002294.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0846917716658275,0,0,0.040953035501864,0,0,0.229792182046465,0,0,0,0,0,0.0504452438810347,0,0,0,0,0,0,0,0,0,0,0,0,-0.011331370970835,0,0,0,0,0,0,0.0846777584664043,0,0,0,0.0156073162265055,0,0,-0.0160898437772913,0,-0.0530462543210452,0,0,0.0306465463216706,0,0.0731654716948728,0,0,0,0,0.00137123248492019,0,0,0,-0.00532648153474254,0,0
X000858.SZ,0,0,0,-0.0123900022364764,0.349418640173033,0,0,0.129256782039322,0,0.0399292943907826,0,-0.0143309619206112,0,0.00218873956891749,0,0.0188859383209079,0,0,0,0,8.67361737988404e-19,0,0,0,0.0140019471888126,0,0,0.0816232962749469,0,0,0,0,0,0,0,0.0223809905059517,0,0.11895825106567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070025826766348,-0.0250238720689055,0,0,0,0.00451301719850425,0,0
X600276.SH,0,0,0,0.22219642984765,0,0,0,-0.0128273536365538,4.33680868994202e-19,0,0,-0.0154821077636453,0,0.06293442423594,0,0,0.00616312078364715,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0282056417153844,0,0,0,0.0938877419417388,0,0,0,0,-0.0467954615551441,0,0,0,0,0,0,0,0,0,0.0936872355333181,0,0,0,-0.0132403602975821,0,0,0,0,-0.0278306080263268,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0328748911459217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027753138870777,0,0,0,0.559821215641486,0,0.0117067314245231,0,0,0,0,0,0.0543069824385987,0,0,0,0,0,0,0,0,0,-0.00245252868608128,-0.00809511781120757,0,0,0,-0.0160593715702225,0,0
X000568.SZ,0,0,0,0,0,0,0,0.324001349176239,0,0.19090400559427,0,0,0,0,0,0,0,0,0,0,0,-0.161216849797438,0,-0.0401229897127113,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.102044855413521,0,0,0,0.00938735671804087,0,0,0,0.11561695412365,0,0,0,0,0,0,-0.0105730784039014,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.021452513384594,0,0.0997198113100214,0.160538860561193,0,0,0,0,0,0,0,0,0,0,0.0354429880468362,0.211725249421574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214525763530564,0,0.00260107017244301,0,0,0.0992479371704634,0,0,0,0,0,0,0,0,0,-0.0206459883293802,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.305141088148573,0,0,0,0,-0.14660516349229,0,0,0,0,0.0546567328988476,0,0.0795530300739385,-0.0146467876925673,-0.0446934219084919,0,0,0,0.150331657454083,0.213161071506744,0,0.0793304195925778,-0.0408622717168395,0,0,0,0,0,-0.0133626962611546,0.0700377536986607,0,0,-0.0701524732516986,6.93889390390723e-18,-0.0513696317172495,0,0,0,0,0,0,0.00750280100971885,-0.00869607261025175,0,0,0,-0.0310427535582815,0,0
X600809.SH,0,0.216696157416292,0,0,0.188536581600301,0,0,0,0.134119515148001,0,0.306059577463521,0,0,0,0,0,0,0,0,0.0545244133912671,0,0,0,0,0,-0.126436197030545,0,0,0,0,0,0,0,0,-0.153772996097169,0,0,0,0.00282230071864347,0,0,0,0,0,0,0,0,0.0439171146054748,0.128901827121586,0,0,0,-0.010654215144073,0,0,0,0.000340637032990759,0,0
X002475.SZ,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.126894803081094,0,0,0,0,0,0,0,0.088244022254242,0,0,0.103657218410709,0.385323415274922,-0.121569276533365,0,0,0,-0.0196193938368562,0,0,0,0,0,0,0,0,0,0,0.0169765988686698,0,0,-0.0319012816651953,0,0,0,0,0,0,0,0,-0.0178807325960504,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.280962118313747,0,0,0.217982627692234,0,0,0,0,0,0,-0.055258561491569,0,0,0,0,0,0,0,0,0,-0.0749895770744875,0,0,0.00921120871721044,0,0,0,0,0,0,0,0,0.257238354381116,0.0656456399760383,0.190597079163543,0,-0.0362121997028375,0,0,0,0,0,0,0,0,0,0,-0.0618849424466715,0.0294618156765976,0,0,0,0.022034626692323,0,0
X600690.SH,0,0,0,0.0323920461260003,0,0.173014707642992,0.161562736223069,0.231213536348654,0,-0.0948247523251472,0,0.0804238377140303,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0594271080177616,0,0.0154266670075537,0,0,0,0,0,0,-0.038129463226385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175480679803385,0,0,0,0,0,0,0.0339985789714186,0,0,0,0.0172788403770629,0,0
X600104.SH,0,0,0.052000179505374,0,0,0,0,0,0,0,0,0,0,0,0.0644320104493658,0,0.106419769314987,0,0,0,0,0,0,0,0.127998201318783,0,0.178067021660771,0,-0.150200282058717,0.10214792311307,0,0,0,0,0,0,0,-0.122869437246037,0,0,0.183414615050853,0.10294874728366,0,0,0,0,0,0.0374618655423682,0,0,0,-0.0132378526310202,0,0,0,0,-0.00265139671295563,0,0
X000725.SZ,0,0,0,0.0764277546490352,0,0,0,0,0.1349111888854,0,0,0,0,0,0,0,0,0,0,0,0,0.303562145170667,0,0.0434968569828529,0.108825795179694,0.0656173270527444,0,0,0,0.103534130518422,0,0,0,0.057025005953788,0.0365740102207574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179404538461255,0,0,0,0,-0.00455308820759668,0,0
X000661.SZ,0,0,0,0,0,0.0362716588168351,0,0.0509561932293041,0,0,0.0525553708313415,0,0,0,0,0.0230320148695849,0,0,0,0,0,0.0490137802750458,0.0369725006521688,0,0,0,0,0,0,0,0,0,0,0.0989067447431329,0,0,0,0,0,0,0,0.0743150006832112,0,0,0,0.109341572257448,0,0,0,0,0,-0.0217215286446138,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406283928562163,0,0,0,0,0,0,0.322313766587055,0,-0.0296343208931314,0,0,0,0,0,-0.0797270339506028,0,0,-0.0399754844121881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10507297950908,0,0,0,0,0,-0.0127168373518459,0.0661109499529555,0,0,0,-0.0255873364061462,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185224274265347,0,0,0,0,0.00178930312002101,0.252001131848009,0.00535879298247023,0,0,0,0,-0.216446830421059,0.0694974440656501,0,0,0,0,0.0430046314194228,0.238201031398456,0.322341260544275,0,0,0,0,0,0,0,0,0.0130505012257614,-0.0153074091582813,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0952550739222235,0.0820360303767136,0,0,0,0.147607289316652,0,0,0,0,0,0,0,0,0.0834478812066348,0,0,0,0,0,0,0,0,0,0.308727114538491,0,0.189989168902958,0,0,0,0,0.22338144534877,0,0,0.269370162401601,0,0,0,0.0758066233172854,0,0,-0.0182221945023983,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00876740659832647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781480633090495,-0.00161955173394711,0,0,0,0,0,0,0.0329525874022513,0,0,0.118634897302101,0,0,0,0,0,0,-0.0274981801266435,0,0,0.243932482780245,0.109507025816558,0,0,0.00547361681692881,0,0,0,0.0148050959991842,0,0,0,-0.0200144340216385,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0331010223044949,0,0,0.0225609193501404,0,0,0,0,0.0840325476518979,0,0,0,0,0,0,-0.0414294554286182,0,0,0,0,0,0,0,0.00369534825101153,0,0,0,0,0,0,0,0,0,0.00676363161216395,0,0,0,0,0,0,0,0,0.0114363721593858,0.00124079997970514,0,0,0,0,-0.00167332774057889,0,0
X600703.SH,0,0,0,0,0,0.101839837250767,0,0.0989545608821081,0.300765379817911,0,0.0669570614743606,0,0,-0.22861566231773,0.0871220303863453,0,0,0,0,0,0,0.0713382054123562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100522944186179,-0.0687151677923575,0,0,0,0,0,0.484611100325383,0,0,0,0,0,0,0,0.010256090459077,0,0,0,0,-0.0545831863679604,0,0
X000596.SZ,0,0,0,0,0.127173566149529,0,0,0.140896371787,0,0.0554255602151952,0,0,0,0,-0.20830389547819,0,0,0,0,0,0,0,0,0,0,-0.0677470978662663,0,0,0.04528087075707,0.130130296108562,0,0,0.100258099221418,0,0,0.0186803735876151,0,0,0,0,0,0.0810493004389948,0,0,0,0.0751548816142995,3.46944695195361e-18,0,0,0,0,-0.0279344129764836,0,0,0,0,0.029470260169646,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.789705398267422,0,0,0,-0.187565798909528,0,0,0.0632491147602007,0,0,0,-0.0680340591135791,0.00365478881420296,0,0,0,0,0,0,0,0,0,0,0.0722371770568699,0,0,0,0,0,0,0.309230360164197,0,0,0,0.267896088952116,0,0,0.0427550472466397,0,-0.0268707382006497,0,0,0,0,0,0,0
X000157.SZ,-0.0367626544686704,0,0,0,0,0.637195108146898,0.31888071361513,0,0,0,0,0,-0.0219854156948794,0.00564516724460691,0.15361699170654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206682499344135,0,0,0,0,-0.117974826316452,0,0.3704530090186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046892903418499,-0.094696424699618,0,0,0,0,0,0
