,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002236.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X002463.SZ,X002007.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600867.SH,X000066.SZ,X002129.SZ,X300014.SZ,X300136.SZ,X002049.SZ,X600498.SH,X000977.SZ,X600177.SH,X002506.SZ,X002371.SZ,X600066.SH,X600487.SH,X002456.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.45005489227445,0,0,0.0267804504916541,0,0,0,0,0.155768404543044,0,0,0,0,0,-0.133283900917389,0.0503082055952285,8.67361737988404e-19,0,0.0248462932548268,0,0.0368396858780431,0,0,0,0,-0.051653369273299,0.010694741000981,0,0,0,0.0189249793860098,0,0.0199762782422332,0,0,0,0,0,0,0,0,0,0,0.0226450517918474,0,0,0,0,0,0,0.00199319903334966,0,0,0,0,0,0,0
X000858.SZ,0.0328576384617313,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0247316235262409,0,0.322498479197721,0,0,0,-0.0269131252087059,0.324059140921896,0,0,0,0.118300129974493,0,0,0.0311138264897143,0,0,-0.0955644579857959,0,0,0,0,0,0,0,0,0,0,0.0699365486682718,0,0,0,0,0,0,0,0.0545247961191761,0,0,0,0,0,0,-0.00782174150948893,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.13515612550276,0,0.19137069009147,0,0,0,0.0795229623649612,4.33680868994202e-19,0.0801324932376226,0,0,0,0,0,0,0,0,-0.0125699294079364,0,0,0,0,0,0,0,0,0.0890811884950998,-0.0172931486718604,0,0,0,0.0232142458368981,0,0,0,0,0,0,0,0.00224961685815009,0,0.188461127580392,0,-0.0178751877374635,0,0,0,0.0174586047990522,0,0
X000651.SZ,0,0,0,0,0.0744009410003305,0,0,0,0,0,0,0,0,0,0,0,0.110112321438281,0,0,0,0,0,0,0,0,0,0,0.0298329663878605,0,0,0,0,0,0.00440697007714028,0,0.102495395784449,0.0683765967535223,0,0.0552906236222242,0,0,0,0,0,0,0.0549385440267934,0,0,0,0,0,-0.0148944253872776,0.0134072531656277,0,0,0,0.00782631625863416,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0656139640001039,0.0816261424707576,0,0,0.200782925077294,0,0,0,0,0,0,0,0,0.18844494741744,0,0.115579303979303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385303769554078,0,0,0.0310608531306119,0,0.012405542124711,0,0,0,0,0,0,0,0,0,0.00298769688752151,0,0,0,-0.0304795777423759,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462441148679173,0.101149230454902,0,0,-0.05484195172129,0,0,0,0,0,0.0745547937954217,0,0,0,0,0,0,0,0,0.0411251045147179,0.19860775365201,-0.00813625165737355,0,0,0,0,0,0,0.0135315403022001,0,0,0,0,0.0461462864408196,0,0,0,-0.0045925409111994,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0332638911025332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176045234976924,0,-0.147763713297454,0,0,0,0,0,0,0,-0.073444020976401,0,-0.16018606050295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474727070127575,0,0,0,0,0.209568549969434,0,0
X002304.SZ,0,0,0.0929771156687762,0,0,0,0.133152502234363,0,0,0,0.0250242371625752,0.045657774355747,0,0,0,0.0191253787225553,0,0,0,0,0.233046237294381,0,0,0,0,0,0,0,0,0,0,0,0,0.166715114918314,0,0.0527183350281316,-0.0528403388253439,0,0,0,0,0,0,0,0,0,0,0,0.00392199321293256,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.169988384858532,0,0,0,0,0,0,0.392062158656711,0,0,0,0,0,0,0,0,0,0.360701830068029,0,0,0,0,0.027533510274207,0,0,-0.119309420479881,0,0,0,0,0,0,0,0,0,0,0,0.0930706532466939,0,0,0,0,0,0.439663224632152,0,0,0,0.0275720861934713,0.0568279403827842,0,0,0,-0.116328314803544,0,0
X002475.SZ,0.034469202326449,0.151018361738657,0,0,0.116709262583657,0,0,0,0,0,0,0,0.116099168134427,0,0,0,0,0.21871831473099,0,0,0,0.146016534870451,0.160641145002419,0,0,0,0,0,0,0,0,0,0,0.0970333453186249,0,0,0,0,0,0.080318853363252,0,0,0,0,0,0,0,0,0,0,0,0.00776736153700973,-0.00343991203768011,0,0,0,0,0,0
