,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X601877.SH,X002506.SZ,X600498.SH,X002085.SZ,X300124.SZ,X002074.SZ,X002294.SZ,X600522.SH,X002508.SZ,X002426.SZ,X600089.SH,X000977.SZ,X000050.SZ,X600418.SH,X002249.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0581255723975445,0,1.73472347597681e-18,0,0.132606729308913,0,0.120421988520489,0.0628461469988279,0,0,0,0,0.00627190754272735,0,0.0761247883639136,0,0,0,0,0,0,0,0,0,0,0,0.14239896450799,0,0,0,0,0,0,0,0,0,0.0358865390711445,0,0.0164979022175984,0,-0.0135855011350378,0,0,0,0,0,0,0,0.134888762731263,0.00601290966168287,0,0,0,0,0,0
X600104.SH,0.0385144625469626,0,0.0674148548434814,0,0,0,0,0,0.333756275573638,0.0131548207242298,0,0,0,0.263438538645443,0.0497394308359348,0,0,0,0,0,-0.123932588274142,0,0,0.0431938300162345,0,0,0,0.0171968018037588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952879662336708,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212000871986482,0,0,0,0,0,0.0777426383840336,0.0846842001967205,0,-0.0143169180793485,0,0,0,0,0.056769094353614,0,0,0,0.411059416955008,0,0,0,0,0,0,0,-0.200992056882366,-0.0881156047587788,0,0,-0.038501213536514,0,0,0,0,0,0
X000651.SZ,0,0,-0.0109103378607157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121217924524169,0,0,0,0,0,0,0,0,0.0335098920400918,0,0,0,0,0.112471912810348,0,0,0,-0.0502469813124997,0.0534169502950741,0,0.103030712076762,-0.000526433668198584,0,0,-0.0269574710271197,0,-0.0260557298607313,8.67361737988404e-19,0.00479552411806635,0,-0.104812059733162,0.133736150141535,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0944439584075329,0,0,0,0.109133708765597,0,0,0,0.0769086248780631,0,0,0.571012423049973,0,0,0,0,0,0,0,0,0,0,0.0285691868663103,0.0650854229158199,0,-0.0130369181427277,0,0,0,0,0,0,0,0,0,0,0.0423588487529759,0,0,0.00267932168566368,0,0.124354410354986,0,0,0,-0.00705028517316075,0,0,0,0,0,0,0
X600276.SH,0.169450904974133,0,0.101074198475791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632611374039361,0,0,-0.0280090162108694,0,0,0.151373038663501,0,0.0317716932122736,0,0,0,0,0,0,0,0,-0.0227833478497292,-0.12934252281207,0.0391794378004121,0,-0.0151904415438988,0,-0.0646389132468867,-0.0398687882775809,0,0,0,0,0,0
X002304.SZ,0.0556938424325796,0,0,-0.012568608139837,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0371999693159706,0,0.300692321738347,0,0,0,0,0,0,0,0.0130639606168604,0,0,0.0842140113925905,0,0,0.139723787040298,0,0,0,0,-0.0886519171697193,0,0,0,0,0.117197052564582,0.0223650948049512,-0.0188727014382294,0,0,0,0,0,0,0,0.0153365320186899,0.0704462056599259,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.176712393572672,0,0,0,0,0.0454724194641663,0.12614856168816,0,0,0,0,0,0,0,0.0344872146492874,0,0,-0.0160036661334421,0,0.0926138493147981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674069898593273,0,-0.0863123197092192,0,0,0,0,0,0,0
X000625.SZ,0,0.0934036097018176,0,0,-8.67361737988404e-19,0,0,0,0,0.0239923261698493,0,0,0.0224504196959649,0.112324691798977,0,0.0972988270066504,0.0340887083990533,0,0,0,-0.00701366311212565,0,0,0,0,0,0,0,0,0,0.0993253530328872,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0467611315685803,0,0.0227239187575147,0,0,0,0,0,0.0265950927458404,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600690.SH,0,0,0.0201322720256114,0,0.100024153150132,0,0,0,0,0,0,0,0.0562874425480697,0.063303169570787,0.0246073659181756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151654222951365,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.069420730401686,0.00210686695790468,0.0887770590459521,0,0.0238761477032362,0,0,0,0,0.0153951247203557,0,0,0.0415467702424159,0,0,0,0,0,0
