,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X600276.SH,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X601877.SH,X000623.SZ,X000550.SZ,X000568.SZ,X600271.SH,X000581.SZ,X002236.SZ,X000800.SZ,X600177.SH,X002475.SZ,X000869.SZ,X002294.SZ,X600582.SH,X300124.SZ,X000559.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X002465.SZ,X600252.SH,X000977.SZ,X300003.SZ,X002292.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.195802360701604,0,0.119308770310853,0,0,0,0,0,0,0.565258857928819,0,0,0,0,0,0.0431648417586171,0,0,0.0715714422907038,0,-0.0516780456843452,0,0,0.0235859806913816,0,0,0.0503822912302823,0,0,0,0,0,-0.125618696253407,0,-0.175974477597837,0,0,0,0.223796906760683,0,0,0,0,0,0,-0.020427654398708,0,0,0,0,0,0,0
X600519.SH,0,0,0.0547322554474571,0.0964784521539294,0,0.284995341982692,0,0,0,0,0.322786543248772,0,0,0,0,0,0,0,0,0,0,0.0774057016099273,0,0,0,0,0,0,0.0317949613176318,0,0,0,0,0,0,0,0,-0.0531462803637146,0,0,-0.0254984724687816,0,0,-0.0428273353912863,0,-0.114497172091754,0,0,0,0.0672039373890978,0,0,-0.00949542421176402,-0.0720097289841953,0,0,0,0,0
X000651.SZ,0.185591094516691,0,0,0.0959547994671854,0.0244084907809991,0,0,0,-0.105618801682174,0,0.0173930208541858,0.0398768579518599,0,0,0,0,0,0,0,0,0,0,0.321684703637132,0,0,0.0337911120987184,0,0,0,0,0,0,0,0,0.0747384399671795,0.0452775638618211,0,0.0891546207633792,0,0,0,0,0,0,0,0,0.0289375153064444,0,0,0,0,-0.0711682931302401,-0.014999722796401,0,0,0,0,0,0
X000725.SZ,0,0.180529010613883,0,0,0,0,0,0,0,0,0,0,0,0.0666226576053224,0,0,0.0304753551063911,0,0.413169881601324,0,0.0145566980515291,0,0,0.0843817710390102,0,0.0343857757065444,0.0721811846059575,-0.0901804329885254,0,0,0.158068944450779,0,0,0,0,0,0,-0.0244319343116784,0,0,0,0,0,0.135831375741666,0.0287967229315243,0,0,0,0,2.16840434497101e-19,0,-0.0635366708258404,0,-0.0782738183336004,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0836161038662084,0.141069251991653,0,0,0,0.0160988803335106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622895308899883,0,0,0,0,0,0.188569383128086,0,-0.0297168275254387,0,0,0.0198034539158819,0.16333054419524,0,0,0,0,0,0,0,0,0,0,-0.0451189787237169,2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.105930722524032,0,0,0,0,-0.0357955793958497,0,0,0,0,0.00502324998687093,0,0,0,0.338723670384024,0,0,0,0,-0.0548364799897069,0,0,0,0,-0.2638270262329,0,0,0,0.0471791617978482,0,0,0,0,0,0,0,0,0.324692118328344,0,0,0,0,0,0.00790773630454412,0,0.283117267365139,0,0.0236797558366937,0.0191537845678878,0.0318008976687184,0,0,0,0,0
X000625.SZ,0.355441650049325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297311478655982,0,0,0,-1.0842021724855e-19,0,0,0.119852000418148,0.0233790427424748,0,0,0,0.159516916252656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915485281219231,0,0,0,0,0,0,0,-0.0294979396749983,-0.00275491348252056,0,0,0,0,0,0
X000858.SZ,0,0,0.241189953528564,0,0,0,0,0,0,0,0.083218511537781,0,0,0,0,0.147319739383743,0,0,0.0417411171238697,0,0,0,0,0,0,0,-0.00903741973199874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136721145398716,0,0.00801773002064821,-5.42101086242752e-20,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0219754077994072,0,0,0.0727408201752277,0,0,0,0.923827199055505,0,0,0,0,0,0,0,0,0,0.0465522102461006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114369643696633,0,0,0,0,0,0,0,0,0,0,0,0,0.0968208004489276,0,-0.0479938378300584,-0.00286468243945376,0,0,0,0,0,0
X000063.SZ,0.11841763018766,0,0,0,0,0,0,0,0.124291830772227,0,0,0,0,0,0,0,0,0,0,0.109282006137248,0,0,0,0.0381022992809547,0,0,0,0,0,0,0.0433992538764911,0,0,0,0,0,0.109220219686296,9.58926092542054e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000974516187895672,0,0,0,0,0,0
X600690.SH,0,0.163857549021103,0.0548240065961499,0,0,0,0.0225215083650242,0.219820866151873,0,0,0,0.0827948133065215,0,0,0,0.151562920336162,0,0,0.0751437295961374,0,0,0,0,0,0.0426027876778816,0,0,0,0,0,0,0,0,0,0,-0.136713380500907,0,0,0,0.182226778011986,0,0,0,0,0,0,0,0,0,0,0,-0.00387508001983586,0,-0.0071451274546557,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366895313579683,-0.0774640995070168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0349861576520708,0,0,0,0.0915302049036952,0.0306910349446464,0,0,0,0.164112493234666,0.392812399054484,-0.104444887318081,0,0,0,0.00564673720893882,-0.00519732854784451,0,0,0,0,0,0
X600276.SH,0,0,0,0.0561514945321772,0,0.088489966513229,0,0,0.0318710901130916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015006650147149,-0.123119927368412,0,0,0,0,0,1.32348898008484e-23,0,0,0,0,0.0528918602830642,0,0.122781434746739,0,0,0,0,0,0,0.14026885520193,0,0,0,0,0.0993484293676781,0,0,-0.0432507334536346,0.00655130003697299,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.260413407395095,0,0,0.10181743247879,0,0,0,0,0.261341814210554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541589738456763,1.73472347597681e-18,0,0,0.145920463439984,0.0793190400138496,0,0.0367910618563819,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164604088766415,-0.0369184360882853,0,0,0,0,0,0
X600372.SH,0,0,0.0366277867256021,0,0,0,0.0761432963281325,0,0,0,0,0,0,0,0,0.124035491212327,0,0,0,0,0,0,0,0.225629654683757,0,0,0.0974801710069904,0,0,0,0,0,-0.116155919811521,0,0,0,0,0,0.181420028781066,0,0,0,0,0,0.0732854950263617,0,0,0,0,0,0,-0.0363998275957323,0.0150810504618451,0,0,0,0,0,0
X600741.SH,0.217373543993737,0,0.0302067561054115,0,0,0,0,0,0,0.0572422422711546,0.024978358588066,0,0,0,-0.066374521676356,0,0.140069700364227,0,0.0185985186840157,0,0,0,0,0.204831789801743,0.0044481289990265,0,0,0,0,0,0,0,0,0,0,0,0,0.0672973238515395,0,0,0,0,0,0,0,0,0.0834444421490957,0,0,-5.42101086242752e-20,0,-0.0440092750619598,-0.0142811368809508,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.066037987167903,0,0,-0.0439123640149254,0.333550358261974,0,0.13390171412021,0,0.20660824336826,0,0,0,0,0,-0.0226639258366598,0,0,0,0,0,0,0,0,0.0979016539374303,0,0.0141756348926202,0,0,0,0,0.019475127158866,0,0.0732017849372522,0,0,-0.0465772187784177,0,0.0839487694401176,0,0,0,0,0,-0.0119719305134134,0,0,0,0,0,0
X002241.SZ,0,-0.0179177918897418,0,0,0,0,0,0,0,0,0,0,0,0,0.0173513755359732,0,0,0,0,0,-0.0282190693223135,0,0,0,0,0,0.0484542745177908,0,0,0,0,0,0,0,0.109148937493418,0,0,0.158518403433151,0,0,0,0,0,0,0,0,0.162140414633561,0,0.129399958238443,-0.0117199823551383,0,-0.00739488898168994,-0.0153330760165116,0,0,0,0,0,0
X000100.SZ,0,0,0,0.117080228177884,0,0,0,0,0,0,0.269717547716482,0,0,0,0,0.0646013575035653,0,0,0,0,0,0,0,0,0.258752881376831,0,0,0,0,0,0,0,0,0,0,0,0.0357144673429861,0,0,0,0,0,0,0.017680363823857,0,0,0,0,0.0068842049397197,0,0,0.0568193046426986,0.0135290773307542,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504569605992588,0,0,0,0,0,0,0,0,0.0419843802401321,0,0.0228246846149027,0.0588395304915894,0.10447161877419,0,0,0.00874180646414558,0,0,0.0945325976630893,0,0,0.0408633868271533,0,0.0375500552688806,0,0,-0.0034289931350887,0.00570206744391423,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415321749869633,0.252967148163554,0,0.101972540151692,0,0,0,0,0,0,0,-0.176684196412265,0,3.46944695195361e-18,0,0,0.132702608195706,0,0.12721615201446,0,0,0.0506389813182255,0,0,0,0,0,0,0,0,0,0.04816962257235,0,0,0.178848853842934,0.32530275650329,0,0,0.021702452784343,-0.0089937895857216,0,0,0,0,0,0
X600066.SH,0.103524561826941,0,0,0,0,0,0,0,0.0430761227977095,0,0,0,0,0,0,0,0,0,0.0123914486035114,0,0.0315439816719968,0,0.0539327393843647,0.16731187802753,0,0,0,0,0,0.015034471138483,0,-0.0656120597321726,0,0,0,0,0,0,0,0,0.0500960492819119,0,0,0,0,0,0,0,0,-0.0625890089616759,0,0,0.0013811528237475,0,0,0,0,0,0
X601877.SH,0,0,0.00329181628508915,0,0,0,0,0,-0.149955529260095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0414669628345776,0,0,0,0.181518872446052,0,0,0,0,0,0,-0.0940007105184571,0,0,0,0,0,0,0,0,0,0.015599807155099,-0.0173494155255084,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0.132196372859055,0,0,0,0,0,0,0.0216443425237516,0,0,0,-0.0940478845181702,0,0,-0.21416728777582,0,0,0,0,0,0,0,0,0,0.663720999605835,0,0,0,0.16307625045204,0,-0.169536229678099,0.0580512237339919,0,0,0,0,0,0.123544752713794,0,0,0,0.075483759379296,0,0.15178690003355,0,0.0218413461460756,-0.0154213930580094,0,-0.110206335625942,0,0,0,0
X000550.SZ,0.139285378812328,0,0,0,0,0,0,0,0,0,0.042640939708915,0,0,0,0,0,0,0,0.0229309684058559,0.116085618937102,0,0,0.0476467220151032,0,0,0,0,0.317177864456857,0,0,0,0,0,0,0.0156083130916894,0,0,0,0,0,0.065998199975814,0,0,0,0,0,0,0,0,0,0,-0.0167525320725031,-0.0051637465237395,0,0,0,0,0,0
X000568.SZ,0,0,0.194945447103733,0.070528661164423,0,0,0,0.059529993563799,0,0,0,0,0,0.074965693276294,0,0,0,0,0,0,0,0,0.0121754265123559,0,0,0,0.00329184236464553,0,0,0,0,0,0,0,0.143774560587081,0.0560035105607413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047767473496035,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890676697090384,0,0,0.102186681174211,0,0,0.18560972427968,0,0.101074510744201,0,0,0,0,0,0,0,0,0,0,0,0.23662918494238,0.109334578856946,0,0.031163922520412,0,0,0,0,0,0,0.0550552692632117,0,0.0185867389269977,0.21119899467132,0,0,0,-0.0622731385222154,-0.0220465526636249,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437291195735969,0,0,0.0157207148942514,0.217766167417671,0.00211097653515347,0,0,0.185536297173887,0,0,0.0572056129839559,0,0,-0.0285831146904358,-0.0214182835413564,0,0,0,0,0,0
X002236.SZ,0,0.0453870024431994,0,0,0.182226491272345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140641863701592,0.0601313995117757,0,0.0668702258657098,0,0,0.0635609648352452,0.352155482061253,0,0,0,0,0.185495507594146,0.0201327191516082,0,0,-0.0324376709682211,-0.00460295495828694,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138968421888667,0,0,0.0840828335101209,0.0266409510520379,0,0.0822990996104155,0,0.0166997817688187,0,0.0862671117387024,0,0,0,0,0,0,0,0.0932751801924823,0,0.127334654992345,0,0,0,0.102822222217414,0.0683469366760754,0,0.0675664101306516,0,0,0,0.0110036424194989,-0.016496969404858,0,0,0,0,0,0
X600177.SH,0.10648668306783,0,0,0.0105052327408342,0,0,0,0,0,0,0,0,0,0.13960899575921,0,0,0,0,-8.67361737988404e-19,0,0.0775913910213745,0,0,0.375030745847346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431031264536805,0,0,0,0,0,0,0.166712888019449,0,0,0,0,0,0,-0.00481572131565355,0.00805147371298755,0.0526734552669183,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160740388316395,0,0,0,0,0,0,0,0,0,0,0,0,0.0166475207296095,0,0,0,0,0,0,0,0.13852046596704,0.15341464793722,0.0457912198955607,0.0475930590376482,0.0686220185268486,0,0.090282383952603,0,0.00922246601799749,0,-1.73472347597681e-18,0,0.0315206301387509,0,0,0,0,-0.0135397895638216,2.71050543121376e-20,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0596088829295381,0,0,0.258818792978054,0.0512789385662802,0,0,0,0.173613287151946,0,0,0,0,0,0,0,-0.0320622343584696,0.0177156821732263,0.0216642517332422,0.118317772815453,0,-0.0431225429045165,0,0.133332246146893,0,0,0,0,0,0,0,0.348513905827599,0,0,-0.00225641293627343,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,-0.000244987062187757,0,0.0661322934253693,0,0,0,0.152793966521853,0,0,0,0,0.0531002347927828,0,0,0,0,0,0,0,0,0.0294234995602592,0,0,0.0673930885863675,0.0217541074996717,0,0,0,0.0101546331003252,0.000236291477728417,0.116207194866488,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.236211600076562,0.0158974377506584,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0707991527599669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723280165098484,0,0,0.0462199720078351,0.0434476456210474,0,0.252760709652934,0,0,0,0.115633055732875,0.133430192303207,0,0,0,0,0,0,0,0,0,0,0,0,0.042266506127549,0,0,0,0,0.072762152718434,0,-0.0205372740106618,-0.0254152596484955,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0843496695082628,0,0,0,0,0,0,0,0.0522471617758382,0,0,0,0.208164990388431,0,0,0,0.0401184548617885,0,0,0,0.0712365375198677,0,0.686198621371708,0,0,0,0,-0.200262385725233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310957951228761,-1.0842021724855e-19,0,0,0,0.211114111981716,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.154583621052276,0,0.114979217477271,0.0898423572888652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470096175053501,0,0,0,0,0,0,0.00180069142640798,0,0,0,0,0,0,0,0.0617701008261956,0.0669484861454107,0.126626307922208,0,0,0,0,0,0.0600768178669872,-0.0284906249440769,0,0,0,0,0,0
X600839.SH,0.0373009435833068,0,0,0,0,0,0,0,0,0,0,0,0.187893929260973,0,0.0891157595552996,0,0,0.0594517107130895,0,0.0285116585418503,0,0,0,0,0,0,0,0,0,0.0855625360076836,0,0,0.460988910000859,0,-0.0676948622906864,0.0929321008873295,0,0,0,0,0,0,0,0,0.132006433581659,0,0,0,0.176917598426947,0,0,0,-0.00247384864131454,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0978074982913404,0,0,0,0,-0.00725745561533187,0.0485039412253273,0,0,0,0,0,0.0182112042443266,0,0,0,0.0361024055258999,0,0,0,0,0,0,0,0,0,0.0034428743440809,0.208001687271338,0,0,0,0,0.122086537930657,0,0,0.0709708278133903,0,0,0,0.0451209221675274,0.0681516168480793,0,0,-0.0333524982279586,0,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.00948592277624201,0,0,0,0,0,0.0686067209892804,0.0777865421908085,0,0,0.0153326078253032,0,0.0748960532763013,0,0,0.157757502303289,0.0660115665832811,0,0,0,0,0,0,0,0,0,0,0,0,0.120905696550165,0,0.0250266569626167,0.00382069926800325,0,0,0,0,0,0,-0.0742766790535554,0,0,0,0,0,0,0,0.0120114671330379,-0.00570850992008882,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.161178912023872,0,0,0,0,0,0,0,0,0,0,0,0,0.0997902699450257,0,0,0,0,0,0,0.17555212039926,0,0,0.0114656723493982,0,0.0862153927561191,0,-0.091488689192884,0.448701535515069,0,0,0,0,-0.109000130480067,0,0.166746908447485,0.0990597243080356,0,0,0,0,-0.0580737268567049,0,0.0529201892219329,0.0232080003509622,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0529664046528162,0.0796343558069457,0,0,0,0,0,0.456618308785504,0.0638987656835544,0,0,0,0,0,0,0,-0.040393708963185,0,0,-0.099671219520059,0,0,0,0,0,0,0,0,0,0,0,0,0.0132073764720008,0.000783569383002789,0,0,0,0,0.186133244670772,0,0,0,0.112119991528235,0,0,0.211378492461789,0,0,0.0106131889848837,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0611877786661712,0,0,0,0,0,0,0.0293870265232173,-0.0106021385055884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141462590051662,0,0.326694788016712,-0.0302645710205771,0,0.210905862745136,0.00287436532068404,0,0,0.138653805077693,0,0,0,0,0,0,0,0,0,0,0.129570556863127,0,0,0,0,0.0214896620558376,-0.0176743980358261,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0577170493744983,-0.0284345858896474,0,0,0,0,0,0,0,0,0.0778244761458735,0,0,0.206723394343231,0,0.101391411329208,0,0,0,0,0.081173702172899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409558070989227,0,0,0,0.170724147996036,0,0,0,0,0,0,0,0,-0.00800420907185089,-0.00515369788813278,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124084329297306,0,0,0,0,0,0.206148193622771,0,0,0,0,0,0.189059870955425,0,0,0,0,0,0,0,0,0,0.0645389109641984,0.210648782775251,0,0,0,0,0,0.243447054020765,0,0,0,0.275262197112933,0,0,0,0.0307664049404565,0.000710681830697066,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.129315789265857,0,0,0,0,0,0,0,0,0,0,0,0.0524640767968279,0,0,0.143445127526393,0,0,0,0,0,0,0,0,0.027434206279067,0,0,0.137402498458418,0,0.0216244715811407,0,0.015553568695483,0.0182409483957925,0,0,0,0.0127221679622947,0,0,0,0.0165968147471265,-0.00320597713535691,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.176153604811784,0,0,0,0,0,0.0504105337621203,0,0,0.166510572979659,0,0,0,0,0,0.0175525625883952,0,0,0,0,0,0,0,0,0,0.386481150958382,0,0,0,0.115380138524497,0,0,0,0,0,-0.0791409131395661,0,0,0,2.16840434497101e-19,0,0,0,-0.0731953705609202,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.134447785820234,0,0,0,0,0.0404250372904401,0,0.172985089569223,0,0,0,0,0,0.0550065626734056,0,0,0,0,0,0.433971620298092,0,0,0.0446482174853793,0,0,0,0.0560973272839333,0,0,0,0.0734771565646615,0,0,0,0,0,0,0.0411803723194484,0,0,0,0,-0.191661664816788,0,0,-0.0158967078459808,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0542697400990434,0,0,0,0.0139878426733581,0.00876025853325294,0.0101461826475352,0,0,0,0,0,0.210983907532148,0,0,0,0,0,0,0,0.346968809163012,0.0881682406065946,0,3.46944695195361e-18,0,0.150204675927965,0,0.0132178383456751,0,0.0842182245352688,0.112987522070348,0,0,-0.220587074807919,0,0.0885933413960621,0,0,0,0,0,0,0,0,-0.00114334302115186,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.258506782659912,0,0,0,0,0,0.126133553896885,0,0,0,0,0,0,-0.00524781978139927,0,0,0.24382865519983,0,0.0385214741255837,0,0,0,0,0,0,0.0140177727999313,0,0,0.385399134373237,0,0,0,0,0,0.140358391025327,0,0,0,0,0,-0.0362342856850013,0,0,0,0.018508155425018,-0.0062963480842777,0,0,0,0,0,0
Change_TY3M,-0.0206677658784327,0,0,0,0,0,-0.0420939787413103,0,0,0,0,0,0,0.115610630782922,0.0757243022880052,0,0,0,0.00444830484573983,0,-3.46944695195361e-18,0.0812619915528779,0,0,0,0,-0.0918367739158901,0,0.0583883723683734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192908452493355,0,0,0,0,0.0880727754646708,0,0,0.00630639652415558,0,-0.12577830945098,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.462459567626156,0,0,0,-0.472902406191165,0,0,-0.0575019450516957,0,0,0.125082602025181,0,0,0,0,0.33825491526244,0,0,0,0,0,0,0.0273774328120273,0,0,0,0,0,0.586491864677822,0,0,0,0,-1.38777878078145e-17,0,0.121624815403182,0,0,0,0,0,0,0,0,-0.13558805402002,0.079843454248695,0.0940764246395703,0,1.46008605231282,0,0
TED,0,0,0,0,0,1.06112805017166,-0.5740798552798,0,0,0,0,0,0,0,0.171232496401718,0,0,0,-0.577123849617557,0,0,0,0,-0.434456991302267,0,0,0,0,0,-0.106392171910527,0,0,0,0,0,0,-0.0484036049962681,-0.567811374169372,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266986954250277,0,-1.35985540728793,0,0,2.63540121250239,0,0
RealEstate_excess,0,0,-0.435945716548471,0,0,0,-0.110212213572419,0,0,0,0,0,0,0.0230930464142525,-1.73472347597681e-18,0,0,0,0,0,0.00130490161681658,0,0,0,0,8.67361737988404e-19,0,0,-0.0931716345149641,0,0,0.182277415782305,0,0,0.0483260107335156,0,0.115941335218479,0,0,0,0,0,0,0,-0.142021962152944,0,0,0,0,0,0,0.00105035789991362,-0.0588954187180327,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398916994960774,0,0.0200645645032848,0,0,-0.010563073116706,0,0,0,0,0,0,0,0,-0.0785346005861935,-0.0770706845473733,0,-0.109913492933598,0,0,0,0,0,-0.0475561960466388,-0.289742900000196,0,0,0,0,0,0.0609694878661722,0.0104874604317116,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0073531495309473,0,0,0,0,0,0,-0.0068566402807711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965791811772897,0,0,0,0,0,0,0,2.38320974097202e-06,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.00167523845401848,0,0,-0.00126940144438848,0.0084113639482899,0,0,0,-0.0127533335803037,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00934807997753542,-0.0257273889787131,0,0,0,0,0,-0.0333366494994859,0,0,0,0,0,-0.00454797527159628,0,0,0,0.0442633117418797,0,0,0,0,-0.000698382225942533,0,0,0,0,0,-0.0261642841519709,0,0,0,0,0,-0.0231713536776188,0,-0.0197987271735322,0,0,0,0,0.0160454133280742,0,0,0,0,0.113748982523739,0.0438362038035476,0,0,0,0,0,0
