,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X000651.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X300124.SZ,X002371.SZ,X002129.SZ,X300014.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000596.SZ,X300142.SZ,X600703.SH,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600741.SH,X600460.SH,X000661.SZ,X000157.SZ,X002180.SZ,X002236.SZ,X600522.SH,X000733.SZ,X000799.SZ,X600702.SH,X600884.SH,X002074.SZ,X002432.SZ,X600584.SH,X000977.SZ,X000800.SZ,X600183.SH,X600779.SH,X002414.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.158009554548723,0.029203352586928,0.0812251235069277,0.128341507808658,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.175913181240341,0,0,0,0,0,0,0,0,0,-0.0276414691257931,0,0,0,0,0,0,0,0,0,0,0,0.0666981559561422,0,0,0,0,0.140294339127268,0,0,-0.0364308335342802,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0346457979089905,0.164990454166266,0.216205581656011,0.157220208864008,0,0,0,0,0,0,0,0,0,0,0,0.0187583362253174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.124254399451898,0,0.0838339587673209,0,0,0.0498380948825826,0,0,0,0,0,0,-0.00449990738593249,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0448300420026837,0,0,0.0263854005587895,0,0,0,0,0,0,0,0,0,0,0.0773234766172571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653064456199445,0,0,0,0,0.123021561822822,0,0.0854198629665334,0.00621905688349073,0,0.242049135288956,0,0,0,0,0,0.0808425846744556,0,0.0129003600766396,0,0,0,0.00439609405265523,0,0
X600809.SH,0,0.0715443238662159,0,0,0.705570836829875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993905081936366,0,0,0,-0.0174136529160132,0,0.108446109397002,0,-0.0193282830844347,0,0,0,0,0,0,0,0,0.0479698611012534,0.0564721957804466,0,0.129532814551501,0,0,-0.0241576003829581,0,0,0,0,0,0,0,0.0201790662963528,0.0113039434801517,0,0,0,0,0,0,0
X000568.SZ,0.208481528237446,0.251899546490785,0,0.0470604307272177,0,0,0,0,0,0,0,0,0,0,0,0.0397533269401134,0,0,0.0378693922545596,0,0,0,0.177011361982062,0,0,0,0,0,0,0,0,0,0,0,0.04032814779359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118141198551672,0.0492223894833414,0,0,0,0,0,0
X600690.SH,0.0194383682703398,0.301914908580322,0,0,0,0,0,0,0.196271383971178,0,0,0,0,0.0860278309001947,0,0,0,0.0808436756805046,0,0,0,0.0432107591120499,0,-0.0553178176137609,0,0,0,0,0,0,0.224401802396413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826813602923642,0.00546205612688333,0,0,-0.023737692766369,0,0,0,0,0,0,0
X002304.SZ,0.190735477224238,0,0,0.12353646159408,0,0,0,0,0,0,0,0,0.116696242113267,0,0.152837717540881,-0.117289275150045,0.102700360060568,0,0,0,0,0,0.165537517845818,0,-0.0642167844702722,0,0,0,0,0,0.0904137130143136,0,0,0,0,0,0,0,0.0490568762750189,0.170026084772756,0,0,0,0,0,0,0,0.0843225447631053,0,0,0,-0.0225365307165913,0,0,0,0,0.0130421634047481,0,0
X002475.SZ,0,0,0,-0.0726764179400674,0.191336936761717,0,0,0,0,0,0,0,-0.0999476667233507,0,0,0.265460209108478,0,0,0,0,0.383029967260422,0,0,0,0,0,0,-0.117499643928227,0,0,0,0,0,-0.142610255242583,0,0,0.172392574053019,0,0,0,0,-0.111684323694433,0,0,0,0,0,0,0,0,0,-0.05140425394189,1.73472347597681e-18,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.125255252565282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528935822696741,0,0,0,0,0,0.114331681915954,0,0.203015788060787,0,0,0,0,0,0.156008323324969,0,0,0,0,0,0,0,0.0517537052069805,0,0.106379263268072,0,0,0.250210036747382,0,0.183434079838417,0,0,-0.00597229953158492,-0.00529214366090865,0.00196437336582573,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0260315235595439,0.148574201987521,0,0,0,0,0,0.0784917158029109,0.156504777613303,0.0724933182619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390154857549743,0,0.00634224063878497,0,0,0,0,0,0,0,0,0,0,0,0,0.168633369239291,0,0,0,0,0,0,-0.0335960317743799,0,0,0,0,0,0
