,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002426.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X002456.SZ,X600867.SH,X000050.SZ,X000981.SZ,X600089.SH,X002294.SZ,X002180.SZ,X000869.SZ,X002465.SZ,X600699.SH,X601877.SH,X002508.SZ,X600498.SH,X002179.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256239323480258,0,0,0,0,0,0,0,0,0.0636661929000143,0.0554942268268319,0.000125740835509443,0,0,0.180924780935938,0,0,0,0,0,0.121360817768911,0,0,0,0,0,0,0.154066835806394,0.0223071886186238,0,0,0,0,0,0.170754848288943,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0416604024062197,0,0.0690881887600235,0.00145961991404081,0,0,0,0,0,0,0,0,0,0,0.053431249869675,0,0.153568788165926,0.363421173691554,0.205370896754314,0,0,0.0462252143823592,0,0,0,0,0,0,0.0654343620775885,0,0,0,0,0,0,0,0,0,0,0,0,0.0644130492561613,0,0,0,0,0,0,0
X600177.SH,0,0,0,-0.00161168223404061,0,0,0,0,0,0.0902902180871297,0,-0.130105454257447,-3.46944695195361e-18,0.102534803550325,0,0,0,0,0,0,0.388172520137522,0,0,0,0,0,0,0,0,0,0.0156078904858356,0,0,3.46944695195361e-18,0,0,0,0,0.266446733374684,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0583004624232769,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311184922292781,0,0,0,0.0743421928141925,0,0,0.0138150370755133,0.0351537868603251,0.166042891545276,0,0.0619596103929035,0,0,0,0,-0.00285403076003778,0,0,0.0452522892172055,0.0345011218834998,0,0,0.053973809645484,0,0,0,0,0.332942191566872,0,0,0,0,0.144201700660273,0,0,-1.73472347597681e-18,0.0168106298164417,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0361527349755658,0,0,0,0,0.0520529552626549,0,0,0,0,0,0,0.00935515507005813,0,0,0,0.181713638697931,0,0,0.0313084559454544,0.125466483551442,0.0697880964623165,0,0,0,0,0,0,0,0.143810482443518,0,0,0,0.0714243344269831,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080588910762951,0,0,0,0,0,0
X000568.SZ,0,0,0.0194222104686838,0,0.0499388258400418,0,0,0,0,0,0,0,0,0,0.164748817154138,0,0,0,0,0,0.0431463467311606,0,0,0,0,0.000903380221697813,0,0,0,0,0,0.0133283553229234,0.0129413838090435,0,0.0933960747010233,0,0,0,0,0,0.0337777044543769,0.0833520277624204,0,-0.153726832835819,0,0,0,0.147560194840196,0.0617907237262246,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337485409592041,0,0,0.186362690673637,0,0,0,0.0975231579773548,0,0,0.0812128596299299,0,0,0,0,0,0.0688615571052083,0,0.298898346717143,0,0.118304909785167,0,0,0,0,0,0,0,0,0,0.0665977349114033,0,0,0,0,0,-0.00477245109681895,-0.0171362499967356,0,0,0,0,0,0
X002506.SZ,0,0,0,0.223630420029916,0,0,0,0.0716113173313495,0,0,0,0,0,0,0,0,0.0279890145853216,0,0,0,0,0,0,0.0100674981039333,0,-0.0866909367895463,0,0,0,0,0.0945849009327622,0.0439776837242724,0.375861517971456,0,-0.168993194885721,0,0,0,0,0.00157348494217183,0,1.73472347597681e-18,0.25459119296945,0,0.310508062028659,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.166930647022216,0,0,0,0,0,0,0,0,0,0.00919917691830626,0,0.305655293239586,0,0.187359126242278,0.011456543836688,0,0,0,-2.77555756156289e-17,-0.0875703252943327,0,0,0,0,0,0.315509346227768,0,0,0,0,0,0,0,0,0,0,-0.213011098338122,0,0,0.210662758601708,0,0,0.100566392509796,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413102187740978,0,0.00129781322931387,0,0,0,0.159221200962744,0.0613373592948873,0,0.0589729430892721,0,0,0,0,0.0949730920210208,0.0296979082031581,0.0539222530512898,0,0.129280761918675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209759104923304,0,0,0,0.201916754546188,0.032693385124501,0,0,0,0,0.17369391732469,0,0,0,0,0,0,0,0,0.0667050658117216,0.156496994656016,0,0.00693053599101612,0,0,0,0,0,0,0,0,0.0357330423703162,0.0535929718327579,0.0885932304529183,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.108438447870591,0,0,0,0,0,0.000937691285633608,0,0,0.0819919994780506,0,0,0,0,0,0,0.202624212650387,0,0.0647383056108662,0,0,0,0,0.112604285213652,0,0,0,0,0.125157056945219,0,0,0.0630028435588676,0.0630865995012812,0,0.102149149603526,0,0,0,0,0.274454046525112,0.0624199697590449,0,0,0,0,0,0.0224671018653743,0,0,-0.0114651215366854,0,0,0,0,0,0
X300003.SZ,-0.08506558426193,0,0,0,0,0,0,0,0.00992381992698732,0,0,0,0,0,0.185947882887989,0.204712556599466,0.0561459654840341,0,0,0,0,0,0,0.19435754694323,0.00928198243882562,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0737437214481501,0,0,0,0,0,0.0540123576582911,0,0.0637426506379806,0,0,0.272078547335463,0,0,0.126584466987551,0,0,-0.0326368144788063,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169310596026887,0,0,0,0,0,0,0,0,0,0,0,0.18240322622241,0,0,0,0.65587787654997,0.0979721356860813,-0.211046647916914,0,0.0515798809327116,0,0,0,0.0353002305287554,0.0591562343662818,0,-0.0457745878595521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.291039969095945,-0.0403301088099097,0,0.09882438591607,0,0.0116550314140745,0,0,-0.172162275935788,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.402096660447202,0,0,0,-0.137484312834263,0,0.0628664353898136,0,0,0,0,0,0,-0.180932236520579,0,0,-0.0782962609155354,0,0,0,-0.173505019358677,0,0,-0.272336970473365,0,0,0,0,0,-0.0960006457568268,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149213080631044,0,0.0302663190031464,0,0,0,0,0,0,0.073188777197911,0.255923230217258,0,0,0,0,0,0.0429215198703265,0,0,0.0178896413502492,0,0,0.133896427301713,-0.0399198867102636,0,0,0,0,0,0,0,0,0.0297376229202082,0.173623680366322,0,0,0.00449399359239088,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.246558518997666,0,0,0,0.0184206144578847,0.133217835494163,0,0,0,0,0.167639034122357,0,0.0222436074622295,0,0,0.074115516208976,0,0.0350101326023408,0,0.13799380204895,0,0,0,0,0.0332630300017389,0,0,0,0,0,0,0,0,-0.0776734512658974,0,0,0,0,0,0,0,0,0,0.144437201444998,0,0.269799147815705,0.0172127499299957,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755039236357873,0,0,0.109388903266301,0,0,0.120386846114399,0,0,0.00572855287467522,0,0.117590073572424,0,0,0,0.0243401570945415,0,0,0.186791946616276,0,0,0,0.0906120869179166,0,0,0,0.114982809090594,0.155156101316938,0,0,0,0,0,0,0.242639065904323,0.134999712339378,0.0694696571270329,-0.0592253049203098,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.105695464350792,0.115397854379237,0,0.017824916724917,0.0664461074069398,0.0105839329910506,0,0,0,0,0,0,0,0.105516431006127,0,0,0.060140800213824,0,0,0,0,0,0,0,0.185045861234648,0,0,0,0,0,0.0099647849449089,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689979326543324,0,0,0,0,0,0,0.041248413658217,0.181224675590952,0.0889045202145783,0,0.0521534105612031,0,0,0,0,0.204605390764966,0,0.182214541459351,0,0,0,0,0,0,0,0.00681401344303296,0,0,0,0,0.0327849838783847,0,0,0.0252886132692214,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0.141618513120447,0,0,0,0,0,0,0,0,0,0,0.360505656076855,0,0.0828193203473136,0,0,0,0,0.00100236564804453,0,0,-0.115403982780965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220743084671309,0,0,0,0,0,0,0.0557182208823915,-0.079497656225425,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119127208988684,0,0,0,0.131959033110574,0.0873994239606338,0,0,0,0,0.101167991888423,1.73472347597681e-18,0,0,0,0,0,0,0,0.225410541189404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12463545530058,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.164671371959698,0,0,0,0.147140678507192,0,0,0,0,0,0,0.0379718315762406,0,0,-0.0658537435620228,0.170065029128015,0,0,0.14217312448263,0,1.73472347597681e-18,0,-0.0528562783084214,0,0,0,0,0.0411170965529696,0.088244892900448,0,0,0.0368351889115841,0,0,0,0,0,0,0,0,0,0,0,0,0.0974003275687567,0,0,-0.0184239412916836,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.520908472637239,0,0,0.218113919440793,0,0,0,0,0,0.0737600789627246,0,0,0,0,0,0,0,0.0560545170887111,0,0,0,0,0.0102502373905759,0.0177331775631175,0,0,0,0,0,-0.354733011964405,0,0,0,0,0,0.135805862242913,0,0,0,0,0,0,0.185593787873256,0.0663917269429169,0.0988133039166414,0,0,0,0,0
X000869.SZ,0,0,0,0.458254091105361,0,0,0,0,0.0510097950832143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148663815964562,0,0,0,0,0.0673969529930327,0,0,0,0,0,0,0,0.0469928681686142,-0.052360938796594,0,0,0.0629540374039202,0,0.029537223181351,0,0.022564780569702,0,0,0.194854431813848,0,0,0.0554994328604255,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.012424835352811,0,0,0,0,0,0,0.0917545246634542,-0.109636692062061,0.0866829818425137,0,0,0,0.269622449721005,-0.0490971467500675,0,0,0.101223145501649,0,0,0,0,0.0866283173585351,-0.0475237005524482,0,0.282665894437369,0,0.185422645625165,0,0,0,0,0,-0.019728723648222,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0479927803116476,-0.0780895345057019,0,0.474525262027081,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0146571344556699,0,-0.495939462964673,0,0.0702575196371797,0,0,0,0,0.21791269055519,0.46350243474915,0,0,0,0,-0.45651864451487,0.43735656774875,0,0,0,0,0.362471378857498,0,0,0,0,0,0.0761174331306312,0,0,-0.0116343057451318,0,0,0,0,0.146382960844488,0,0,-0.113506685022981,0,0,0,0,-0.113880193850927,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127328692273342,0.0406069676800072,0,0,0,0,0,0.219326542167451,0.122813147058035,0,0,0,0.111295393102894,0,0,0,0,0,0.20660877440365,0,0.0549082282529928,0,0,0,0,0,0,0,0,0,0.0157580437016087,0,0.0733370777401853,0,0,-0.0871403041917543,0,0,0,0,0,0
X002508.SZ,0.123552656152097,0,0,0,0,0,0,0,0.0681597127721225,0,0,0,0,0,0,0,0,0.103064466035185,0,0,0,0,0,6.93889390390723e-18,0.0595860229831463,0,0,0,0,-0.120850292832028,0.227141387334483,0,0,0,0,0,0.0464035787481562,0,0,0,0,0,0,0,0,0,0,0.015049513751408,0,0,0,0.0730132763157575,0,-0.157694650275959,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125032448432177,0,0,0.0510415703531039,0.0120417957288529,0,0,0,0,0.0157713354482532,0,0,0,0,0,0.174429599955002,0,0,0,0,-0.064776032285726,0.108210154732956,0,0,0.244861017194613,0,0,-0.0437765865287213,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0934991291894475,0,0,0,0,0,0.143784051885838,0,0,0,0,0,0,0.126938077291937,0,0,0,0,0,0,0,0,0,0,0,0,0.162518640120159,0,0.117423347929771,0,0.143581863628374,0,0,0.0275365946840944,0,0,0,0,0.137589877980217,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168502852919174,0,0,-0.0047834934019088,0,0,0,0.146158778740179,0.139848451189371,0,0,0,0,0.0594175937219233,0,0,0.165266606047961,0,0.00828866461363125,0,0.0551195381894579,0,0,0,0,0,0.108968395748794,0,0,0,0.00594498512066937,0,0,0,-0.0255483170149096,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0119072368291934,0,0,-0.0197269472287203,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916422491935621,-0.0490113356797122,0,0.0570175321078941,0.120069875734503,0,0,0.0403474958759037,0,0,0,0,0,0,0,0,0,0,0,0,0.0453359118212137,-0.171635919914151,0,0,0,0,0,0
Slope,-0.302401971521676,0,-0.40533219780803,0,0,0,0,0,-0.110225910572465,0,0,0,0,0,0,0,0,0,0,0,0,0.512328736273888,0,0,0,0,0,-0.077492616822079,0.258374679475579,-0.0809122996901738,0,0,0,0,0.172762142110302,0,-0.205912399885658,0,0,0,-0.128270421974033,0,0,0.127704394596538,0,0,0,0,0,0,0,0.648982040458782,-0.0640204765961825,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.145069670536533,0,0,-0.158200189337347,0,0,0,0,-0.00198849331447948,0,0,0,0,0,0.284014086672443,0,0,0,0.298983245332011,0,0,0,-0.14433723203379,0.0250106192319855,0,0.0315202010260982,0,0,0,0,0,-0.256366464745289,0,0,0.307370063756474,0,0,0,-0.214902398952471,0.598446679392524,0,0,0,0,0,0,1.12872872561166
RealEstate_excess,0.395740282393244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470466272778506,0,-0.412016803316634,0,0,0,0,0,0.051619867026205,0,0,-0.0747968120749878,0,0,0,0,-0.00421210282609881,0,0,0,-0.0731761266004508,0,0,0,0,0,0,0,0,0.113188889384474,-0.100996464139432,0,0,0.249417369515068,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.144030395715269,0,0,0,-0.224114818443718,0.0715023735261227,0,0,0,0,0,0,0,0,0.0464598438630511,0,0,0.0340887669406115,0,0,-0.143531652885407,0,-0.154151770315906,0,0,0,0,0,0,-0.0612939367282828,0,0.120975771236781,0,0,0,0,0,0,0,0.00163037442669048,0,0.55702002622267,0,0,0,0,0
MKvol,0,0,0,0,0,0.00103212317145707,0,0,0,0,0,0,0,0,0,0,-0.0168328049256434,0.00690321545380088,0,0,0,-0.00540945140118962,0,0,0.00209378825148,0,0,0,-0.0168279841241082,0,0.0190265866262211,0,0,0,0,0,0,-0.0168232550895521,0,0,-0.00413629597068455,0,0,0,0,0,0,0,0,0.0083834000633106,0.0204756158416175,0.0421707936095756,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0872255981119264,0,0,0,0,0,0,0,0,0,-0.0619164365453289,0,0,0,-0.0077902035681091,0,0,0,0,0,-0.0271680597627826,-0.0116734911728846,0,-0.0222066349459863,0,0,0,0,0,-0.0066196631536969,0,0,0,0,0,0,0,0,-0.0074581853513227,0,0,0,0,0,0,0,0,0,-0.0390549687792737,-0.0754003202614983,0,0.0103546515258576,0,0,0,0
CarbonVol_Guangdong,0,0,0.000831499687210966,0,0,0,0,0,0.0116231569986991,0,0,0,0,0,0,0,0,0,0,0,0,0.00366502503396456,0,0,0,-0.007745838388937,0,0,-0.000997119482114045,0,0,-0.00783576865155698,0,0,0,0,-0.00686454448374794,0.00474387271111063,0,0,0,0,0,0,0,0,0,0,0,-0.0334155165070269,-0.0134334597994426,-0.0310171182477613,-0.0141654124770186,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147268670226505,0,-0.00445881425554254,0,0,0,0,0,0,-0.0202640200220957,0,0,0,-0.0321459048910937,0.0253227787620033,0,0,0,0,0,0.00356974227304836,0,0,0,0,0.0313035634948996,0,0,0,0,0.0376639200613647,0,0,0,0,0,-0.0427783871258417,0.0781911197083943,0,0,0,0,0,0
