,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X000625.SZ,X300124.SZ,X600183.SH,X000157.SZ,X300014.SZ,X002007.SZ,X000066.SZ,X300142.SZ,X002008.SZ,X002371.SZ,X600271.SH,X002456.SZ,X300136.SZ,X002179.SZ,X000977.SZ,X002463.SZ,X002180.SZ,X600584.SH,X600177.SH,X002129.SZ,X000050.SZ,X600487.SH,X600498.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.00849770441913852,0.218393730526601,0,0,0,0,0,0.274299967501574,0,0,0,0,0.0727814632222011,0,0.299303257219783,0,0,0,0,0,0,0,-0.0211835603001588,0,-0.0352078636002274,0,0,0.0755914859490082,0,0,-0.015539248855775,0,0,0,0,-0.0580993433610378,0,0,0,0,-0.0976093684157225,0,0,0,0,0,-0.0631813165559373,-0.0171937958881944,0,0,0,-0.0180854838149647,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.497528293772551,0.0717827350721235,0,0,0,0.0663270494416244,0,0,0.0570165556368234,0,0,0,0,0,0,0,0,0.00296928402467421,0,0.0497256550245462,0.00752091738624083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724768573701371,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.207009815048731,0,0,0,0,0,0,0,0.28505692216493,0,0,0,0,-0.0298166165469044,0,0,0,0.0423607996073814,0,0,0,0,-0.11343657589199,0,0,0,0,0,0,0,0,0,0.0565596686692498,0,0,-0.0863175616790121,0.159491309094255,0,0,0.0414588849726226,0,0,0,0,0,0,0,0.0213460092333269,0,0,0,-0.0143663299596279,0,0
X600276.SH,0.171687460337112,0,0,0,0,0,0,0,0,0,0,0,0,0.0739147221418558,0,0.247725386996356,0,0.0402803106114444,0,0.11090378705327,0,0,0,0,0,0.12775616612036,0,0,0,0,0.134813323902462,0,1.73472347597681e-18,0,0,0,-0.00804715372939275,0,0,-0.102523142101894,0,0,0,0,0,0,0,0,0,0,0,0.0121390040801359,-0.00818261433627857,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.150316123512401,-0.17536489167503,0,0,0,0,0,0.0139043268397129,0,0,0,0,0,-0.0235588638991972,0,0.283332575837433,0,0,0,0,0.0921938613404093,0,0,0,0,0,0.00635710424313527,0.0556364237850249,0,0,0,0.160498854134144,0,0.0904327880885209,0,0,-0.142941232739254,0,0,0,0,0,0,0,0,0.0440789559314258,-0.00464364712445523,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323907018829133,0,0,0,0,0,0,0.0207284756053346,0.0969503814966881,0.0271724370749158,0,0,0.226698023657844,-0.0184760132608229,0,0,-0.0692718417593044,0,0.00969709171792818,0,0,0,0,0,0,0,0,-0.0518428909698254,0,0,0,0.118177926075667,0,0.00528458276371405,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.0867844353243307,0,0,0,0,0,-0.103170243146863,0,0,0,0,0,0.0601809102334472,0,0,0,-0.105554059728038,0,0.408923997549486,0,0,0,0,0,0,0,0,0.00695049600182266,0,0.191028199487861,0,0.153443845116326,0,0,-0.00163509891912423,0,0,-0.0876639404198611,0.112450825675865,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0324201610259315,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0634867073938055,0,0,0.158489036704711,0,0,0,0,0,0,0,0,0,0,0,-0.0304533037314794,0,0,0,-0.0946893645815417,0,0.0234203241218979,0,0,-0.0703232436386844,0.190299497079211,0.0684846328016281,0.140295080300074,0,0,0.120083609258075,0,0,0,0,0.0210478663426498,0,0,0,0,0,0.00374519871623745,0.0238639934389028,0,0,0,0,0,0
X002304.SZ,0,0,0.0244371150241513,0,0,0,0,0.077668814994252,0,0,0,0,0,0,0,0,0,0,0.0145617936081872,0.0949170627521559,-0.0151519391179915,0,0,0,0,0,0,0.0410939646041267,0,0,0.215816912837473,0.00671049454523963,-0.0598207800978891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358194129172217,0.0227930467922783,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0217820508015576,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232852812253077,0,0,0.209116972935399,0,0,0,0,0,0,0.0550343344493509,0,0.036831034473348,0,0,0,0,0.057380112096328,0,0,0.0518622720006528,0.0712826044647955,0.0209830192681725,0.0871308487751351,0,0.0460451117969269,0.0195977295652775,0,0,0,0,0,0,-0.0131607432244559,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366198482086421,0,0,0.028625498986103,0,0,0,0,-0.153717345063302,0,0,0,0,0,0,0,0,0,0,0.0972538261582439,0,0,0.192115890344804,0,0,0,0,0,0,0.134929825518179,0,0.188592909838476,0,0,0.00805062126284323,0,0,0,0,0,0,-0.0129077690639073,0,0
X600031.SH,0.0256286066145052,0,0,0,0,0,0.0618878809415668,0,0,0,0,0,0,0,0.243749171605729,0,0,0.0461049625811022,0,0.134300502551087,0.0539730495396075,0,0,0.0227573427513064,-0.210936721141889,0,0,0,0,0,0,0,0,0,-0.0603855138121991,0,0,0,0,0,0,0,0,0,0,-0.0263144506630532,0,0,0,0.155765524420093,0,0,0.0122639104588534,0,0,0,0,0,0
X000568.SZ,0.170031583995044,0.455161525622396,0,0,0,0,0.0631875952625431,0,0,0,0,0,0,0,0,0,0,0.0904748802859984,0,0,0,0,0,0,0,0,-0.0209263267915378,0,0,0,0,0.024499289063764,0.000592706487469265,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0246929221067013,0,0,0,0,-0.00777453702037664,0.0157331350100124,0,0,0,0,0,0
X600690.SH,0.0841299404183865,0,0.238298738077576,0.0587510016876943,0,0,0,0.0601647266361536,0,0,0,0,0,0,0,0,0,0,0,0.0993186905345958,-0.155234335887577,0,0,0.157866024270009,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249790916964256,0,0,0,0.179277875594948,0,-0.016416187602825,0,0,0,0,0,0,-0.122022369635434,0,0,-0.0703347574663909,0,0,0,-0.108566352697158,0,0
X000338.SZ,0,0,0,0,0,0,0.108525054480609,0,0.118954057803697,0.0816613427624083,0,0.314711402876934,0,0,0,-0.0119488667517382,0,0,0,0,0,0,0,0,0,0,0.0253720787971917,-0.0514472001670195,0,-0.162182827804916,0.0616890971187383,0.124127335670525,0,0,0,0,-0.06801970498605,0,-0.0351458384519143,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550102285532047,-0.0263845507863016,0,0,0,0,0,0
X000661.SZ,0,0,0,0.38849259646573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139900981032938,0,0,0,0,0,0.0288970412230154,0,0,0,0,0,0,0,0,0.154939160516387,0,0.0948647956004207,0,0,0,0,0,-0.164556958914429,0,0,0,0,0,0,0,0,0,0,0.0608115799490231,-0.0319309613065789,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0775527761442334,0,0.34895255465113,0,0,0,0,-0.0750247460949143,0,0.0431989281042706,0,0,0,-0.00643029614460777,0,0,0,0,0.0919978239764638,0,0,0.109931619546248,0.201174547276191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207732716471744,0,0,0,-0.0140720667460003,0,0
X600809.SH,0,0,0,0.0175919451764599,0,0,0,0,0,0,0,0,0.420355721983628,0,0,0.0323398945560708,0,0,0,0.0805263160587877,0.0548256549254526,0,0,0.1128451931451,0,0,0,0.0357044496289739,0,0.0560740441832235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761740041092687,0,0,0,0,0,0.0137810137668944,-0.0210224107507219,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207784158079341,0,0.0340631874597264,0,0,0,0,0,0,0.146155381571205,0,0.393360929468172,0,0,0.0771169624490156,0,-0.0261352320835963,0,0,0,0,0,0,0,0,0,0,0.0152782900133931,0,0,0,-0.0485278279610775,0,0
X000596.SZ,0.290889086790172,0,0,0,0,0,0,0,0,0,0,0.184005754076132,0,0.0988020278124085,0,0,0,0.161286073672046,0,0,0,0,0,0,0,0,0,0,0,0.00232056322327198,0,0,0.0318813293645691,0,0,0,0,-0.0639592296193644,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0803169446202843,0,0,0,0,-0.0238348095447113,0.0307503731242952,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.128380775046345,0,0,0,0,0,0,0,0,0.188127882617397,0,0,0.332487798116141,0,0,0,0,0.162000622746219,0,0,0,0,0,0.0634925598137912,0,0,0,0,0,0,0,0,0,0.207496058764385,0,0.0518678113193668,0,0,0,0,0,0,0,0,0,-0.0460924196416452,0.0127872161011217,0,0,0,-0.0812986143313471,0,0
X002236.SZ,0,0,0,0,0.127308929809592,-0.291972493192135,0,0,0,0,0,-0.0089677697806875,0,0,0,0,0,0,0,8.67361737988404e-19,0.106803693555311,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0277971526917917,0,0,0,0,0.0769334967770551,0,0.140707108176893,0,0.0863920335470428,0.0613840523593614,0.00980577472180578,0,0,0,0,0.229566619865613,0,0.0955682394806214,0,0.0114171215649787,-0.00906085845681338,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.421013625181101,0,0,0,0,0.192363462700223,0,0,0,0,0,0.00117654824751615,0,0,0,0,-0.0308591264209365,0,0,-0.256593896075588,0.038483665177281,0,0.0100323170851075,0,0,-0.075213628871372,0.131174290676105,0.0197494878916696,0,0,0,0,0,0,0,0,0.359911038307125,0,0,0,0,0,0.0222132863463625,0,0,0,0,0.0150575033990316,0,0
X300003.SZ,0,0,0,0.14407309997288,0,0,0,0,0,0,0,0,0,0.00790134378012668,0,0,0,0,0.0334823028803962,0.130788677124875,0,0,0,0,0,-0.0820876354269234,0,0,0,0,0,-0.0215807447530162,0,0,0.152855120023881,0,0,0,0,0,-0.178812834737911,0.257092270627223,0,0,0,0,0,0,0,0,0.00637279564999232,0.0627259378764891,-0.0439526355934494,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.220859091541543,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081655652832989,0,-0.0770483671769969,0,0,0,0,0.0402243954533523,0,0.00873832128301124,0,0,0,0,0,0,-0.0238827741757478,0,0,0,0,0.0146306196094099,0.0874293243651069,0,0,0,0.0428806425206153,0,0.260721782402879,0,0,0,0,0.0032865021173919,-0.00907398753625067,0,0,0,0,0,0
X000625.SZ,0,0,0.0339125382686475,0,0,0,-0.0301929148937809,0,0,0,0,0,0,0.143583040917123,0,-0.139220872144884,0.198905608663293,0,0,0,0,0,0,0,0,0,0,0.0885225004177956,0,0,0,0,0,0,0,0,0.176849240198893,0,0,0.133909481374393,0,0,-0.312940992274194,0,0,0.241418137181413,0,0,0,0,0,0.0316252714926652,-4.33680868994202e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806404623134521,0.110486129681372,-0.176623962516884,0.0610486571495706,0,0,0,0,0,0.105889505811923,0.00934484945611425,0,0.0754320314013932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149262145202057,0,-0.0348038036736782,0,0,0,0,-0.0799107960699676,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.126426284505569,0,0,0,0,0,-0.227132145513551,0.122701615761774,0,0,0,0,-0.195343583571979,-0.032781834739958,0,0,0,0,-0.112995532368748,0,0,-0.108019588410747,0.0130632690639625,0,0,0,0,0,0,0,0,0,0.706309767557663,0,0.452275599719129,0,0,0,0,0,0,0,0,-0.0294192183343219,0.0701147936173313,0,0,0,0,0,0
X000157.SZ,0,0,0.0768019483914435,0,0,0,0,0,0,0,0,0.0480547237734586,0,0.0155809966486656,0.0569681246284073,0,0,0,0.0296138446245118,0.0432416216797858,0,0,0,0,0,0,0,0,0,0,0.0847375130938574,0.0152144666581805,0,0,0,0,0,0,0,0,0.121122052021053,0.0314031753048829,0,0,0,0,0,0,0.0212790399327353,0.194801177970489,0,0,0.00726871858344015,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0817230066931523,0,0,0.106915387327958,0,0,0,0,0,0,0,0,0.232408734269444,0,0,0,0,0.0128109133673613,0,0,0,0,0,0,0,0.338986623909534,0.0600418915878695,0,0,0,0,0,0,-0.0874706592281988,0,0,0,0,-0.074809275109317,0,0,0,0,0,0,0.00917348301337396,-0.0291819386222113,0,0,0,0,0,0
X002007.SZ,0,0,0.0519369699204427,0,0,0,0,0,0.0660749200273824,0,0,0,0,0,0.0849198489350487,0,-0.138045244272263,0.335375258040442,0.0199054228490383,0,0,0,0,0,0,0,0,0,0,-0.120483096847245,0,0,0.277008501976003,0,0,0,0,0,0,0,0.161335783878465,0,0,0,0,0,0,0,0,0.0814609146637887,0,-0.0551239201414811,-0.0182655101249127,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.321784541070488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653131587772035,0,0,0,0,0,0,0.0383244925037463,0,0,0,0,0,0,0.173673118744021,0,0,0,0.261524867725116,0,0,0,0,0,0,0,0,0,0,-0.10260474359479,0.109916087903491,0,0,0,0,0,0
X300142.SZ,0.010565337693441,0,0,0.0107851156908508,0,0,0.110482461192672,0,0,0,0,0,0.314576387589185,0,0,0.117624556926474,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0468472098762771,0,0.0943296622379781,0,2.16840434497101e-19,0,0,0,0,0,0,-0.115186737314143,0,-0.0698287339085552,-0.0567982496112666,0,0,0,0,0,0,0,-0.0365693527317092,-0.0179665403781286,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791936586791462,0,0,0,0.0673776741240941,0,0.216265034451607,0,0,0,0,0,0,0,0,-0.0416086449416798,0,0,0,0,0,0,0.138753652958941,0,0,0,0,0,0,0,0,0.114693770033557,0,0,0,0,0,0.0191374977342936,-0.0169028800089376,0,0,0,-0.0289232166562803,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418051621392077,0,0.0326573707292959,0,0,0.0147438868197341,0,0,0,0.114747272008634,0,0.0730029251924789,0.0865041697593206,0.0611775629212452,0,0,0,0,0.0591272472920933,0.209413149809352,0,0.0628517058865118,0,0,0.276098336753473,0,0,0,0,0,0,0,0,0,-0.018052746501976,0,0,0,0,0,0
X600271.SH,0,0,0,0.0498089230896165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184065601395251,0,0,0,0,0,0,0,0.237389422888038,0.0106092446692287,0,0,0,0,0,0,0,0.0882373077522529,0.127777589385184,-0.00928403009361347,0,0,0,0,0.0922277983319086,0,0,0,-0.0304028930643971,0.0139632318558359,0,0,0,-0.0255394699417708,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.392942806720282,0,0.0293847157137867,0,0,0,0,0.0253909460976246,0,0.227570181600473,0.26690366957419,0,0,0.0292945987163043,0.192229326271275,0,0,0,0.159470094449043,0,0.0372246273909587,0,0,0.0791009502669539,0,0,0,0,0.178186331079674,0,0,0,0,0,0.16429445478521,0,0,0,0,0,-0.0471336926043709,0,0,0,0,-0.091232451741718,0,0
X300136.SZ,0,0,0.0758066715330283,0,0,0,0.181154181706085,0,0,0,0,0,0,-0.179454180898923,0,0,0,0,0,0,0,0,0,0,0,0.127417560551979,0,0,0,0,0,0.0693955870535141,0,0,0,0,0.0533218553009156,0,0,0.218633979160727,-0.0856802532278076,0,0.0288513332626613,0,0.443125849287481,0,0,0,0,0,0,0,0.00703794070648071,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999262894569761,0,0,0,0,-0.0468634373850878,0,0.167035404394646,0,0,0,0,0,0,-0.0478899907841712,0.129233550478013,0.0899423457449237,0.0823163515773381,0,0,0.0735095503800069,0,-0.0711893305384502,0,0,0,0,0.0213989252589223,0.0968236631757966,0,0,0,-0.105552437163469,0,0,0.104814323726452,0,0.0137380321762985,0.00348825836106857,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.173447226018478,0,0,0,0,0,0,0,0.165876363577706,0,0,0.151509886289002,0,0,0,0.186485351906741,0,0,0,0,0,0,0.0841035333565755,0,0.175889652223401,0,0,0.0839039269161389,0,0,0,0.204196614757233,0,0,0,0,0,0,0,0,0,0.0886185735750559,-0.0234371684496655,0,0,0,0.0598641371401991,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481484862717114,0,0,0,0,0,0,0,0,0,0,0,0.328637381886003,0,0,0,0.300378600641234,0,0.0651292870731576,0,0.0870014971899876,0.123550607818528,0.0537602885944001,0,0,0,0,0,0,0.156593799502572,0,0,0.0865320965742183,0,0,0,0.027464430195258,0.00552648467077397,0,0,0,3.46944695195361e-18,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292584647085203,0,0,0.28050277872501,0.0871685653625324,0,0,0,0.0594225580556812,0,0,0,0,0,0,0.120301488995417,0,0,0,0.0103902856955953,0,0.025077385955132,0,0,0.0318773734686654,0.0248900569721013,0,0,0,0,0.112581094228847,0,0,0,0.000635637321870696,0,-0.0130594696288236,0.0461645527785694,0,0,0,0,0,0
