,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X600809.SH,X601877.SH,X600487.SH,X300124.SZ,X002508.SZ,X000100.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X300136.SZ,X600271.SH,X000981.SZ,X000157.SZ,X000050.SZ,X600177.SH,X600089.SH,X600566.SH,X000596.SZ,X002085.SZ,X600707.SH,X600498.SH,X300142.SZ,X000661.SZ,X002179.SZ,X002180.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.100611866056591,0,0,0.621966923849605,0.0613226126604015,0.0236007362829183,0,0,0,0,0,0,-0.0370570317500463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692786774272364,0.0641564932175465,0,0.0934338709274516,0.0161370834168622,0.00513716482330291,0,0,0,0,0,0,0,0.000559460305424903,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0998710820863249,0.152514395414089,0,0,0,0,0.258940973037299,0,0,0,-0.100911157325579,0,0,0,0.151831347754232,0,0,0,0,0,0,0,0,0,-0.0181242036072469,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0309905229338359,0.0223293980734739,0.0837007580576244,0,0,0,0,0
X002415.SZ,0,0.144676201033715,0,0,0,0,0,0,0,0.144746819509456,0.128962468461178,0,0,0.0892500404519025,0,0.133695866601181,0.0383769895745424,0,0,0.151707691031243,0,0,0.0152616723374699,0.258200578400869,0,0.069836860055888,0,0.0221952998627895,0,0,0,0,0.0831913070884539,0,0,0,-0.157910315286556,0,0,0,0,0,0,0,-0.0233542169175539,0,0,0,0,0,0,-0.0238299056021278,0.0113485840489949,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.512914798861906,0,0,0,0.0501937166295207,0.0479483885541588,0,0,0,0,0,0.100065191421731,0.0916833229062456,0,0,0,0,0,-0.0627662485987231,0,0,0,0,0,0,0,0.0127145387538891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141119575062524,0,0,0,0,0,0,0.0105422598226726,0,0,0,0,0,0,0
X000858.SZ,0.197934294160097,0,0,0.363268468570646,0,0,0.0388212720564553,0,-0.0136173920223907,0.00327305032522834,0,0.383002545542778,0,0.0844533527144384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325093216534896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759097865151006,0,0,0,0,-0.00875768213711733,0.00342729402259504,0,0,0,0,0,0
X600276.SH,0,0,0.0511996843928326,0,0.0777001985832698,0,0,0,0,0.00589488674143793,0,0,0,0,0,0,0,0,0,0,0,0.0172360771215363,0,0.229959505301539,0,0.166109057104769,0,0,0.0511055485345961,0,0.115418615914952,0.0168228736119188,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245500442341453,-0.0256862853003401,0.0577044656472557,0,0,0,0,0
X002304.SZ,0.317943844285218,-0.0432545922135985,0,0,0.0621802750902415,0,0,0,0,0,0,0.0199814239813863,0.0905045862661918,0.0334076458240124,0,0,0,0,0,0,0,0,0,0,0,0.227173382609911,-0.149272897608118,0,0,0,0,0,-0.035122122898328,-0.0460875450470392,0,0,0,0,0,0,0.308953012804689,0,0,0,0.080098689439937,0,0,0,0,0,0,-0.02268803115067,0.0281325809204981,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.493120518056785,0.0474908004718797,0,0,0,0,0,0.14590531890611,0,0,0,0,0,0,0,0,0,0,0,0.236472478432308,0,0,0,0,0.0263093515855804,0,0,0,0.114089020959075,0,0,0,0.0914633902743363,0,0,0.0576564293028268,0,0,0,0,0,0,0,-0.0601807673746143,0.06906961246822,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.3308174129053,0,0,0,0,0,0,0,0,0,0,0,0.0295452497538076,0,0,0,0.149766070662092,0,0,0,0,0.125351493872552,0,0,0,0,0.414940952842794,0,0,0,0,0,0.0704107853189574,0.0497228130864631,0.10239400065925,0,0.298378672886568,0,0.0821370317736835,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.469878128740322,0.0730677671551578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115728764527038,0,0,0.0339573817074484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14790375041494,0.0381791404961688,0,0,0,0,0,0,0.0138497899150608,0,0,0,0,0,0
