,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X601877.SH,X002475.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600066.SH,X600809.SH,X002456.SZ,X600487.SH,X000100.SZ,X600271.SH,X600867.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X002049.SZ,X002180.SZ,X600522.SH,X600584.SH,X002508.SZ,X000157.SZ,X002179.SZ,X000661.SZ,X300142.SZ,X000050.SZ,X000596.SZ,X300136.SZ,X600177.SH,X600498.SH,X600089.SH,X000977.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0.305883780860671,0,0,0,0,-0.158170242824986,0,0,0,0,0,0,0.0829568277286065,0,0.171354895175328,0,0,0,0,0,0,0,0,0,0.0909829748146643,0,0,0,0.231989976891988,0,0,0,-0.100792353707303,0,0,0,0.0392980408705738,0,0,0,0,0.0560462736891745,0,0,0,0,0,0.0671851846595808,0.0871657065934801,0,0.0379701845547686,0.00308559048269032,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0290604514671862,0,0,0,0,0,0,0,0,0,0,0,0,0.278504442348607,-0.114020996124053,0,0.0925544528200339,0,0,0,0,0,-0.0508155414007399,0,0,0,0,0,0,0,0,0,0,0.148063975070992,0,0,0,0.173562240569405,0,0,-0.0188008043589288,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0838817468372863,0,0.293398188445365,0,0,0,0,0,0,0,0,0.0548581401112195,0,0,0,0,0,0,0,0,0,0,0,0.233056242605409,0,0,0,0,0.159705937383848,0,0,0,0.0100528311992956,0,0,0,0,0.0443957338866303,0,0,0,0.0843254526366353,0,0,-0.0232223273949612,0,-0.0109879788751196,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0818774085662292,0.0405877074066745,0.117422207478163,0,0,0,0,0,0,0,0,0.1089155521928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212934172054453,0,0.153933402130809,0,0,0,0,0,0,0,0,0,0,0,0.12642051110082,0,0,-0.0515901255756985,-0.0137639026247845,0,0,0,0,0,0
X002008.SZ,0,0,0.0407410733858827,0,0,0,0,0,0,0,0.322084346396388,-8.67361737988404e-19,0,0.129139550730927,0,0,0,0.190621327348335,0,0,0,0,0,0,0.0206219662792132,0.132505260685955,0,0.221790534329907,0,0.08072421110629,0,0,0,0,0,0,0,0.00823255821787296,0,0,0,0,0,0,0,0,0,-0.0819620235154226,-1.38777878078145e-17,0,-0.24886024215739,-0.026574352472545,0.026552020095819,-0.353128012648879,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.129488183479929,0,0,0,0,0,0,0.088665702928538,0,0.00968426974229288,0,0,0,0,0,0,0,0,0,0,0.0054538963440091,0,0,0,0,0,0,0.0622633341189998,0,0.0481366604247464,0,0,0,0.0262441835201399,0,0.0986566031501121,0,0.0409519141814591,0,-1.0842021724855e-19,0.234306361483896,0,0.0609855230023403,0,0,-0.0426683118179897,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.031951142948221,0.118128863127059,0,0,0,0.0377976086104508,0,0.0599226277238654,0,0,0,0,0,0.024839849909562,0,-0.0824297585934418,0.041850080277298,0,0,0,0,-0.152685319991923,-0.0196731742285518,0.0823302800390914,0,0,0,0,0,0,0,0,0,0,0.125877022131859,0,0.153009787488199,0,0,-0.00296915398843275,-0.0295808335360461,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.194698811159187,0,-0.461226414305873,0,0.36959674393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367717856733291,0,0,0,0,0,0.0240527242479588,0,0,0.140280754409111,0.237802189983713,0,0,0,0,0.77342225006455,0,0,0,0,0,0,-0.154006017868971,0,0.0185473647549327,0.0111791233866423,0,0,0,0,0,0
X002456.SZ,0,-0.146109748707579,0.0344522121846513,0,0,0,0,0,0,-0.0561969617241145,0,0,0,0,0,0,0,0.287032097376163,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.164678469006533,0,0,0,0.368453061755074,0,-0.0175515662699252,0,0,0,0,0,0,0,0,0,0.172057218758605,0,0,0,0.0963460577139853,0,0,0.0142102859747537,0.0370839279056448,0,0,0,0,0,0
X600487.SH,0,0,0.120071013364651,0,0,0,0,0.344795471179468,0.362403142483105,0,0,0.207161546549656,0,0,0,0,0,0,0,0,0.0413045956724698,0,0,0,0.0727224654324558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102649298747602,0.0994375080173376,0,0,0,0.0855518599957406,0,0,0,0,-0.00475911758793938,0.049503541710127,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0966743944950543,0.275290799159668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626795638215651,0,0.0374898516421578,0,0,0,0,0,-0.0678695247045305,0,0,0,0,0,0,0,0,0.0973833294592315,0,0,0,0,0,0,-0.0542971183462887,0,0.00281425789634679,-0.00290567106910743,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.272442131862616,0,0.301791162999943,0,0,0,0,0,0.296627774784998,0,-0.371615555903577,-0.0113542452520001,0,0,0,0,0,0,0,0,0,0,0.0953755382381232,0,0,-0.108849979083425,0,0.107917309938356,0,0,0,0.110847457955784,0,0,0,0,0.23682093228164,-0.0910422761926953,0,-0.0112305955226729,0.0751260688008001,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.351608983013072,0,0,0,0,0,0.0358959264229585,0,0.0904361754061787,0,0,0,0.0701400687734272,0,0,0,0,0,0,-0.00607030754069069,0,0,0,0,0,0,0,0,0,0.166655498388904,0,0,0,0,0,0,0,-0.0963514216303357,0,0,0.0254853464840531,0.0865873863241977,0,0,0,0,0,0
X002294.SZ,0,0,0.18184067056208,0,0,0.383350432244579,0,0,0,0,0,0,0,0,0,0,0,0,0.192129426105008,0,0.0556591401490377,0,0,-0.152209205731572,0,0,0,0,0,0,0,0,0,0.0453570592269107,0,0,0,0.194911259519801,0,0.0867437418127861,0,0,0,0,0.0143236036339072,0,0,0,0.0115080554386497,0.0249665664990098,0,0,0.0249340045841543,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.222580603725767,0,0,0.0760053940514127,0,0,0,0,-0.105686263203152,0,0,0,0,0.255024825720353,0.0817159356268467,0,0,0,0,0,0,0,0.102222717173479,0,0,0,0,0,0,-0.0367025162929917,0,0,0,0,0.0852116400279502,0.00626000041184553,0.17672346579654,0,0,0,0,0,0,0,0.14422240836556,0,0,-0.0639505678645058,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0837034584179759,0,0.0560147726010537,0,0,0,0,0,0,0,0,0,0.156923949358863,0,0,0,0,0,0,0,0,0,0.121403683143445,0,0,0,0,0,0,0,0,0.190267904688659,0,0,-0.0506140242217195,0,0,0,0,0,-0.0709671845329673,7.77502499852176e-05,0,0,0,0,0,0,-0.0188034421863671,0.0387409677863704,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0602922707185301,0.0263174015005683,0,0,0,0,0,0.0768989462953784,0,0,0,0,0,0.0326925150830311,0.215369464537352,0,0,0,-0.105256326518096,0,0,-0.0692175945244957,0,0.0138057993041498,0.103953658462076,0,0,0,0,0,0,0,0.276301987993095,0.170644089744839,0.0178181257773968,0,0,0,0.166107356870176,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0193105943121136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102955463842991,0,0,0,0,0,0,0,0,0.0286387174242713,0,0,0,0.0679874430121297,0,0.175844987244389,0,0.195445532324835,0,0,0,0,0.141013422959701,0.0293856985886174,-0.215406279971583,0,0,0.285604537304001,0,0,0,0,0,0.0629797960263841,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.13974505826162,0,0,0,-0.0816303550929228,0,0,0,0,0,0.15303014549095,-0.00509272529549671,0.02011891049694,0,0,0,0,0,0,0,0.131781344105664,0,-0.0474246230010555,0,0,0.0996704635857248,0,0,0,0,0,0,0,-0.00590493864667611,0,0.34724074066848,0,0,0,0.114408187922367,0,0.140578877483072,0,0,-0.0207616282998537,0.0468390773156482,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0636610541730108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903014699913997,0,0,0,0,0.00428591726603608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045308845645297,0,0.487313359975769,0.130114177366229,0.0103291656515255,0,0.092491868684178,0,0,-3.46944695195361e-18,0,0.011777965745618,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243942401934355,0.281603194988566,0,0,0,0,0,0,0.127254223864598,0.241944281237026,0,0.0469270118802672,0,0,0,0,0,0,0,0,0.00845493116537392,0,0,0,0.0814572835759585,0.212418719569123,0.0328880900824677,-0.00626341483424247,-0.0516085639550714,0,0,0,0,0,0
X002508.SZ,0,0,0,0.581749240250341,0,0.176363835891847,0.364383586551918,0,0,0,0,0,0,0,0,0.55033239213766,0.368636103038137,0,0,0,-0.272625411383955,0,0,0,0,-0.0523810056525035,0,0,0,0,0,0,-0.122660116336696,0.0738079558580935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375930814601405,-0.0267465191559939,0,-0.0219761264160106,-0.0495703125503907,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.17693973762105,0.0589216633710732,0,0,0,0,-0.0138755184297241,0.108286846596896,0,-0.00253422742830112,0,0.055356292925987,0,0,0,0,0,0,0,0.0658227896906807,0.0411334077620381,0.0228560833493673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173409527330076,0,-0.0284405142660123,0,0.00986046086070277,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0.028735432314835,-0.26860986359834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404782782632625,0,0,0,0.135946506779295,0,0.00500419472024853,0.120118927859481,0,0,0,0,0,0,0,0,0,0.0862156279655974,0,0,0,0,0,0.0166641437337119,0,0.13714628082062,0.0721051488067703,0,-0.0128021022267284,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.215110431589343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100495827300941,0,0.308195367564265,0,0,0,0,0,0.357895460026307,0,0.306336730882299,-0.193490594376925,0,0.0269354280530552,3.46944695195361e-18,0,0,-8.67361737988404e-19,0,0,0,0,0.0107618628481749,0.108065787258738,0,0,0,0,0,0,0,0.0393734296392942,0.042388012849689,0,0,0,0,0,0
X300142.SZ,0,0,0,0.00763052172638057,0,0.195158501815128,0,0,0.112926413629501,0,0,0,0,0,0,0,0,0,0,0.26464339199788,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0705635011403014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053644363192122,0.0234141569488427,0,-0.0239869030966753,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.00112384183433227,0,0,0,0,0.133923437376197,0,0,0,0,0,0,0,0,0,0,0,0.118743348689732,0,0,0,0,0,0,0,0,0,0.014441240465823,0.0223398462304358,0,0.187347891567633,0,0,0,0,0,0,0,0,0.737681988846912,0,0,0,0.244176989021417,0,0,0.0563058237670739,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.427866388683324,0,0.0549284351374981,0,0,0,0.150928138974729,0,0,0,-0.224859304782838,0,0,0,0,-0.0259934839127471,0,0,0,0,0,0,0,0.0702321962193863,0,0,0,0,0,0,0,0,0,0,0,0.124619199228716,0.0573920326373238,0,0,0,0,0,0,0,0.03181185241691,0,0,0,0.0390717322305486,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.191650516153216,0,0,0,0.247288395270611,0.461343302984466,0,0,0,-0.10039369271456,0,0,0.521196896143106,0,0.0872402484752837,0.804727157192614,0,0,-0.304963292344233,0,0,0,0,0,-0.235380300386149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549671320919564,0.187038352768174,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.146440162325088,0,0,0,0,0,0,0,0,0,-0.131830035793444,0,0,0,0,0,0,0,0,0,0,0,-0.14893367929506,0,0,0.206638336377364,0,0,0,-0.10991276099717,0,0,0,0,0.39773316324753,0,0.11430884055107,0,0.0754880155991011,0,-0.0342313247763002,0.0451929341523816,0,0.0123211754388429,1.73472347597681e-18,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.0770315258231929,0.235145050427661,0,0,-0.156891880506438,0,0.160808282592542,0,-0.0668379821254912,-0.0421101046998948,0,0.17110910644987,0,0,0,0.27949574973299,0,0,0,0,0,0,0,0,0,0.150668028740471,0,0,0,0,0,0,0,0,0.0801399704521869,0.229629906733322,0,0.107345250235303,0,0,0,0,0,0,-0.0885236416114729,0.0256637026075572,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0414024935582665,0.153842123722295,0,0,0,0,0,0,0.180558732098419,0.0703041971350956,0.0265962278050413,0,0.0638379778517393,0,0,0,0,0,0.149064193240224,0,0,0,0,0,0,0,0,0,0.00619362706796064,-0.0497786158333033,0,0,0,0,0,0,0.169039082010796,0,0,0,0,0,0,0,0,0.00755137128139917,0.00259755575801101,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0814005559446058,-0.159330322912709,0,0,0,0,0,0.0264535387714954,0,-0.117092013947712,0.0720787427239142,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.151989748197547,0,0,0,0,0,0,0.397221245734437,0,0,0,0,0,0.162484269414508,0.0768130723009056,0,0,0,0,0,0,0,0.31744160679288,0,-0.0792605131208571,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.209691280134295,0,-0.245304884224247,-0.194133787954001,0,0,0,0,0.207554187395416,0,0,0,0,0.106243543950073,0,0,0,0,0,0,-0.728708959497926,0,0,0,0,-0.09160192663988,0,0,0.817164802988323,0,0,0,0,0,0,0,0.0313417000942207,0.0173337351710339,0,0,0,0,0,-0.011059427642053,0.16087292533852,0,0.281848997789356,0,0,0,0
Change_TY3M,0,0,-0.0348808858514717,-0.0191512498374245,0,0,0,0,0,0,0.0743894406409022,0,0,0,0,0,-0.00748206269620674,-0.0648615929514011,0,0,0,0,0,0.108747675734983,0,0,0,0,0,0,-0.02141398819915,0,0,-0.0363417330282673,0,0,0.140425377994775,0,0,-0.15519493562337,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.147384152779929,0,0,0,0,0,0,0
Slope,0,-0.271436778328382,0,0,0,0,0,0,0,-0.0374400970595951,0,0,-0.230256115213484,0.142957107161935,0,0,0,0,0,-0.359482256516954,0,0,0,0,0,0,0,0.0727455077365832,0,0,0,0,0,0,0,0.213225158896782,0,0,0,0,0,-0.0400495296303401,0,0,-0.174593000802976,0,0,0,0,0,-0.998418417015261,0,0.351534426354769,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217546526072234,-0.500697849726486,0,0,0,0,0,0.0187961868794006,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.366739148887597,0,0,0,-0.229867935316025,0,0,0,0,0,0,-0.038536561852094,0,0,0,0,0,0,0,0,-1.86335388130359,0.254044760653473,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0196887557462832,0,0,0,0,0.0601702945023055,0,0,0,0,0.0508380204231857,0.0599233549021685,0,-0.0261376225143371,0.0161912241494985,0,0,0,0,0.0945252122149615,0,0,0,0,-0.0322767424570882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738895301621827,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0247520305064507,0.0369896269822397,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029801671624584,0,0.189269826410591,0,0,0,0,0,0,0,0,0,-0.130998484359701,0,0.00299663419158832,-0.0689260650209683,0,0,0,0,-0.0901176590479532,0,0,0,0,0,0,0,0,-0.042575003260615,0,0,0,0,0,0,0.0513007963468051,0,0,-0.0332535699379317,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00143645943690196,-0.00534315018007058,0,0,0,0,0,0,0.00313125279746167,0,0.00326050634321562,0,0,0,0,0,0,0.000965171764823184,0.00659643966460395,0,0,0,-0.00250153712268879,0,0,0,0,0,0.00475053575011837,-0.000288068437658812,0,0,0,0,0,0.0133146943104714,0.00857972527882494,0.0116343698571737,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.014298720634335,0,0,-0.00350734284579943,0,0,0,0,0,0,-0.00549385113191977,0,-0.0216180532290081,0,0.0376600527065156,0,0,0,0,0,0,0,0.0419595954375649,0,0,0,0,0,-0.0518940046141989,0,0,0,0,0,-0.0221753026164064,0,0,0.0142545783599819,-0.000301799873292756,0,0,0,0,-0.0146856705256001,0,0,0,0,-0.00160986671170935,0.026043248801932,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149784610830642,0,0,0,0,0,0,0.00303878814771477,0,-0.0017736701485263,0,0,0,0,0,0,0,0.00501186172179397,0,0,0,0,0,0.0156937343856196,0,0,0.00435112358564119,0,0,0,0,0,0,-0.00838964247672247,0,0.0123486321115167,-0.00454608248148822,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0138604940801703,0,0,0,0,0,0,0,0,0,0,-0.00696238295307627,0,0,0,-0.00428278638165697,0,0.00346817282745039,0,0,0,0.0036819729219315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190048647110132,0,-0.0243818918863218,0.0151362549884479,0,0,0.00288104534425664,0.0049219266541897,0,0,0,0,0,0.0298406118958366,0.0230071611509066,0.0498858172580901,-0.00859285696000643,0,0,0,0,0
