,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002506.SZ,X002241.SZ,X002236.SZ,X600118.SH,X002475.SZ,X002049.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X002074.SZ,X000568.SZ,X002294.SZ,X600089.SH,X002085.SZ,X300124.SZ,X600177.SH,X600867.SH,X600582.SH,X002465.SZ,X002180.SZ,X002007.SZ,X601877.SH,X600498.SH,X000869.SZ,X600584.SH,X000550.SZ,X002456.SZ,X002426.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496826028188743,0.0347572633613024,-0.0448305007837358,-0.0138205315723491,0.380941358464354,0,0,0,0,0,0,0,0,0,-0.194185185913616,0,0,0,0,-0.281328790984586,0,0.184699495932165,0,0,-0.413187190372324,0,-0.157018184454343,0,-0.101350407838,0,0,0,0,-0.149667368434937,-0.0577432962567103,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.272343530181391,0,0,0,0,0.0107802730967096,0,0,0,0.10812401791138,0,0,0,0,0,0.0522039359814292,0,0,0,0,0,0,0,0,0,0,0,0,0.0404906772348361,0,0,0,0.0450039307786871,0.00383649583567743,0,0,0,0.174580435504515,0,0,0,0.0176540626681117,-0.00685161052307242,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784232745713943,0,0,0,0,0,0,0.192667433006915,0,0,0.0373942755235374,0,0,0,0,0.03808963883612,0,0,0,0.12995970285608,0,0,0,0.153762251482859,0,0.0783449002993209,0,0.0405365060787482,0,0,0,0,0.0159091551202002,6.93889390390723e-18,0.0355403941878792,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33692517040288,0,0,0,0,0,0.00828429005583834,0,0,0,0,0.489647601615199,0,0,0,-0.451484952154362,0.257278222384442,0,0,0,0,0.0324095163416877,0,0,-0.0939918562297582,0,0,0,0.126158478062194,0,0.239073022143033,-0.0503815810906394,0.0879486092504237,-0.211146151529638,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.00978245769861293,0,0.161784270156949,0,0,0,0,0.039124318660088,0,0,0,0,0,0,0.195427287910999,0,0,0,0.085847903734266,0,0,0,0.095439291776105,0,0,0,0,0,0.0718517137957147,0,-0.0416927603197795,0.0747191975229144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.304021176660416,0.208961605620596,0,0.0202108862106728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437868192258048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151971659701341,0,0,0,0,0,0.011987453127717,0,0,0,0,0.0900062925125444,0,0,0,-0.0112448489878424,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0116194825288361,0,0,0,0,0,0.187790146169772,0.0416032594491315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18706906803702,0,0.175406634617114,0,0.00265825186007466,0,0,0.0331023311161286,0,0,0.207517712988425,0,0,0,0.0636051621858476,0,0,0.0514973765630489,0,0,0,0,0,0,0,0,-0.00627835211702835,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06911002464456,0,0,0,0,0,0,0.214852436999822,0,0,0,0,0,0.210887941348399,0,0,0,0,0,0,0.149173981229436,0,0,0.0437754946027836,0,0.0238662871912104,0.0555373360751213,0,0,0,0,0,0.180468393089391,0,0,0,0.100206547515437,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0174169116552356,0,0,0,0,0,0,0,0.144682340651896,0.189815318747744,0,0,0.0259913038049581,0,0.270056930035839,0,0,0,0,0,0,0,0.059319661672804,0,0,0,0,0,0,0,0.0449536202473243,0,0,0.180904806780198,0.034777225932051,0,0,0,-0.0760304517487866,0.0296284345869597,0,0,0,0,0,0
X002236.SZ,0,0,-0.0492605219079733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127925149382329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447457681173481,0,0.0958389684695023,0,0.112773087088331,0,0,-0.0688163284483183,0.264285593483623,0.376968801749579,0,0,0,-2.77555756156289e-17,0.143007195520496,0,0.0655688039841101,-0.0174081951929699,-0.0430088976042855,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.180613815763327,0,0,0,0,0,0,0,0,0.081952197573029,0,0,0,0.085782334513524,0,0,0,0,0,0.0388639139046292,0,0.383989475016412,0.00903495689835557,0,0,0,0,0,0,0,0,0,0,0,0.0198366703367814,0,0,0.132220608835593,0,0,0,0.0247554337833791,0,0.117752562446857,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670507922330523,0.00119430742489386,0.229780787544682,0,0,0,0,0,0,0,0,0,0,0,0.0671370928997017,0.129742631134043,0,0,0,0,-0.121248282532281,0.0817344850720191,0,0.0171063372413855,0.0594769146914877,0,0.0250244646567047,0.0355636988100146,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0127317808835363,0,0,0.00520311956905713,0,0,0.025840316380447,0,0,0,0,0,0,0,0.0859327272211193,0,0,0,0.00465669880744891,0,0,0,-0.11611189330495,0,0,0,0,0,0,0,-0.00315389154309519,0,0,0.518336400812702,0,0,0,0,0,0,0.0985457214076988,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958136887041652,0,0,0,0.186670425943772,0.158726909117321,0,0,0,0,0,0,0,0,0,0.202761443825026,0,0,0,0,0.0130374658037474,0,0,0,0,0,0.146308132331388,0.165166266583459,0,0,0,0,0.0433398112045211,0,0,0,-0.00607657838708774,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615154654853411,0,0.347804260781784,0.175694334587509,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0655359751688964,0,0,0,0.0607268419427998,0.0747514130991177,0,0,0,0,0,0,0,0,0,0.0309220435792043,0.0218014858667175,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111989419403992,0.0758557901843706,0,0.477634712829702,0,0,0,0.0977851806604411,0,0,0,0,0,0,0,0,0,0.00889523457976041,0,-0.0126637829227373,0,0,0,0,0,0.0922797339541217,0,-0.0412088181742917,0.126915145277189,0,0,0,0,0.0125712918262829,0,0.0457445567884588,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656264887504251,0,0,0.332519113075699,0.0649054877571593,-3.46944695195361e-18,0,0.166098761776071,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743648820586898,0,0.0759807699608546,0,0,0,0,0,0.0474267104200553,0,0,0,0.0934979054565065,0,0,0,0.0294220057727215,-0.034153022548907,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079432492265145,0,0,0,0,0.133744149520042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727953958158136,0.00764045070522597,0,0,0,0.202729990158262,0.17367216158039,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0.401148721294423,0,0,-0.269955342366762,0,0,0,0,0,0,-0.164033406132052,0,0.246475081284659,0.162629389347842,0,0,0,0,0,0,0,0.122156700746046,0.243594550575114,0,0,0,0,0,0,0,0,0,0.0478753148112938,0,0,0,0,-0.00485059712448517,0,0,-0.0217913649982193,0,0,0,0.106024092736913,0.104973339923203,0,0,0.0722081148852416,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0804215722933823,0,0,0,0.0510331255966925,0,0,0,0.0199219021293969,0,0,0,0,0,0,0,0.0273815799052522,0,0,0,0,0,0,0,0.0850876462066099,0,0.151925155546097,0,0,0,0.0647449613877954,0.0971727140982382,0,0.115304967649171,0,0.0147628649995544,0.00726543645103635,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442288178932785,0.0663545187124008,0,-0.0135492243383008,0.0676936232338446,0,0,0,0,0,0,0,0,0.0285900191495702,0,0,0,0,0,0.0367643478314492,0.260697202956786,0,0.0218079351398231,0,0,0,0.0955620145481257,0,0.0371322097529061,0,0,0.0190422232122087,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.137765229987137,0,0,0,0,0,0.0446015883442866,0,0,0.00806815519604175,0,0.0064396866599982,0,0,0,0,0.00581158639807075,0.126643148875548,0,0,0,0,0,0,0,0,0,0.247627977588859,0,0,0,0,0.0974689145639206,0,0,0,0,0,0.172076884454098,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.00799865057408274,0,0,0,0,0,0,0,0,0.0598667995303409,0,0,0,0,0,0.200944510940467,0,0.00247712933839596,0,0,0,0,0.209813845831641,0,0,-4.33680868994202e-19,0,0,0,0,0.0713386463681583,0,0,0,0,0,0,0,0.0362369803936697,0.281675644185487,0,0.0489293688598781,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0538917811400433,0.0922184418342752,0,0,0,0,0.224195324430499,0,0,0,0,0.125888590087519,0,0,0,0,0,0,0,0,0,0.0514067615404935,0.197904687896113,0,0.105700899387786,0,0,0,0.0799670860100233,0,0,0,-0.0302452031525987,-0.00448952975207881,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0317211196466476,0.174366195547917,0.0507667306417732,0,0.137668731519376,0,0,0,0,0.248093443991372,0.0344896851191382,0,0,0,0,0,0.0573663923587005,0,0.0648779243904656,0,0,0,0,0,0.043579854222692,0.166818030413668,0,0,0,0,0,0,0,0.00485298488205632,0,0,0,0.0179312956169434,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.123512211528881,0.178310169334648,0,0,0,0,0,0.0940906395787585,0,0,0,3.46944695195361e-18,0,0,0,0.155043302510555,0.0977633282811386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185452177762241,0,0.009924947674521,0,0,0,0,0.00758943757752033,0,0,0,0,0,0,0,0,-0.0434364554386515,0,0,0,0,0,0
X600582.SH,0,0,0.0143623806693106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160377983832808,0,0.0208006260366399,0,0,0,0,0,0,0,0.139992517109811,0,0,0,0,0,0,0.267876877638211,0,0,0,0,0,0.176109587787202,0,0,0,0,0.106887382857685,0,0,0,0,0.0273839891958845,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0274673747915232,0,0,0,0,0,0.0634760789689214,0,0,0,0,0,0,0,0,0,-0.483193536578084,0,0,0,-0.0315506672074555,0,0,-0.123581803147062,0,0,-0.0894782453844711,0,0,0,0,0,0.252743856264316,0.308030168855321,0,-0.161202063611718,-0.259007502933772,-0.186934727966301,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0313682523860123,0.0752316085157263,0,0,-1.38777878078145e-17,0,0,0,0.221986160092826,0,0,0,0,0,0,0,0.142349593157285,0,0,0,0.0223618206854366,0.121122220839733,0,0,0,-0.211173756085881,0,0.0198729802297884,-0.0257195295260695,0,0,0,0,0.0678812934634383,0,0.133117386738751,0,0,0.0387640743962577,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984658003709816,0,1.35525271560688e-20,0.0433726848703746,0,0,0,0,0,0,0,0,0.447700043623805,0.323088486151709,0,0,0.0430760996023976,3.3881317890172e-21,0,0,0,0,0,0.0196344912845697,0,0,0,0,-0.00526319937376517,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.137136713542434,0,0.22585109456938,0,0,0,0.163137889807937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112409219803042,0,0,0,0,0,0.0836281093681286,0,0,0,0,0,0,0,0.21889511376047,0.189048099131859,0,-0.122539886456873,0.208784155562932,0,0,0,0,0,0
X600498.SH,0.293022272989081,0,0.623738947542951,0,-0.139377043222911,0,0,0,0,0,0,0,0,-0.0934676713885271,0,0,0,0.216850190313671,0,0,0,0,0,0,0,0.0717871897602609,0,0,-0.0828213291831756,0,0,0,-0.049038923745675,0,-0.0975623350887729,0.150309685784862,0,0,0,0,0.101547072551006,0,0,0,0,0,0,0.367350875557371,0,0.0604721052407444,-0.0421307302123611,0,0.589459599908468,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295534470169285,0,0.0738578855399572,0.200504196128939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664393725572789,0,0.0086185958278931,0,0,0,0,0,0.15535765242774,0,0,0,0,0,0,0,0,0.0231008760136525,0.0130653922330719,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955387370781687,0.213994954160474,0,0,0,0.455419906373699,0,0.25941227106204,0,0,0,0,0,0,0,0,0,0,0,0,-0.00966379667009623,0.0172927771439413,0,-0.0729287624027798,0,0,0,0,0,0,0,0,-0.000799782818830888,0.0653971837723951,0,0.0402745739436984,0,0,0,0
X000550.SZ,0,0.245177414017011,0,0,0,0,0,0,0,0.204169439476546,0.455915068019113,0.0744901133792016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858984395382802,-0.0418995770905043,0,0,0,0.197692534238981,0,0,0,0,0,0.00641643510472634,0,0.135931590926489,0,0,0,0,0,0,0,0,-0.0314870844215419,-0.0285154000132028,-0.0523286451087936,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230175724767116,0.346008515212895,0,0,0,0,0.086971775382332,0,0,0,0,0.0653478491632718,0,0,0,0,0,0,0,0,0,0.050607039852893,0.000695733612405762,0,0.125218145094231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,-0.249839754270727,0,0,0,0,0,0,0,0,0,0,0,0,0.105446013775409,0,0,0,0,0,0.238723503008003,0,0.0391299115344272,0,0,0,0,0,0.34221866563053,0,0,0,0,0,0,0,0,0,0,0,0,0.123967740004024,0.0549581358886974,0,0,0,0.116920112408134,0,0,0,-0.00973980754301879,0,0,0.266726533578372,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122798517626901,0,0,0,0,0,0,0,0,0,0.174809818298115,0,0.20286332850748,0,0,0.067171203509391,0,0,0,0.150610246463655,0,0,0,0,0,0.000146972904168119,0,0,0.0640670689604368,0,0,0,0.0676859212814739,0,0,0,0.0430695018445031,-0.016267375489129,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0220660331208115,0,0,-0.169225815229563,0,0,0,0,0,0.0345681331445737,0,0,0,0,0,0,0,0.111515322036666,0,0,0,0,-0.0199038947887015,0,0,0,0,0,-0.127467733377382,0,-0.0198204973525635,0,0,0.0849894786436307,-0.0337338899655339,0,0.1356353622795,0.122458010720233,0,-0.0462921202129844,-0.0194009142208823,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.529821700524438,0,0,0,0,0,0,0.203222869117316,0,0,0,0,-0.00603939847120212,0,-0.886366663670978,0,0,0,0,0,0,0,-0.127874375072267,0,0,0,0.188580772915684,0,0,0,0.240422414061593,0,0,-0.222888547999602,0,0.16034728006988,0,0,0,0,0,0.409688403037075,0,0,0.259687860227393,0.635407300679085,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900387543362865,0,0,0.0714770105400912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455532613034041,0,0,0,0,0,0,0,0,1.13043521834229,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0661204588503529,0,0,0,0,0,0,0,0,-0.0355918736289698,0,0,0,0,0,0,0,0,-0.0407882806547539,0,0,0,0,0,0,0,0,0,0,0,-0.0372233390879526,0,0,-0.0104392994141554,0,0,0,0.0182742273824909,-0.0443082892542489,0,0,0,0,0,0,0,-0.0187260191097787,0.0920161788677941,0,0.23956535272896,0,0,0,0
MKreturn,0,0,-0.19048383307202,0,0,0,0,0,0,0,0,-0.00377651427922682,0,0.0243123326894469,0,0,0,0.0639547806342197,0,0,0,-0.0861583945595394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458961360417759,0,0,0,0,0,-0.063034057056081,0,0,0,0.0503331408200969,0.00599245881568787,0.875613487823361,0,0,0,0,0
MKvol,0,0,0,-0.00359492505460457,0.00282784269557536,0,0,0,0,0,0,0,0.00383203559207538,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268874062733096,0,0,0,0,0,0,0,0,-0.00239210272758267,0,0,0,0,0,0,0.00680434699284794,0,0,0,0,0,0,0,0.0122199442479113,-0.00802534601781198,0,5.42101086242752e-20,0,0,0.156586006995592,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061428952855692,0,0,0,0,0,0,-0.00224322578887102,0,0,0,0.0194094010778255,0,0,0,0.0362763088518255,0,0,0,0,0,0,0,0,0,0.00294294990133095,0,0,-0.00928521057871344,-0.0185915299989146,-0.0326598195212443,0,0.01248701033826,-0.0253486005897065,0,0,0,0,0.192367706522871,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.000331618313673058,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397331937707377,0,0,0,0,0.00713042846933486,-0.00724831173954882,0,0,0,0,0,0,0,0.00147767075314353,0.00531297512492915,-0.00168884661002726,0.00890785413652217,-0.0104809635400194,0,0,0,0,-0.0147139421093248,0
