,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X601877.SH,X600487.SH,X300003.SZ,X600066.SH,X000100.SZ,X600809.SH,X002241.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X000596.SZ,X600498.SH,X600177.SH,X600707.SH,X000661.SZ,X002179.SZ,X002049.SZ,X600699.SH,X300142.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.0421194111524389,0.0954201424737745,0,0,0,0,0,0,0,0,0,0,-0.213109572504746,0,0,0.200722807772166,0,0,0.0907407031742243,0.195074420604652,0.156770457211949,0,0,0,0,0,0,0,0,0.532652821177822,0,0,0,0,0,0,0,0,-0.208389074490983,0,0,0,0.0459730767050013,0,0.0140897354518492,0,0.240234815166328,0,0.00560353452016578,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0951068567344004,0.377395058859898,0,0,0,0,0,0,0,0,0,0,0.0505784608248522,0,0,0,0,0,-0.0913498238860131,0,0,0,0.0523546973120465,0.146006104125877,0,0,0,0.0316976940188092,0,0,0,0,0.0344321413761133,0,0,0,0.275676236951442,0,0,0,0.0719046936094688,0,0,-0.0683976699845297,0,0,-0.113624961468703,0,-0.0081535237261473,-0.00119310345653903,0,0,0,0,0,0
X600741.SH,0,0.686856840492524,0,0,0,0,0,0.00875104773766454,0.0345731808321603,0,0,0,0,0,0,0,0,-0.00252096410863109,0,0,0.0590871342859467,0,0,0,0.0345422010331614,0,0,0,0.100730054789636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464185871762212,0,0.13388427243261,0,-0.105370175899524,0,-0.299411686976883,0,0.00435257596601636,0,0,0,0,0,0,0
X002236.SZ,0,0,0.00420118850050467,0,0.317764214152898,0,0,0,0,0,0,0,0,0,0,0.47401438430037,0,0.48725627996375,0.275426982994709,0,0,0,0,0,0,0,0,0,-0.0722335832827951,0,0.0115569165133293,0,0,0,0,-0.120995629538335,0,0,0,0,0,0,0,0,0,0,0.024908742228705,0,0,0,0,0.027535275237041,-0.0305555474158322,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0324734651762575,0,0,0,0,0,0,0,0,0,0.0297929934028687,0,0,0,0,0.348118756416678,0,0,0.146354716697434,0,-0.0483631979640231,0,0,0,0,0,0,0.0241221229632929,0,0,0,0,0,0,0,0,0,0,0,0,0.0680538773819061,0,0,0.0162795089823375,0.0748343436913285,0,0,0,0.0123578654741465,-0.00781104004954845,0,0,0,0,0,0
X000338.SZ,0,0,0.172997338033848,0.0403296182432288,0,0,0.158699572212671,0,0,0,0,0,0.0115339427692191,0.014001218908066,0,0,0.469612975679964,0,0,0,0.0432631081697964,0,0,0.00109692295126069,0,0,0,0,0,0,0,0.102228715839342,0,0,0,0,0,0,0,0,0,0,0,0.0400438524914932,0,0,0,0,0.107974412561309,0,0,-0.0109638854560553,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.065762525063126,0,0,0,0,0.181651573883886,0,0,0,0.165151743693635,0.062034694882826,0,0.348298785227841,0,0,0,0,0,0.0822589216449314,0,0,0,0,0,0,0,-0.0198135731714305,0,0,0,0.102711816468332,-0.0848305346886642,0.0477817556194397,0,0,0,0,0,0,0,-0.0884455657163186,0,0,0,0,0,0,0,0,0.0116686261938325,0.147951709142898,0,0,0,0,0
X002008.SZ,0,0,0,0.0796020639664267,0.00224868910233025,0,0,0,0.222044196542901,0,0,0,0,0.0590651789591238,0,0,0,0,0,0,0.00837245640697355,0,0.0716708974328968,-0.248936553280771,0,0.117363178518367,0.0859199768549162,0,0,0,0,0.234225788110915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21820318044446,0.070121522895642,0,0,0,0.00479227481013032,0,0,0,0,0,0,0
X002456.SZ,0,0,0.175652584262419,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.787720800263291,0.0816918842904949,0.398920461895889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263297389148366,-0.0568470070253216,0,0,0,-0.0900344361730342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710453347977018,0.0185742287290798,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0374676129229734,0,0.0586401950446083,0,0,0,0,0,-0.0624162204367428,0,0.204988211213792,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0098010649376265,0,0.147393132271933,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0789493359358227,0,0.106223534237116,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.075010673417964,0,0,0,0,0,0,0.0479788164334881,0,0.141431146982931,0,0.105747569653943,0,0,0,0,0,0,0,0.139156146234588,0,0,0,0,0,0.0272530762844777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350157101982788,0,-0.021598272873283,0.0196457933618737,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.177279384494999,0.0809754563192669,0,0,0,0,0.0210425322865441,0.0955071286370918,0,0,0,-0.18788506225326,0,0,0,0.139130787044187,0.0856460518186778,0,0,0,0,0.00497698765610134,0,0,0,0,0.0173350998279111,0,0,0,0,0,0,0,0,0,0,0,0.136186727583207,0,0,0,0,0,0,-0.0149176453830477,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.46812647598415,0,0.19827897746937,0,0,0,0,0,0.00128080677381633,0.0440500647572173,0,0,0,-0.0490380105424273,0,0,0,0,0.116890306958422,0.153341531316072,0,0.0273255245050669,0,0,0,0,0,0.411439143091735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100171698467822,0.00684616671680637,0,0,0,0,0,0
X300003.SZ,0,0,0.0447791411422807,0,0,0,0.172337969449764,0,0,0,0,0,0.087826638817281,0,0,0.0597242575991423,0,0,0,0,0.00566256110097771,0,0,0,0,0,0.293011504793973,0,0,0,0,0.181880131580282,0,0.0919653633464673,0.0252238750352093,0.0195387411930588,0,0,0,-0.0384691104278056,0,0,0,0,0.235623017144967,0,0,0.00642113437137016,0.0333138884206348,0,0,-1.0842021724855e-19,0.0254424363384032,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592100492171142,0.0929643970308158,0,0,0,0,0,0,0.0651748725220496,0,0,0,0,0,0,0,0,-0.02058793694247,0,0.0306581337441326,0,0,0,0,0,0,0.0640265219064743,0,0,0,0,0,-0.0600433370745991,0,0,0.156780697294858,0.0263902695015469,0,-0.0194601048985644,0.0149656000016489,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.047395501325716,0,0.195162859132634,0,0,0,-0.046947517764657,0,0,0.14671766954573,0,0,0,0,0.0568843515407713,0,0.104757661698452,-0.0720535181396843,0,0,0,0,0.0371506065559721,0.00826523436396489,0,-0.0370528256596654,0,0,0,0,0,0,0,0,0,0.0431636761060344,0,0,0,0,0,0.133432322861025,0,0,0,0.018176822380888,-0.00818758421333877,-0.0694659622621018,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,-0.374110028411622,0,0.135875239922154,0.663230586042746,0,-0.0920828631991649,0,0,-0.0545015919682788,0,0,0,0,0,0.532048838973882,0.0741471300842343,0,0,0,0,0,0,0,-0.244267969245152,0,0.0134898117498324,0,0.296142612384698,0,0,0,0,0,0,0,0,-0.057721829773024,0.0404547087096039,0,0,0,0,0.106626568329126,-0.0254889941739933,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440373373495185,0,0,0,0.0216414707756587,0,0,0,0.0365267761084904,0,0,0,0,0,0,0,0,0,0,0.218888744627759,0,0,0.0848741993025835,0,0,0,0,0.17637798368665,0,0,0.0944016318298399,0,0.149558932099944,0.0615590521624397,0.0923318014374097,0,0,0,-0.025264856360233,0.0321367669507333,0,0,0,0,0,0
X002294.SZ,0,0,0,0.365759733558285,0,0,0,0,0.269514883946662,0,0,0,0,0,0,0,-0.0645187882503972,0,0,0,0,0,0,0.125422027969034,0,0,0,0,0,0,0,0,0,0,0,-0.0790365975687696,0,0,0,-0.0630790422552545,0,0,-0.131842828770381,0,0,0.161836595577607,0,-0.318054186412713,0,0,0,-0.00261770506218093,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.252033374472135,0,0.0343370150434537,0,0,0,0,0,0,0,0,0,0,0,0.219805684593443,0,0.115961528408039,0,0,0,0,0,-0.016025003422405,0,0,0.319448823199309,0,0,0,0,0,0,0,0,0,0.148122113551033,0,-0.0605212495241677,0,0,0,0,0,-0.00630994256631772,0,0,0,0,0,0,0
X300136.SZ,0,0,0.35240230160215,0,0,0,0,0,0,0,0,0,-0.058034797888164,0.0497715344201629,0.340839290504185,0,0,0,0.520579194993275,0,-0.349102664461028,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.288635631480417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358394274786147,0,-0.149516390902804,0.155841551920901,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.276363770858359,0,0,0,0,0,0,0,0,0.0244419443816118,4.14340607243283e-05,0.172969190219922,0,0.239498921379585,-2.77555756156289e-17,0.214857730501994,0,0,0,0,0,0,0,0,-0.061394594649037,0,0,0,0.0969238745415829,0,0,0.143955561076386,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0177133466771944,0.0547053783626643,-0.154327754715097,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.248297707296531,0,0,0.214016282481447,0,0,0,0,0,0,0,0,0,0,0.0973200949547248,0,0,0,0,0,0,0,0,-0.0452513910287635,0,0,0,0,0.363867703888282,0,0,0,0.00307563325558464,0,0,0,0,0,0,0,0,-0.0248005333134326,0,0,-0.000435746674520026,0.000551602569912889,0,0,0,0,0,0
X002508.SZ,0,0,0,0.161117683263843,0,0,0.483662137506889,0.109801161531786,0,0.457558448603043,0,0,0,0,0,0,0.41759074203631,-0.158910453161852,0,0,0,0.264851944369003,-0.183227501679678,0,0,0,0,-0.163403875566514,0,0,0,0,0,0,0,0,0,0,0,0.0863532493699827,0,0,-0.0733689998421523,0.288656913661308,0,0,0,0,0,0,0.0466190119885162,0.0838706169366111,-0.131893896076375,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0939441637145416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258255805147758,-0.130897875861121,0,0,0,-0.0691446139842077,0,0,0.0449471335106563,-0.0483235803514102,0,0,0,0,0.000325311507735432,0,0.0256268441740849,0,0,0,0,0.29550217180457,0,0,0.157659932561063,0,0,0,-0.0167281346351098,0.0213946473574673,0,0,0,0,0,0
X000050.SZ,0,0,0.0451814704402078,0,-0.0368362812742487,0,0,-0.0271380695153168,0,0,0,0,0,0,0,0,0,0,-0.120006870177657,0,0,0,0,0,0,0,0.0874240329647673,0,0,0,0,0,0,-0.0191391142301581,0,0,0,0,0,0,0,0.725436359919648,0,0,0.234145428073185,0.133571952284429,0,0.035720216900647,0,0.385390153480883,0,0.0184073870067902,0,0,0,0,0,0,0
X600089.SH,0,0,0.00540184840682401,0,0,0,0.0587784365726961,0,0,0,0,0,0,0,0,0.215641733177484,0.0582938588390299,0,0,0,0,0.0673798177188724,0,0.107082455606752,0,0,0.0701449968448455,0,0,0,0,0,0,0,0,0.0395811318118159,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.1405661745981,0,-0.0372834809272515,0.036850066868272,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.028663952697359,0,0.0557910022222963,0,0,0,0,0,0,0.106352760304952,0,0,0,0,0,0,0,0.0509431148436346,0,0,0,0,0,0,0.0401123877891715,0.0466406065387497,0,0,0.0622010791290099,0,0.146771549117848,0,0,0,0,0,0,0,0.0685668703366675,0,0,0.044304551817881,0,0,0,0,0.00107455608160146,0,0,0,0,0,0
X000981.SZ,0,0,-8.67361737988404e-19,-0.0968960161005549,0,0,0,0,0,0,0,-0.02493639407585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105288343328818,0.124851472661423,0.00786642213860387,0,0,0,0,0,0,0,0,0,0,0,-0.0621558887887771,0,0,-0.055008421856029,0,0,0.0322012604361249,0,0,0.108291987147043,0,0,-0.0302311667713657,0.0201746225513786,0,0,0,0,0,0
X000596.SZ,0.174942507313067,0,0,0,0.400470008115189,0,0,0.0673835563051525,0.0783374521261606,0,0,0.0214863985690298,0,0,0,0,0,0,-0.0270436964726098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25987954707316,0,0,0,-0.192640850812223,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0201536857471243,0,0.065095429095206,0,0,0,0,0,0,0,0,0.280500127972391,0,0,0,0,0,0,0,0,0,0.0643596221708971,0,0,0,0.207587438805474,0,0,0,0.180324761592251,0,0,0,0.0230235138368937,0,0,0,0,0,0.0154852398824352,0.105302134039563,0,0.0819149204641559,0,0,0.00294295014110766,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.105262607347012,-0.0136153066112193,-0.303030376245849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314244193218151,0,0,0,0,0,-0.0137363761489938,-0.207890850204169,0.242544857360947,0,0,0,0,0,0,0,0.0220206764808182,0,0.317923396904925,0,0,0,0,0,-0.0153713802402795,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110540465532445,0,0,0,0.0504512633398942,0,0,0,0,0,0,0,0.00398361373719769,0.0160163311643564,0,0.0582055464271881,0,0,0,0,0.062270433387557,0,0,0,0,0,0,0,0,0,0,-0.00727568539411789,0,0,0.0172827226285282,0,0,0,-0.00823195278124555,0,0,0,0,0,0
X000661.SZ,0,0,-0.0140699881117289,0,0,-2.77555756156289e-17,0.34980670828994,0.189954403669557,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.147997243824698,0,0,0,0,0,0,0.180389886381185,0,0,0,0,0.291609894778916,0.0144047406622323,0,0,0,0,0.114916179154404,0,0,-0.566648386022186,0,0,0,0,0,0,0.124857706623295,0,0,0.0204650986771645,0,0,-0.0230017000199424,0.0225816619678523,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.163878517941785,0,0,0,0,0,0,0,0,-0.108273341163821,-0.134036152983097,0,0,-0.106142720302632,-0.077115623912322,0.00948029664418296,0,0,0,0,0,0,-0.0292950222436467,0,0,0,0.105738945151034,0.0184927582996195,0,0,0,0,0,0,0.0265447377594537,0.00645738407503174,0,0.0349480064800045,0,0,0.223063226823918,0.309344316470302,0,-0.0134307750807215,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.245483707409693,0,0,-0.0271712202996615,0,0,0,0.366321912763379,0,0.0301307403889158,0,0,0,-0.0626680294919364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152588497879463,0,-0.0552581953199087,0,-4.33680868994202e-19,0,0,0,0,0.66841998456756,0.01184852183524,0,0,0,0,0,0,0.0426628391151732,0.153529929907672,0,-0.0136696824350625,0,0,0,0,0,0,0
X600699.SH,-0.215407178289212,0,0,0,0,0,0,-6.93889390390723e-18,-0.0574624408240082,0,0.105634270437319,0,0,0.0138625431675694,0,0,0,0.137084384609703,0,0,0,0.0642754846472961,0,0,0,0,0,0,0,0,0.0153160974890623,0,0,0,0,0,0,0,0,0,0,0,0.0385051049662857,0,0,0,0,0.20233150950104,0,0,0,0.000859641936578338,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.474686655585794,0,0,0,0,0,0,0,0,0,0,0.409673208724442,-0.0250713752637446,-0.458643762882851,-0.211229872937357,0,0,0,-0.0195297389066161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584711963751732,0,0,0.0421829042847765,0,-0.0686936487771986,0.0861932982711256,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670153347486822,0,0,0,0,0,0,0.261345572015158,0,-0.229099545267146,0.0372315081106988,-0.0983350864803197,0,0,0.177399533834253,0,0,0,0,-0.0654686901476838,-0.0524739146971938,0,0.212959832038171,0,0,0.0233579868481482,-0.0635481464707087,0,0,0,0,0.040716492017679,0.0372066370922929,0,0.0229425995401671,0,0,0,-0.00719176031398318,0.00914824951581717,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.034626616309545,3.46944695195361e-18,0,0.262974723499091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698123566440071,0,0,-0.137328725316183,0,0,0,-0.103467100001361,0,0.0723228295118961,0,0,0.373583234841626,0,0,0,0.169536563599605,0,0,0,0,0.101937770400259,0.287856639649133,-0.0928304963949827,0.0252415474029626,0.145230445197392,0,0,-0.0287356959480514,0.0472528943466689,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163509321355792,0,-0.0646956199509553,0,0,0,0.100283033668801,-0.130762104807337,0,-0.0822970264205271,0.346719221390319,0,0.0271758656972461,0.0741603571366018,0,0,0,0,0,0.0327900551656046,0,0,0,0,0,0,0,0,0,0,0,-0.0130779132371164,-0.140728705612516,-0.148766171981097,0,0,0,-0.0637642729046469,0.076313473454315,-0.0312508551374826,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.15265805710779,0,0,0,0,0,0,0,0,-0.289191037882991,0,0,-0.983093300024681,-0.0807866175328189,-0.0804949096005581,0,0,0,0,0,0,0,0,0,0,0,-0.0518782792485413,0,-0.0324736516855816,0,0,0,0,0.422744796215267,0,0,0,0,0,0,0,0,-0.301550157054056,0,0,1.15989355431928,0,0,0,0,0,0
TED,0,0,0,-0.0556987875389791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34488459122296,0,0.171024930039898,0,0,-0.382821805036223,0,0.0880215457913637,-0.0733444031411065,0,0,0,0.0890717037639328,0,0.0598676834868971,-0.238753427137498,-0.304299401343891,0,0,0,0,-0.235450002646738,0,0,0,0,0,0,0,0,-0.408096565773673,0.057137460108398,0,0.782287415399373,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0100478788251203,0.038090878694233,0.0142697963317562,0,0,-0.0315619138960541,0,0,0,0,0,-0.172438829028592,0.0489273309601124,0,0,0,0,0,0,0,0,0,0,0.0976066690770535,0,0,0,0,0,0,0,0,0.011506040221701,0,0,0,0,0,0,0,0,0,0.020997953413228,0,0,0,0,0,-0.0398392347677499,0.0321813278200105,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0295701311809787,0,0,0.0130920715404555,-0.0167382645888191,0,0.14676986420258,0,-0.00573049600779952,0.165272592336144,0,0,0,0,0,0,-0.0139430623196245,0.060869122242508,0,-0.236941258902823,0,0,0,0,-0.0259272401852678,-0.0890434010724228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569677494781512,0,0.0774848729858594,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0022038957252579,0,0,0,0,0,0,0,0,0,-0.00188188039370108,-0.00201036997392391,0,0,0,0,0.00472097454984463,0,0,0,0,0,0,0,0.000873452081280866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901215710137836,0,0,0,0,0,-0.00362464265355947,0.00750493887792088,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0111454401947198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212480103672707,0,0,0,0,0,0,0,0.020698543742015,0,0,-0.0315605380193132,0,0.0246802066084052,0,0,0,0,-0.0141317431837905,0,-0.109398344960695,0,0,0,0,0,8.67361737988404e-19,0,0,-0.00187409825342881,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00498240059482629,0,0,0,0,0,0.00704809353889372,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0129004327304108,0.0103169984555352,0,0,0,-0.00363722515537372,0,-0.0117155597270955,0.0262382238555227,0,0,0,0,0,0,0,0.00218767164540322,-0.0205278713457499,0,0,0,0,0,0,0,0.0094103792311041,-0.00168484476531732,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00101770820989356,0,0,0,0.00775768262952889,0,0,0,0,0,0,0,0,0,-0.0133963244432425,0,-0.00777227819101566,0,0,0.00376054109142864,0,0,0,0,0,0,0,0,0.0148744796934745,0,0,-0.00850117646745142,0,-0.0215118994193254,0,0,0,0,0,0,0,0,0,0,0,0,0.0130192660084938,0,0,-0.0617512507236544,0.078544904523185,0,0,0,0,0,0
