,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X002304.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600703.SH,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X002463.SZ,X002028.SZ,X002007.SZ,X000800.SZ,X002074.SZ,X600460.SH,X300142.SZ,X601799.SH,X002294.SZ,X002223.SZ,X002156.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.192668179557031,0,0,0.083358927733219,0.30295470674766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272331033447384,0,0,0.0125552481553614,0,0,0,0,0,0,0.0582059684706222,0,-0.0470442935502276,0,0,0,0,0.0297337908492343,0,0
X000858.SZ,0.139640525917473,0,0,0,0.0502979712496425,0.357258486139829,0,0.0833408891150797,0,0,0,-0.000624553161934273,0.0419490973924846,-0.0987847280248789,0,0,0,0,0,0,0.0288750532406,0,0.0871767994133155,0,0,0,0,0.063985051107784,0,0,0,0,0,0,0,0,0.03167767305613,0,0,0,0,0,0,0,0.0364134652565395,0,0,0,0,0,0,-0.00292725394691544,-4.33680868994202e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0.278041747466874,0,0,0,-0.0190665376359091,0,0.101057747476947,-0.256291240112649,0,0.329880338024946,0,0,0,0,0,0,0,0,0,0,0.0485347168693807,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0194347483599584,0.00303772187450387,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.162702211888052,0,0,0,0.0104858453208336,0,0,0,0,0,0.111345112350158,0,0,0,0,0,0,0,0,0,0,0,0.170436041562369,0,0,0.01120707133092,0,-0.0536494304916412,0,0,0,0,0,0.114800246598366,0.0338801891430614,0,0,0,0,0.111078186814929,0.103363120924429,0,0,0,0.015070902760007,-0.0216407647402922,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.493523662370701,0,0,0,0,0,0,0,0,0,0,0,0,0.337577726841855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035681462407935,0,0.0785813883928054,0,0.000353307151146544,-0.0562213455415669,0,0,0,0,0,0,0.0114580327040214,0,0,-0.028294768754866,0.019631866466502,0,0,0,0,0,0
X000568.SZ,0,0.53180398207008,-0.0179070627541369,0,0.461423594309306,0,0,0,0,0.0618890791625943,0,0,0,0,0,-0.0751257145751369,0,0.0564934550835748,0,0,0,-0.0266407157508848,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164873612132313,0,0,-0.0963010089853832,-0.0113417125920913,0,0,0,0,0,0.0399030950227236,-0.0565533115870474,0,0,0,-0.0293202711386859,0,0.0153066291029445,-0.0127605705101271,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677932418670191,0.094713924997139,0,0,0.200018867237779,0,0,0,0,0.0319806411970925,0,0,0,0,0,-0.109567213596413,0,0.179268791227805,0.0734116217882561,0,0,0,0,0,0,0,0,0,0,0,0.0459920512470732,0,-0.00765881830685082,0.0163021161183644,0,0,0,0,0,0
X600690.SH,0.0426193993169625,0,0,0.0179391619072088,0,0.210321116640635,0,0,0.174022836816356,0,0,0,0,-0.026102098287973,0,0,-0.0247577017952946,0.0635514297504759,0,0,0.1424863026363,0,0,-0.000316501730581969,0,0,0,0,0,0.0191964169053282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240891078574379,0.00992462374594433,0.0124743758496209,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.582736856447091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235856339013638,0,0,0,0.0657884545479257,0,0.0481160338264568,0,0,0,0,0.068519213045526,0.15047262341357,0,0,0.131876089318414,0,0.105613776016277,0,0,0,0,0.109772767711553,0.0919263977996701,0,0,0,0,0,0.076053922998854,-0.149514140636987,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.237730099803088,0.0882412379874461,0,0,0,0,0,0,0.0905319043969829,0,0,0,0,0,0,-0.263208022953273,0,0,0.031064642379078,0,0,0,0,0.0894308236142394,-0.060193004996418,0.00256247600337707,0,0.0333325236590631,0,0,0,0,0,0,0,0,-0.020725326628252,-0.0770392143308804,0,0.322080699687644,0,0,0,0,0,0,0,0.0134373504709487,0,0,0,0,0,0
