,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600271.SH,X300003.SZ,X002007.SZ,X600703.SH,X000157.SZ,X002236.SZ,X300124.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600776.SH,X600177.SH,X002371.SZ,X000977.SZ,X000066.SZ,X600498.SH,X300146.SZ,X600487.SH,X002506.SZ,X600183.SH,X600867.SH,X600066.SH,X000050.SZ,X600522.SH,X002129.SZ,X600118.SH,X002049.SZ,X600566.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.197556334842854,0,0.0309728234185716,0,0,0,0,0,0.101140225337425,0,0,0,0,0,0,0,0,0,0.0536596254946674,0,0.152431284945002,0,0,0,0.0289137155074337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104599709997119,0,0,0,0,0,-0.00106859333713904,-0.0504921007766635,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.308465097217254,0,0,0,0,0,0.237919077171212,0,0,0,0,0,0,0,0,0.126650555677631,0.0641578696798544,0,0,0,0,0.108849618502633,0,0,0,0,0,0,0.0263690015020998,0,0,0,0,-3.46944695195361e-18,0,4.33680868994202e-19,0,0,0,-0.0460066618180163,0.0369732131705325,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.356429769647168,0,0,0.0279727845056402,0.0648396414341945,0.039366173133282,0,0.0594756464447589,0,0,0,0,0,0,0,0,0.0225841219014004,0,0,4.33680868994202e-19,0,0,0,0,-0.0136625423541074,0,0,0,0.0658610602039292,0,0,0,0,0,0,0,0,0.0912781046653103,0,0,-0.0517427477123546,0,0,0,0,0,0,0
X600104.SH,0,0,0.0578550796583536,0,0,0.129836165334068,0,0,0,0,0,0.106146779908931,0,0,0.0511452509584317,0,0,0,0.00672147973993109,0,0,0,0,0,0,0,0,0,0,0,0.121739165919966,0,0,0,0.0274330728084019,0,0,0,0,0,0,0,0,0.103325634987534,0,0,0,0.0223979662798579,0,0,0,-0.029077236831991,0,0,0,0,0.0206814559382826,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233547006324219,0.182652668443547,0.0680635923125055,0.0517778388901212,0.118366489994843,0,0,0,0,0.100539417988816,0,-4.33680868994202e-19,0,0,0,0,0.126186371197146,0,0,0.0126106951951505,0,0,0,-0.0270170598849696,0,0.0310432354011378,0,-0.08614929583031,0,0,0.00967634890368413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0188510098353256,0,0,0,0,0,0.0415268935807509,0.0544397132324974,0,0,0.255474571920121,0.146363606862259,0,0,0,0,-0.0526985822342087,0,0,0,0,0,0.362750510026534,0,-0.0382277849489262,0,0,0,0.0157740012689172,0,2.16840434497101e-19,-0.0245487660119374,0,0,0,0.0804184536785057,0,0,0,0,0,0,0,0,0,0,0,-0.0192439628952671,-0.0134484154738663,0,0,0,0,-0.0566779689513012,0,0
X002304.SZ,0,0.202229684962681,0.170232170883627,0,0,0,0,0,0,0,0,0.0140901129990017,0,0.0229917820390221,0,0.178204866848135,0,0,0.075841212633544,0,0,0,0.125746930894533,0,0,0,0,0,0,0,0,0,0,0,0.0217582337705178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295120354115663,-0.0195258730682796,0,0,0,0.00800847360505369,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0294177681796895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176218713110307,0,0.00513813684346209,0,0,0,0,0,0.164756001094974,0,0.0870391423886258,0,0,0,0,0,0.0770578254481049,0.189363856293424,0,0,0,0,0,0,0,0,0,0,-0.0529530209192072,-0.0709255247030752,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075406601610091,0,0,0.190011503559853,0,0,0,0,0,0,0,0,0,0,0,0.00270896077522025,0,0,0.0170949847808515,0,0,0,0.0474800087553767,0,0.143586968473348,0,0,0.242005363379207,0,0.11888832003946,0,0,0,0.0775515466382053,0,-0.0261180092118281,0,0,0,0,0.0407068850098172,0,0
X000568.SZ,0,0.351591433946079,0,0,0,0,0,0,0,0,0,0,0.185061908726829,0.0218955323748029,0,0.0494443497059702,0,0,0.0720939159393389,0,0,0,0,0.026618352446972,0,0,0,0.0241214799591987,0,0,0.0944246706867455,0,0,0,0,0,0,0,0,0,0,0,0.00947766593820856,0,0,0,0,0,0,0,0,-0.0182475844596667,0,0,0,0,-0.0316731678134378,0,0
