,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X600031.SH,X000100.SZ,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000338.SZ,X002007.SZ,X002475.SZ,X000559.SZ,X002456.SZ,X300003.SZ,X002074.SZ,X002180.SZ,X000157.SZ,X600522.SH,X002506.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X000981.SZ,X600089.SH,X002508.SZ,X601877.SH,X000869.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002249.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.417403576923472,0,0,0,0,0,0,0.268220605528168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388745966920709,0,0,0,0,0.0960558804425259,0,0,0,0,0,-0.0775169752590375,0,0,0.204155665395701,0,0,-0.142266447467318,0,0,0,0,0,0,0,0,0.00477776483500998,0,0,0,0,0,0,0
X600104.SH,0.221651276769759,0,0,0,0,0,0,0.302579750861913,0.00837235637541978,0,0.127496916856378,0,0,0,0,0,0,0,0,0,0.000120128236166729,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.00722429427742075,0,0,-0.0925548013383905,0,0,0,0,0,0,0,0,0,0,0,0.0436687909071846,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0574328833083951,0,0,0,0,0.158451603640142,0,0,0,0,0,0.0399210696630919,0,0,0,0,0,0,0,0.0872880880939241,0.0551568213245315,0.118039263022415,0.101612726923351,0,0,0,0,0,0,0,0,0,0,0,0,0.031933274666077,0,0,0.109577419061107,0,0.0014299167029246,0.0616078777877098,0,0,0,0,0,0.0217563483498884,0,0,0,0,0,0,0
X000858.SZ,0.141417115683067,0,0,0,0.23007372894708,0.16576763295575,0,0,0.174584191952891,0,0.0252974525793579,0,0.0644309498765477,0,0.324836773567466,0,0,0,0,0,0,0,-0.0260724445856073,0,0,0,0,0,0,0.0206795573741149,0,0,0,0,0,0,0,0,0.0142909389114096,0,0,0,0,0,0.0358397535800034,0,0,0,0,0,0,0,0.0269255994711371,0,0,0,0,0
X002304.SZ,0,0,0,0.727306319605382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125120689482953,0,0,0,0.0705058697085567,0,0,0,0,-0.0127125258609118,0,0,0.0418409921017048,0,0,0.0180729353973085,0,-0.0105665035884174,0,0,0,0,0,0,0.0256169500176036,0,0,0,0,0,0,0,0.00750940337561631,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0519629030973727,0,0,0,0,0.146319726633475,0,0,0,0.104332661461086,0,0.0281122518431837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665404730353129,0,0,0,0,0,0.0356277071607821,0,0,0,-0.0549168510439193,0,0,0,0,0,-0.0279421134325528,0,0,0,0,0,-0.0127362551509968,0,0,0,0.0398196362321014,0,0
X000725.SZ,0,0,0.00818325496350168,0,0,0,0,0,0.0744946006074391,0,0,0.0699982988305858,0,0,0,0,0,0.158854636958368,0,0,0,0,0,0.11758003860448,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00204215108217309,0,0,0,0,0,0,0,0,0,0.155325280115793,0,0,0.0355374355980014,0,-0.0284963515527438,0.0290935890167259,0,0,0,0,0,0
X000625.SZ,0.0417461975309777,0.423631877132526,0,0,0,0,0,0,0,0,0,0,0.0897857436575899,0.0333566859863703,0,0.137904627562078,0,0,0,0,0,0.00456646349693826,0.0422545230182821,0,0,-0.0355151247911234,-0.0998094180194851,0,0,0,0.0122721694022692,0,0,0.0708127445748319,0.0845408175117871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0664860253160365,0,0,0,0,0,0,0.0587543667530194,0,0.0253845163279301,0,0.059348497843436,0,0,0,0,0,0,0,0,0,0.177231155233723,0,0.00188476818015341,0,0,0,0.0176281955076352,0,0.056373946056263,0,0,0,0,0,0,0.0175497512147839,0,0,0,0,0,0.0336455535247738,0,0,0,0,0,0.0774893794316955,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0623161728194415,0,0,0,0,0.0607743110758409,0,0,0,0,0,0.00553664269982343,0,0,0,0.0757591324158946,0,0,0,0,0.0215296781102989,0,0,0,0.123303179807262,0,0,0.0733768976231194,0,0.0345225412650969,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0400956108558277,0,0.153312817529511,0.0419396595907938,0,0,0,0,-0.00264222162805292,0,0,0,0,0,0,0
