,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X000596.SZ,X002371.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002236.SZ,X002129.SZ,X300003.SZ,X601877.SH,X000157.SZ,X600183.SH,X000800.SZ,X002414.SZ,X300136.SZ,X000066.SZ,X000625.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X601799.SH,X600118.SH,X002008.SZ,X002180.SZ,X002463.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.282366751642076,0.0647252797817842,0.0517593912940446,0,0,0,0,0,0,0,0.0869028037162905,0,0,0,0.068243502262634,0,0,0,0.0182206422825767,0.0535586788397045,0,0,0.0203127781561459,0,0,0.0103834818717261,0,0.056001537923907,0,0,0,0,0,0,0,0,0,0,0.0225216314164326,0,0,0,0,0,0,0,0,0,0,0,0.00200612441163857,-0.00110273461952919,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.24732549634992,0,0,0,0.237677445634592,0,0,0,0.328980451896648,0.0365002311593215,0.0557941654215438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226393677797713,0,0,0,0,0,0,0,0,0,-0.0103249058738163,0.00505391244395106,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.1863174243128,0.233121885840801,0,0,0,0,0,0,0,0.0689232843653614,0.00931196247986852,0,0.0177797248989711,0,0.00293348784690789,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0249128584248816,0,0,0,0,0,0.06759434565175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481752282699834,0.00471822249198152,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314313919445062,0.0243941501695509,0,0,0.0429636917282868,0,0.0252914149929837,0,0,0.0168739878238676,0,0,0.125801093248941,0,0.0430846303304702,0,0,0,0,0,0,0.0212260573976608,0.0328453872047724,0,0,0.0866585327689742,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00307808728456296,-0.0220410140477519,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.121636810626447,0,0,0,0,0,0,0,0.0333149660367075,0,0,0,0,0,0,0,0,0.0777667363912028,0,0,0.189503502067715,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0412915092907529,0,0,0,0,0,0.0679040445419396,0.0939417576314449,0,0,0,-0.0520821203611397,-0.0161379021659438,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.12779438613814,0,0,0,0.0214708940950911,0,0,0.0107666609939378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554756942019367,0,0,0,0,0.0407262079305166,0,0,0.0506654696288426,0,0.0112807329632916,-0.0277825296365126,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0676026258494557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727010032354367,0,0,0,0,0.0106544671478729,0.100384746872721,0,0,0.0194898009613074,0,0.0369423238198671,0,0,0,0,0.0541214904134553,0,0.0989090453942878,0,0.0288442163226333,0,0,0.140227192404715,0,0,0,0,-0.00943196371226171,0.0241974254638681,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.443469367172933,0,0,0.0541309584854911,0.28357928233021,0,0,0,0,0.0254004056727472,0.0331311410650506,0,0,0,0,0,0,0.0190730530766267,0,0.00619343834083576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274127013085847,-0.00323057624758799,0,0,0,0,0,0
X000661.SZ,0,0,0,0.186522416451638,0,0,0,0,0,0,0,0,-0.159176268509107,0,0.197489562607015,0,0.17538987508322,0,0,0,0,0.0283097180817032,0.158626412332094,0,0,0,0,0,-0.057568587749562,0,0,0.0395846796206603,0,0,0,0,0,0,0,0,0.00305330757965362,0,0,0,-0.038891592932559,0,0,0,0,0,0,0.00903454699146033,-0.0405602251816286,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.123524116993909,0,0,0,0,0,0.157488072165564,0,0,0,0,0,0,-0.00244876599836992,0,0,0,0.0474290076958999,-0.0342619865524388,0,0,0.0848878260560037,0,0,0,0.224292438682873,0,0,-0.0714552262123688,0,0,0,0,0,0,0,0,0,0.0502840494761736,0.388294462509301,0.089312769835945,0,0,0.0222840639937201,0,0,0,0,0,0,0
