,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X000100.SZ,X300003.SZ,X600183.SH,X002236.SZ,X601877.SH,X300014.SZ,X300124.SZ,X000066.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X002179.SZ,X300136.SZ,X000977.SZ,X002463.SZ,X600271.SH,X000625.SZ,X002008.SZ,X002456.SZ,X600584.SH,X600177.SH,X000050.SZ,X002180.SZ,X600066.SH,X002506.SZ,X002049.SZ,X002508.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0.0577046153856983,0,0,0,0,0,0,0,0,0,0.155272792073861,0.119779603260258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275110145990787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265994408296477,0,0,0,0,0,0,0,-0.0918733985921166,0,0
X600031.SH,0,0,0,0.0197950229138131,0,0,0.0982434988842402,0,0,0,0,0,0,0.253910954870176,0,0,0.247634368065383,0,0,0,0.00464431845832306,0,0,0,0,0,0.0198987305181346,0,0,0,0.0256552735820323,0,-0.0435208332213101,0,0,0,0,0,0,0,0,0,0,0,0.024709780959595,0,0,0,0,0,0,-0.0191707066196185,0,0,0,0,0.000718351136230522,0,0
X000568.SZ,0.273392467963332,0.346060951478382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130554963339876,0.119378711191932,0.0363388723896316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902387968136058,-0.0147176674976563,0,0,0,0,0,0,0.0109356197080775,0,0.143392419335201,0,0.00657493991182202,0.0107057286793802,0,0,0,-0.0128854049228447,0,0
X000338.SZ,0,0,0,0,0,0,0.104005518266137,0,0,0.0830974298633787,0,0.329161858731519,0,0,0,0,0,0,0,0,0,0,0,-0.0087626351002359,0,0,0,-0.0174928778978816,0.0894797774059901,0,0,0,0,-0.0722777302233491,0,0.018231760461314,0.0473351304289614,0,0,0,0,0,0,0,0,0.0360926140994536,0,0,0,0,0,0.00130586038135967,0,0,0,0,-0.0220369456595513,0,0
X600690.SH,0,0,0.312252401583675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876600488315812,0,0,0.137896403012007,0.0738175614400558,0,0,-0.0679520824336354,0,0,0,0,0,-0.0815295702133084,0,0,0,0.0404724496524698,0,0,0.00387761596154463,-0.0176292223529142,0,0,0,0,0,0,0.173571481661199,0,0,0,0,0,0,0,0,0.0321292402737967,0,0
X600741.SH,0,0,0,0,0,0,0.184516747147712,0,0,0,0,0,0,0,0,0,-0.158868250311567,0,0,0,-0.0197551600075949,0,0,0,0,0,0.0773374897206837,0.136116327052934,0.0528516743412993,0,0,0,0,0,0,0,0.0782154953792942,0,0.193747982137222,0,-0.0247052341837274,0,0,0,0,0,0,0,0,0,0,0,-0.00704218265757802,0,0,0,0.0115452099800193,0,0
X600809.SH,0,0.247194520466002,0,0,0,0,0.0178618910455818,0,0,0,0,0,0.0546827717936919,0,0,0,0,0.143173369421008,0,0.0138955372106608,0.205913879180163,0,0.0687414581479478,0,0,-0.103492764672441,0.0879541900205345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331112789446634,0,0,0,0,0,0,0,0,0,0,0.051509295320278,0,0,0,0,0,0,0
X000661.SZ,0.349938758556004,0,0.0712484450508769,0.273564955424778,0,0,0,0,0,0,0,0,0,0,0.0151095041565616,0,0,0,-0.035289423838501,0.0678591497714939,0,0,0.0393149719977542,0,0,-0.0309012572291962,0,0,0,0,0,0,0,0,0,0,-0.00382811107790727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020658026296495,-0.0782674097756129,0,0,0,0,0,0
X600703.SH,0,0,-0.0974998514760693,0,0,0,0,0,0,0,0.0166881169301473,-0.110077888667503,0,0,0,0,0.0656562741068352,0,0,0,0,0,0,0.0390655849812309,0,-0.0591464414724424,0.109869848271207,0,0,0,-0.105842239253211,0,0.272351278201549,0,0,0,0.167696539665562,0,-0.12487078307311,0,0.175281065146233,0.285558632300659,0,0.366567009655109,0,0,0,-0.0830812784124612,0,0,0,0,5.42101086242752e-20,0,0,0,0.0537358767047248,0,0
X002241.SZ,0,0,0,0,0,0,0.0457588737050456,0,0,0,-0.124384065388267,0,0,0,0,0,0.184021198224917,0.221765792413558,0.0906811836888937,0,0,0,0,0,0,0,0,0,0,0,0,0.0946560573545034,0,0,0.295574377735521,0.239689543888075,0,0,0,0,0.0683224622123783,0,0,0,0.0860905684806888,0,0,0,0,0,0,-0.0827434523983308,0,0,0,0,0,0,0
X000596.SZ,0,0.151158455625844,0,0,0,0,0,0,0,0,0,0,0.193013946246977,0,0.0536320117731309,0,0.24179918888963,0,0,0,0,0,0.0146484667025922,0,0,0,0,0,0,0.0781307905583841,0,0,0,0,-0.00804537687632155,0,0,0,0,0,0,0.0199989143155238,0,0,0.00994623809775508,0,0,0,0,0,0,-0.0302922212119944,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.092777715797364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209080045593669,0,0,0,0.0291599149159371,0,0.00598862242820606,0,0,0,-0.0797437175105027,0,0.0621528715520996,-0.0400171652016705,0.121176131200652,0,0,0,0,0,0,0.463521588499906,0,0,0,0,0,0,0,-0.0276440772960429,-0.0134678316516863,0,0,0,0,0,0
X300003.SZ,0,0,0,0.236634743556413,0,0,0,0,0,0,0.0740132735272975,0,0,0,0,0,0.0908054590204548,0.141985866836007,0,0,0.0575847566842521,0,0,-0.125069358279997,0,0,0,0,0.0326918655957123,0,0,0,0.132398267620937,0,0,0.135732144158677,-0.024247895589413,0,0,0,-0.0279379604290661,0,0,0,0,0.117363899697969,0,0,0,0,0,0,-0.00316761313008396,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.469259072103843,0,0,0,0,-0.140726079949299,0.0674123996680906,0,0.0592524619111612,0.223176525175004,0.255453455323053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170555214739312,0,0,0.083961662867119,0.645345798036353,0,0,0,0.147042840672239,0.0997575885794163,0,0,-0.360231442736035,0,0,0,0,0,0,-0.0627861391536032,0.087924284864038,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.174206090218039,0.714427406922045,0,0,0,0,0,0,0,0,-0.0654647405414426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315431749104709,0,0,-0.0872417972445335,0,0,0,0,0.10417119139648,0,0,0,0,0.135523370807899,0,0,0.0208964829852249,0,0,0,0,0,0,0.0376983163039265,-0.0873525355306882,0,0,0,-0.0754510369665001,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129614359818824,0,0,0,-0.00895477818894114,-0.0831986218720642,-0.00284083218815616,0,0,0,0,0,0,0,0,0,0,0,-0.027765339898463,0,0,0,0,0,0.0115815281888154,-0.0275972216723391,0.124143114157635,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0906260680544769,0,0.0442809492181043,0,0,0,0,0.0145625622331426,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447593855918453,0,0,0.0830735876016333,0,0,0,0.376594230011874,-0.209076865187536,0,0,0,0,0,0,0,0,-0.0291366752685858,-6.93889390390723e-18,-0.0644820594010545,0,0,0,0.379598804924023,0,0,0.196113147999431,0,0,-0.157026265215973,-0.423030347829401,0,0,0,-0.338170896163066,0,0.123501545831002,0,0,0,0,-0.337185278453588,0,0
X300124.SZ,0,0,0,0,0.0627798589505157,0,0,0,0,0,0.0378164973944608,0,0,0,0,0.137496454518452,-0.0966953423255429,0,0,0,0,0,0,0.193642506756609,0.0706252521407705,0.00893363614982305,0,0,0,0,0,0.160764292439973,0,0,0,0,0,0,0.0730731648865599,0,0.0535790884780645,0,0,0,0,0,0,0,0,0.185165060692441,0,-0.034707768037562,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0937538357067231,0,0,0,0,0,0,0.480104079212969,0,0,0,0,0,0.0702953767383758,0,0,0,0,0,0,0.339944371537572,0,0,0,0,0,0.215902091943615,0,0.0221069859434167,0,0.298411240461567,0,0,0,0,0,0,0,0,0,0,0,0,0.0461207665209773,0,-0.113033014078035,0.0328923015558032,0,0,0,0.0330250371379788,0,0
X000157.SZ,0,0,0,0,0,0,0,0.044269775476853,0,0,0,0,0,0.0381422049374881,0.111890622687692,0,0,0,0,0,0.0768369222512684,0,0.00770378959101539,-0.0267073856047763,0,0,0,0,0,0,0,0.146490819107266,-0.0316656882883497,0,-0.0653275796530033,0,0,0,0,0,0,0,0,0.240390664798116,0,0.0987736169049128,0,0,0,-0.0394475882138162,0,0,0,0,0,0,0.0137215252585702,0,0
X300142.SZ,0,0,0,0.094897066239955,0,0,0.225394544708432,0,0,0,0,0,0.0404334523140516,0,0,0,0,0,0,0.0171221816146874,0,0,0,0,0,0,0.127879316241317,0,0.0710528171730091,0,0,0.0362143205990959,-0.0483507924388583,0,0,0.00676572026568992,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.055309883087735,0,-0.0397844518124099,-0.00100760760416393,0,0,0,0.0537299839779691,0,0
X002007.SZ,0,0,0,0.00579516019881216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170874314106803,0,0,0,0,0,0.0530491486474542,0,0,1.0842021724855e-19,0,0,0,0.244963967407497,0,0,0,0,0.00285177715041685,0,0,0,0,0,0,0,0,-0.0670867045497647,0,0.100917898060879,0,0,0,0,0,-0.0275362891727044,0,0,0,0.0562559613707308,0,0
X002371.SZ,0,0,0,0.0778591019383063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686608996061215,0,0.191259570927483,0,0.357106287910027,-8.67361737988404e-19,-0.0555850156800888,0,-0.100061271361981,0,0.108198417984867,0,0,0,0,0,0,0,0.232430075931105,0,0,0,-0.131304510493531,0.0990047010448275,0,0,0,0,0,0.236916777209268,0,0,0,-0.00665256632567636,-0.121450034116355,0,0,0,-0.2086168525732,0,0
X002179.SZ,0,0,0,0,0,0,0.128127568214811,0,0,0,0,0,0,-0.126808999345643,0,0,0,0,0.081410909335171,-0.106677106472719,0,0,0,-0.0167336256572447,0,0,0.039948350357487,0,0.0226044397044197,0,0.0156952546871604,0,0,0,0,0,0,0,0,0,0,0.0331120071381999,0,0,0.243490272234467,0,0.0111462557445472,0,0,0,0,0,0.0165888345030848,0,0,0,4.33680868994202e-19,0,0
X300136.SZ,0,0,0,0,0,0,0.305715113502117,0.277639379316478,0,0,0,0,-0.0724802142869425,0,0,0,0,0,0,0.120888696286015,0,0,-0.365029065276112,0.0308451980792616,0,0,0.0679125101426035,0,0.0400083962325255,-0.28647787885561,0.142241223225256,0,0,0,0,0.167521688374489,0,0,0,0,0.161950082170964,0,0,0,0,0,0,0,0,0.234044991571333,0,0,0.0335456337673667,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137339164305536,0,0.0907388242739421,0,0,0.384968333603759,0.0406351335243361,0,0,0.156648325212753,0,0,0,0.161288640714494,-0.16575552270442,0,0,0.261479630989461,0,0,0.115758731655324,0,0,0,0,0.160357043632154,0,0,0,0,0.139526920760208,0,0,0,0,0,0,0,0.0561563107161952,-0.0404103727842538,0,0,0,-0.0130238268071129,0,0
X002463.SZ,0,0,-0.0142676644742497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692305720212806,0.244157114280585,0,0,0.152810039745972,0,0.355814595906686,0,0,0,0,0,0.072550421153805,0,0,0.144350151001009,0,0,0,0.0379761974070427,0,0.0267207596396353,0.0743764171927542,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0639982527987917,0,0.00744021635424002,0,0,0,0,0,0,0,0,0,0,-0.111052191044565,0,0.0946667186077624,0,0.0125576171394997,0,0.17079201835594,0.184127625542869,0,0.336922795080229,-0.0623789764373738,0,0,0,0.0328283313332426,0,0,0,0.0116870516561225,0,0,0,0,0,0,0,0,0.1091857431684,0,-0.0117505063357917,0.0855782547937311,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.048304587643363,0,0,0,-0.0783620086549505,0,0,0.190314779940765,0,0,1.38777878078145e-17,0,0,0,0,0.0972452662395315,0,0,0,0,0.0722998715795062,0,0,0,0,0,-0.0291609901814918,0,0,0.17980175445691,0.184683671080597,0,0,0,0.0446014842255468,-0.00221120473196957,0,0,0,0.00643778668585034,0.195677056938448,0,0.057531864228017,0,0,0,-0.0234779365187607,0,0,0,0.0583116420291248,0,0
X002008.SZ,0,0,0,0,0,0,0.315301222514782,0,0,0,0,0,0,0.0102661308415047,0,0,0,0,0,0.0109490845622572,0,0,0,0.0867778149919112,0,0,-0.0641833132127959,0,0.0172474230733537,0,0,0,0,0,0,0.0362600993637401,2.16840434497101e-19,0.0685397175852731,0,0,0.0817657889212516,0,0,0.176213048738031,0,0,0,0,0,0,0,0.0414160933816133,-0.023693805287762,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.039656354144576,0,0,0,0,0.18299643748898,0,0,0,0.0379680962505075,0,0,0.0393307600371841,0.630587763967227,0,0,0,0,0,0,0,0,0.103023677768568,0,-0.00974109156275871,0,0,0,0,0,0,0,0.146210428468492,0,0,0,0,0,0,0,-0.127703316855679,0.044202917128254,0.347924035311007,0.0677693704893734,0,-0.0686956864639058,0,0,0,0,-0.0469979806586828,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834977737542568,0,0,0,0.105785244472501,0.0440150112350314,0.606448840876954,0,0.0375671726475889,0,0,0,0,0,0.295378831072417,0,0,0.0104750705997748,0.222488121342932,0.0685735516278346,0,0,0,0,0,0,0.140901024237535,0,0,0.12729643870754,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00588603076770989,0,0
X600177.SH,0,0,0.0577413252221807,0,0,0,0,0,0,0,0.0542152829532825,0,0,0.0778747320475031,0,0,0,0,0.0365397433944552,0,0,0,0,-0.0260154236436245,-0.0588278755584503,0,0,0,0,0.0831752851046238,-0.0535846267976664,0.0359146415893961,0.0601616711499783,0,0,0,0,0,-0.0147968523906397,0,0.0520419800735858,0,0,0,-0.0199584924570911,0,0,0,0.0528246825541429,0.0236482226716463,0,0.00502125152413747,-0.0419791450975829,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.140015976547898,0,0.121083488702437,0,0,0,0,0,0,0,0,0.0300119613362864,0,0,0.135529279957498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560010335607785,0.0653685047627447,0.0859530884099478,0,0,0,0,0,0,0.0125415211528608,0,0,0.111945438426228,0,0.0627757622581663,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X002180.SZ,0,0,0,0,0,0,0,0.260068984935573,0,0,0,0,0,0,0,0,0,0.0883041407723744,0.146836210934915,0.00203860806286656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188444206806047,0,0.186732786898874,0,0,0,0.285724750847543,0,0,0,0,0,0,0.126757291490175,0,0,0,-0.13446639363423,0.00713262265956826,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.028941934164801,0,0,0.0564586483489869,0,0,0,0,0,0,0,0,0,-0.0557001208929987,0,0,0,0,0,0,0,0,0.0698848907245068,0,0,0.0522205806039346,0,0,0.0163377536785552,-0.147894560397996,0,0,0,0,0.156707181461449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,-0.161651972588221,0,0,0,0,0,-0.0238694516516593,0,0,0,0,0,0,0,0,0,0,0,0.125334924413765,0,-0.219549637845128,0.0333283759467805,0.0718785569729277,-0.0899714992163134,0,0,0,0.283558563312261,0,0,0.0663726149770868,0,0.163584611649042,0,-0.161859133933377,-0.135349319095554,0,0,0.0701994508628486,0,0,0,0,-0.0987492215777539,0,0.00744458194481039,-0.0688700407015953,0,0,0,-0.0135431553683703,0,0
X002049.SZ,0,0,0.0575069125926027,0,0,0,0,0,0,0,0.0987432394955562,0.0746181510485247,0,0,0,0,0,0,0,0,0,0,0,0.110684865636722,0,0,0,0,0.0915620738406731,0,-0.685542771283231,0,0.0820434540667895,0,0.297916992483099,0.0246821797000354,0.022287125653936,0,0,0.0998722864479912,0,0.281064394320202,0,0,0,0,0,0,1.73472347597681e-18,0.149571467809904,0,0.0123679592088341,0,0,0,0,-3.46944695195361e-18,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170303052585212,0,0.0285312848461206,0,0,-0.0737500867748383,0,0,0,0,0.181348186673365,0,0,0,0,0,0,0.0170969103950034,0,0,0,0.10344318375474,-0.0916157749925832,0,0,0,0,0.127964574756019,0.222997219552832,0,0,0,0,0,0.0103018239769426,0,0,0,0,0.0501553064794771,0,0
X002129.SZ,0,0,0.183529282177905,0,0,0,0,0,0,0,0,0,0,0.0513392133225487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015118963001823,0,0,0,0,0,0.197451952154885,0.005829539478655,0,0,0,0,0.0224632455761628,0.0861980216234496,0,0.217236325634053,0,0,0,0.117027314313516,0,0,0,-0.0195431258715509,-8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608272116096617,0,0,0.0528032902551581,0,0,0,0,0,0,0,0.0240520020169424,0,0,0,0,0,0,0,0,-0.159766752346059,-0.0644421130680637,0,0,0,0.0239640175915074,0,0,0,-0.0280462233001664,0,0,0,0,0.0346351419976538,0,0,-0.068681757353803,0,0,0,-0.0977926025191647,0,0
Slope,0,0,0,0,0,0,0.166240601241452,0,0,0,-0.314058363191357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446707965856798,0,0,0,0.265333923252131,0,0.00333914708273247,0.150569372398686,0,0,0,0,0,-0.176419586837142,0,0,0,0,0,0,0,0,0,0,0.235778386030188,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.0295095556892699,0,0,0,0,-0.31492906111297,0,0,0,-0.291986768840631,-0.323980885524985,0,-0.0785841661334617,0,0.416311545340061,0,0,0,0,0.214157264541796,0.156139569501422,0,0.171456252426483,0,0,-0.0572803874222015,0,0,0.00310599774318407,0,0,0,0,0,0,0,0,0,0,-0.0419665306616672,0,-0.506047540007897,0.00698895889880182,0,0,0,0,-1.28373508989924,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135286012874129,0,0,0,-0.064465097982836,0,0,0,0,0,0,0.0123008933045926,0,0,0,0,0,0.0717884502139384,0,0,0,-0.0228413244527871,0,0,0,0,0,-0.0388064019901062,-0.0155495520966215,0,0,0,0,0,0,-0.0649497227227761,-0.0151039496472296,0.0174049000792683,0,0,0,-0.00765689930852372,0,0
MKreturn,0,0,0.0326009530364721,0,0,0,0,0,0,0,0,0,0,-0.0226587655679752,0,0,-0.083528310513722,0,0,-0.0439683319243838,0,0,0,0,-0.0220173542975074,0,0.0379135437182378,0,0.0901098986176031,0,0,0,0,0,0.0645252446865043,0,-0.0198502431808851,0,0,0,-0.0425931077842142,0,0,-0.0457097364891729,0,-0.00124517550217453,0,0,0,0.0363502232167669,0,0,-0.00497300216801564,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100971123674508,0,0,0.00151842648083486,0,0,0,0,0,0.000308957928825257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000325405118103753,0,0,-0.000564498769981506,0,0,0,-0.000811460848127619,0,0.00138661293791939,0,0,0,-0.000738704545236288,-0.00478891743536862,0,0,0,0.00482845805749701,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.38364135152054,0,0,0,0,0,0,-0.192656458807713,-0.0579200360661233,0,0,0.140498022491842,0,0,0,0,0.056636665309503,0,0,0,-0.00655474600228236,0,-0.041490861884419,-0.0928288336870817,0.0871729267727497,0,0.149053421325111,0,0,0,0,0,0,0,0,0,-0.189808239707164,-0.254889603402665,-0.249141400156048,0.00973503414732774,-0.637095855617403,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352013449919355,0,0,0,0,0.00850760102429374,0,0,0,0,0,0,0,0,0,0,-0.00340766896791587,0,-0.00212440746226292,0,0,0,0,-0.000625817153963893,0,0,-0.00156967982970926,0,0,0,0,0,0,0.00393688061759236,0,0,0,0,-0.00988824846638355,0,0
CarbonVol_Hubei,0,0,0.00659942982184741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000780031398111597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109541828753557,0,-0.00252304313904456,0,0.00343123153459749,0.0075745562913722,-0.0131595353188739,0,-0.00366507865028276,0,0,0.000698847810236467,0,0,0,-0.00858875398143443,0.0123263106780908,0,0,0,0.0188617435557218,0,0
