,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X002292.SZ,X000559.SZ,X600031.SH,X000100.SZ,X002241.SZ,X600066.SH,X002236.SZ,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X601877.SH,X600582.SH,X002506.SZ,X002074.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002129.SZ,X002085.SZ,X300001.SZ,X600867.SH,X000547.SZ,X000977.SZ,X600839.SH,X600252.SH,X002498.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131638210834385,0,0,0,0,0.0309131816658383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138807532571636,0,0,0,0.0577817728961775,0,0,0,0.0624059857820524,0,0,0,0,0.00176770811217854,0.0170897426626546,0,0,-3.46944695195361e-18,0,0,0,-0.016916579196701,0,0,-0.0171842796722372,0.0179712967245471,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.223629277767717,0,0,0.0500180046465244,0,0,0.00750096358380725,0,0,0,0,0,0,0.00125214741991333,0.0999680090439336,0,0,0.182655065397417,0.0334485565586198,0.0561538206370627,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112790521445923,0,0,0,-0.18972277099478,0,0.0414618234146359,-3.46944695195361e-18,0,0,0,0.00192814326135668,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0679718030682642,0,0,0,0,0,0.0879667447499534,0,0,0,0,0,0.105996100964395,0,0,0.0271219510341569,0.337652050441719,0.0149812455400214,0,0,0,0,0.00144054326096295,0,0,0,0,0,0,0.00242699840236058,0,0.0225483542167101,0,0,0,0.0508224392375027,0,0,-0.0175343596742847,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0464080710276474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150994110957734,0.0137786484815086,0,0.0305149150370315,0,0,0.0894607978441067,0,0,0.108006630373998,0,0,0,0,0,0.0219254529710491,0,0,0,0,0,0,0.0260105453812856,3.46944695195361e-18,0,0,0,0.0411960271951535,0,-0.0871354363743045,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0695751721461321,0,0,0,0,0,0,0.0354250033665384,0,0,0,0,0,0,0,0,0,0.0467839754045358,0,0.0250543740610902,0,0,0.0558414170252887,0,0,0,0.0211905151775536,0,0,0,0,0.125896098393897,0,0.00731430551722748,0,0.0235433620273749,0,0.147275126388873,0.0127785088746216,0,0,0,-0.0119076814626374,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0171732808540117,0,0.159389890858117,0,0,0,0,0,0.132268694637717,0,0,-0.0235690013601083,0,0,1.73472347597681e-18,0,0,0,0,0,-0.060048871777339,0,0,0,0,0,0,-1.73472347597681e-18,-0.0888573911012838,0,0,0,0,0,-0.0392045122423495,0,0.0364551419035168,0,0,0,0.0204563851970906,0.080812012509791,-3.46944695195361e-18,-0.0804665649063875,0.0511950620274261,0,-0.138835922830251,0,0,0,0
X002304.SZ,0,0.0110519737721956,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.080724107797419,0,0,0,0,0,0.0996670024964874,0,0.339043596452486,0,0,0,0,0.0100313999834713,0,0,0,0.129062000238115,0,0,0.0245633860564672,0,0,0,0.105618869389097,0,0,-0.0388229818169533,0,0,0,-0.016554991759786,0,0,0,0,0,0.00814750279242748,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0429400210110746,0,0,0,0,0,0,0,0,0.192637891891373,0,0,0,0,0.0398944733719753,-0.154443228446179,0,0,0,0,0,0,-0.0306118911662835,0,0,0,0,0,0,0.0208768457676776,0.0441316603081818,0,0,0,0,0,0.0765203574235413,0,-4.33680868994202e-19,0,0,0,0,0,0,1.0842021724855e-19,0.00149557108595569,0,0,0,0,0,0
X000625.SZ,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00736748584849182,0,0,0.38008435768401,0,0,0,0,0.0397043476416782,0,0,0,0,0,0,0,0,0,0,0,0.0217867785196091,0,0.0210281025952382,0,0.162429788560016,0,0.044093246260131,0,0,0,0,-0.0182055000831411,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809377030752978,0.0227206393449695,0,0,0,0,0,0.0862232435525731,0,0,0,0,0,0,0.193458856372371,0,0,0,0,0,0,0,0,0,0,0.122503440934419,0.0135807141174367,0,0,0,0,0,0,0.0346015591959926,0,0,0.00549175793606034,0,0,0,0,0,0,0
