,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002074.SZ,X002180.SZ,X000733.SZ,X600741.SH,X600460.SH,X600884.SH,X600702.SH,X000100.SZ,X000799.SZ,X000157.SZ,X002236.SZ,X002176.SZ,X601799.SH,X600584.SH,X600563.SH,X600779.SH,X002007.SZ,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-6.93889390390723e-18,0,0.300015169815421,0,0.0724393332469631,0,0,0.00572839335214012,0,0,0,0,0,0,0,0,0,0.0240397208382384,0,0,0,0,0,0,-0.0153358049562368,0,0,0,0,0,0,0.0424382727010007,0.0495612091192271,0,0,0,0,0,0.0457150490055646,0,0,0,0,0,0.0294785590049504,0,-0.0300021947239483,0,0,0,-0.00174590084570567,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.482777533848464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207296811553223,0,0,0.122058795392614,0,0,0,0,0,0.00269814158147241,0.204756104612897,0,0,0,0,-0.00506806288571359,0.00559639130544772,0,0,0,0.0129480561062609,0,0
X600809.SH,0,0.218587811671378,0,0,0.0307729763506565,0,0,0,0,0,0,0,0.129534265379471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238568768049177,0,0,0,0,0,0,0,0,0,0,0.486165332521293,0,-6.93889390390723e-18,0,0,-0.0824933503928093,0,0,0.0509695071028854,0,0,0,0,0.0432023312952655,-0.0289402987095099,0,0,0,0,0,0,0
X000568.SZ,0,0.295149488913137,0,0,0,0.102329736688907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176784469088234,0,0,0,0,0,0,0,0,0.321978353544275,0,0.0841159979510009,0,0,0,0,0,0,0,-0.0531916905441194,0,0,0,-0.0236295336950897,0.00491437686363205,0.0177956146306754,0,0,-0.0521624608612745,0,0
X002415.SZ,0,0,0,0,0,0.532003086815464,-0.148592042178946,0,0,0,0,0,0,-0.182082751836924,0.0722190653539096,0.048279264997832,0,0,0,0.0807862027222638,0,0,0.0397151862807121,0,0,0,0,0,-0.0506721622168249,0.0184509052458352,0,0,0,-0.0747372195311023,0,0,0,0,0,0,0,0.74108491367112,0,0,0,0,0,0,0,0,0.00780562647520601,0.0841399690289396,0.144886443129709,0,0,0,-0.0318822044837821,0,0
X002304.SZ,0,0.0106372633262698,0.137360904891422,0,0.0164846471675056,0,0.105299308677099,0.170494421016265,0.0210221186432059,0,0,0,0,-0.0189384100735485,0,0,0,0,0,0,0,0,0.0198284309258541,0,0,0,0,0,0,0,0,0,0,3.05300868112708e-05,0,0,0,0.251421287034271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188588023431144,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.395467138663602,0.020101471033029,0,0,0,4.44098845153837e-05,0.101797458143916,0,0,0,0,0,0,0,0,0,0,0,0.0291635525405696,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0183285141636833,0.0874334229149089,0,0,0,0,0,0,0,0.0953175865618561,0.266655583812657,0,0.0722591975744411,0,0,0.0574556746342366,0.0224584824487567,0,0,0,0,0,0
X600690.SH,0,0,0.058632143865139,0,0,0.0745636283792607,0,0,0,0,0.0423433467382172,0,0,0,0.0502983098795645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609348479612248,0,0,0,0,0,0.049105579448964,0,0,0,0,0,0.0964943178933275,0,-0.0200886710668081,0,0,0,0,-0.0871705774849763,0,0
X002475.SZ,0,0,0,0,0.129811120783582,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.129554938279458,0,0,0,0.109778944681499,0,0,0.107447557571141,0,0,0,-0.0473681018994111,0,-0.0299195019644163,0,0,0,0.11561337967893,0,0,0,0,0,0,0,0.0645521207413399,0,0.160229801540967,0,0,0,0,0,-0.0249816877616955,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124448404249167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159013781543876,1.73472347597681e-18,-8.67361737988404e-19,0,0,0.114705970852821,0,0,0.0660730882847141,0,0,0,0,0,0.107116284238703,0,0,0,0,0.0562606880082818,0,0.0344254897070289,0,0,0,0,0,0.0242604643893925,0,0
