,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X600031.SH,X000338.SZ,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X601877.SH,X000596.SZ,X002456.SZ,X600867.SH,X300124.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X002294.SZ,X000661.SZ,X300136.SZ,X002179.SZ,X600498.SH,X300142.SZ,X000977.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X002241.SZ,X000981.SZ,X300146.SZ,X000050.SZ,X000869.SZ,X600522.SH,X002049.SZ,X600779.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905704877875435,0,0,0,0.109171296429651,0.0401801047384105,0,0,0,0.100620279881205,0,0.165319921896937,0,0,0.0255372332989972,0,0,0.0769591583966864,0,0,0.151660785433403,0,0,0,0,0,0,0,0,0,0,0,0,0.0810341641583096,0,0,0.000481460694710581,0.000990797801808514,0,0,0,0,0,0
X002475.SZ,0,0.165087744870424,0,0,0.0816494687668866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560991651282769,0,0.0818219872644697,0,0,0,0,0,0,0,0.0114103064627223,0,0,0,0,0,0,0.0489640351822541,0,0,0,-0.105967893789107,0,0,0,0,0,0,0.0131599188886695,0.00268519389666438,0,0,0,0.122388882912675,0,0
X600741.SH,0,0.449253795328168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613572044402384,-3.46944695195361e-18,0,0,0,0.0495587681315643,0.0301520747828116,0,0.127697054857107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181786197891333,0,0,0,-0.162511550972631,0,0,0,0.0738604751394425,0,0,0,0.0144887324172528,0.00708701871280939,0,0,0,0,0,0
X600031.SH,0,0.0168379512116677,0.465885209938346,0,0,0,-0.0149157884661049,0,0,0,0,0,0,0,0.0787933524282513,0,0,0,0,0,0.193790101247468,0,0,0,0,-0.00492495157128536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222584258822607,0,0,0,0,0,0,0,0,0,0,0.0177800909340471,-0.0354153547927254,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267016596062641,0,0,0,0.340886398421142,0,0,0,0,0.113560804551226,0,-0.0342466024968621,0,0,0,0,0,0,0,0,0,0.046362429499468,0,0,-0.0875418739883475,0,0,0,0,0.0719626302802089,0.10838398406175,0,0,0,0,0.125549938241368,0.0413698939949495,0,0,0,0,-0.0159099314402306,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.189701146552112,0,0,0,0,0,0,0,0,0,0,0,0,0.376024745124084,0,0,0,0,0,-0.273523185164835,0,0,0,0.0926128788165013,0,0,0,0.205526758015997,0,0,0.173257890558502,0,-0.140263280511634,-0.0404871080524591,0,0,0,0,0,0,0,0.129706224591939,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.122503891013542,0.109013310334138,0.128299547036129,0,0,0,0,0,0,0.0321448563880797,0,0,0,0,0,0,0.106283873127604,0,0,0.268227832675571,0,0,0,0,0.0583634938072937,0,0,0,0,0,0,0.210022996766098,0,0,0,0,-0.065006925299749,0,-0.025131811001923,0.0529607734832538,0,0,0,0.0291943864997884,0,0,-0.0390870876145226,-0.0224275649665053,0,0,0,0,0,0
X002236.SZ,0,0,1.0182822918581,0,0,0,0,0,0,0,0,0,0,0.200319265052598,0,0,0,0,0,0,0,0,0.0289520803376963,0,0,0,0.0791216322866278,0,0.0440352558092378,0,0,0,0,-0.055081816684155,0,0,0,0,0,0.189782633139201,0,0,0,0,0,0,0,0,-0.118925832168184,0,0,-0.00279517474099996,-0.0429757160143714,0.888000220665551,0,0,-0.530239350592512,0,0
X600809.SH,0,0,0,0,0,0,0.276249878297291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229602868546295,0,0,0,0,0,0,0,0,0.115099231073482,0.00255988740568855,0.0870179633249537,0,0,0,0,0,0,0,0,0.0152850308390676,0,0,0,0,0,0.293245580114511,0,0,0.0172852917695182,0.00443411580652988,0,0,0,0,0,0
X600271.SH,-0.192475780846036,-0.039067926234204,0,0,0,0,0,0,0,0,0,-0.23637824307814,0,0,0,0.0588781489165882,0,0.13723484911395,0,0,0,0.0642409415445307,0,0,0,0,0.103420294108495,0,0,0.00859488659183573,0,0,0,0,0,0,0.0705648582162558,0.172045344765705,0,0.306293953341999,0,0.176073331195081,0.183645160137728,0,0,0,0,0,-0.155884112922737,0,0,-0.0142741728513452,-0.0494706049161434,0,0,0,0,0,0
X002008.SZ,0,0,0.0707304721849068,0,0,0.211769297350594,0.0929440566748642,0,0,0,0,0.0108071158921461,0.0470950384626807,0,0,0.0339233851101815,0,0.263723680100639,0,0,0,0.0940492799250502,0,0,0,0,0,0,0,0,0.0735821560614216,0,0,0.0468999794710994,0,0,0,0,0,0,0,0.0619021771998914,0,0,0,0,0,0,0,0,0,0.000535410900406489,0.0147939601932618,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.157897708134192,0,0,0,0,0,0,0.354692204582896,0,0,0,0,0,0,0.245057989236324,0,0,0.220977868493907,0,0.111471852142585,0,0,0,0,0,0,0,0,0,-0.16706425101806,0.143828220397301,0.171822590600589,0,0,0,0,0,0,-0.0843230377040611,0,0,0,0,-0.424643936070646,0,-0.251537050272725,0.016089288508832,-0.0217933803005907,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.401187436362301,0,0,0,0,0,0.00265328183831951,0,0,0.0154412192997119,0,0,0,0,0,0,0,0,0,0,0,0,0.156309920503975,0,0,0,-0.0924526665828485,0,0,0,0.172561943109784,0,0,0.113691503305375,0,0,0,0,0,0.139308288837591,0.0427121106383985,-0.0149988965565196,0.00192525147528723,0.00440159663112982,0,0,0,-0.114077303370064,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0345852084582022,0.534832334115743,0,0,0,0,0,0,0,0,0,0.130417361225985,0,0,0,0,0.0537840138535893,0,0,0,0,0.0482754190138706,0,0.00903930595728805,0,0,0,0,0,0.0845957985036114,0,0,0,0,0.334441082332831,0,0,0.0507207902479975,0,0,0,0.00480712460079899,0.00557182593286517,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.229666918289392,0,0,0,0.137605970796891,0,0,0,0.0432328108586275,0,0,0.0763801308850661,0,0.118577954051729,0,0.17356853702858,0,0,0,0,0,0,0,0.197683354130199,0,0,0,0,-0.11387095511347,0,0,0,0.324893255406894,0,0,0,0,0,0,0,0,0,0.472034704165924,-0.0550376419474304,0,0,0,0,0,0,0
X300124.SZ,0,0.228082963796337,0,0,0,0.0919135275893959,0,0,0,0,0,0,0,0,0,0,0,-0.132840465328165,0.075279244591221,0,0,0,0,0,-0.0678997830810237,0,0,0,0,0,0,0,-0.0363617779906928,0.0440972738978747,-0.0910209833941877,0,0,0,0,-0.000429107663035274,0,0.355103172697583,0,0,0,0,0,0,0,0,0,-0.0151335673481536,0.011574422560267,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0368421373437229,0,0,0,-0.0876184959113296,0,0,0,0,0,0,0.214161759371074,0,0.111381769238607,0,0,-0.0248933835534149,0.091594806440037,0,0,0,0,0,0,0.181056772514671,0,0,0,0,0.213647666951112,0,0,0,0,-0.00770769806641694,1.73472347597681e-18,0,0,0.30477648055036,-0.129632275807217,0.275563695032579,0,0,0,0,0.00292544130580332,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.392454928672098,0,0,0,0,0,0,0,0.0294117514175179,0,0,0,0,0,0,0,0.0333442393931986,0.0111075625623588,0,0.0914646724161938,0,0,0,0.0162508380229047,0,0,0,0,0,0,0.0030562082270889,0,0.0155679571161942,0,0,0,0,0.0367010346828586,0,0,0,0,0,0,-0.000115075086400993,0.0128681803982038,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0198981846745494,0,0,0,0,0,0,0,-0.0702717315200204,0,0.148732415963681,0,0.0131643555787478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26262954002039,0,0,0.0784369280068545,0,0,0,0,0,0.146568566171506,0,0,0,0,0.00796539222228533,0,0.0779994604441604,0,-0.00111779818378065,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,-0.163080665915506,0,0,0,0,0.311173725284112,0,0,0.0480194513347462,0,0,0.10154473182447,0,0.00238589104621038,0,0.0824012766889973,0,0,0,0.105870798273774,0,0.363268229255312,0,0.0927439753744147,0,0.0764310214039305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166416148514204,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318518832686714,0,0.0790240418483229,0,0.10352859860086,-0.0332266976420343,0.0245403590772646,-0.10625530544495,0.168931230853885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211948030754094,0.0652506032841658,0.062415318623351,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.309044002691299,0,0,0,0,0,0,0,0,0,0,0,0,0.0162634159601673,0,0,0,0,0.0176107446772223,0.0943327160873297,0,0,0,0,0.214932019755303,0,0,0.0881014108356629,0,0,0,0,0.210407801077364,0,0,0.0232743523750464,0,0,0,0,0,0.108217707169565,0,0,0,0,0.0239787562817355,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0986320134599285,0,-0.221782003809541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853117046605491,0.0169981743269112,0,0,0,0,0.580801280500425,0,0.173470801594945,0,0,0,0,0.178519497064835,0,0,0,0.0249933843955701,0,0,0,0,0,0,0,0,-0.152830087831161,0,-0.0363157890301959,0.0334291405570902,0,0,0,0,0,0
X300136.SZ,0,0,0.175600453653472,0,0,0,0,0,0,0,0,0,0,0,0,0.0754215774941732,0,0,0,0,0,0.0295151180729871,0,0,0,0,0.148955086129948,0,0,0,0,0,-0.025685298365547,0,0,0.0361124362008576,0,0,0,0.0627405732950021,0,0.497648890781189,0,0,0,0,0,0.0996799397332112,0,0,0,-0.00301511789392471,-0.0178446470377689,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0769513518923156,0,0,0.218288735726661,0,0,-0.0425011191419191,0,0,0,0,0.0824446236553441,0.0524679026173219,-0.133255734311568,-0.0140794866483007,0,0,0,0,0,0,0.00748788215983301,0,0,0.11773686510134,0,0,0.0770733487059948,0,0,0,0,0,0,0,0,0,0.0317212212367695,0.172573136288522,0,0,-0.194451468694804,-0.171593707180577,-0.00458041918155026,0.00310676447743862,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469721272204052,0,0,0,0,0,0,0,0,0,0,0,0.00118834921283165,0.0350925152654195,0,0,0,0.112458483297524,0,0,0,0.217978081442364,0,0,0,0,0.188299326768253,0.0294168033318819,0,0,0,-0.0171256983953721,-0.0152381958698856,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.247094085239675,0,0,0,0,0,0,-0.0478240792665624,-0.0789726192733144,0,0.0576826078272484,0.135153064302623,0,0.109854909809311,0,0,0,0,0,0,0,0,0,0,0.121684019176478,0,0,0.376212171658766,0,0,0,0,0,0,0,0.115926947328785,0,0.225866638587467,0,0,0.0283647695585621,0.0764132846133564,0,0,0,0,0.0102273887926314,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0698262335683126,0,0,0,0,0,0,0.16795608690108,0,0.109137298157794,0,0.227578110319759,0,0,0,0,0,0,0,0,0,0,0,0.229159885764097,0.0468915933869292,0,0.259644136392299,0.0979411358987621,0,0,0,0.162059402102742,0,0.363968279219409,0,0,0,0,0,0.0202486212588907,0,0.0470813046042197,0,-0.0517958419377233,-0.0537584228736544,0,0,0,0,0,0
X000157.SZ,0,0,0.0758277756364235,0,0,0,0,0.0231889043864886,0,0,-0.0306641517152148,-0.0243014800639525,0,0,0,-0.00557112884507055,0.0319430811609236,-4.33680868994202e-19,0,0,0,0.0383377008849858,0,-0.026870788874005,0,0,0.159744347821857,0,0.106919391502762,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.015141262100756,0,0,0,0,0,0,0,0.00449257662285831,-0.00318019058714476,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.161360972129335,0,0.303863041875678,0,0,0,-0.357671001926865,0,-0.104694612175399,0.14035339621884,0,0,0,0,0.0816057680360065,0.0427504148105053,0,0,0,0,0,0,-0.0956448409653566,0,0.201034346366123,0,0,0,0,0,0,0,0,0,0.302312279887076,0,0,0,0,0.16506871486335,0,0,0,0,-0.0444545278021228,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0994350622899991,0,0,0,0,0,0,0,0,0,0.112060069561639,0.0903082346084313,0.0455781642738407,0,0,0,-0.0922634760311086,0,0,0.0708615543900779,0,0,0,0,0,0,0.0631129925423755,0.409345158335184,0,0,0,0.166913853513203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824883897660144,0.039888883343461,0,0,0,0,0,0
X002241.SZ,0,0,0,6.93889390390723e-18,0,0,0,0.117863459028952,0,0,0,0,0,0,0,0,0,0,0,0.0667418765408793,0.0380917923593981,0,-0.0690977565723386,0,0,0,0.0185890469030772,0,0,0.09213895516296,0,0,0,0.328178292511083,0,0,0,0,0,0,0.0563081858357193,0,0,0,0.192904859152571,0,0.120596181084902,0,0,0,0,-0.0112270766619967,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424159362642772,0,-0.0302122580489831,0,0,0,0,0.0763465442461106,0,0,0,0,0,0,0,-0.0621812064310253,0,0,0.308422003117727,0,0,0.0608527824260643,0.116561539436733,0,0,0,0,0,-0.0929405589054954,0,0,0,0.127866263469729,-0.0321605847767231,0,0,0.0397172907410492,-0.0219554643627385,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.200197977303584,0,0,0,0,0,0,0.105781925652692,0.00485361509900976,0,0,0,0,0,0,0,0.156556635431531,0,0,0.246712251373937,0,0,0,0,0,0,0,0,0,0,0.0788487257022725,0,0,0,0,0.173580732155396,0,0,0,0,0,0,0,0,-0.000874593660936524,-0.0312179193812448,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.306691799634581,0.0906179838075322,0,0,0,0,0,0,0,0,0.0670632862077908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194082773700738,0,0,0,0,0,0,0.0639313465580567,0,0,0,0,0,0.0475308233174351,0,0.0884331502140338,0,0,0.00615352444113467,-0.0103408821466974,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.140920891401308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397087501361306,0,0,0,0.422068634090177,0,0,0,0,0.0119963337808497,0,0.14529035070323,0,0,0,0.0785790071035913,0,0,0,0.112137985097841,0,0,0,0.128998613391391,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,-0.0527804781723802,0,0,0,0,0,0,0,0.0634184285441793,-0.241647211051745,0,0,0,0,0,0,0,0.0770309033800533,0,0.264885330619403,0.000451022816406141,0,0,0,0,0,0,0,0,0,0.273340691820374,0,0,0.246182093411174,0,0.291104844380146,0,0,0,0,0.0437368175516598,0,0,0,0,0,-0.0259374672216818,-0.0108643848777122,-0.0361508387852053,0,0,0,0,0,0
X600779.SH,0,0,-0.0548449827960155,0,0,0.140678846954953,0,0,0.284940148784144,0,0,0,0.099101875997407,0,0,-0.0190382942160001,0,0,0.227674867500304,0,0,0,0,0,0,0,0,0,0,0,0.0254233052821525,0,0,0,0,0,0,0,0,0.0762333224604942,0,0,0,0,0,0,0.0144572730137608,-0.0509394187298843,0,6.93889390390723e-18,8.67361737988404e-19,-0.000153746695080004,-0.017581274693245,0,0,0,0,0,0
X002508.SZ,0,0,0.0422093353089957,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294999556313622,0,0,0,0,0,0,0.153648504497689,0,-0.00661284139808109,0,0.0622714570899321,0,0,0,0,0,0,0,0,0,0,0.158349669636897,0,0,0,0.160100797947463,0,0,0,0,0,0,0,0,0,0.0230759811321035,0.0332374638527692,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258297216106318,-0.0700029318859171,0,0,0,0,0,0,-0.0169605207420676,-0.166002248447196,0,0,0,0,0,0,0,0,-0.206056464929154,0,-0.0239594974376428,0,0,0,0,-0.135325506805235,-0.104830936719663,0,0,0,0,0,0,-0.159277185354778,0.164200853310579,0,0,-0.005269598338952,0.0438112965403999,0,0,0,-0.206325717169853,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.311483087341575,0.0292274656878687,0,0,0.609292107613841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234752813662662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792507197386821,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.715517795134866,0,0,0.574480586969735,0,0,0,0,0,0,0,-0.0835712054679149,0,-0.739537305407988,0,0,0,0,0,0,0,0,0,0,0.693278866121131,0,-0.511277138271419,0,0,0,-0.23684180647083,-0.0583916364859668,0,0,-0.429891144727961,0,-0.43713390773279,-1.05754506865621,-0.64974229691968,0,0,-0.0661438100718955,0,0,0,-0.129103628942207,0,0,0,0,-4.90001142941672,0,0
RealEstate_excess,-0.0121982597764269,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.123937139149982,0,0.0188167735531161,0,-0.119388450088122,0,-0.0841684728180061,0,0,0,-0.116702718036281,0,0,0,0,0,0,0.0442051665788947,0,0,0,0,0,0,-0.0336844418467892,0.0329538667276178,0.0218757644594621,0,0,0,0,0,0,0,0,0,-0.00912009811209205,1.0842021724855e-19,0,0.25188910068274,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00717315708887101,0,0,0,0,0,0,0,0,0,0,0,-0.0559761114471423,0,0,0.0144922111629622,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424319061091685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298214219817027,0.0341124673306062,0.016744925415182,-0.014096378639279,0.389335221542496,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.00433885355228755,0,0,0,-0.00193146931209316,0,0,-0.00192174380264162,0,-2.87128848095128e-05,0,0.00135670690552481,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00607672475598821,0,-0.000886822596149165,0,0,0.00190549042779281,0,0,-0.00597886378602419,0,0,0.000581549583713889,0,0.00172467916307231,0,0,0.00144439812204216,-0.00334207577136508,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.060342239893898,0,0,0,0,0,0,0,0,0,-0.0785357788557779,0,-0.0480397945806867,0.0232325677672888,-0.0537668480710177,0,0.0419983616292473,0.0138301423510593,0,0,0,0,0,0,0,0,0,-0.080589248814309,0,0,0,0,0,0,0,-0.0813939604809629,0,0,0,0,0,0,0,0,0,-0.0477329458046302,-0.0286548508148615,-0.141145893814312,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00169848814233067,0,0,0,0.00859475635381345,0,0,0.0122568588281142,0,0.00703712317248909,0,0.00702560313441584,0,0,0,0,0,0.000225265086875559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115454200018454,0,0,0,0,0,0,0,0,0,0,0.000213737370944249,0.0123688848914058,0,0.0290943984509208,0,-0.115510885106048,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862142040356581,0,0.00577337447259794,0,-0.000798017045723979,0,0,0.00525986830832389,0,0,0,0,-0.00438769466167124,0,0,0,0,0,0,0.00114570361258395,0,0,0,0,0,0,0,-0.00503998535146887,0,0,0,0,0,0,0,0,0,0.0247668727711944,6.7762635780344e-21,0.00782335791182217,0,0,0,-0.00462774048322131,0,0
