,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002129.SZ,X003816.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002241.SZ,X002180.SZ,X000100.SZ,X601877.SH,X600702.SH,X300142.SZ,X600741.SH,X000733.SZ,X002074.SZ,X600522.SH,X000157.SZ,X600460.SH,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X000977.SZ,X000066.SZ,X002294.SZ,X002236.SZ,X002007.SZ,X600183.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0572087803729066,0.0462556111371325,0.271797858468262,0,0,0.102789644667744,0.141492578801452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359556577066505,0,0,0,0,0,0.0689197925126111,0,0.0161184134824496,0,0,0.0991335002091722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649029399364979,0,0,0,0,0.00537038655363405,0.0119217606840268,-0.00412149798776186,0,0,0,0,0,0
X000858.SZ,0,0,0,0.197596250318856,0,0,0.611600409579221,0.0843168425435925,0,0.109743808166143,0,0,0,0,0,0,0,0,0.0148356812331837,0,0,0,0,0,0,0,0,0,0.00974068656087648,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215964269385093,0,0,0,0,0,0,0,0,0,-0.0217902905546916,-0.000161245895301716,0,0,0,0,0,0
X000568.SZ,0,0.19165384709456,0,0.349566185368461,0,0,0.246666672056229,0.0289900787158659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595407017924334,-0.0257522474407444,0,0,0,0,0,0,0,0,-0.0942202770283893,0,0,0,0.191059177783686,0,-0.00157031508928667,0,0,0,0,-0.0637266655835439,0,0,0,-0.00510740858134537,-0.00283342444521453,0,0,0,0,0,0
X600809.SH,0,0.0588254923048882,0.413968954889371,0,0,0,0.0903769190427955,0,0,0,0.0856049237858554,0,0,0,0.0400606039661925,0.0322118151294498,0,0,-0.0160499147447212,0,0,0,0,0,0,0,0,-0.0262313344027414,0,0,0.00439191668175092,0,0.0247072489974089,0,0,0,0,0,0,0,0.048790647965782,0,0,0,-0.0397961888940308,0,0,0,-0.139545332530275,0,0,-0.00478077976573382,0,-0.0880567308472617,0,0,0,0,0
X002415.SZ,0,0.150884096457035,0,0.0282995950124136,0,0,0,0,0,0,0,0,0.0608688782463114,0,0,0,0,0,0,0.0280375077448348,0.154644694539748,0,0,0,0,0,0,0,0,0,0,-0.0517549133931795,0.0805693160017708,0,0,0,0,-0.0987899147178959,0,0,-0.00559852283810939,0,0,0.10117927859222,0,0,0,0,0,0,0,0,-0.02241098855367,0,0,0,0,0,0
X600276.SH,0,0,0.0654583604418773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174882549888231,0,0,0,-0.210037878628207,0,0,0.35725493916547,0,0,-0.0800288491565461,0,0,0,0.000280540111239298,0.090720183179476,0,0,0.0796156441645964,0.152973570188042,0,0,0,0,0,-0.0282132096675154,0.0157935898899331,0,0,0,0,0,0
X002304.SZ,0,0.313036572182264,0.38705200277244,0,0,0,0,0,0,0,0,0,0,0,0.0589293858586196,0,0,0,0,0,0,0.0422752320558139,0,0,0.0759524648160015,0,0,-0.0490738061848985,0,0,0,0,-0.0349848206841777,0,0,0,-0.0256717323984664,0,0,0,0,-0.0429574721516892,0,0,-0.0916107772711695,0,0,0.0341019643490258,0,0,0,0,0.0036975091649687,0,0,0,0,0,0
X600690.SH,0,0,0.0554375190813872,0,0.0691611810745988,0,0,0,0,0,0,0,0,0,0.0635129411325271,0.31312011590481,0,0,0,0,0,0,0.115909922905058,0,0,0,0,0,0,0.0236426445923935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273594036094828,0,0,0,0,0.0114164316722224,-0.014823897480012,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.209994213794943,0,0.254352711108388,0,0,0,0,0,-0.0464606490585177,0,0.25080669302831,0,0,0,0,0,0,0.210561875557404,0,0,0,0,0,0,0.129602114922579,0,0.216532656625372,0,0,0,0,0,0,-0.117179858373006,0,0,0,0.179574234616986,0,0,0.42982690900809,0.0107197370180212,-0.0288345579111729,0,0,0,0,0,0
X000651.SZ,0,0.18964437157478,0.00990920458382216,0,0,0,0,0.318671592916883,0,0,0,0,0,0,0,0.0756272636585874,0,0,0,0,-0.0129084341697031,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0447702485750765,0,0,0,0,0,0,0.0806516928010956,0,-0.0363053944324358,-0.0100962484837169,-0.0460550111704616,-0.0266205029782309,0,0,0,0,0,0,0,-0.00205015714156066,0,0,0,0,0,0
