,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X300136.SZ,X600809.SH,X002085.SZ,X300003.SZ,X600487.SH,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X000050.SZ,X600118.SH,X002294.SZ,X300115.SZ,X600867.SH,X600699.SH,X000981.SZ,X000559.SZ,X600372.SH,X600566.SH,X600498.SH,X000623.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.110930854670416,0,0.205716355900274,0,0,0,0,0.0571155030590277,0,0.309814913610967,0,0,0,0,0,0.374203189299017,0,0,0,0,0,0.0448498358118764,-0.207353852529726,0,0,0,0,0,0,0,0,0,0.112391125489887,0,0,0,0,0,0,0,0,-0.199038153916946,0,0,-0.241550387371352,0.006719578398398,0,0,0,0,0,0,0
X000568.SZ,0.362827283547665,0,0,0,0.261346541369257,0,0,0,0,0.0695878057404395,0.000837917745461926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756290507258388,0,0,0,0,0.0104325096162552,0,0,0,0,0,0.0512042485302282,0,0,0,0,0,0,0,0.0394433386183588,0,0,0,0,0,0,-0.00632011975479804,-0.0184714762858366,0,0,0,0,0,0
X002236.SZ,0,0,0.345994638243279,0,0,0,0,0,0.103103688954008,0,0,0,0,0,0.175678193252804,0,0,0,0,0,-0.121786955611202,0,0,0.0630621070087468,0,0,0,0,0,0,0,0,0,0,0,0,0.0703717524758817,0,0.132968743680561,0.168838210111538,-0.102643238698386,0,0,0,0,0,0,0,-0.02272688754147,0,0,-0.00335354730967765,-0.0103857585001367,0,0,0,0,0,0
X002241.SZ,0,0.0152984287266866,0.064247897425202,0,0,0,0,0,0,0,0.316586714453861,0,0,0,0,0.0956673186995756,0,0,0.456209750438379,0,0,0.051492023292741,0,3.46944695195361e-18,0,0,0,0.123562340221709,0.0283547517881734,0,0,0,0,0,0,0,0,0,0,0,0,0.0731418860132698,0,-0.266402547268759,0,0,0,0,0,0,0,0.00112862349818936,-0.0474133903781467,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.237439940955353,0,0,0.0625979449054646,0,-0.0399152760113133,0,-0.00609738275689553,0,0,0,0.238533627563696,0,0.0284372144977724,0,0,0,0,0,0,0,0,0,0,0.079162514074243,0,0,0.0650754699427479,0,0,0,0,0,0,-0.00747758943203209,0,0,0.0757335964341051,0,0.0085193140436794,-0.0932142525519411,0,0,0,0,0,0
X600741.SH,0,0.591960260640818,0,0,0,0,0,0,0,0,0.0336767405554688,0,0,-4.33680868994202e-19,0,0,0,-0.00314710075992881,0,0,0,0,-0.179972190831857,0.020875900975368,0,0.186924268340222,0,-3.46944695195361e-18,0,-0.0220892114344763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514695514113205,0,0.0211964371280398,0,0.00645929563465759,0.017421591584845,0,0,0,0,0,0
X000625.SZ,0,0,0.00333886763044022,0.102646952165985,0,0,0.00302603598882843,0,0,0,0,0,0,0,0,0,0,0.113521006285585,0,0,0,0,0,0,0,0,-0.0194511230090369,0,0,0,0,0,0,0.254788403384559,0,0,0.113260257690966,0,0,0.0801056055986725,0,0,0,0,0.0361149725415375,0,0,0,0,0,0,0,0.0108999377010334,0,0,0,0,0,0
X600031.SH,0,0,0,0.124293319598845,0,0,0.0434067686263358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806767182598056,0.123164016946681,0,0,-0.353478818465351,0,0,0,0,0,0.176198307916942,0,0.0208184996176889,-0.000214799158020202,0.234401414009601,0,-0.0154060856433255,-0.000190602149824691,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162481352965184,0.15300944256127,0,0,0,0,0,0,0,0,0,0.0460022989486648,0,0.0527906858313913,0,0,0,0.17459029770232,0,0,0,0,0,0,0.0923691158529861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942580008086641,0.031027128343182,0,0,0,0,0,0
X000338.SZ,0,0,-0.00312301834856639,-0.228030558690751,0,0,0,0,0,0,0.171362109157923,0,0,0,0,1.73472347597681e-18,0,0.322338990655345,0,0,0,0,0,0.0816773245771791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366246901973485,0,0,0,0,0,0,0.053701069855004,0.114140037277022,0,-0.00220106507920526,0.0277517162340904,0.0643323205248696,0,0,0,0,0
X600066.SH,0,0,0.00350859812741128,0,0,0,0,0,-0.205854128418909,0.109538407977192,0,0,0,0,0,0,0,0,0,0,0,0.240279644635378,0,0,0,0,0.0825516697991917,0,0.0589214094222876,-0.0232438509645882,0,-0.0194267570894547,0,0,0,0,0,0,0,0,0,0,0.129171730135442,0,0,0,0,0,-0.089007105199408,0,0,0,0.00392343512135856,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835250209689148,0.251423300262351,0,0,0,0,0.0399238804278835,0,0,0,0,0.27041076073522,0,0,0.150597689471231,0,0,0,0,0,0.0120143577783091,0,0,0,0,-1.73472347597681e-18,-0.0377733303108106,0,0,0,0,0,0.00569080654672025,0.0125208439846304,0,0,0.0815794979916642,0,0,-0.015902776118879,0,0,0,0,0,0,0
X000100.SZ,0,-0.0254651362932342,0,0,0,0,0,0,0,0,-0.0420182525617381,0,0,0,0,0,0,0,0.0437990888536882,0,-0.0231406164802183,0,0,0,0,0,0.0164639996339958,0,0,0,0.0460290460023739,0,0,0.096351121031394,0,0,0.0714219642067474,0,-0.0231817130460594,0,-0.0459495613041411,0,0.0198849350102379,0,-0.0211500222010198,0,0,0,0,0.0262490363407976,0,-0.0138193696485545,0.00413199647159509,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0920304041490281,0,0,0,0.121200426874183,0.17978115491925,0.00499148343052108,0,0,0.00599992966585323,0,0,0,0,0,0,0,0,-0.102696391995887,0,0.163036850299709,0,0,0,0,0,0,0.0668891422602983,0,0,0.0459010662302143,0,0,0,0,-0.0467544381799527,0.103593192410594,0,0,0,0.0380039665728569,0,0,0.00349180865265786,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0679922938338437,0,0.136516933273619,0,0,0,0,0,0,0,0,0.0850259562489577,0,0,0,0,0,0,0,0,0,0,0,0.0338387357645101,0,0,0,0,0.1324258222678,0,0.00988357836153867,0.0259348590313004,0,0.145341938839706,0,0.178211206470742,0,0,0,0,0,0,0,0,0,0.00435947741630673,0.0115836706395703,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.147571617167445,0,0,0.375576891778523,0.254809143703716,0,0,0.1036840363767,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0615127778557426,0,0,0,0,-0.184017349275606,0.246924940523875,0,0,0.148369575009283,0.0382904472821642,0,-0.00437975194651809,0.0637481130155045,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.42887652340622,0,0,0,0,0,0,0.151643021671499,0.0531164887500854,0,0,0.260548683856141,0,0,0.00216677698144199,0,0,0,0,0.0173645870132556,0,0,0,0,0.0550408562812094,-1.38777878078145e-17,0,0,0,0,0.292258715407422,0,0,0,0,0,0,0,0,0,-0.0230636290170487,0,0,0,-0.0753336814662396,0,0,0.0183366193040472,-0.0765414393097561,0,0,0,0,0,0
X002085.SZ,0,0,0.306974718245754,0,0,0,0,0,0,0.131712071738411,0.14387414859045,0.0438796452961749,0,0.0155986799591691,0,0,0,0,0,0.0382780457108931,0,0.165685321285657,0,0,0,0,0,0,0,0,0,0,-0.127939923938607,0,0,0,0,-0.096139747357044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296969825718687,0.0456682325777998,-0.0213269209107866,0,0,0,0,0
X300003.SZ,0,0,0.126297067910526,0,0.159252308616743,0,0,0,0,0,0,0,0,0.296081071492024,0,0,0,0,0,0,0.113614200456387,0.156315479635295,0,-0.0727292974674334,0,0,0,0,0,0,0,0,0.0575271905285974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140367551548536,0,-0.0164149375468758,0.0231108239634585,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120055965190372,0.0872348192317591,0,0,0,0,0.124472931178396,0,0,0,0,0.120697655536893,0,0,0,0,0,0.553759298263821,0,0.0415442803414421,0,0,0,0,0.145982882827497,0,0,0.0411689595821093,0,0.0220122227162049,0,0.0133052359731971,0.0859700241439718,0,-0.00850758303390023,1.73472347597681e-18,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0764252916050292,0,0,-0.00193255758617804,0,0,0,-0.0390002666492438,-0.0384073431415407,0,0.0233285888604579,0,0,0,0,0,0,0,0,0,0,0,0.0554106054094555,0,0,0,0,0,0,0.109139652723833,0,0,0,0,0,0,0,0.092609296299307,0,0,0.233739067393366,0,0.0161086520190935,0,-0.0122681281818352,0.0316221740958253,0,0,0,0,0,0
X002508.SZ,0,0,0.22204594433622,0.37536685590533,0,0,0,0,0,0.192499036224864,0,0,5.42101086242752e-20,0,0.140908038459673,0,0,-0.00174825261098146,0,0,-0.15805798611827,0,0,-0.232659311799613,0,0,0,0,0.0157352229723596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344791807136294,0,0,0,0.0133919803028771,0.0591336486549951,0.00841695795102594,-0.0184771679673278,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0852983792286572,0,0,0,0,0,0,0,0,-0.110304960675119,0,0,0,0,0,0.0572592912606029,0,0,0.101392218415123,0,0,0,0,0.145044885922076,0,0,0.0162226611971872,0,0,0,0,0,0,0,0,0,-0.229759715068341,0.164572780903746,0,0,0,0.36644112821666,0,0,0,0,0,0,0,0.0574319844523235,0,0,0,0,0,0
X600177.SH,0,0,0,0.0752644437868676,0,0,0,0.115228202582453,0.0323822718222025,0,0,0.0883854909849696,0,0,7.60105101101083e-06,0,0,0,0.0481901918133209,0,0,0,0,0,0,0,0,0,0,0,-0.082611682237264,0,0,0,0,0,0.215666924611651,0,-0.0381979193147001,0,0,0,0,0.0838708911760613,0.00507952576759475,0,0,0,0,0.0263656433971011,0,0.00344893150442619,-0.016133391272695,0,0,0,0,0,0
X600522.SH,0,0,0.00819031432971402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105682942811979,0,0.118824397361161,0.241957212759442,0.142102895541406,0,0,0,0,0,0.12824690301626,0,0,0,0,0,0,0,0.0827341799527593,0,0,0,0,0.00135656276983962,0,-0.000210390460963703,0.018282505474007,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0137235289426543,0,0,0,0,0.0495587776474053,0,0,-0.0156344296085954,0,0.255571546751164,0,0.0501048787164827,-0.0129739640395319,0,0,0.0617025365475767,0,-0.0345026594829785,0,0,0,0,0.0530436527228524,0,0.0269136094938777,0,0,0,0.0658653570859517,0,0,0,0,0,0,0,0.00776715539882798,0,0,0.0853084428335154,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.254812876539324,0,0,0,0,0,0,0.00495429278344467,0.0693719620372937,0,0.110685559773083,0,0.0718815865747918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154669262131564,0,0,0.612377693638801,0,0,0,0,0,0,0,0.0920624792456932,0,-0.0398813233810379,0.0714973125664605,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237101140362903,0,0,0,0,0,0,0,0,0,0,0,0,-0.019325373535778,0,0.0481588321512013,-8.67361737988404e-19,0.122697501354724,0,0.253665939969248,0,0,0,0.0844403451245044,0,0,0,0,0,0,0,0.232854815775654,0,0.0444192013379377,0,0,0,0,-0.00767290507825139,0.0494903060341775,0,0,0,0,0,0
X002294.SZ,0,0,-0.146011785653749,0,0,0,0,0,0.115896466001697,0,0,0,0.178230991663455,0,0,-0.0485269518333629,0,0,0.0694676547657596,0,0,0,0,0,0,0,0,0,0,0.172157759998613,0,0,0,0,0,0,0.029781489709595,0,0,0.151897162656288,0,0,0,0,0,0,0,0,0,-0.146809891783778,0,-0.0289154998481213,-0.00943239202288076,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,-0.408654388085797,0,0,0,0,0,0,0.240423831233678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221289226550408,0,0,0,0,0,0,0.0815428361078201,0,0.172094308720698,0,0,0.235707622840249,0,0,0,0,0,0,0,0,0,-0.0153670580009568,0.0155080676453066,0.0437293556082657,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.133604976273826,0.136462210829083,-0.025367088237123,0,0,0,0,0,0,-0.0921664477940554,-0.121304161512555,0,-0.0315770642086869,0,0,0.074252088380658,0,0,0,0,-0.0424407707991339,0,0.191401245396525,0,0,0,0,0,0,0,0,0,0,0.0337251751400332,0,0.0289875661663991,0.0926290504873814,0,0,0,0,-0.00685366639202272,0.0181801560226722,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0.181049262498278,-0.0668614800090781,0,0,0,0,0,0,0,-0.0100951911719366,0,0,0,0,0,0,0,0,0,0,0,0.0275331749382641,0,0.105978816581076,0,0.123912146181319,0,0,0,0,0.189978362217708,0,0,0.125245206982051,0,0,0,0,0,0,0.207158321364677,0,0,0,0,-0.00332527587451019,0.0181609694669533,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0.145700421877173,0,0,0,0,0.0168352328106621,0,0,0,0,0,0,0,0,0,0.0442629768326469,0.0847396934499239,0,0.0268673967405559,0,0,0,0.0225284194101409,0,0,0,0,0,-0.163313540381927,0.0878128292078684,0,0,0.0348681464438401,0,-0.0135684911068309,0,-0.0290221252037979,0,0,0,2.16840434497101e-19,0,0,0,0.0598604922365143,0.0454705409748429,0,0.0215343695739745,-0.0104041765472866,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.133594045468645,0,0,0,0,0,0,0.0879671417622884,0,-0.0718877383295141,0,0,0,0,0,-0.142740744577884,0,0,0.116290735921139,0,0,0.148940947589238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201957206208893,0,0,0,0.0376303492146585,0.149411849667641,-0.179331353654821,-0.0135426553367482,0.012917571043974,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.110602714969732,-0.105480118145585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399230409481639,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.807625599323507,0,0,0.178551121057527,0,0,0.103316857633725,0,0,0,0,0.0593512824386766,0,0.0176038797513385,0,0.00115987455549966,0.0858090580276023,0,0,0,0,0
X600566.SH,0,0,0.0647770853328209,0,0,0,-0.232447697683078,0,0,0.219189444192717,0,0,0,0.107117953726179,0,0,0,0,-2.16840434497101e-19,0,0.178729337386887,0,0,-2.16840434497101e-19,0,0.0583785832196318,0,0,0.0243029641356477,0,0,0,0,0,0,0,0,0,-0.112591984948103,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153930034347317,0.0015821735519936,0,0,0,0,0,0
X600498.SH,0,-0.141273878067558,0,0,0,0.0816866302822196,0,0.0127591022066678,0.199749349731416,0,0,0,0,-0.0236930091102535,0,0,0,0.0870580249928745,0,-0.0149465183331464,0,0,0,0,0,0,0,0,0,0.208004157120206,0,0,0,0,0,0,0,0,0,0,0.0243230369724175,0,0,0.0829878457482206,0,0,0,0,0,0,0,-0.00352410091585178,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0.111128859660569,0.0801848025528446,0,-0.223468159972008,0.0918333170368847,0,0,0,0,0,0.143903763115233,0.00538421212671232,0,0,0,0,0,0,0.0258371526522892,0,0,0,0.0265348930069739,0,0,0,0,0,0,0.0277668725547258,0,0,0.0528942473026367,0,0,0,0,0,0.0073118609423282,0,0,0,0,0,0.00851518617260638,0.000548066949923065,0.094240303886012,0,0,0,0,0
X002180.SZ,0,0,0,0,0.172094024576779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438499944506802,0,0.027179527396854,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0261944117954895,0,0,0,0,0,0,0.366749139989794,0.220233075644365,0,-0.195626779666545,0,0,0,0.37336255766815,0.000472657646941104,0.0384640603689608,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0985255084932842,0,0,0,0,0,0,0,0,0,0,0.0890282764935457,0,0.312021706791996,0,-0.0727725506626726,0,0,0,0.169444397451179,0,0,0,0,-0.127775811295612,0,-0.150202075741374,0,0,0,0,0,0.115919218084987,0,-0.00830159068409632,0,-3.46944695195361e-18,0.431186637901102,0,0,0,0,0.06265388467631,0,0,0,0,-0.0118151692792884,-0.0199038308680794,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.113592310641567,0.0236950380071088,0,0,0,0,0,0,0,0,0,0,0,0.0892024693726216,0,0,0.100143591391513,0,0,0.195739665796055,-0.260250938126124,0,0,0,-0.0509781953721266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685950643667253,0.0813480535255158,0,-0.015614970195356,0,0.0374579432134784,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.9770001921461,1.08032705664626,0,0,0,0,0,0,0,0,0.259735353704698,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.57222669088695,0,0,0,0.0571373394386392,-0.113736850978581,0,0,0,0,0,0,0,0,0,0,0,-0.14645945326601,0,0,0,0,-0.618053738513048,0,0,1.92239720261253,0,0,0,8.2145967456778,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854763172260031,0,0.603709692154285,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00997314007912829,0,0,0.152567659534508,0.0180053166687913,0,0,0,0,0,0,0,0,0,0,0,0,-0.133220182793717,0,-0.111616625734854,0,0,0,0,0,0,0,0,-0.290403647967682,0,0,0.0371679869605658,0,0,0,0,0,0.226357908400001,0.0902025670265705,0,0,0,0,-0.0240380307222145,0.054610904993468,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0554352308614566,0.0386226375086474,0,0.0328411822607253,0,0,0,0,-0.0231511935686103,0,0,0,0,-0.0381326069940842,0,0,0,0,0,0,-0.0132435103487514,0.0196692196842601,0,0,0,0,0,0,0,0,0,-0.0411489042009633,0,0,0,0,0,0,0,-0.00663672647270388,0,-0.0287464166598249,0,-0.0379415955544204,-0.0138858914411295,0,0,-8.67361737988404e-19,0.0293132750381463,0,0,0,0,0
MKvol,0,0,0,0.000112543570133053,0,0,0,0,0,0,0,0,-0.00111587334031052,-0.000514544646446384,0,0,0,0,0.000574297659639178,0,-0.000375223011856722,0,0.000748969063161742,0,0,0,0,0,0,-6.21807529697074e-05,0,0,0,0,0,0,0.0014473109576723,0,0,0.000541234777145947,0,0,0,0,0,0,0,0,0,0,0,-0.00109897471156674,0.00108880287364843,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0294827829061315,-0.0189603598706918,0,0,0,0,0,0,0,0,0,0,0,0.0029522317259461,0,0,0,0,0,0,0,0,0.0136549827243449,-0.0134529630918405,0,-0.0656107977245473,0,0,0,0,-0.0454163464851905,0,0,0,0,0,0,-0.0140708044976461,0.0180438439490463,0,-0.024603296152265,0,0,-0.00905699376505408,-0.00940637234412044,0,0,0,0,0,0.0296317855292829,-0.0478675482737063,-0.00218664123929816,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114002762355111,0.00110378260956204,0,0,0,0,-0.0107053458141622,0,-0.0143059511503849,-0.00955110068141058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652033834685722,0,0,-0.0107023674005178,0,0,0,0,0,0.0254780567017434,-0.0149749384491221,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00604645456607946,0,0,0,0,0,-0.00358018175159411,0,0,0,0,0,0,0,0,-0.00501560186270293,-0.00483571398543135,-0.00542175381851858,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908915841571008,0,0.00792292831360384,0,4.33680868994202e-19,0,0.00376728640409755,-0.0107514334737351,0.0229235871610536,-0.00238685213943381,0.0136095629621994,0,0,0,0,0,0
