,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000559.SZ,X600118.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X002292.SZ,X002475.SZ,X002236.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X600177.SH,X000568.SZ,X002074.SZ,X300003.SZ,X002129.SZ,X002294.SZ,X002276.SZ,X000977.SZ,X600867.SH,X000800.SZ,X600498.SH,X600582.SH,X002506.SZ,X000869.SZ,X002008.SZ,X002085.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.412753541180978,0,0,0,0.0131539216018965,0.104948976515042,0,0,0,0,0,0,0,0,-0.0509591815813469,0,0,0,0,0,0,0.0104590968512228,0,0,0,0,0,0,0,0,0.260784186217207,-0.0219433020891261,0,0,0,-0.00410675696561859,0,0,0,0,0,-0.0933661181104153,0,0,0,0,0,-0.0481198016869052,0.123303904588224,0.137979109723613,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0113861148064831,0.259847284504365,0,0,0,0,2.77555756156289e-17,0,0,0,0.25439527941859,0,0,0,0,0,0.335595706076213,0,0,0,0,0,0,0,0,0,0,0.018700728801275,0,0,0,0,0,0,0,0.0445651002873051,0,0,0,-0.0915422068779874,0,0,0,-0.0280725391954322,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920341851068348,0.0470203626336301,0,0,0,0,0,0,0.0757550113109035,0,0.0678720218353307,0.0691166141586061,0,0,0,0.00357582434858018,0.0446367812585101,0,0,0,0.0713944360716811,0,0,0,0,0,0,0,0.0633346146200556,0,0.137990109337465,0,0,-0.157014118901941,0,0,0.0445714298568152,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0767467454520955,0.220857290926502,0,0,0,0,0,0,0.0617361384796817,0,0,0.148093471448005,0,0,0,0,0,0.0067931766074482,0,0,0,0,0,0.12153423449592,0,0,0,0.0374267596661452,0,0,0.0407838622859209,0,0,0.0366081386271975,0,0,-0.0303065070575153,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0701689415255431,0,0,0,0,0,0.0905233483894031,0,0,0,0,0,0,0.0183222973342739,0,0,0.06378944873912,0,0,0,0,0,0,0,0.215558825924245,0,0,0,0,0,0.104480125480281,0.0236944896346205,0,0,0,0,0,0,0.13548510585415,0,0,-0.0182489456093603,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.215058931848602,0.233653329031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975684983351227,0,0,0,0,0,0,0,0,0,0,-0.110541038730021,0,0,0,0,0,0,0.0113724385042719,0,0,0,0.00984047582196825,0,0.0165553594442006,0,0,-0.0333945628421536,-0.0675143606994241,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248189584911249,0,0,0,0,0,0,0.0443503727413527,0,0,0,-0.0286648087977911,0,0,0.232384973957742,-0.132279094723506,0,0,0,0.106529382705789,0.0963542207566732,0,0,0,1.38777878078145e-17,0,0,0,0.0847377071929441,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0014901950474559,0,0,0.0548685200274492,0,0,0,0,0,0,0,0,0,0,0,0,0.234733147093128,0,0,0,0,0,0,0,0,0,0.377146987711555,-0.0118505080513328,0,0,0.136340741302499,0.0264876916046985,0,0,-0.0247406016708344,0,0,0,0.169675705413045,0,-0.105721437110959,0,0,-0.00104006282263655,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.199649130212019,0,0,0.0307727926413583,0.0251852712677165,0,0,0,0,0,0,0,0.159245111655381,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.10217174771799,0,0,0.0487586050679037,0.121270290142144,0,0,0,0,0,0,0,0,0,0,0.00131168490369016,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.16959496149126,0,0,0.153584016423413,0,0,0,0,0,0.00124737205625127,0.108213996871475,0,0,0,0.0964732945428386,0,0,0,0,0,0.0138580055599909,0,0.0210183591944667,0,0,0,0.0222773363123889,0,0,0.0886365354051477,0,0,0,0.202044348046405,0.000429047275870501,0,0,-0.00416484229338267,0,0,0,0,0,0,0
