,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600703.SH,X002292.SZ,X600690.SH,X600118.SH,X600271.SH,X002241.SZ,X000559.SZ,X000100.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X002475.SZ,X000157.SZ,X000338.SZ,X600089.SH,X300124.SZ,X002465.SZ,X002049.SZ,X000568.SZ,X600177.SH,X002129.SZ,X601877.SH,X002294.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X600582.SH,X000869.SZ,X600867.SH,X002456.SZ,X002426.SZ,X002085.SZ,X300001.SZ,X000547.SZ,X600498.SH,X000977.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0.054679219211842,0,0,0,0,0,0,0,0,0,0.0605401302801612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219906436756283,0.10859336012999,0,0,0,0,0.0926351962545098,0,0,0,0,0,0,0.101375359602674,0,0.0578123205733896,0,0.0491667134193683,0,0,0,-0.0397482728130761,0.0534158457094647,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,-0.00571021791564834,0,0,0.442642039043306,0,0,0,0,0,0,0.109601777823092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189381932365068,0.130886147672115,0.100880735521143,0,0,0,0.242614280785268,0,0,0.0276112849526573,0,0,0,0,0,0.0509251641502779,-0.103474557636319,-0.0650671615856074,0,0,0,0,0
X600690.SH,0,0,0,0.012303194768942,0,0,0,0,0,0,0.0456387647266582,0,0,0,0,0,0,0,0,0,0,0,0,0.02608673549424,0,0,0,0,0.0166542567791743,0,0,0.0441774726309312,0,0,0,0,0,0,0,0,0,0,0,-0.0352825370526537,0,0.0400498457349454,0,0,0.0129491142107079,0,-0.0706779540441461,0.0306566725375226,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0440571340782298,0,0,0,0.133978579520304,0,0,0,0,0,0,0.10108636001662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018354853455619,0,0.0326657457829667,0,0,0,0,0.0359367983402273,0,0.401306563408791,0.0165182802718036,0,0,0,-0.00644212700048317,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247876254987142,0.0782270884970817,0,0,0,0,0,0,-0.070797746777076,0,0,0,0,0,0.0324102378054322,0,0,0,0,0,0,0,-0.0501542994367588,0,0,0.143015351867141,0,0,-0.123937508275284,0,0,0.0127702242751385,0.0975738292698507,0,0,-0.0177306367880528,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259813450418681,0,-0.0372972656267092,0,0,0,0,0,0,0,0.163817156778149,0,0,0,0,1.73472347597681e-18,0,0,0.349714628444229,0,0,0,0,-0.124814884001898,0,0,0,0,0,-0.0106328784352995,0,0.137824807758337,0.072867234939881,0.197627980812061,-0.0635725790727732,0,0.042238411317521,-0.0102865707009762,0,0,0,0,0,0
X000559.SZ,0,0,0.0567937791172554,0,0,0,0,0,0,0.112860224768648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852952727475833,0,0,0,0,0,0,0,0,0.173202857687244,0,0,0,0,0,0,0.187430450979602,0.00658408551490937,0,0,0.268367525949467,0.187033696951959,0,-0.0155571787253292,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.029704880943594,0,0.0422318532923809,0,0,0,0,0,0,0.238816656360149,0,0,0,0,0,0,0.0938801396300876,0,0,0,0.00617077912831774,0,0,0.0454505511647685,0,0,0,0,0,0,0,0,0.0944698188781661,0,0.0177494428888936,0,0,0,0,0.000445090329143652,0,0.00278811511405323,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.00516421618551989,0,0,0,0,0.0280877468486769,0,0,0,0,0,0.0135930270145261,0,0.135491933220842,0.14069983659884,0.148145319739411,0.159519808894928,0,0.0424070738377823,0,0.168657332939068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206056348757989,0.0236164762111752,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0334488224047167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427059642949814,0,0.475402019262906,0,0,0,0,0,0,0,0,0,0,0,0.0676920768648348,0.0742526154092527,0.0649621040041513,0,0,0,0,-0.00719695217161266,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880802088387171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26898337221234,0,0,0,0.0046476370428571,0,0,0,0,0,0.0470020866504906,0,0,0,0,0,0,0,0,0,0,0,-0.000732573119054345,-0.0107592947576712,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115854086076203,0,0,0.0101344393699166,0,0,0,0,0,0.0282330051293226,0,0,0,0,0.0774155484106458,0,0,0,0,0.0799829532782985,0,0,0,0.0324286568074461,0,0,0,0,0.0552178935485065,0,0,0.0613793480980614,0,0,-3.46944695195361e-18,0,0,-0.000315421666969903,-0.0181193512557073,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55423479376411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104859547407151,0,0,0,0,-0.0102241061095949,0,0,0.212608971284376,0.0341247823920891,0,0,0.0731272945441034,0,0,0,0.0675722774488013,-0.0376703132101529,0.0812151939993132,0,0.00583196585635738,0,0,0,-0.008913951238383,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189519508157544,0,0,1.73472347597681e-18,0,0,0,0.262974700726585,0,0.0742604663613168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144696797464901,0,1.38777878078145e-17,0,0.0227806620514273,-0.0508518951082103,0,0,1.73472347597681e-18,0.105043694045168,0,0.113120167745763,-4.33680868994202e-19,0,0.0249992440807305,-0.0482519053672708,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0518847758239603,0,0,0,0,0,0,0,0,0,0,0,0,0.0457000202521669,0,0,0,0.269656743068612,0,0,0,0.0885343354684707,0.211053831474106,0.0205520655285349,0,0,0,0,0.00773119252222931,0,0.10122352337863,0,0,0,0,0,0.0467911851048059,0,0,0,0,0.0172686454965817,0.0021320770317113,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0384007499041486,0,0.0227488004630024,0,0.0556360715559421,0,0,0.0257887820277976,0,0,0,0,0,0,0,0,0,0,0.0872433494720653,0,0.0328564589889419,0,0,0.150971102128397,0,0,0,0.0578190147219937,0,0,0,0,0.0704345212099423,0,0,0,0.0729490039468963,0,0,0,0,0.00030576423202796,0.00238876046965041,0,0,0,0,0,0
X600089.SH,0,0,0.0675716037112784,0,0,0,0,0,0.14367209139401,0,0,0.00136095558005847,0,0.0137994237029143,0,0.0231852667166494,0,0,0.260912209340395,0,0,0,0,0,0.153897939061741,0,0,0.0124423455978449,0,0.0206410222602209,0,0.0617028802234865,0,0,0,0,0,0.0072451395278568,0,0,0,8.67361737988404e-19,0,0,0,0.0489867291371033,0,0.00315413211995243,0.0447062148155005,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.274900198789685,0,0.24332903139429,0,0,0,0,0,0.182962518215692,0,0,0,0,0,0,0,0,0,0,0,0.0129370798156593,0,0,0,0,0,0,0,0,0,0,0,0,0.0834881206636035,0.174087863051586,0,0,0,0,0.227409544695255,0.0139710331248563,0,0,0.0471779220775422,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790641019645437,0,0.10679196221645,0,0,0,0,0,0,0.100416064674202,0,0,0,0,0.0127368777702273,0,0,0,0,0.144159031298832,0,0,0,0,0.0196538913487067,0.0855310717938418,0,0,0.0416490952816172,0,0,-3.46944695195361e-18,0,0,0.0263892141293024,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302010562045344,-6.93889390390723e-18,0,0,0,0.174035704817257,0.08675601143384,0,0,0,0.382252910841141,0.314903190643892,0,0.0732003064481249,0,0,0,0,0,0,0.0614637402768087,0,0,0,0,0,0
X000568.SZ,0,0,0.0285887271099994,0.0244461837801339,0,0,0,0,0,0,0,0.00580218726325505,0,0.0626058709263328,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0228026937338871,0,0,0.137565141882843,0,0,0,0,0.0460903334205945,0,0,0,0,0,0,0,0.098627713274552,0,0,0.000289169063276663,0,0.0015097062029957,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0734352927691305,0,0,0,0.0338663413830667,0,0,0,0,0.0816311649737274,0.053017234083053,0,0,0.0360688229859273,0.00458169066900642,0,0.325157823468567,0,0,0,0,0,0,0.0812401290652165,0,0,0,0,0,0,0,0,0,0,0.0489465367437969,0,0.0320410192481249,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.239991256384318,0.143297053445829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288738403766695,0,0,0.172786237686407,0,0.126215557975781,0,0,0,0,0,0,0.0141780076301366,0,0,0,0.156606855515503,0,0,0,0,0,0,0,0,-0.0195821065352742,0.016005821636411,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140656213859985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250751321576598,0,0,0,0,-0.366844421133588,0,0,0,0,0,-0.0226545441416402,0,0.324973939977012,0,-0.05875282401362,0.0951204215079135,0,0,0,0,0,0.12790852205071,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0332280271139556,0,0,0,0,0,0,0,0,0,0,0.00453133924057209,0,0,0,0,0,0,0,0,0,0.166780988494335,0,0,0,0,0.0274342399278707,0,0,0,0,0,0.0257962942155953,4.33680868994202e-19,0.0714814354316564,0,0,0,0,0.00271908686213146,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0971163341535401,0,0,0,0.0010700970095238,-0.0969804132922999,0,0,0,0,0,0.182453230047621,0,0,0,0,0,0,0,0,0,0,0,0.499347690573486,0,0,0,0,0.0922283483530817,0,0,0,0.0250680577393687,0,0,0,0,0,0,0.0227199434668371,0.0506373856879861,0,0,0,-0.489704607585264,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121370643826453,0,0,0,0,0.248467213957924,0,0,0,0,0,0,0,0,0.153695523239422,0,0,0,0.0349165410414637,0,0,0,0,0,0.0724267198954786,0,-0.0190287036454908,0,0,0,0,0.114760099865937,-0.00874632648435216,0,0.179698729452228,0,0,0.119335533005524,0,0,0.0119883280080813,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0318513482301712,0,0,0,0,0,0,0.159877941566609,0.184542357751907,0,0,0,0,0,0,0,0,0,0,-0.233773568993096,0,0,0,0,0,0,0,0.0312163784150543,0,0.083439200291959,0,0,0,0,0,0.0452094792886475,0,0.138864934447541,0.386176083765955,0,0,0,0,0.299752231146274,0,0.107920114615898,0,-0.0175041686868704,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.0327341096341552,0.323175387014733,0,0,0.0233107920138436,0,0,0,0,0,0,0.107316010274887,0,0,0,0,0.396937025205101,0,0,0,0.0382088529956119,0,-1.38777878078145e-17,0,0,0,0,0,0.047811278997007,0,0,0,0.0695245027329154,0,0.116814752301836,0.0756253783862241,-1.38777878078145e-17,0,0,0,0,0.0450649387186893,-0.0248891032055948,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227962362784715,0.0132351144944609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128632533228235,0,0,0,0,0,0,0,0,-0.0103179882789592,0,0.0274898110293144,0.00584340556694316,0.216484764123862,0,0.0575595848178493,0,0,0.0263684873903519,-0.0162742823059051,0,0,0,0,0,0
X600867.SH,0,0,0,0.0398340125924107,0,0,0,0,0,-0.0479812015584882,0.0134676005973262,0.129433787402857,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0729689679151145,0,0,0,0.0252433436863728,0,0,0,0,0.0161058189822303,0,0,0,0.120936116742868,0,0,0.0509938554539017,0,0,0.128374421425659,0,0,-0.0217855362839772,0.0242499006234676,0.0503102520349758,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.140156981527432,0,0.0207759272913578,0,0,0,0,0,0.0179370337007666,0,0,0,0,-0.0310042578680512,0,0,0,0,0.224479443591106,0,0.0409101397562463,0,0.11625770033395,0.356160936519154,0,0,0,0,0,0.0409365019951006,0,0,0,0,0,0,0.139796349949832,0,0.0974748128338738,0,0,0.0439031265883509,-0.0204758270186549,0,0,0,0,0,0
X002426.SZ,0,0,-0.00310218923431981,0,0,0,0,0,0,0,0,0.0785645096949487,0,0,0,0,0,0,0,0,-0.0724095883029915,0,-0.101746575188626,0,0,0,0,0,0,0.00744736435367535,0,0,0,0,0,0,0.158698777758894,0.10106963353665,0,0,0,0,0,-0.0504165069666643,0,0,-0.0161767033506774,0,-0.032647602380158,0,0,0.0711075512904575,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,-0.114204695160403,0.110504000127284,0,0,0,0.0410912343717512,0.523957891465336,0,0,0,0.492179553777443,0,0,0,0,0,0,0,0,-0.132608418435251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.083192431046051,-0.310250113291804,0,-0.0104945727718955,-0.0600375739837118,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.0625848889247023,0.0980939550575138,0,0,0,0.0933584602353669,0,0,0,0,0,0,0,0.312801560408508,0,0,0,0,0,0,0,0,0,0,0,0,0.0450116147451593,0,0,0,0,0,0.0876406631190338,-0.0987218270727787,0,0,0,0.0169506005943048,0.61028382286965,0,0.0170174705184056,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0295415819950869,0,0.643723856862886,0,0,0,0,0,0,0,0,0.0432702451493849,0,0,0,0,0,0,0,0,0,0.10571070065842,0,0,0,0,0.0426120438496237,0,0,0,0.125206941700409,0,0,0,0,0,0,0,0,-0.00780570244961636,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330759587012941,0,0,0,0,0,0,0,0,0,0,0.280962110057168,0,0,0,0,0.181801077793703,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0633087028611104,0,0,0.105460180751206,0,0,0,-0.00280575045092896,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.172910181380473,0,0,0,0.0842905973367544,0,0,0,0,0,0,0,0,0,0,0,0.186368097469553,0,0,0,0,0,0,0,0,0.112381992444169,0,0,0,0,0,0,0,0.137836192625651,0.0923023913903776,0,0,0,0,-0.060540910923081,0,0,0,0,0,0,0
X002276.SZ,0,0.0633586042733878,0,0,0,0,0,0,0,0.178351184914409,0,0.053348300976866,0,0,0,0,0.282270168439382,0,0,0,0,0,0,0,0,0,0,0,0,0.0397109534187022,0,0,0,0,0,0,0,0.0704719258504874,0,0,0,0,0,0,0.30310192467471,0.105158875932135,0,-0.0388192318797508,0,0,-0.126914955539348,0.0767379934130834,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.150412588057884,0,0.0170138222328339,0,0,0,0,0,0,0,0,0,0,-0.00865901237796458,0.0958922203191518,0,0,0,0,0,-0.0250673732270097,0,0,0,-0.167934842500466,0,0,0,0,0,0,0,0,0.00348363852766382,0.0159106629221161,-0.00468235285313513,0,0.128354149267504,0,-0.044844135042843,0,0,0,0,0,0,0.0618404056611294,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197708703778414,0,0,0,0,-0.295240122471532,0.0569808081861185,0.207627171742228,0,0,0,0,0,0,-0.102112459462064,0.049554990007663,0.0570533937565402,0,0,0,0,0,0.095406302074796,0,0,0,0,0,0,0.68712269031549,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0566042754745845,-0.165252665445168,-0.0874538915182912,0,0,0,0,-0.189619243574508,0,0,0,0,0,0,0.0319120354190519,-0.044939934059165,0,0,-0.0724090640190634,0,0.0719390103639624,0,0,0,0,0,0,0,0.402017219262468,0,0,0,0,2.40120384507048,0,0
RealEstate_excess,0,0,0,0.146292234923785,0,0,0,0,0,0,0,-0.0718057838028337,0,0,0,0,0,0,0,0,0,0,0,-0.0162355221174908,0,0,0,0,0,0,0,0.242707643896119,-0.377184851702574,0,-0.0680543987610617,-0.180093914533667,0,0.0435981293429734,0,0,0,0,0,-0.0127552442164127,0,0,0,0,8.67361737988404e-19,0,0.0394354393074014,-0.0386319607665997,0,0.0286081431366925,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.10689541382441,0,-0.0472659875636234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241544843941814,0,0,0,-0.0113335042456856,0,0,0,0,0.0652269508336916,-0.111820720115769,0,0.0597385456795387,0,0,2.16840434497101e-19,0,0,0.0062942317915376,0.202318609715652,0,0,0,0,0
MKvol,0,0,0,0.00274740336573884,0,0,0,0,0,0,-0.00738105557119948,-0.00249919080610366,0,0,0,-0.014365100250456,-0.00692584645197955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000526155726808807,0,0,0,0,0.0201888054662228,0,0,-0.000520922820227091,0,0,0,0,0,0,-9.7468648767244e-05,0,0.0245224591700088,-0.013187692188145,0,8.67361737988404e-19,0,0.113007957580361,0,0
CarbonVol_Shenzhen,0,-0.183146724803563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220666208004908,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566369585295211,0,0.0439612902333045,0,0,0,0.0127942005066413,-0.0386578931227279,0,0.0402475408125801,0.170949797972477,0,-0.120847406064547,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00312525059499103,0,0,0,0,0,0,0,0,-0.0028286908087595,0,0,0,0,0,0,0,0,0,0,-0.000859297164673094,0,0,0.0120629078384824,0,0,0,0,0,0,0,0,0,0,0,-0.00230529044395394,-0.00678477345272253,-0.000238896302145165,0,0,0,0,0,0,0.00551109008487698,0,0,0,0,0.0624710129077748,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170325308382021,-0.00426871906543561,0,0,0,0,0,0,0,0,0,0,0,0,0.00840016995154042,0,0,0,0,0,0,0,0,0.00471246788981394,0,0,-0.0075099134844804,0,0,0,0,0,-0.00174311609852328,0,0,0.00781809057929374,0,0,0,0,0.0170007579656021,0,0
