,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000596.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X000157.SZ,X002129.SZ,X000799.SZ,X002179.SZ,X002049.SZ,X600702.SH,X600741.SH,X002007.SZ,X600779.SH,X002236.SZ,X601877.SH,X300146.SZ,X600584.SH,X002414.SZ,X300003.SZ,X601799.SH,X000800.SZ,X600183.SH,X600460.SH,X002074.SZ,X002508.SZ,X000977.SZ,X600089.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0338118855577973,0,0,0,0,0,0,0,0.00763577417829158,0,0,0,0.101687534879068,0,0,0.0215645476001725,0,0,0.113726153254757,-6.93889390390723e-18,0,0,0,0.0938419149683691,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.058965003995976,0,0,3.46944695195361e-18,0.102100060179097,-0.112337476179364,0,0,0,0,0,0,0,0,0,-2.76144379332804e-06,0,0
X000858.SZ,0,0,0,0.106423535608427,0,0.399726069396894,0.0277014569573204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887709363212791,0,0,0,0,0,0,0,0.146271413066063,0.0458127156596123,0,0,0,0,0,0,0,0.0104911061060623,0,0,0,0,0,0,0,0.0225066978208288,0,0,0,0,0,0.0320737123759659,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645436917018824,0,0,0,0,0,0.173474433677715,0,0,0.0185895704040334,0,0,0,0.0675956763816333,0,0,0,0,0,0,0,0.110002538238926,0,0.0333592942523767,0,0,0,0,0,0.0682384597036591,0,0,0,0,0,0,-0.0110490090438946,0,0,0,0,0.00374570826441737,0,0
X600276.SH,0,0,0,0,0,0,0.109814883909899,0,0,0.0987691541611319,0,0,-0.0917902741216465,0,0,0,0,0,0,0,0,0,0.00939855927354511,0,0,0.00340019055915696,0,0,0,0.0141220679906865,0.189886540326958,0,0,0,0,0.0954426824301609,0,-0.133394825107758,0,0,0,0.118000578902359,0,0,0,0,0,0,0,0,0,0.164919858689823,0,0,0,0,0.0214593988872809,0,0
X600809.SH,0,0,0,0,0,0.0617777434118278,0,0,0,0,0,0,0,0.0147274371457545,0,0.111072945862157,0,0,0,0,0,0.0402998171916696,0.0250734259798718,0,0,0.0107182868251607,0,0,0.48256684899894,0.0352266584638088,0.0961036948378747,0.0479263794154462,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0849699691367396,0,0,0,0,0,0,0,0,0,0.0168669560588593,6.93889390390723e-18,0,0,0,-0.0410617571132589,0,0
X000568.SZ,0,0.317306782851226,0,0,0.0952983924216949,0,0,0,0,0,0,0,0,0,0,0.0340600974883595,0,0,0,0,0,-0.0381484308650752,0.143161978435672,0,0.118232783744195,0.0490269987900179,0,0,0,0,0,-0.033532321587817,0,0,0,0,0,0,0,0,0,0.103894584895355,0,0,0,0.211055538969396,0,0,0,0,0,0,-0.0529970214895752,0,0,0,0,0,0
X002304.SZ,0,0,0,0.255433891399547,0.10743223980297,0,0,0,0,0,0,0,0,0,0,0,-0.0233734445718874,0,0,0.263475386238023,1.73472347597681e-18,0,0,0,0,0.0639333642015184,0,0,0,0,0.0028505043623363,0,0,0,0.0399839501177241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118768516228063,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0662882252619544,0,0.0261259338228514,0,0,0,0,0,0.0588766815426838,0,0,0,0,0,0.0251748372287821,0.0325346928452841,0,0.220379018074618,0,-0.0325960361397732,0.0484311239104347,0,0,0,0,0.0455607082307524,0,0,0.0422864961537288,0,0,0,0,0,0,-0.0128559115977267,0,0,-0.0537637817879189,0,0,0,0,0,0,0,0,0,0,0,-0.00151421106250619,0,0
X600690.SH,0,0,0.166410125670204,0,0,0,0,0,0,0.0475416031196927,0,0,0.146844951181839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117552769971615,0,0,0,0,0,0.00589694822717471,0.0855014953260979,0.170135723059192,0,0,0,0,0,0,0,0,0.0671796512368486,0,0,0.00207291820845817,0,0,-0.00287158045189834,-0.0325066756772711,0,0,0,0.030506864199876,0,0
X002475.SZ,0.0244052167909379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231224006257077,0,0,0.233700766747362,0,0.256278745960735,0.0704211207495709,-0.101692800692833,-0.0565124925312036,0.157043253524137,0,0,0,0.162548640614858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216630990909058,0,0,0,-0.0540363594009419,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.359155281293493,0,0,0,0,-0.039777654506321,0,0.394631078943812,0.374677808287617,0,0,0,0,0.0753637551621184,0,0,0,0.0336531608963074,0,0,0,0.242624338143957,0.100173190543577,0,0,0,0,0,0,0.0292107533957493,0,0,0,0.0989177346633165,0,0,0,0,0,0,0,0,0,-0.0700372560736327,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.183043111401706,0,0.0225018934045257,0,0,0,0.00801773198214235,0,0.0473936358684858,0,0,0,0,0,0.0576693941156835,-0.0752065888910544,0,0.0296186171876776,0.13208186802627,0,0,-0.0974051867526043,0,0,0.0470350658161534,0,0,0,0,0,-0.015628100726312,0,0,0,0,0.00512610805952842,0,0,0,0,0.106614117745762,0.00780511819530724,0,0,0.0814722012880734,0,0,0,0,0.00944616009401822,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0510419509075014,0,0,0,0,0,0.0687657837137915,0,0,0,0,0,0.0728467804578034,0,0,0.264396742730258,0,0.0949554112222226,0,0,0,0,0,0,0,0.0288955238718895,0.138591634189616,0,0,0,0,0,0.039921339320582,0,0,-0.0310969537315614,0.0532233543318519,0,0,0,0,0,0,0,-0.0615884364715268,0,0,0,0.00211327289260516,0,0
X300014.SZ,0,0,0,0,0.168657264379617,0,-0.275081697829154,0,0,0.384023905524301,0,0,0,0,-0.234685256533569,0.251079015948041,0.432892898760134,0,0,0,0,0.063822388739922,0,0.157105873209557,0,0.0550819355408393,0,0,0,0,0,0.383586277960305,0,0,0,0,0,0.149162695092253,0,0,0,0,0,0,0,0,0,-0.236770840853559,0.803141666895672,0,0,0,0.119961934786598,0,0,0,-0.0970418581985083,0,0
X000661.SZ,0,0,0,0,0,0,0,0.329026670887071,0,0.0604287274378663,0,0,0,0,0,0.177035009229879,0,0,0,0,0,0,0,0.0136582994364512,0,0.334308866184464,0,1.38777878078145e-17,0.168089036244257,0,0,0,0,0,-0.258211034088814,0,0,0,0,0,0,0.23494477732427,0,0,0,0,0,0,0,-0.039052266076048,0,-0.109821752679643,0,0,0,0,0.033481838053092,0,0
X300124.SZ,0,0,0,0,0.107975509663792,0.11800519254913,0,0,0,0.0588787138101041,0.0894421515325938,0,0,0.0273385553461979,0,0,0,0,0,0,0,0.0121785465867518,0,0,0,0,0,0,0,-0.0941360239550164,0,0,0,0,0,0,0,0,0,0,0,0.0665818596368708,0,0,0,0.225651308485293,0,0,0,0.377423732642256,0,-0.0335400007481063,0,0,0,0,0,0,0
X000338.SZ,0.0235328009588376,0.250614194728976,0,0,0,0.041662678020373,0,0,0,0,0,0,0,0.0576253152775151,-0.0837556721510101,-0.038460717561056,0,0,0,0,0,0.0825421026225176,0,0,0,0,0.0545398241260461,0,0,0,0,0,0,0,0,0,0,0.102281284000778,0,0,0,0,0,0,0,0.113770636505526,0,0,0,0.029321315535384,0,0.0247332224589305,0.0134989032687905,0,0,0,-0.00150271953496772,0,0
X000063.SZ,0,0,0,0,0.226402318725366,0,0.0236459494077928,0,0,0,0,0,0,0,0.108192432711746,0.082794746689945,0,0,0,0,0,0.125139437536621,0,0,0,-0.0213493063801976,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0335859239096734,0,0.029578355509727,0.11939497388416,0,0,0.0585856264284973,0,-0.0466645426228808,0,0,0,0,0,0,-0.0327185416854319,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100448494182627,0.0174983186241619,-0.0231056997482751,0,0,0,-0.0240230166605198,0,0,0.0177274638651763,0,0,0,0,0,0,-0.0257360408838624,0,0,0,-0.0326641583728656,0.0334772355699543,0,0,0,0,0.0701014700208244,-0.00310101699613323,0,0,0,-0.0593400240756586,0.0609668810563707,0.0142907558882037,0.0630205976178317,0,0,0,0.0382511953294683,0,0,0,-0.0323518901356764,0,0
X600703.SH,0,-0.261426872618859,0.120907127058303,0.18988344623148,-0.085758809243658,0,0,0,0,0,0,0,0.0696213131938064,-0.0920609906109882,0,0,0,0,0,0,0,0,0.0359733231430375,0,0.220269647563485,0.0470510491543215,0,0,0,0,0,0,0,0,0,0,0,0.0630174643612833,0,0,0,0,0,0,0.131215272434591,0.133915235808202,0,0,0,0,0,-0.00806467664679243,0,0,0,0,-0.106024040999885,0,0
X002241.SZ,-0.266179001579989,0,0,0,0,0,1.73472347597681e-18,0,0,0.429939966612924,0,0,0.0436514340666637,0.0284992058455642,0,0,0,0,0,0,0,0,0,0.206949533411244,0,0,0,0.0260118219736071,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.137169846060651,-0.0309179613792158,0,0,0,0.267532806815713,0,0,0,0,0,0,0.00116589922222407,0,0
X000625.SZ,0,0,0,-0.365220487019755,0.0425797433520923,0,0,0,0,0,0,0,0,0,0.107464274053719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352471456549277,0,0,-0.193516756995604,0,0,0,0,0,0,0,0.358650768525334,0,0,0.411213396289049,0,0.0977045348260173,0.0558301883272946,0,-0.404514586334985,0,0,0,0,0,0,0,0,0.0246150506980662,0,0
