,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002456.SZ,X002236.SZ,X000338.SZ,X600118.SH,X002085.SZ,X600177.SH,X000157.SZ,X002292.SZ,X300124.SZ,X600372.SH,X000559.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600089.SH,X002074.SZ,X600522.SH,X600498.SH,X002426.SZ,X601877.SH,X000981.SZ,X000550.SZ,X000623.SZ,X002508.SZ,X000869.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0545857487370282,0,0,0.238732985376182,0,0,0.0293371777738714,0,0.0314914622844448,0,0,0.00414422476386959,0,0,0,0.0700981222798299,0,0,0.10140704965948,0,0,0.142725026941718,0.00304666889256148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100744558866047,0,0,0,0,0,0,0,-0.0088832302496748,0,0,0.0137092756824292,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293643342403733,0,0,0,0.0393949192138586,0,0,0,0,0,0,0,0,0,0.0834777203982169,0,0,0,0.0542276467144887,0,0,0,-0.0988022315071756,0.0113442186846239,0.0371045954333078,0,0.126871040471104,0,0,0,0,0,0,0,-0.00918167852657773,0.0225609589134472,0.191248565816185,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0614241976647244,0,0,0,0,-0.0644152897162958,0,0,0,0,0,0.0581774658174793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109225868199178,0.184315059870684,0.0404714549842754,0.0504534161222242,0,0,0,0,0,0,-0.0544602091457138,0.098773459871268,-0.0792945162460177,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.155824475078897,0,-0.169126479637788,0,0.292899236059915,0.111190404957077,-0.0135672464562193,0,0,0,0,0,0,0.113700784900413,0,0.0381082107761125,0,0,0,0,0,0,0,0,0.223391426499668,0,0,0,0,0,0.029421085897828,0,0,0,0.0664374936058109,0,0,0.312781720147586,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0369787162009492,0,0,0,0,0,0,0,0,0,0,0,0.362539084629817,0,0,-0.0346199762736768,0,0,0,0,0,0.0223916476927561,0,0,0,0,0.165859241636642,1.73472347597681e-18,0.0408712771557231,0.0865583897029284,0,0,0,0,0,0.065786488114772,0,0.0522441655636468,0,0,0.0163231978679534,0,0.0619903749690881,0,0,0,0,0,0.0505765830233578,0.0175137370652727,0,0,0,0,0,0
X600276.SH,0,0,0.0421314437716104,0,0,0,0,-0.0280543904915361,0,0,0,0,0,0,0.00443622964191418,0,0,0,0,0.0415862097340667,0,0,0,0,0,0,0,0,0,0,0,0,0.137783849911436,0,0.211488949746469,0,0,0.0394202362172726,0,0,0,0.111042044218162,0.14191632092028,-0.124750273666402,-1.73472347597681e-18,-0.0725857384463798,0,0,0,0,0,-0.00728941011149553,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.334229501747972,0,0,-0.0531830368659442,0,0,0,0,0,0,0,0.0289406053462911,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0546166169441104,0,0.056662072229916,0.0284732007803794,0,0,0,0,0,0,0,0,0.016599806097184,0,0,-0.0204055490459708,0.0641714041566225,0,0,0,0.0330748381053188,0,0,0,-0.0407632156068665,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0524524513932923,0.123985477092161,0.0351675663818964,0,0,0,0,0.0685269389409172,0,0,0,0.0879445060223185,0,0,0,0,0,0,0.0656780705858223,0,0,0,0,0,0,0,0,0.0534042239447031,0,0,0.0350704135148186,0.117242536915781,0.0379296700800601,-0.0676948612355937,0,0,0,0,-0.05749052704412,8.67361737988404e-19,-0.0666340933226871,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.091517535588585,-0.030457112410512,0,0,0.0316392537695562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129957846223491,0,0,0,0,-0.0847885465163264,0,0,0.0440072957176401,0,0,0.0824662810096749,0.0176348234514322,0.0462420249768793,0,0,0,0,0,0,0,0.0712149353292385,-0.00616295504280416,0,0,0,0,0,0
X000063.SZ,0,0,0.0492850450703898,0.0221393771579874,0,0,0,0,0,0,0.00505134775042754,0,0,0.0621642185067385,0.093066092915663,0,0.0522203845021589,0,0,0,0,0.128371923825146,0,0,0,0,0,0,0,0.0212352167078242,0,0,0,0,0,0,0,0,0.0370219595674937,0,0,0,-0.00772927624543221,0,0,0,0,0,0,0,-0.0702461509792957,0,0,0,0,0,0,0
X600690.SH,0,0,0.0132920843837559,0.0371510122093812,0.0742276074042031,0,0,0.0223328301838989,0,0.0847109826526364,0,0,0,0.0473085306101929,0,0,0.0402312413497118,-0.0155175502328934,0,0,0,0,0,0,0.438184323535455,-0.0475068102401819,0,0,0,0,0.00601397485784665,0,0,0,0,0.0996724241184759,0,0,-1.73472347597681e-18,0,0,0.0629443750230347,0,0,0,0,0,0,0,0,0.0354978285409465,0.0528639060392835,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0296941276104164,0.177470784726529,0,0,0,0.0794384606507284,0,0,0,0,0.0263906813190878,0,0,0,0,0.0221272214081769,0.0343376324794241,0,0,0,0,0,0.0723177466171211,0,0.0601858186019961,0,0,0,0,0.158869862042182,0,0,0,0,0,0.0483917583753364,0,0.049843323852092,0,0,0,0,0,0.0173361372330286,-0.0395959668656025,0,0,0,0,0,0
