,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002008.SZ,X002007.SZ,X300124.SZ,X600487.SH,X000100.SZ,X000661.SZ,X600498.SH,X002179.SZ,X002456.SZ,X600867.SH,X600566.SH,X000625.SZ,X600809.SH,X300146.SZ,X300142.SZ,X000157.SZ,X000596.SZ,X600177.SH,X002294.SZ,X600372.SH,X002180.SZ,X600089.SH,X002506.SZ,X600066.SH,X600522.SH,X300136.SZ,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0207953164975415,0.181222291843997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349523852437022,0,0,0,0,0,0,0,0,0.0413399522973234,0.101703200215858,0,0.0790150314193644,0,0,0.128113673616032,0,0,0,0,0,0,0,0,0,0,0,-0.0140171524079127,-0.0368773888296726,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365897750269724,0,0,0,0,0.0345395409617377,0.0329270634272712,0,0,0,0,0,0,0,0,0.835966640192175,-0.111523079509417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789456556294972,0,0,0,0.15869140970747,0,0.000901265023624038,0.0969891468944649,0,0,0,0,0,0
X000338.SZ,0,0.110461072248388,0,0,0,0.0518851530798406,0,0.0642961278978668,0,0,0,0,0,0,0,0,0,0,0,0,0.0455845026546414,0,0,0,0,-6.93889390390723e-18,0.0454512956733069,0,0,-0.0652367795706603,0,0,0.0831901573371859,0.126974731626779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0186032035749342,0,0,0,0,0,0,0
X000568.SZ,0,0,-0.010421333434111,0,0,0,0.213869192300181,0,0.0844174434431111,0,0,0,0,0,0,0.0412171492451841,0,0,0,-3.46944695195361e-18,0,0.2285516781232,0,0,0,0,0,0,0,0.0177744391341582,0,0,0.370889291280966,0,3.46944695195361e-18,0,0,0,0,-0.0641268025675931,0.0195671450181394,0,0,0,0,0,0,0,0,0,0,-0.0204613066773264,0.0495396954809119,0,-0.134438144698585,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239298357282282,0,0,0,0,0,0.390836243952844,0,0,0,0.363621474828279,0.0218175220145593,0,0,0,0,0.302690050962132,0,0,0,0,0,0,0,0,0,0,0,-0.0587503621389357,0,-0.0646873369974981,0,0.276362708726457,0,-0.0157239713896133,-0.0801399501518788,0.0239309623360713,0,0,-0.0510255340090379,0,0
X300003.SZ,0,0,0,0.837440562626613,0,0,0,0,0,-0.159260352111291,0,0,0,0,0,0,0.0712617107167819,-0.329735311886631,0.00655972991848533,0,-0.148758680429455,0.165324243600123,0.110660007900223,0,0,0,0,0,0,0.0581950889766334,0,0,0,0,0.0552737248279574,0,0,0,0,0.0105047850962147,0,0,0,0,0,0.124363642518406,0,0,0,0,0,0.0344242066921143,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00498246274901495,0,0.00372578665853698,0,0,0,0,0.0311857564657023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887064739277281,0,0,0,0,0,0.197015417530869,0.262675501112784,0,0,0,0,0,0,0,0,0,0,0.121783173179069,0,0.0677488073215505,0,0,0.110626802144103,0,0,0.00166326987666177,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.056056837444914,0.126277599024962,0,0,0,0,0.0217201086184081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689152344760688,0,0,0.180445422556712,0,0.026099082449532,0,0,0,0,0,0,0,0,0,0,0,0.0123364627006415,0,0,0,0,0,-0.002467975524906,-0.00157525115670848,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.16984392399047,0,0,0,0,0,0,0,0,0.00550784112631953,0,0,0,0,0,0,0,0.158965495311964,0,0.164264790760027,0,0.439556236671079,0,0,0,0,0,-0.165258145286552,0.0458028326821667,0,0,0,0,0.151963160044682,0,0,0,0,0,0,0,0.62591466342668,0,0,0.150371658612728,0.0174054587199919,-0.0425449387020843,0,0,0,0,0,0
X002236.SZ,0,0,0.646504236901559,0,0,0,0,0,0,0,0,0,0,0,0,0.428190847959325,0,0,0.0122021675692807,0,0.0271005127096189,0,0,0,0,0.0176628192329513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872221860176883,0,0,0,0,0.0621162745742761,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X002008.SZ,0,0,0.10082627195597,0,0,0.17799650213731,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00473705131296418,0,0,0,0,0,0,-0.244476323889564,0,0,0,0,0,0,0,0.153412351714252,0,0,0,0.162294835096434,0,0,0.0617369154911086,0,0,-0.0376849561477672,0.193332916985442,0,0,0,0,0.0240278767491177,0,0,0,0,0,-0.00949094505118898,0.0520697597723024,0,0,0,0,0,0
X002007.SZ,0.09226007131135,0,-0.0320794098039409,0,0,0,0.0450850458881474,0,0,0,0,-0.180332817773737,0,0,0,0.115513812753943,0,0,0,0,0,0,-0.215861099812193,0.356260452761116,0,0,0,-0.0567568616133456,0,0,0.326301264954053,0,0,-0.0223545794824404,0,0,0.130241222683671,0,0,0,0,0,0,0,0,0,0,-0.0174395433532284,0,0,0,0.0141502617002088,-0.0568323720401804,0,0,0,0.0573915389659669,0,0
X300124.SZ,0,0,0,-0.219601503315123,0,0,0,0,0.433943665504674,0.0723021689573518,0,0,0,0,0,0.241834587878033,0,0,0.016979350901193,0.0288605302624131,0,-0.0350375235185454,0,0,0,0,0,0,0,0,0,0.302585699594314,0,0.0240675272611228,0.135057690668166,0,0,0,0,0,0,0,0,0,0,-0.00187661616562771,0,0,-0.0167533031468146,0,0,0.00249990822547052,-0.0254253099284351,0,0,0,0,0,0
X600487.SH,0.2179789224774,0,0.216518831652803,0,0,0,0,0.232806644182445,0,0.26334511219122,0,-0.0760310337618318,0,0,0,-0.202440238455436,0,0,0,0,0,0.442891290286928,0,0,0,-0.0378836242703458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135282077985126,-0.0979224517552049,0,0,0.298012672776671,0,0,0,0,0,0,0,-0.0156108236209135,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.163892633671812,0.0406931967534042,0.0710831632756782,0.0785725673329632,0,0,0,0,0.00440716822639261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240910819979788,0,0.195393312736138,0,0,0.0678537389242161,0,0,0,0,0.0708160605731626,0,0,0,0,0,0,0,0,0.254650205961749,0,0,0.00443031729990901,6.93889390390723e-18,0,0,0,0,0,0
X000661.SZ,0,0,-0.200795509512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435843923128875,0,0.0694100539857444,0,0.200734649854122,0,0,0,0,-0.455240632573828,0.298325824692317,0.31265735876434,0,0,-0.129300089607181,0,0,0,0.254567992489776,0,0,0,0,0,0,0,0.183912973940742,0,0,0,0,0,-0.0188064220274983,-0.0704115433436043,0,0,0.656912158260065,0,0,-0.335850294130196,0
X600498.SH,-0.0941742374031576,0.13884306330216,0,0,0,0,-0.123306628693343,0.0748636614006274,0,0.568537995389959,0,0,0,0,0,0.0884322934330813,0,-0.112734006452335,0,0,0,0,0,0,0,-0.0805462875477468,0,0.0715617794713019,0,0,0,0,0,0,0,0,-0.145121403741927,0,0,0,0,0,0,0,0,0.183826208532511,0,0.0766012694323745,0,0,0.162606304462683,0,0.053250368114484,0,0,0,0,0.0327413913878942,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545554763471537,-0.137149878046213,0,0.0854181630124543,0.0212536214129843,0,0,0,0,0.0538415397786508,0,0,0.120822439525429,0,0,0.00822286141523853,0.162829522057008,0,0,0.0547575537952133,0,0,0,0,0,0.382082763068307,0,0,0,0,0,0,0,0,0,0.226924627342186,0,-0.0102599585236166,-3.46944695195361e-18,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0496452385780781,0,0.34639092892979,0,0,0,0,0,0.190800735754763,0,-4.33680868994202e-19,0,0,0,0.0932299832204933,0,0,0,-0.0223320352691785,0,0.0433988517661287,0.0673004070461166,0,0,0,0.104665713502925,0,0,0,0,0,0,0,0,0,0,0.398299897788765,0,-0.124657496204413,0.185543205975384,0,0,-0.00821057034413232,-0.00342312605563087,0,0,0,0,0,0
X600867.SH,0,0,-0.637728494903202,0,0,0,0.412758462008558,0,0,-0.00924622989024374,0,0,0,0,0,0.156202900369654,0,0,-0.104340549590008,0,0.778259954144242,0,0.189141985353363,0,0,0.0507277727064363,0,0,0,0,0,0,0,0,-0.163610590601902,0,0,0,0,0,0.53438441521793,0,0,0,0,0,0,0,0,0,0,0,0.212600266022208,0,0.496327132006474,0,0,0,0
X600566.SH,0,0,0,0.386489361469695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682754269838963,0,0.187477649845063,0.11624705012388,0,0,0,0,0,0,0.0790209600340616,0,0.0375728149911231,0,-0.156929337114448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384238962226308,-3.46944695195361e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.14940427348119,0,0,0,0,0,0,0,0,0.11725896209398,0,0,0,0,0.0648001056512167,0,0.075492450899561,0,0,0,0,0,0,0,0,-0.0619307254491649,0,0.140914977573748,0,0,0,0,0,0,0,0,0,0,0.035445010580681,0.313961451850719,0,0.0529966967741486,0,0,-0.0122177675123272,0,0,0,-0.0193501950405413,0,0
X600809.SH,0.374377434181901,0.0365566035092499,0,0,0,0,0.260546457333959,0,0,0.0459992214055973,0,0,0,0.0815184123226263,0,0,0.0752370405502294,0,0,0.00484226163278563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152932739582394,0,0,0.0383705124895597,0,0.153585904595321,0,0,0,0,0,0,0,0,0,0.00843681021688855,0,0,-0.0254385742179582,0,0,0,0,0,0,0
X300146.SZ,0,0,6.93889390390723e-18,0.063347280182613,0.196137811257574,0,0,0,-0.110416156610604,0,0.179828669449551,0,0,0.433277296071896,0.190814259692379,0,0,0,0,0,0,0,-0.0572196750582647,0,0,0,0.220994038371837,0,0,0.0895518016738573,0.0352377052209749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000370196234368814,-0.0836780026403317,0,0,0,0,0.18082424047223,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.491083882527192,0,0,0,0,0.377223584445738,0,0,0.0701460748779001,0,0,0,0,0,0,0,-0.225090244515803,0,0,0,0,0,0,0,0,0,-0.253802704086231,0,0,0,0,0,0,0.0331249069384571,0,0,0,0,0.0416462734887886,0.606104043965742,0,0,-0.166594033923134,0,0,0,0,-0.325248356776304,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127444988884761,0,0,0,0,3.15861962420225e-05,0,0.203638450851145,0,0,0,0,0,0,0.0649699721129871,0,0.023124657620185,0,0,0,0,0,0,0.0636147209835713,0.255607277418356,0,0,-0.015986542837366,-0.00627152925316903,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.445243499412861,0.349981066576208,0,0,0,0,-0.0218079890313822,0,0,0,0,0,0,0.15835384359073,0,0,0.0276547991815298,0,0.0208574956813954,0,0.0327512665771798,0,0,0,-0.0172089162493277,0,-0.0219899851770759,0,0,0,0,0,0,0,0,0,0,0,0.0592424102410401,0,0,0,0,0,0,1.73472347597681e-18,-0.00868729919985033,0.0521020874147051,0,0.0202346178465624,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.116671926734958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564382198346459,0,0,0,0,0,0,0,0.0952779288723653,0.0587418603841452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220667786197312,0,0,0,-0.00100558907736892,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0150901251507536,0,0,0,0,0,0,0,0,0,0,0.0393883623372423,0,0,0,0,0,0,0,0.0468038498771248,0,0.00895788803909826,0,0,0,0.0990710542114435,0,0.112380178583487,0.355052133270145,0,0.00531843053858517,0,0,0,0,0,0.00879402387238216,0,0,0,0,0,0,0.137257948313622,0,0,0,0,-0.026168727924848,0,0,0,0,0,0
X600372.SH,0,0,0.0663409613581127,0,0,0,-0.00629806635252946,0,0,0,0.315710072191673,0,0,-0.174596431030648,0.0343247442833316,0,-0.0159258012821804,0,0.21273049758425,0.245557134494873,0,0,0,0,0,-0.0537640293506909,0,0.0925247618735809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376305402972875,0.0578697272252487,0.0177887369570582,0,0,0,0.00954014999278767,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.071584824607979,0,0,0,0,0,0,0.0922387070096131,0.13914524441451,0,0,0,0,-0.0621978511697463,0,0,0,0,0,-0.0562970008424101,0.249663593576304,0,0,0.189596628171969,0,0,0,0,0,0,0,0,0.0413263069079751,0,0,0,0,0,0,0.325212789500646,0,0,0,0,0,-0.0284406380167246,-0.00972691128204064,-0.245095343748898,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634565727433817,0,0,0,0,0,0,0,0,0,0.0910058585413013,0,0,0.0461866809311742,0,0.0123080971426161,0.127555334074704,0,0,0,0,0,0,0,0,0.0260647152127394,0,0,0,0,0.117386118761591,0,0.0903316333058862,0.10949648030563,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0735608131188876,0,0,0,0.200542526155382,0,0,0,-0.0626210125617001,0.120591285447039,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0142523878011807,0,0,0,0.0849856308701196,0,0,0,0,-0.0971554583550922,0,0,0,0,0,0,0,0,0,0,0,0.0558851280538377,-0.0611019607250081,0,0,0,0,0.31528186752828,0
X600066.SH,0.0133710131446913,0,0,0,0,0.266849581521655,0,0,0,-0.0134778322388873,0,0,0,0,0,0,0.401239527250733,0,0,0,0,0,0,0.224243071044534,0,-0.0315367431280769,0,-2.16840434497101e-19,-0.149139939515074,0.020582873103649,0,0,-6.93889390390723e-18,0,0.135196960611849,0,0.0911166750495159,0,0.153246010160099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269049029405909,0,0,0.0457628678396311,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081682996712119,0,0,0,0.025362346568409,0,0,0.0186681797592633,0,0,0,0,0,0,0.0330979245187535,0,0.29022791703891,0,0,0,0,0,0,0,0,0,0.142414028048785,0,0.137217394343292,0.214402933496587,0,0,0,-0.0332453830249482,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.127192806588752,0,0,0,0,0,0.0225258424762527,0,0.132145966422722,0,0,0,0,0,0,0,0,0,-0.0488142746356121,0,0,0,0,0,0,0.62466194219795,0,0,0,-0.00872521192943059,0,-0.0696627360318011,0,0,0,0,0,0,0,0,0,0,0,0.55836674812211,0,0,0,0,-0.00308158290331201,-0.162113857227626,0,0,0,0.145051239041976,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0610592653911204,0.0263924428988917,0,0,0,0,0,0.015276920388085,0.0586010942621235,0,0,0,0.0813940021091423,0,0,0,0,0,0,0,0,0,0,0,0.233392654024215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164534079038455,0,0.026771449399493,0,0,0,-0.0143832657492896,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.465288059205055,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.586625284605326,0.0400622524945154,0,-0.0428590173853961,0,0,0,0,0.0529117966843995,0,0,0,0,2.81092938798065e-05,0,0,0,0,0,0,0,0.218854159689164,0,0,0,0,0,0,0.214785039374593,0,-0.164473495424753,0,0,-0.00664983932952383,-1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.163411642340582,0,0,0,0,0,0,0,0,0.0943216735140332,0,0,0,0,0,0,0.228573355635507,0.160885940518468,0,0,0.117504288242177,0.0246153656289484,0,0,0.110911726541836,0,0.0710215595712515,0,0,0,0,0,0,0,0,0.128823871160704,0,0.052860154967896,0,0,0,0,0,0.0090451737719733,-0.0250983551785039,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103047340260432,0.150700746031009,0.0530601978752294,0,0,0.134091535041318,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.003414270783962,0,0.179883156400119,0,0,0,0,0,0,0,0.000323870792984656,0,0,0,0,0,0,0,0,0,0,0,0.000225994680584878,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434704485074383,0,-0.437542789709232,0.11370047192582,-0.138035679344629,0.000200244164984612,0,0,0,0,0,0.0476224971706651,0,0,0.0413325321835412,0,0,0.0820510076591177,0,0,0,0.0796925096958794,0,0,0.163043969917335,0,0,0,0,0,0,0,0,0,0,0,-0.0432770753876198,-0.250492439977711,0,0.291473230580807,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.80908420320732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120514162876854,-1.35530970209779,0,0,0,0,0,0,0,0,0,0,0,0,0.499186666493587,0,0,0,0,0,0,0,0,0,0,-2.83354176594666,-4.75035664673664,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144077428417547,0.226954634204074,0,0,0,0,0.0696369315128282,0,0,0,0,0,0,0,0,-0.320478706848827,0,0.112763794204905,0,0,0,0,0,0,0,0,-0.0996894190287059,0,0,0,0,-0.70305720661176,0.187505381485138,0,0,0,0,0,0,0
RealEstate_excess,0,0.0210306245262314,0,0,0,0,0,0,0,0,0,0,0,0,0.114894338133961,0,0,0,0,0,0,-0.0773908357212703,0,0,0,0,-0.0412499989503743,0.12620567238222,0,0,0,0,0,0,0.0952697631656472,0,-0.0786392368758781,0,0,0,-0.0181921316240719,0,0,0,0,0,0,0,0,0,0,-0.00548419350437111,-0.0030322319329331,0,0.171753217551738,0,0,0,0
MKreturn,0,0,0,0,-0.0544621722011211,0,0,0,0,-0.0515518939058911,0,-0.0874153831254105,0,0,0,-0.111740823616379,0,0,0,-0.0860661374001186,-2.16840434497101e-19,0,0,0,0,0.140717896389645,0,0,0,0.206164996732854,0,-0.0204900474600772,0,0,-0.0166594489808405,0,0,0,0,0,-0.0220827273458344,0,0,0.165421220271555,0,0,0,0,0,0,0,0.0133710671173818,-0.0395013595625443,0.231132587724369,0,0,0,0,0
MKvol,0,0.00142579647313392,0,0.00270186817606745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.000859317505547788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296903647256545,0.00256339609659398,0,0,0,0.0239288639344154,0.0108557994552037,0
CarbonVol_Shenzhen,0,-0.0327390303089623,0,0,0,-0.0214462086113418,0,0,0,0,0,0,0,-0.0245626222149824,0,0.0413030587622604,0,0,0,0,0,0.0135966694115346,0,0,0,0,0.0605767984380391,-0.024765295233797,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093289663435487,0.131884441177434,0,0,0,0,0.0533343509018,0
CarbonVol_Guangdong,0,0,-0.0146070041354834,0,0,0,-0.00706362546753906,0.0416987295921669,0,0,0,-0.0125239351422034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345324213513388,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00710399231702113,0,0,0,0,0,0,0,0,-0.0461860487241776,0,0,0,0,0.547215419760964,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.000104005314218016,0,0,0,-0.000526307721282076,0,0,0.000537311682706473,0,0,0,0,0,0,0,0,0.000418906250581744,0,0.0021861295492889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00715956597106492,0.00513476431772267,0,0,0,0,0.0765891657296431,0
