,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X002371.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X600584.SH,X000977.SZ,X002463.SZ,X600703.SH,X600089.SH,X000066.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002456.SZ,X600839.SH,X002028.SZ,X002236.SZ,X600522.SH,X002156.SZ,X600460.SH,X600183.SH,X600741.SH,X600066.SH,X601877.SH,X002129.SZ,X002085.SZ,X000661.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.474044465498252,0,0,0,0,0.00339729636806915,0,0,0,0,0,0,0,0,0,0,0.0888906421247399,0,0,0,0,0,0,0,0,0,0,0,0,0.0292488215373005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237093366603651,0,0,0,-0.00249629874590619,0,0,0,0,-0.124775247402246,-0.0808308227494321,0,0,-0.068455178042309,0,0
X000858.SZ,0.442926571106483,0,0,0,0,0,0.38718312798537,0,0,0,0,0.0932149155035298,0,0,0,0,0,0,0.0319201448897072,0,0.0631484638999479,-0.0406665750391815,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0205910186718857,0.0169559651624163,0.145704761456753,0,0,0,0,0,0,0,0,0,-0.0144827748074949,0,0,0,0,0,0,0,0,0,-0.000349698207922706,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.22033964797417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781171295082861,0,0,0.262961424034225,0,0,0,0,0,0,0,0.0530885421119583,0.354644541707909,0,0,0,0.0744249679941661,-0.233076228099491,0,0,0,-0.104665721106781,0,0
X002475.SZ,0,0,0,0,0,0.0679113245748017,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0374537507386119,0.0167611434966833,0,0,0,0.593545515277087,0,0,0.167227846834693,0,0,0,0,0,0,0.0321721216667006,0.0039942306577512,0,0,0,-0.0399339633670114,-0.110441939655411,0,0,0,0,0,0,0,0,-0.0356188332223194,0,0,-0.0562197007751308,0,0,0,0,0,0
X002415.SZ,0.0434237998863376,0,0,0,0,0,0.0545905269790115,0,0,0,0,0,0,0,0,0.0741709655205839,0,0,0,0.254194236966823,0,0,0,0,0,0,0,0,0,0,0.0288773866961591,0,0,0,0.0904935109192169,-0.0280359195525115,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0379322229255228,0,0,0,0,0,0.0693623982688579,0,0,0,0,0
X600690.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0.225998247223612,0,0,0,0,0,0,0.0243728013305434,0,0,0,0,0.12896482293422,0,0,0,0.0973886410562035,0,0,-8.67361737988404e-19,0,0.075289478531271,-0.0199596746836706,0,0,0,0.0749558059550402,0.0300581543350418,0.0384712813425935,0,0,0,0,0,0,0,0,-0.050617488581827,0,0,0,0,0,0,0.03742417966915,0,0,0,0.0427796713891865,0,0
X600809.SH,0,0.145716873112804,0,0,0,0,0,0,0,0.586757594293739,0,0,0,0,0,0,0,0,0,0.0328687685317693,0.207057361345246,0.0529970131056563,0,0,-0.0186054579096005,0,0,0.0980423630229975,0,0,0,0,0,0,-0.0416610055288949,0,0,0,0,0,0,0,0,0,0,0,0.00766021950813618,0,-0.0653501340590182,0,0,0,0,0,-0.067478217330994,0,-0.0197125566865939,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0648413578195714,0,0.351247539096308,0,0,0,0,0,0,0,0,0,0,0,0.165439059518165,0.152451547204787,0.0692758074222785,0,0,0.0213696892164486,0,0.0335010754842913,0,0,0,0,0,0,-1.73472347597681e-18,0.0074167067442209,0,0,0,0,0,0.0251523826043533,0,0,0,0,0.10757311541866,-0.0683781407355216,0,0.0109870612607553,0,-0.00815397217364608,0,0
X000651.SZ,0,0,0,0,0.162005550852938,0.41951137105353,0,0,0,0,0.104131254666627,0.109307184551381,0,0,0,0,0,0.0618627348114542,0,0,0,0,0,0,0.0192614173945456,0,0,0,0,0,0.014665715181565,0,-0.0334247985616494,0,0,-0.014866084074737,0,0,-0.00241237737762655,0,-0.0515790663690486,0,0.0376867180402008,0.107811358050636,-0.184924284164599,0,0,0,0,0,0,0,-0.0222296260966651,0,0,0,0.0224495102301031,0,0
X000568.SZ,0,0.150592732319931,0,0,0,0,0.448075343200983,0,0,0,0,0,0,0,0,0,0,0.185830570326652,0,0,0.0890529013142373,0,0,0,0,0,0,0,0,0,0,0,-0.0190133171234291,0,0,0,0,0,0,0,0,0,0,0.0605057477346302,-0.0133541902989066,0,0,0,0,0,0,0,0,-0.0491933935604262,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521729938129529,0,0,0,0,0.388495537928266,0,0,-0.0762021938049323,0,0,0.152427176063206,0,0,-0.0108033801371017,0,0,0,0,-0.00810574400521871,0,0,-0.11145774838606,-0.295495075055845,0,-0.173140635121209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282948178908161,0,0,-0.031431708820747,0,0
