,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600031.SH,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600372.SH,X002028.SZ,X002236.SZ,X600066.SH,X000977.SZ,X000921.SZ,X600584.SH,X600183.SH,X600741.SH,X600522.SH,X002049.SZ,X601877.SH,X000661.SZ,X002129.SZ,X002223.SZ,X002180.SZ,X000800.SZ,X600487.SH,X600060.SH,X601799.SH,X002156.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,-0.0999732083420781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161566122395451,0,0,0,0.316918863287143,-0.0409370566977521,0,0,0.109601131852434,0,0,0,0,0,0,0,0.0311907853200584,0.187728714874811,0.311466658000521,0,-0.0863423424015326,0,0,0,0,0,0,-0.153258033442007,0,0,-0.129995131083749,0,0.021580961492558,0,0,0,0.120392032504102,0,0,0,-0.0345028785060967,0,0
X600104.SH,0,0,0,0,0,0,0.0629186031695119,0,0,0,0,0,0.00932980487768682,0,0.0278947744293765,0,0.0915791244554878,0,0,-0.0270085454882259,0,0,0.051227731543843,0,0,0,0,0,0,0,0,0,-0.0127803017271784,0,0,-0.0661209433707836,0,-0.0152976997113772,0,0,0,0.0182191992423978,-0.00441720021678077,0.0455167648629431,0,0,0,0,0,0.0550499969416376,0,-0.0552529090801473,0,0,0,0,0.0130539056117471,0,0
X000725.SZ,0,0,0,0.0804673040674047,0.140797252054921,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0791836219387476,0,0,0,0,0,0.543201118568912,0,0,-0.0322342051542332,0,0.0464037026927929,0,0,0,0,0.137368390047171,0,0,0.00850397969085195,0,0,-0.0121803120762751,0,0,0,0,0.0237757784914269,0,0,0,0,-0.0744080680410782,0,0,0,0.0232576646659368,0.0962254493177727,0,0,0.0143297364542165,0,0
X300124.SZ,0,0,0,-0.0153177179331641,0,0,-0.133817850965333,0,0.092706881754998,0,-0.231097715713357,0,0,0,0,0,0,0,0,0,0,0,0,0.11319651356743,0,0,0,0,0.171955655718249,0,0,0,0.011725912030864,0,0,0,0,0,0.101207151289889,0,0,0.0611709716006835,0,0,0,0,0,0,-0.0271291969055948,0,0,0,0,0,0,0,0.00550393485935398,0,0
X000338.SZ,0,0,0,0,0,-0.0451855942972577,0,0,-0.0622135390617625,0,0,0,0,0,0,0,0.0278281926906116,0,0.127659797863062,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0722075829488228,0,0.085135210172249,0,0,-0.00350064075511495,0.012663312904787,0,0,0,0,-0.181755988390173,0,0,-0.127984381404851,0.283910332092866,0.168013150299275,0,0,0.00799534169443556,0,0,-8.67361737988404e-19,0.0298859961919376,-0.159798667979682,0,0,0,0,0
X002304.SZ,0,0.14081411909627,0,0,0,0,0.0612574486326725,0,0,0,-0.0051087461611113,0,0,0,0,0,-0.0079272904923012,0,0,0.219793937911563,0,0,0,0,0,0,0,0,0,-0.0529619281890565,0,0,0,0,0,0,0.337957252164916,0,0,0,0,0,0,0,0,0,0,-0.0758389676989819,0.0054996117212636,0,0,8.67361737988404e-19,0,-0.220865287416229,0,0,-0.0568898956372201,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122784196323887,0,0,0,0,0,0,0,0,0,0.0054820531439163,0,0,0,0,0,0,0.236664314364214,0,0.134105880997862,0,-0.352967562027585,-0.00064499814334977,0.144632890185069,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0874298659025212,0.108668706127469,0,0.738690651827446,0,-0.0258418485143999,0.137906520710313,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.0246007981384185,0,0,0.0050966927750454,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.034870292908288,0,0,0.0680941507844384,0,0,0,0.0173040843475509,0.149649764124886,0,0.0369388441097681,0,0,0,0,0,0,0.235478298759587,0,0,0,0,0,0,0.0193429644926964,0,0,0,0,0,0.0569030736337871,-0.0105100519329731,-0.0888006268780811,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0911798138126859,0,0,0,0.0396358775795882,0,0,0,0,0,0,0,-0.00644028512773236,0.364543323661765,0,0,-0.0577197238848323,0,0,0,-0.0878754512332036,0,0,0,0.171211315706111,0,0,0,0,0.0993760078699648,0,0,0,0,0.0680448068766799,0.196726647552584,0,0,0,-0.0774999262384728,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.0208937889985913,0,0,0,0.507280920409397,0,0,0,0,0,0,0,0,0,0.0439572717299237,0,0,0.151188112901455,0,0,0,0,0,0,0.0806985426049665,0,0,0,0,0,0.0429973812955572,0,0,0,0,0,0,0,0,-0.049755184040491,0,-0.000911256834325989,0,0.0654235001553147,0.0145236123540174,0,0,0,0.0279343211613128,0,0,0,-0.0230139818892048,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679232307352978,0,0,0,0,0,0.28221926657486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490101663178789,0.0653184314733106,0,0,-0.0387089318708872,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0390132633412374,0,0,0,0,0,0,0,0,0,0,0.094171502302076,0.245923882307147,0,0,0.119415932172225,-0.00775222592340102,0,0,0.103428701698427,0,0,0,0,0,0,0,0,0,0,0.103833009500282,0,0,0.444625667239967,0,0,0,-0.128079754647255,0,0,0,0,0,0,-0.0036007064187853,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.151928922797837,0,0,0,0,0.491136975062916,0,0,0,0.0991263825877905,0,0,0,0,0,0,0,0.000138087867528757,0,0,0,0,0,0,-0.152654530132472,0.00798139442130733,0.0791759499981201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405907116683937,0,-0.467364601084978,0,0.03952324677387,0.00901768085185787,0,0,-0.0711617824507092,0,0
X600089.SH,0,0,0,0,0,0,0,0.536708608030209,0.136754957227395,0,0,0,0,0.0578389958219109,0.0663384217534779,0,0.082074511509344,0,0.0212030636878847,0,0,-0.018913660849289,0,0,0,0.129965769220919,0,0,0,0,0,0,0.0561327789073901,0,0,0,0,0,0,0,0,0,-0.117764340428012,0,0,0.0503497817519417,0,0,0,0.00821051532165495,0,0,-0.0439138393647572,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0762501411762047,0,-0.290060600056949,0,0,0,0,0,0,0,0,0.245652159349519,-0.047952599085586,0,0,0,0,0,0,0,0,0.102884780765329,0,0.25189048726757,0,0,0.152769373538245,0,0,0.252198146207672,0,0,0,0,0,0,0,0,0,0,0,0,0.0945792778883259,0.042243970987033,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.00315173460823142,0,0,0,0,0,0.322679336760767,-0.033197969016253,0,0,0.156723052290294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295005890513573,0,0,0,0,0,0,0.118553683722,0,0,0,0,0,0,-0.0938653383576914,0,0,0,0,0,0,0,0,-0.0253093118671363,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908127731773446,0,0,0,0.0050118733159608,0,0,0,-0.0407983184569058,0,0,0.0311373076430344,0.107847552848108,0,0,0,0,0,0,0,0,0,0.231617710919021,0,0,0.0407560903924374,0,0.0632101088619439,0,0.191603099791827,0,0,0.0740323394848732,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.20351305454028,0,0,0,0,0,0,0,0,0,0.0506579686974776,0,0.00729771372996871,0,0,0.18390418512071,0,0,0.171955749538271,0,0.0758645262187731,0,0,0,0,0.0358858350021088,-0.123347455383382,0,0,0,0,0,0,0,0.0299149838184547,0,0,0,0.0235377916292602,0.0887345299879023,0,0,0,0.0382507738240975,0,0,-0.0145980304100177,0,0,0,0.0262493173851707,0,0
X600372.SH,0,0,0,0,0,0,-0.0208990156492608,0,0.0987611759904222,0,0,0,0,0,0,0,0.0430180591148891,0.0165303827401855,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.335466756878396,0,0,0.0792483531957764,0,0,0,0,0,0,0,0,0,0,-0.01425574150513,0,0,0,0,0,0
X002028.SZ,0,0,0,0.0865389147878983,0,0.0185443810913589,0,0,0,0,0,0,0,0.203454075484454,0,0,0,0.0242774442665302,0,-0.0328379679005015,-0.0203157814311339,0,0,0,0.073312240402907,0,-0.222669470029063,0,0,0,0,0,0.0824020429729408,0.143613310802729,0,0,0,0,0,0,-0.0984487905631452,0.0357734400360017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706642289337432,0,0
X002236.SZ,0,0,0,0,0,0,0.0431608614943792,0,0,-0.0532320145432442,0,0,0,0,0,0,0.0270534718678038,0.353917090790223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262782496391878,0.267172662634536,0,0,0.0736149513208887,0,0,0.061078087586154,0,0,0,0,0,0,0,0.0746388719217464,0,0,-0.0972228163696422,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,-0.0511724764533576,0,0,0,0,0,0,0,0.748391125845539,0,0,0,0,0,-0.0221953504100336,0,0,0,-0.00885566484257896,0,0,0,0,0.143901676244913,0,0,0,0,0,0,0,0,-0.0291209280659185,0,0,-0.170794964178986,0.257479896955255,0.0396172673427836,0.429128810056992,0,0,0,-0.214570568208481,0,0,0,0.0106607968723217,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.00181008614514511,0,0,0,0.0567003902219416,0,0,0,0,0,0,0,0.371225990817405,0,0.0958773916519244,0,0,0,0.453397649237435,0,0,0,0,4.33680868994202e-19,0.0333638707233057,0,0,0,0.147714352228492,0,0,0.102447817315852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372103474361375,-0.0681889162420061,0.0292827887496164,0,0,0,0,0
X000921.SZ,0,0,0,0,-0.117177686574244,0,0,0.268481708801797,0,0,0,0,0,0,0.179610931081823,0,0,0,0,0,0,0,0,0.161998148489384,0.045990904192112,0.085450877493401,0,0,0,0,0,0.195177132242285,0,0,0,0,0,0,-0.163907245675809,0,0,0.0859323259747456,0.0597196939585101,0,0,0.0427840676052418,0.248426152538709,0,0,0,-0.164530334488447,0,0,0,0,0,0.0154803092841646,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0875985519969465,0,0,0,0,0,0.036670175083972,-0.00490796327216345,0,0.14645025975971,0,0.173906717841557,0,0,0,0,0,0,0,0,0,0,0.126506546991834,-0.0679387758351629,0,0.13789704011187,0,0,0,0,0,0,0,0,0,0.0490082617993584,0,0,0.0718863643789513,3.46944695195361e-18,0,0.0527053898246068,0,-0.0491205137423595,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023082442845601,0,0,0,0,0,0,0,0,0,0.0575380736870849,-0.060070030526062,0,0,0.171475899481476,0,0,0.145713660318108,0.20365644255464,0.168434013597904,0,0,0,0,0.134519824010905,0,0,-0.0315253846999888,0,0.1581971569618,0,0,0,0,0,0,0,0.0335993319088337,-0.0782906360970451,0,0,0,0,0,0
X600741.SH,0,0.0160397085213076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222009219472716,0,0,0,0,0,0,0,-0.389096153778724,0,0,0,0,0.0588968206175631,0,0,0,-0.140057725814153,0,0,0,0,0,0,0,0,0,0,0,0,0.0986350813645848,0.211584262256935,0,-0.00147355318589069,0,-0.00627876876809645,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.157049126943757,0,0,0,0,0,0,0.010389683667582,0,0,0,0,0,0,0,0,0.00783144300812102,0,0,0,0,0,-0.030976262245129,0.101038870272293,0.0600145210112751,0,0,0,0,0.196932138874776,0.229652632145329,0,0,0.149247383313274,-0.143899270232779,0,0.372530933772397,0,0,0,0,0,-0.0601972029323616,-0.0315306379188868,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0374140545876286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247093565117509,0.121274470886011,0,0,0,0,0,0.0479416645963566,0.083353164209473,0,0.210323527885075,-0.262569499296019,0,0,0.162836364273992,0,0,0.156046320731345,0,0,0,0,0,0,0,0,0,0.000236471262693649,0.0264523608095525,0,0,0.0237480571588071,0.0324717121645786,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0813827023352334,0,0,0,0,0,0,0,0,0,0,0,0,0.00307006965445432,0,0,0,0,0.0818454428717954,0,0,-0.0259284189758345,0,0,0,0,0,0,0,0,0,0,0,0.0974230605724773,0.0585005271010786,0,0,0.113723686901723,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.307401706680556,0,0.197630881400988,0,0,0,0,0,-0.267698432090022,0,0,0,0,0,0,0,0,0,0.254132545006902,0.163109633776171,0,-0.27662843903018,0,0,0,0,0,0.115049175485461,0,0.0417557677699979,0,0,0,0,0,0.110366917670901,0,0,0.416296947786158,0,0,-0.132547732365987,0.0843582623881167,0,0,0.10471887743958,1.73472347597681e-18,0,0,0,0.0541698123317886,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.208631291423278,0,0,0,0,0,0,0,0,0,0,0,0,0.0667715996065872,0,0,0,0,0,0,0,0.0281580230986315,0,0,0,0,0.0107851064970891,0,0,0,0.00263336750751415,0.141022672981513,0,0,0,0,0,0,0,0,0.0203970397732274,0.164604660024693,0,-2.16840434497101e-19,0,0,0,0,0.0598408375049978,0,0
X002223.SZ,0,0,0,0,0,0,-0.0420021001111068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899444488557335,0,0.080958681800344,0,0,-0.0318844827116187,0,0,0,0,0,0,0,0,0.276217006498754,-0.0635217493693601,0,0,0.17958919649134,0,0.153458979338749,0,0,0,-0.0484405885378352,0,0.0965665685856278,0,-0.367445246220386,0,0,0,0.0367752666882113,0.0317377001456191,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.138380614800667,0,0,0,0,0,0,0,0,0,0,0.21491114670698,0,0,-0.248560036393371,0,0.08102564178175,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0850409121143866,0,0.0101854133456538,0.104132750070344,0,0,0,0,0,0,0,0,0,0.0566669013412058,0,0.0730388708209049,0,0.0114604283553869,0,0,-0.0777987307178519,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0188544325248974,0,0,0,0,0,0,0,0,0,0,0.0488415603011557,0,0,0.0480901806068512,0,0.179157464461424,0,0,0,0,0.0590309565926863,0,0,0,0,0,0,0,0.000776272544231768,0,0,0,0,0,0,0.0741377089408948,0,0,0,0.148699948771632,0,0,0.00561377206500739,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,-0.111380075239333,0,0,0,-0.0837171789754313,0,0,0,0.0673949904775132,0,0,0,0,0,0,0,0,0.0315997592759407,0,0,0,0.166976666207341,0,0,0,0,0,0,0,0,0,0,0.245631072627892,-3.46944695195361e-18,0,0,0.02178263855641,-0.0101555377050291,0.144577058869175,0,0,0,0,0,0.0643308187345051,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600060.SH,0,0,0,0.0404292937359211,0,0,0.0462229056394571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22627700544399,0.0573109704318609,0,0,0,0,0,0,0,0,-0.0519507520992862,0,0.263160221786893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126387341252386,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.17072939610391,0,0.027303396942204,0,0,0.114380241842444,0,0,0.0277376440911411,0,1.73472347597681e-18,0,0.0441527178903599,0,0,0,0,0,0.220401831670011,0,0,0,-0.0968185229855537,0,0,0,0,0.074703632432837,0,0,0,0,0,0.348019638551841,0,0,0,-0.133033187731457,0,0,0,0,0,0,0,0,0,0,0.0353913045604553,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0.167304562012263,0,0,-0.0676706925433222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130954835755195,0,0.193483736158875,0,0.194501448346684,0.184127237402805,-0.316011350377173,-0.147263483603873,0,0,0,0.0770583985177184,0,0,0,0,0.104869384280122,0.36820813002916,0.0833175634660404,0,0,0,0,0,0,0.286509303426677,0,0,-0.021051281623429,0,0,0,0.053916811918037,0,0
X600418.SH,0,0,0,0,0,0,0.00923613543977682,0,0,0,0,0,0,0,0,0,0.397433143492244,0,0,0,0,0,0.11746831300335,0,0,0,0,0,0,0,0.000266878239437868,0,0.0931510545492141,0,0,0.1299569509262,0,0,0.0425002602045019,0,0,0,0,0.07271828908963,0,0.0194229902189926,0,0,0,0,0,0.0260184616382342,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.228133939702153,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0337063640845188,0,0,0,0.24919850927406,0,0,0,0.0885878301240716,0,0,-0.0872580198055128,0,0,0,-0.0635587182721729,-0.00657595644345312,-0.198325390649795,0,0.0213378123164078,0,0,0.132133525349418,0.00999761447780453,0,0,0,0.0486404802577301,0,0,0,0,0,-0.0688498017177532,0,-0.170274803186588,0.0663901139097692,0.172400433319585,0,0,-0.0251772543466629,0,0
Slope,0,0,0,0,0,0.0764539428933337,-0.0478378743717639,0,0,0,0,0,0,0,0,0,0,0,0,-0.508105418595607,0,0,0,0,0,0,0,0,0,0.0208278312440996,0,0.154539868039669,0,0,0,-0.300244864966322,0,0,0,0,0.541548288234232,0,0.0257460479042263,3.46944695195361e-18,0,0,0,0.112066988519343,0.241618619298335,0,0,0,-0.0140728362688335,0,0,0,-0.974523767180633,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083439140514603,0,0,0,0,0,0.00825622632642393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17236376685111,0,0,0,0,0,0,0,0.445635199678398,0,-0.00323633172468925,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449409206704403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285008818909752,0,-0.0449346054256592,0,0,0.06957675701137,0,0,-0.274201727199436,0,0,0,0,0,0,-0.030536977426117,-0.00838465395331601,0.134995545371842,0,0,0,-0.156830058201819,-0.0576626160314698,0,0,0,-0.00178495410875778,0,0
MKreturn,0,0,0,0,0,-0.0135421780727315,0,0,0,-0.0567172208901295,0,0,0,0,0,0,0,-0.0913035670060588,-0.0856320751554477,0,0.0626171230428059,0,0,0,-0.00629244138925673,0,0,0,0.00786357377028573,0,0,0.0386209332582522,0,0,0.116644328696899,0,0,-0.0201093761963405,0,0,0,0,0,0,0,0,0,0,0,-0.0260276827940112,0,-0.00705279182921599,-0.00800563661510088,0.103199709371259,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00188768100840289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000739119051569965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000209661389105432,0,0,-0.00355037977473488,0.00551362450543181,0,0,0,0.0305288374260436,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426462991673077,0.51121214798874,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176022646474304,0,0,0,0.00625422812678504,0,0,0,0,0,0,0.00393876752707012,0,0,0,0,-0.00654915706625912,-0.00158001730996313,0,0,0,0,0,0,0,0.000542072990983403,0,0.00117237481711015,0,0.00312958418002699,0,0,0.000417881699194125,0.00282347302636754,0,0.007247369679662,6.7762635780344e-21,0.00802628581140017,0,0,-0.0215656301093763,0,0
CarbonVol_Hubei,0,0,0,0,-0.00504115576778783,0,0,0,0,0.00133165754236448,0.00846847562005082,0,0,0,0,0,0,0,-0.00163930292731473,0,-0.00534096283630681,0,0,0,-0.0030773006761553,0,0,0,0,0,0,0,0,0.00493744948548697,0,0,0,0,0,0,0,-1.84121950459576e-05,0,0,0,-0.00443645104781813,0,0,0,0,0,-0.0309563520064737,0.0318536364640453,0,0,0,0.10176933755358,0,0
