,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X000568.SZ,X600809.SH,X600031.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X003816.SZ,X600703.SH,X000338.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X002371.SZ,X600741.SH,X002179.SZ,X002049.SZ,X601877.SH,X000157.SZ,X002007.SZ,X002129.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X300142.SZ,X000066.SZ,X000799.SZ,X601799.SH,X002074.SZ,X000800.SZ,X000547.SZ,X300003.SZ,X600779.SH,X002008.SZ,X600118.SH,X600372.SH,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.115538510556957,0,0.215415183831775,0,0,0,0,0,0,0,0.0236069254129057,0.139236807401561,0.0786743761554018,0,0,0,0,0,0,0,0,0.0735854830056994,0,0,0,0,0,0,0.123477250936012,0.101595753433107,0,0,0,0,0,0,0,0,0,0,0.0498501938819321,0,0,0,-0.010115181807911,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.183191654599787,0,0,0,0,0,0,0.00869706604902596,0,0,0,0,0,0,0,0,0,0,0,0,0.0556615407397271,0,0,0,0,0.0139077587644207,0,0,0,0.0467200647227758,0.11009914801964,0.141916682155612,0,0,0,0.13736928149051,0,0,0.042991846828835,0,0,0,0.0366421200318187,0,0.0246283467647766,-0.0281566618460919,0,0,0,-0.00446408751668755,0,0
X000596.SZ,0,0,0,0,0.277800900137481,0,0,0.175215068141342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.165364017404288,0,0,0,0,0.0584630712947864,0,0,0,0,0,0,0.160528449263561,0,0,0,0,0,0.148049058185051,-8.67361737988404e-19,0,0,0,0,0,-0.00928092949565023,-0.0106190454096276,0,0,0,0.0131274570157521,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0217128676282039,0,0,0,0,0,0,0.0511116467559696,0,0.0578151555796825,0,0,0.0381680510480575,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167171193097949,0,0,0,0,0,0,0,-0.00437692497657412,0,0
X600703.SH,0,0,0.0462056520998209,0,0,0.114469993137446,0,0.0872653425023268,0,0,0.0598567655552429,0,0,0,0,0,0.112355129516369,0,0,0,0,-0.110887916564386,0,0,0.150946068283229,0,0,0,0,0,0,0,0,0,0,0,-0.0295939876124622,0.187000081407887,0,0,0.0956826730067732,0,-0.147059808597027,0,0.0163496506436531,0.141249082888933,0.080287535266767,0,0,0,0,0.00230209721222147,0,0,0,0,-0.00220120367203886,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0746116064054264,0,0,0.150356794602196,-0.0421132596013449,0,0,0.22972182508533,0,0,0,0,0,0.0191844327660327,0,0,0,0,0,0,0,0,0,0,0,0,0.0783088406904762,-0.0253115195929125,0,-0.0842469967674604,0.198695675628356,0,0,0,-0.019798266053951,0,0,0.0105584530934854,0,0,0,0,0,0.00595019034237656,0,0,0,0,-0.00142302230752851,0,0
X002241.SZ,0,0,0,0.0521175333717067,0.570957985535482,0,0,0,0,0,0,0,0,0,-0.178408456772789,0,0,0,0,-0.0899261437621988,0,0,-0.0607894866201928,0,0,0.137653270490706,0,0,0,0,0,-0.0305269546202089,0,-0.0290182173482911,0,-8.67361737988404e-19,-0.0239680691244615,0,0,0,0,0.483496370718412,0,0,0.0552855390818352,0,0,0,0,0,0,-0.00249508579283365,0,0,0,0,0.00203527860498661,0,0
X000625.SZ,0,0,0,-0.680353641870141,0,0,0,0,0,0,0,0.118122042351427,0,0,0,0.0922602223403215,0,0,0,0,0,0,0,0.16255651491376,0,0,0.490045104145912,0,0,0.0361975931280936,0,0,0,0.0653569304122696,0,0,0.0774156159112931,0,0,0,0,0.269622203281584,0,0,0,0,0,-0.254732719173813,0,0,0,0.0154073324768304,0.155093744763025,0,0,0,-0.0149539528977716,0,0
X000100.SZ,0,0,0,0,0,-0.178279183651724,0,0,0.0121052607407412,0,0,0,0.759518545854321,0,0.140256428320868,0,0,0,0,0,0,-0.0951833718112781,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104851610654323,0,0,0,0.0502952423535116,0,0,0,0,0,0,0,0.0313274313442474,0,0,0,-0.0149729176850664,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115813307368836,0,0,0,0,0,0,0.0236557021858379,0,0,0,0,0,0,-0.0295867729965439,0.13623105537633,0.00985206958696453,0,0.532056155360433,0,0,0,0,0,-0.223425295871435,0,0,0.261735811838829,0.021636647995913,0,0,0,0,0,0,0,-0.0183919134959063,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.109736752948033,0.109380384895311,0,0.093591870696744,0.319498035291706,0,0,0,0.0153343978596315,-0.0847780285391637,0,0,0,0,0,0,0,0,0,0.0868813363426554,0,0,0,0,0,0,0,-0.0252740732944165,0,0,0,0,0,0.00530525575406453,0,0,0,0,0,0,0,0,0,0,-0.0274999948001128,0.068034632477415,0,0,0,-0.0102287582448175,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0405611096777244,0,0,0,0,0.263620516129852,0,0,0,0,0,0,-0.00371014774989022,0,0,0.0146996237350122,0,0,0.0766908017928006,0,-0.0105177088429834,0,0,-0.0940903381001962,0,0,-0.120908761468734,0,0,0,0,0,0,0,0,0,0,0.236347764174698,0,0,0,0.0452100635631355,-0.0752425557682755,0,0,0,-0.000615131296739424,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448759172671095,0,0,0.0146204958958086,0,0,0,0.100641936831995,0,0,0.287839946565532,0,0,0,0,0,0.0541740870799495,0,0,0,0,0,0,0.0888689327823526,0,0,0,0,0.260063554609176,0,-0.0397351581096286,0,0,0,0,0.086664695992122,0,0
X601877.SH,0,0,0.0391585776769932,0,0.216986313640452,0,0,0,0,0,0,-0.0123951639717061,0,0,0,0.215634041312803,0,0.359626434252315,0,0,0,0.0434344301799911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515003474711171,0,0,0,0,0,0,0.375830204302341,0,0,0,0,-0.0725019136965563,0,0,0,0.0111375692599555,0,0
X000157.SZ,0,0,0,0,0,0,0.160424150740691,0,0,0.135916344152015,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501947940666319,0,0,0,0,0,0,0,0.101383914875314,0,-0.0165910271327533,0,0,0.192380074275689,0,0,0,0.132194977157093,0,0,0,0,0,0,0,0,0.0358906670435462,0,0,0.060575805749316,0,0,0,0,-0.0212073892208077,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135861853687313,0,-0.310848845604127,0,0,0,0,0,0,0.0559908824630348,0,0,0,0,0,0,0.0818809899460726,0,0.211891486117491,0,0,0,0.085887777837455,0.117286343298545,0,0,0,0.0215629050867913,0,0,0,0,0,0,0,0,0.0827495694105077,0,-0.00488389471766399,-0.010964502071023,0,0,0,0.0289933074998015,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0169457873732672,0,0,0,0.185328937341188,0,0.187006477807267,0,0,0,0,0.0263370109058398,0,0,0,0,0.295808182094268,0,0,0,0,0.174492737927833,0,0,0,0,0,0,0,0.245262982100949,0,0,0,0,8.67361737988404e-19,0,0.0102808034671517,0,0,0,0,0.0289339274693698,0,0,0,-0.00668927459802951,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376828807339271,0,0,0.0207650750853676,0,0,0.515803382350531,-0.0275497102774511,0.111124423925455,0.0633360646562415,0,0,0.0807554822412391,0,0.0377028431840002,0,0.0379686523933577,0,0,0,0,0,0,0.0138991690480365,-0.114457121802303,0,0,0,0,0,0
X600584.SH,0,0,0,0,-0.045151422709945,0,0,0,0,0,0,0,0.00469298872737172,0,0,0.137419430744073,0,0,0,0.174683542741255,0,0,0,0.0674939564516886,0.465793745498585,0,0,0.0758184980767705,0,0,0,0,0,0,0,0.0781902306699838,0,-0.116862553906988,0,0,0,0,0,0,-0.0588372185970405,0,0,0,0,0,0,0,0,0,0,0,-0.0233241393915758,0,0
X002236.SZ,0,0,0,0,0,0.219984353483437,0,0,0,0,0,0,0,0,0.251327089702919,0,0,0,0,0,0,0,-0.0728757965361622,0,0,0,0,0,0,0,0,0,0.121974922155481,-0.0150179835163722,0,0,0,0,0.14561199243417,0,0,0,0,0,0.0504672373750146,0,0,0,0,0,0,-0.0294181269901218,0,0,0,0,-0.02073979750414,0,0
X600183.SH,0.0248933553023172,0,0,0,0.0980448838802273,0,0.0448781960764122,0,-0.0855051654157708,0,0,0,0,3.46944695195361e-18,0.0411367990763772,0,0,0,0,0,0,0,-0.0367622441073259,0,0.211633957731883,0,0,-0.0572893838159499,0,0.0881122001860908,0.0618961601918538,1.0842021724855e-19,-0.045050152985493,0,0,0,0,0,0,0.0906095343427694,0,0,0,0,0,0,0,0,0,0.0958282860220854,0,-0.0328330584821905,0.0522515722760469,0,0,0,-0.0113899479023014,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.529741115495657,0,0.0285660284273994,0,0,0,0,0,0.239765172070479,0,0,0.215913188611248,0,-0.717012117173372,0,-0.490883233699334,0,0,-0.541338943932567,0.413130430841245,0,0,0,0,0,0,0,0.205841214544424,0.753625269717477,0,0,0,0,0,0,0,0,0,0,0,0.0980126366909136,-0.0111687770574511,0,0,0,-0.00573072782896801,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.088475583145776,0,0,0.0308758359546383,0,0.188855174155131,0,0,0.20397221847265,0,0,0,0,0,0,-0.0258569331874606,0,0,0,0,-0.162110381528927,0,0,0,0,0.194023063127799,0,0.0191137950405464,0,0,0,0,-0.00174762550802569,0,0
X000799.SZ,0,0,0,0,0,0.080089584065234,0,0,0.132964967346582,0.0700275717579176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642997180924627,0,0,0,0,0,0,0,0,0.0612564126680116,0,0,0.139552652241941,-0.0773898268220625,0,0,0,0.152679900708947,0,0,0,0,0,0,0.0130427782836816,0,0,0,0,0.0110751251568768,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.328875108771116,0,-0.0489289679261355,0,0.0886763143263049,0.0123914733736827,0,0,0,0,0,0,0,-0.0128460943768559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616812874177189,0,0,0,0,0,0,0,-0.0262995455745859,0.0296230597319801,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0311605444278296,0,0,0,0,0,0.0611001099982343,0,0,0.243211210317549,0,-0.201854843181538,0,0,0,0,0,0.20037754508035,0,0,0,0,0,0,0,0,0.329363141359892,0.144094904396479,-0.0526956265118001,0,0,0,-0.120977048436089,0,-0.0890403123652403,0,0,0,0,0.156229932119985,0,0,0.134024403391874,0,0,0,0.0318385331405413,-0.0486033420567634,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.182327214547585,0,0,0.0899187068852005,0.077506028941937,0,0,0,0.0211507785114274,0,0.0798481795887548,0.180686530118221,0,0.0967590509952449,0,0,0,0,-0.122682267281905,0,0.0684077099254462,0,3.3881317890172e-21,0,0,0,0,0,0,0.14680934269916,0,0,0,0,0.0584616595839027,0,0,0,0,0,-0.0290719565117605,-0.0029942670418774,0,0,0,0.00978116834808576,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983291844159348,0.0684368317163682,0,0,0,0,0,0,0.000331948186900454,0,0,0,0,0,0.191752344849709,0.0669187455486542,0.0725534714973889,0,0,0,0.0953670656336973,0,0.0361630967803525,0,0,0,0,0,0,0,0,0.14986895904193,0,0,0.151191921361082,0,0,0,0.0627278600507018,-0.0286693936545477,0,0,0,-0.00539947941468427,0,0
X300003.SZ,0,0,0,0,0,0.247639616172076,0,0,0,0,0,0,0,0.0730273127469066,-3.46944695195361e-18,0,0,-0.191758248842124,0,0,0,0,0,0,0.145599090353989,0,0,0,0,0.116963424243649,0.651336776596636,0,0,0.00989493134502636,0,0,0,0,0,0.113577574603883,0,0,0,0,0,0,0,0,0,0,0,-0.0638582104350829,0.0763875921154777,0,0,0,0.00874673320271905,0,0
X600779.SH,0,0,0,0,0,0,0,0.259761592485369,0,0,0,0,0,0,0,0,0.0407558900295314,0.337313038908439,0,0,0,0.0359396192964652,0.0345636103360453,0,0,0,0,0,0.170145798736209,0.115545269972828,0,0,0,0,0,-0.192882961121724,0,0,0.388312054257804,0,0.125549161765427,0,0,0,0,0,0,0,0,0,0,-0.0437052534603296,0,0,0,0,0.00227917515809597,0,0
X002008.SZ,0,0,0,0,0,0,0.291739663402417,0,-0.0557030290174577,0,0,0.0697445251810803,0,0.229658672798063,0,0,0.214251920946042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221864532229598,0,0,0,0,0,0,0,0,0.027852574313863,0,0,0,0,0.057226200473024,0,0,0,0.0379998940404222,0,0,0,0,-0.00316951578748327,0,0
X600118.SH,0,0,0,0,0,0,0,0,-0.0173705210595278,0,0,0,0,0,0,-2.71050543121376e-20,0,-0.0224532976804042,0,0,0,-0.0470596601663182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18321260481631,0,0,0.0497531755679918,0,0.166723118316824,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0333586563505483,-0.0354295785261555,0,0,0,-0.00372586126083426,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349660289237875,0.10927974590617,0,0,0,0,0,0.0533173186543622,0,0,0,0,0.0461905054539054,0.180461936482181,0,0,0,0,0,0,0,0,0,0,0,0.0572697700230601,0,0,0,0,0.0762113708229193,0,0,0,0,0,0.017052837285937,-0.00628389141392841,0,0,0,0.00300730978408773,0,0
X002508.SZ,0,0,0,-0.258345808358802,0,0,0,0,0,0,0,0,-0.0288007420751148,0,0.168119030941742,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0223726776121447,0,0,-0.094566774324588,0,0,0,0,0,0.240964152704759,0.00485207126046724,0,0,0,0,0,0,0,0.0547266186050497,0,0,0,-0.0455831376552769,0.111103460566432,0,0,0,-0.0263908186624166,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759543487486513,-0.0989635227964615,0.418257960860465,0,0,0.0757875873361782,0,-0.0873691148956637,0,0,0,0,0,0.111342525776174,0,0,0.210384999806819,0.0626495150425307,0,0,0,0,0,0,0,-0.236633861922726,0,0,0,0,-0.0709093381359797,0,0.0534948970868239,0,0,0,0,-0.0336646013311433,0,0,0,0,-0.00426028775940576,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0629872587789176,0,0,0,0,0,0.0161889778872997,0,0,0,0,-0.179675476004894,-0.0249750123277042,-0.0960308272540985,0,0,0,0,0,0,0,0,0,0,0.153373466190241,0,0,0,0,0,0,-0.0115805015520215,0,0,0,0,0,0,0,0.047491202395993,0,0,0,-0.00787140867761718,-0.0655230548571911,0,0,0,-0.0187155726121634,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568579019835602,0,0,-0.0198248166241578,0,0,-0.0470527837091347,0,0,0,0,0,0,-0.428221888332892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920921504893229,0,0,0,-0.060905373220585,0,0
TED,0,0,0,0.551427307041562,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14044915726215,0,0,0,0,0,-0.391317944616194,0,0,0,0,0,0.36702308021883,0,-0.0933444835149229,0,0,0,0,0,0,0.540899919645978,0,0.234563352508853,0,0,0.1832999742185,0,-0.195827350108246,0.308808932605015,0,0,0,0,0.0692725401596396,0,0
RealEstate_excess,0,0,0,0,0,-0.00487108664466431,0,0,0,0,0,-0.0472352261977343,0,0,0,0,-0.0621759964889836,0,0,0,0,0,0.0320276438237149,0,0,0.0208064870305498,0,0,-0.0342214852977433,-0.083104168647448,0,0,0,0,-0.0133067822741585,0,0.14686302080587,0,0,0,0,0,0,0,-0.00720257702552661,0,0,0,0,0,-0.0124102529865696,-0.00328674713409324,0.0395133414735152,0,0,0,0.000963773023491539,0,0
MKreturn,0.0418157122816646,0,0,0,0,0,0,0,0,-0.0555726910186568,0,0,0,0,0,0,0,0,0,0,0,0,0.00409164810983065,0,0,0,0,0,-0.0210701581114479,0,0.0458620189422233,-0.00896274313598532,0,-0.0561300057581377,0,0.0267539493485985,0,0,0,0,0,0,0,0,0,-0.0508694430991521,0,0,0,0,0,0.00720323679621339,0.0244310655709742,0,0,0,-0.00399829843831322,0,0
MKvol,-0.00147103306295536,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0.00344525631032495,0,0,0,0,0,0,-0.000957286012153351,0,-0.00108613776247414,0,0,0,0.00125123040108181,0,0,-0.000753743308102848,0,0,0,0,0,0,0,0,0.00127527010526588,0,0,0.00166858870171918,-9.257860797849e-05,0,0,0,0,0.00165283049958638,-0.00212200351146782,0,0,0,-0.00250981071350993,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14355276534024,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137868139624817,0,0,0,0,0,0,0,0,0,0,-0.000578823973330785,0,0,0,0,0,0.000528781047775442,0,0,0,0,-0.00114065094138035,0,0,-7.19973484458184e-05,0,0,0.000895637131765199,0,0,0,0.000485881817474161,0,0,0,0,-0.00448144218383039,0,0,0,0,-0.00165043527656093,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000691351235665145,0,0,0,-0.000462699882650208,0,0,0,0,0,0,0,-0.000180277484940246,0,0,0,0,0,0,0,0,0,0,0,-0.000609584951436041,0,0,0.000412544955193605,-0.00259883469800433,0,0,0,0.00103923341280026,0,0
