,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X002475.SZ,X000651.SZ,X600031.SH,X000568.SZ,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600741.SH,X000157.SZ,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000799.SZ,X601799.SH,X300142.SZ,X000066.SZ,X002008.SZ,X000800.SZ,X300003.SZ,X002074.SZ,X600118.SH,X000977.SZ,X600089.SH,X600779.SH,X000547.SZ,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.432508555662829,-0.12174576542304,0,0,0,0,0,0.162068913751204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459180804899451,0,0,0,0.101528723903122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714623835233725,0.0249473323705619,0,0,0,0.00722486010665068,0,0
X000858.SZ,0.031494286275581,0,0,0,0,0,0,0.289401889671199,0.191140756986462,0,0,0,0,0.03730829906789,0,0,0,0,0,0,0,0,0,0,0,0,0.0195826662775722,0,0,0,0,0.0420294653655863,0,0,0,0.0457598734104154,0.0854784142996697,0,0.0541136075669108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122314623259142,-0.0133855229431546,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0398352267493699,0,0,0,0,0,0.0859835274629389,0,0,0,0,0,0,0,-0.0307322399468047,0,0,0,0,0,0,0.0135785533752833,0,0,0.0205444239116172,0,0,-3.46944695195361e-18,0.107509920438072,0,0,0.0790022252152254,0,0.131277257881459,0.164501159206812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338537233456339,0,0,0,0,0.00269801516283555,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0589501452643233,0,0,-0.0457590166598822,0,0,0,0.0180457699081636,0,0,0,0,0,-0.0350654124863561,0,-0.0511842730492087,0,0,0,0.21540110201324,0,0.0459796240680306,0,0,0,0,0,0,0,0,0.0130958791316766,0,0.0907478396899368,0,0,0,0,0,0,0,0,0,0,-0.0106311255499697,0,0,0,0,-0.00267032842502783,0,0
X002475.SZ,0,0,0,0,0,0,0.158003729104189,-0.0461980732565469,0,0,0,0,0,0,0,0,0,0,0.0173619311478459,0,0.445549996496732,0,0,0,0,0,0.0621137738666838,-0.0136492280201302,0,0,-0.0475138978091138,0,0,0.00364125189298075,0,0.179067019952802,0,0.140938080137468,0,0,0,0,0,0,0,0,-0.050782420095957,0,0,0,0,-0.00690431162603322,-0.021101600602416,0,0,0,0.0187244450328693,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0279062838563167,0,0.175612949377332,0,0,0,-0.110584984715661,0,0,0,0,0,0,-0.0563413686422472,0,0,0,-0.0167364486435263,0,0.220726529869342,0,0,0,0,0,0,0,0,0,0,0,0.0534151976571804,0,0.0084603083403952,0,0,0.177299248118051,0,0,0,0,0,0.117526233890197,0,0.00797932522338804,0,0,0,0,-0.0127900204657815,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.17609866905132,0,0,0,0,0,0,0,0,0,0.122497364551677,0,0,0,0,0,0,0,0.269360649779679,0,0,0,0,0,0,0,0,0,0.0315285325683767,0.215510525294827,-0.00472927400128709,-0.104041463349847,0,0,-0.0901372228260653,0.0538389371625081,0,0,0,0,0,-0.0517691782980006,0,-0.0201831477610215,0,0,0,0,0.00556245930152008,0,0
X000568.SZ,0,0.0505167891384207,0,0,0,0,0,0,0.416122052156369,0,0.172893656269191,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00495180977240717,-0.0337461684862061,0,-0.0808774037458576,0,0,0,0,0,0,0,0,0,0,0,0,0.038416953192149,0,0,0,0.0222239978207062,0,0,0.0578346860615177,0,0,0,0.113019622269999,0,0,0,0,-0.0247000556619412,0,0,0,-0.0117315907804377,0,0
X600809.SH,0,0,0,0,0,0,0,0.412985479567002,0,0.172042445902296,0.0339277725740678,0.0296996819680831,0,0,0,0,0,0,0.103956943808396,0,0,0,0.130460950774491,-0.174461118695613,-0.0678514922999417,0,0,0,0,0,0,0,0,-0.0119626099598491,0,0,0,0,0,-0.164726745491746,0,0,0,0,0,0,0.0483268841624358,0,0,0,0,0,-0.0041684221208266,0,0,0,0,0,0
X600690.SH,0,0,0.0782170914335087,0,0,0.0728738102511104,0.0931064823562351,0,0.366881623965164,0,-0.194241786705923,0.0728524009698758,0,0,0,0,-0.00430129600832491,0,0,0,0,0.0704749596377831,0,0,0.0373496532434334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598130261028013,0,0,0,0,0,0,0.0245471658729864,0.00711493213305063,0,0,0,-0.0252354721065088,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0309289001924207,0.293091803455011,0,0,0,0,0,0,0.0988208440026498,0,0,0,0,0,-0.00750935458926623,0,0,-0.0924745603990855,0.0102395512463919,-0.00912637164326777,0,0,0,0,0,0,0,0,0,0.0419163549433075,0.177993330277102,0,0,0,0,0.109314768950266,0,0,0,0,0.216777883820029,0,1.73472347597681e-18,-0.0809713005886325,-0.0353708819207306,0,0,0,0,0.0159744795396815,0,0
X600104.SH,0,0,0,0,0.195125429673929,0,0,0,0,0,0,0,0,-0.00603515122049363,0,0,0,0,0,0,0,0,0,0,0.186784144174433,0.250938088993345,0,0,0,0,0,0,0,0,0,0,-0.0450847208503335,0,0,0,0.082899737873179,0.181706154635429,0,0.137110477305863,0,0,0,-0.0316448343817566,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0195801071440418,0,0
X000725.SZ,0,0,0,0,0.196560009549804,0,0,0,0,0,0,0.0394225272597803,0,0,0,0,0,0,0,0,0,0.311510780756446,0,0.0862772564253639,0.104317272341874,0,0,0.0671338745677868,0,0,0,0.037524470838724,0,0,3.46944695195361e-18,0,0.00703231188510023,0,0,0,0.0278894546761858,0,0,0,0,0,0,0,0,0,0,0,-0.0286960294687118,0,0,0,6.7762635780344e-21,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.231078391007513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101146880435119,0.578765638162413,0,0.0670682209065211,0,0,0,0,0,0.0841553737446919,0,0,0.0556441744530424,0.0849082339258447,0,0,0,0,0,0,0,0,0.208384942718294,0,0,0.0286531833965865,0,0.330591826563656,0,0,0.0535432552049416,0,0,0,0,-0.00919477805663097,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0522098499703931,0,0,0,0,0,0,0,0,0,0,0.114908883153758,0,-0.148873287831567,0,0,0,0.0251051087611145,0.100706197672344,0,0,0,0,0,0,0,0,0,0.0434630846287836,0,0,0,0.0348692555829124,0.196698793146357,0,0,0,0.010821434190687,0,-0.0378811050617262,0,-0.00986115685655512,-0.0329294956323937,0,0,0,0.016851630382101,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565968355415679,0.0330044723129931,0,0,-0.0498151117828351,0.174037767598502,0,0,0,0,0.0816187822083667,0.151332442212967,0,0,0,0,0,0.0835509875412172,0,0,0,0,0,0,0.221631451600668,0,0.0179196565878296,0,0,0,0.28704925690214,0,0,0,0,0,0,0,-0.00782275066061723,0,0,0,0,0.0124975969705628,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0423359734427614,0,0,0,0.0334114597265946,0,0,0.02897660145303,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0203220892906055,0,0.0316120418899791,0.159530434731757,0,0,0,0,0,0,0,0,0,0.0666660588954836,0,-0.00265168105293797,-0.00763990141936024,0,0,0,0.0193822070705351,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0219615373492641,0,0.145466512969037,-0.0329553836789471,1.0842021724855e-19,0.0506201330990736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118750995795938,0,0,0,0,0.172616947640937,0,0,-0.0512456562406514,0,0.249861369640056,0,0,-0.00825914381949768,0,0,0.00335110125635473,0,0,0,-0.00769646787777048,0.0634799253541771,0,0,0,-0.00491333602344562,0,0
X600703.SH,0,0,0,0,0.0872035214319477,0,0.410274507532688,0,0.0886662196351114,0,0.0321354538179164,0,0,0.0844108834317852,0,0,0.169497282018124,0,0,0,-0.21658631584837,0.0277182808963306,0,0.136106168743745,0,0,0,0.0339587347098752,0,0,0,0,0,0,0,0,0,0,0,0.0778228641729025,0,0,0,0,0,0,0,0,0,0,0,0.0128948908567194,0,0,0,0,-0.0121496390480195,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497849270935066,0,0,0.0569632462661488,0,0.0212071021521086,0,-0.0111570938209944,0,0,0.00141069311647414,0.000956170538963622,0,0,0,0,0,0,0,0.00160578198280408,0,0,0,0,0,0,0,0,0,0,0.0322032248624062,0,0,0,0,0,0,0,-0.00203955697076801,0,0,0,0,-0.00118541441162245,0,0
X002241.SZ,0,0,0,0,0.426164770526786,0,0,0,-0.0330488409010772,0,0,0.0112610311334099,0,-0.102079584770073,0,0,0,0,0,-0.125649193146072,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108767205636035,0,0,0,0.0106580430857383,0.0304621957934473,0,0,0,0.00245901945607471,0,0
