,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600809.SH,X000100.SZ,X002008.SZ,X600487.SH,X600498.SH,X000625.SZ,X002007.SZ,X000661.SZ,X600867.SH,X300142.SZ,X000596.SZ,X000157.SZ,X600566.SH,X002179.SZ,X002456.SZ,X300146.SZ,X600177.SH,X600066.SH,X600089.SH,X002506.SZ,X600372.SH,X600522.SH,X002180.SZ,X600699.SH,X002294.SZ,X002241.SZ,X300136.SZ,X000977.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0360943160006323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650539479496598,0.0760777193989959,-3.46944695195361e-18,0,0,0,0.0162466748338198,0,0,0,0,0,0,0,0.0970153871291288,0,0,0,0,0.0737884740267981,0,0,0,0,0,0,0,0,0,0,0,0,0.329419176175896,0.0134065128316135,-0.0210100066876672,-0.0126153608826319,0,0,0,0,0,0
X000568.SZ,0.254630472330832,0,0,0,0,0,0.085302073745855,0,0.0179867304277652,0,0,0,0,0,0.147424061597099,0,0,0,0.0470978371820683,0,0,0.225633903368462,0,0,0,0,0,0.0439731923883981,0,0.0256440851172001,0,0.0780649378493564,0,0,0,0,0.021987689507364,0,0,0,0,0,0,0,0,0,0,0.00348714517217527,0,0,0,-0.0372365967658028,0.0324923579512793,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12854210582989,0,0,0,0.0432095974725228,0.0236163843205868,0,0,-0.0816334132474487,0,0,0,0,0,0.0590082262898384,0.00104630781224692,0,0,0,0,0,0,0,0,0,0,0.00222748087388072,0.0976373018611013,0,0,-0.016772198002137,-0.00330496444300597,0,0,0,0,0,0
X600741.SH,0,0,0,0.368061279674478,-0.0625404185073908,0,0,0,0,0,0,0,0,0,0,0.0360906827506708,0,0.0299638043295828,0,0,0,0.167549001959113,0,-0.0223419789399093,0,0,0,0,0,0,0,0,0,0,0.0169094117259616,0,0,0,0.118301205574796,0,0,0,0,0,0,0,0,0.109917998552085,0.0508070357303675,0,0,-0.00990096426606392,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.125329844133559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111342652150498,0,0,0,0.454883145651889,0,0.267895016096488,0,0,0,0,0,-0.106634581234388,0,0.471288460216163,0,0,-0.000559831483858572,0,0,0,-2.71050543121376e-20,-0.066684679395845,0.231546256082945,0,0,-0.00837217624098586,0,0
X002475.SZ,0,0,0,0,0.141844145051146,0,0,0,0,0,0,0.0140835027447809,0,0,0,0,0,0.105328700932165,0,0,0,0,0,0,0,0,0,-0.0552892265805372,0.158189060634898,-0.106512645958964,0,0,0,0,0,0.665004679291004,0,0,0,0,0,0,0,0,0,0,0,0.0564975771893106,0,0,0,-0.00906071439536294,0.14575415046693,0,0,0,-0.0047828628782208,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.032027150839163,0.108577849946997,0,0,0,0,0.0260992280450558,0,0,0,0,0.100465311098547,0,0,0,0,0,0,0.120846685720974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244770648204985,0,0,0,-0.00857193691396839,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109022281717144,0,0,0,0,0,0,0,0,0,0.00331100118062293,-0.116262052731652,0.155426600380369,0,0,-0.0524484206862886,0.465497614986158,0.28619107846867,0,0,0,0,0,0.310534660079904,0,0,0,0,0,0,0.376340191303262,0,0,-0.018510364053731,-0.00929514880942225,0,0,0,0,0,0
X300003.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.220563913095132,0,-0.389698622752555,0,0,0,0,0,0.635013740875163,0,0,-0.108873351396743,0,0.331194701061134,0,-0.0405476555487945,8.67361737988404e-19,0,0,0.623753983572285,0,0,0,0,0,0,0,0.0121631406018423,0,0,0,0.447985636065532,0,-0.00773911003605802,0,0,0,0.064078714288928,0,0,0,0,0.183366512119491,0,0
X002236.SZ,0,0,0.64961266744022,0,0,0,0.0604463567365128,0,0,0,0,0,0,0,0.0255124130192747,0,0,0.0447788070991638,0.0752958331860779,0,0,0,0,0,0,0,0,0,0.090466973626687,0,0,0,0,0,0,0,0.0526713609816269,0,0,0,0,0,0,0,0,0,0,0,0.0921710384384734,0.00320170672596609,0,0.0205455362985073,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.118036594955266,0,0,0,0.48347122123798,0.0542309035294035,0,0,0,0,0,0,0,0.08816212475677,0.164080503545515,0,0,0,0,0,0,0,0.357920830119944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138622554695057,0,0,0,-0.00168069623569156,0,0,0,0.0105316574738215,-0.0394376300478887,0,0,0,0.101013541589917,0,0
X600809.SH,0.191678276761945,0,0,0,0,0.105272922545027,0.179630545523271,0,0,0.00257610487493742,0,0.263861622526696,0,0.0370088924846301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300346151425245,0,0,0,0,0,0,0,0,0,0.301041279060826,0,0,0,0,0,-0.0224426921486688,0,0,0,0,-0.0608877802638853,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.100449323595614,0,0,0,0,0,0,0,0,0.237204659370709,0,0,-0.0026155714201569,0,0,0,0,0.17049214174791,-0.0454072123600867,0,0,0,0,0.25227900590898,0,0,0,0,0,0,0,0,0.114316901015373,0,0.0637386246716048,0,0,0,0,0,0.01441813684309,0,0.0204063102566594,-0.0614862107760413,0,0,0,0,0,0
X002008.SZ,0,0,0.142493230453437,0,0,0.157241224602642,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711737049027669,-6.93889390390723e-18,0,0.108699469303889,0,0,0,0,0,-0.196799402197863,0,0.219047465934136,0,0.091276288200967,0,0,0,0,0,0,0,0,0,0,0,0.183743190802832,0,0,0,0.0349057603275554,0,0,0,-0.00856361297297353,0.0404353700864723,0,0,0,-0.149540154739728,0,0
X600487.SH,0.349954358718485,0,0,0,0,0,0,0.0275698472650923,0,0.538476660087846,0,0,0,0,0.02188755315901,0,0,0,-0.05542552054342,0,0,0,0,0,0,0,0,0.33062825121475,-0.0928566926060574,0,0,0,0,0,0,0,-0.197229383865137,0,0.17848855521893,0,0,0,0,-0.03594991037866,0,0,0,0,0,0,0,0,-0.062057931972762,0,0,0,0,0,0
X600498.SH,-0.322904299868587,0.183320743412811,0,0,0,0,0,0,0,0.677925802039963,0,0,0,0,0,0,0,0,0.143679325938989,0,0,0,0,0,0,0,0,0,-0.0444308170118529,-0.0478806799286115,-0.191715508621235,0,0,0,0.152687237603748,0,0.0859043822276346,0,0,0,0,0,0.0272845668818973,-0.0915178624937989,0,0,0,0.150309166880785,0,0,0.0780036742618348,-0.0134012168706067,-1.73472347597681e-18,0,0,0,0.0194960235033796,0,0
X000625.SZ,-0.110877660485083,0,0,0,0,0,0,0.0396379384082224,0.238843824419638,0,0,0,0,0,0,0,0,0,-0.11408476794451,0,0.20292554877124,0,0.494757218547659,-0.03045120744129,0,0,0,0,0,0,0.0854777927462105,0,0,0.0314103711322179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614309595637577,0,0,-0.00352474399405523,0.00288477471385298,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0610597057478983,0,0,0,0,0,0.207323950553507,0,0,0,0.377463692958621,0,-0.0687655751719054,0,0,0,0.351269974224433,0,0,0,0,0,0,0,0,0.217460057254457,0,0,0,0,0,0,0,0,0,-0.286132828829053,0.150271376140453,0,0,0.181779962687759,0,0,0.0885802069341522,0,0.00257675115836401,0,0,0,-0.198253018426945,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.00477714206244147,0,0,0,0,0,0,0,0.128638841910445,0,0,0,0,0,0,0,0,0,0,0,0.201057445675733,0,0.116523202087799,0,0,-0.238225941028423,0.200677126928743,0,0,0,0,0,0,0.00878932692130549,0.210207003775137,0,0,0,0.00963026850564405,0,0,0,-0.0898330474917073,0,0,0.790469104739504,0,-0.388515188892033,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324497197530715,0,0,0.129467601942032,0,0.518536740638584,0,0,-0.0228648201559865,0,0.293479817918265,0,0,0,0,0.121790653615339,0,0,0,-0.481877372500797,0,0,0,-0.344805452999354,0,0.393995279767568,0,0.0552292246919642,0,0,0.0101815423828415,0,0,-0.0554248844880369,0.367893116393146,0,0.323316623828759,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.146430840671816,0,0,-0.0521998772600383,0,0,0,0,0,0.130593990385966,0.271377858882448,0.0997727704459557,0,0,0.0523698780578318,0,0,0,0,-0.205567035717992,0,0,0.249805003003136,0,0,0,0,0,0,0,0,0,0.0927459333750346,0,0,0,0,0,0.172689183949309,0,0,0,0,0.583671170944833,0,0,-0.167342089284976,0.595873109289609,0,0,-0.080212769143582,0,0
X000596.SZ,0,0,0,0,0,0.180350344823617,0.504984676853038,0,0,0,0,0,0,0,0,-0.00355246710162763,0,0.0780688481360253,0,-1.73472347597681e-18,0.0690247482799081,0,0,0,0.0518820651941931,0,-0.0424209913493387,0,0,0,0,0,0,0.0722020868090897,0,0,0,0,0.147831207502666,0,0,-0.00857400021092855,0,0,0,0,0,0,0,0,0,-0.0184613326451537,0.0551931954080505,0,0.0421332317948792,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.184961929300264,0,0.0462868546406223,0,0,0,0,0,-0.0269547617833621,0,0,0,0,0.00146359480284467,0,0.152558829047792,0,0.135521968585296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25110675080834,0,0,0.0429577123362301,0,0.0237003418294117,0,0,0,0,0,0,0.0035924837732231,-0.0177302165900127,0,0,0,-0.00791414452459201,0,0
X600566.SH,0,0,0,0,0.37478012694192,0,0,0,0.155489126330194,-0.248844478906163,0,0,0,0,0,0,0.0423860808010402,0,0,0,0,0,0,0,0,0,0,0,0,0.15384114095442,0,0,0,0,0.193617120961537,0.114843042888299,-0.219565861314207,0,0,0,0,0,0,0,0,0.0247436667332888,0,0,0,0,0,0.0380328365759651,-0.0319138206140109,0,0,0,0,0,0
X002179.SZ,0,-0.194860005499215,0,0,0,0,0,0,0,0,0,0,0,0,0.130090097781353,0,0.027868588078913,0.173527194911686,0,0,0.00968734467360639,0,0,0,0,0.0247616185541509,0,0,0,0,1.73472347597681e-18,0,0,0.058474452397775,0,0,0.235361176555465,0,0,0,0,0,0,0.0217143047621225,0.275030753506159,0,0,0.100128115850883,0,0,0,-0.0148539069968129,0.0361142396685142,0,0,0,-0.296468884566809,0,0
X002456.SZ,0,0,0,0,0,0,0,0.00982427602253346,0,0.169627568124075,0,0,0,0,0,0.219796563359853,0,0.138425031317417,0.0732802093253395,0,0.0559508344019847,0.124407468637627,0.0327652205572668,0,0,0,0,0,0.0332455511446874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201899884387858,0,0.0303344449047351,0,0.1762246001161,0,0,0,0.0217568018829659,-0.0810429592112438,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.142129692882427,0,0,0,0,0,0,0,0.324895637295746,0,0.127327505775253,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0822059212194858,0.293981674754315,0,0.253800085792758,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116593573880468,0,0,0,-0.0128294437198462,0,0,0.0182514625927282,0.130964955078821,0,0,0,-0.126995203178854,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0508850499255637,0,0,0,0,0,0,0,0,0,0,0,0.0179041089751387,0,0.0597080875833188,0,0,0.0318393210458404,0,0,0,0,0,0,0,0,0.101025224444133,0,0,0,0,0,0,0.0373732446278721,0,0.0553995578061381,0.213746447909657,0,0.0349230350913446,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.355056966400662,0,0,0,-0.0228337268970184,0,0,0,0.339264067545701,0,0,0,0,0,0,0,0.0298167762442349,0,0,0.243531988584816,0,0,0.00851058908513877,0,0.0657901881746241,0.113507953124158,0,0,0,0,-0.149491708859096,0,0,0,0,0,0.0339537955231635,0,0,0,0.123242065358115,0,0,0,0,0,-0.0265969894106702,0,0,0,0,-0.0213394395556581,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283165972601221,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0365630661272173,0,0,0,0,0.0275298898382214,0,0.142834426327819,0,0,0,0,0,0,0,0.128384952007115,0.15017763014964,0.048871489222793,0,0.0253304121652953,0.1145907128036,0,0,-0.00332543806180074,0,0,0,0,0,0,0
X002506.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0.0851672265944063,0,0,0,0,0,0,0,0,0,0,-0.0368842389972606,0,0,0,0,0.121754376453907,0,0,0,0,0,0,0.00840317978499605,0,0,0.0959956945253055,0,0,0.0286147867631532,0,0,0,0,-0.0100964988899391,0,0,0,0,0.0883123408852861,0.0298732002675124,0,0.0434911783775809,0,0.0238040110436585,-0.0798939611249126,-0.0889689538559036,0,0,0,0,0
X600372.SH,0,0,0.0334768438165085,0,0,0,0,0,0,0,0.240991136254469,0,0,0,0,0,0,0.149435459502322,0,0,0,0,0.0982729507759721,0,0,0,0,0,-0.0378943079228638,0,0,0,0,0.0828178693008781,0.0730545874724597,0,0,0,0,0,0,0,0,0,-0.0171893516023247,0.0313425966098062,0,0,0.138298573048299,0,0.0295599872880517,0,0,0,0,0,0.00197093714371408,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953295220015033,0,0,0.0873685992863469,0,0.164023131964732,0,0,0,0.0637170535538075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142367197553072,0.192390724014868,0,0,0.0367794861869493,0.141528810481779,0,0,-0.00416226772826956,-0.050879009600098,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0150181496098048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482810320077201,0,0,0.103936882125704,0,0,0.0612696418996331,0.0051540189592124,0,0,0,0.0591772896292419,0,0.174580443522146,0,0,0,0,0,0.223155106190473,0,0,0,0,0.115174290696674,0,0,0,-0.00434648763072416,-0.0613149685576517,0,0,0,0,0,0
X600699.SH,0,0,-0.0877674445432084,0,0,0,0,0,0,0,0,0.165463698923429,0,0,0.124141726014384,0,0,0.0763219846396479,0.0438135103671808,0,0,0,0,0,0,0,0,0.0925991122163645,0,0,0.0123072276600086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251276867979541,0,0.0429083519740252,0,0,-0.00193748196846764,0,0,0,0,-0.0516728422901024,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503563097005308,0,0,0.360914995054024,0,0,0.105734122872135,0,0,0,0,0,-0.0109974112925202,0,0.343851851806651,0,0,0,0,0,0,0,0,0.184027264934771,0,0,0,0,0.0898599984230014,0,0,0,-0.0908368434973829,0.156165612196377,-0.241524438673057,0,0.00207849622905815,-0.058019474077821,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.00924985856632149,0,0,0,0,0,0,0,0,0,0,0.0346900429487666,0.100606003247195,0.00368965679926095,0,0,0,0,0,0.201322503174746,0,0,0.030636251715454,0,0,0,0.0114727493048362,0,0,0,0,0,0,0,0,0,0,0.0954795623988715,0,0,0.178824331357261,0.0255651610576871,0,0,-0.0169729023369842,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.24699108638724,0,0,0,0,-1.38777878078145e-17,0.83508859973719,0,0,0,0.192485797100806,0,0,0,0,0,0,0,0,0,0,-0.134628028532652,0,0,0,0,0,-0.00633655988719707,0,0,0,-0.045480790161506,0,0,0,0,0.10750737000588,0.226393094098392,0,0,0,0,-0.026996263653345,-0.0518045299260028,0,0,0,-0.108516287230743,0.471648645204912,0
X000977.SZ,0,0.100155872136502,0,0,-0.0287378041593372,0,-0.0486595518445887,0,0.51189946392533,0,0,0,0,0,0,0,0,0.558443058349044,0,0,6.93889390390723e-18,0,0,0,0,-1.73472347597681e-18,0,0,-0.0561488114955143,0,-0.0150150060075877,0,0,0,0,0,0,0,0,0,0,0.241978569838533,0,-0.0162972682830667,0,0,0.290957725742133,0,0,0,0,-0.0235165075096409,0.0352253596861612,0,0,0,0,0,0
X600201.SH,0,0,0,0,0.0574448825205143,0,0,0,0,0,0.598422352972313,0,0,0,0,0.0507418075906234,0,-0.0956053725303447,0,0.00746375238196828,0,0,0.293925769156819,0,0,0,0,0,0.0915766784176048,0,0.193754681457318,0,0,0,0,0,0,0,0,0,0,0.0419887509639972,0,0,0,-0.189698034895057,0,0,0,0,-0.0118410185470308,0,-0.0620143315362866,0,0,0,-0.0608718403873441,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.287051656990736,-0.37656440243476,0.211876477353035,0,0,0,0.0158525096638988,0,0.022008511812475,0,0,0,0.153328211613608,0,0,0,0,0,0,0,0,0.138882511161747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523909008844034,-0.194435545477767,0,0,0,-0.110681947196622,0,0
Slope,0,0,0,0,0,0,0,0,0.0458687466356978,0,0,0,0,-0.0534914573707976,0.137303582097251,0,0,0.00560241837812107,0,0,0,-2.15575593813562,0,0,0.344314359080395,0.887519988772858,0.0131955345536134,0,-0.763742128701258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14476217175554,-1.46560791667583,0
TED,0,0.0311806175310785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603295481628111,0,0.0112488033073794,0,0,0.545516021409242,0,-6.93889390390723e-18,0,-8.67361737988404e-19,-0.0788205487860289,0,0,0,0,0,0,0,0,0,0,-0.23246628824184,0,-0.0516875970607695,-0.762969469557163,0.0985786389055292,0,0,0,0,0,0,0
RealEstate_excess,0,0.0059956130191988,0,0,0,0,0,0,0,0,0,0,0,0,0.148937536398124,0,0,0,0,-0.0409320569149024,0,0,0,0,0,-0.0792424991786988,0,0,0,-0.0219534098746068,0.0827215718824667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903590829695334,0,0,-0.0911095209491766,0.0149220881770681,-0.017189191508908,0,0.149068812655509,0,0.102229050022842,0,0
MKreturn,0,0,0,-0.247994249515662,0,0,0,0,0,-0.0757145415340622,0,0,0,0,0,-0.0916246981083393,0,0.0266132120406347,-0.0874002875054925,0,0,0,0,0.0238349873113379,0,0,0,0,0.0975437251819907,0.0612093398256272,-0.0106510665424187,0.0419939773044272,0,0,0,0,0,0,0.0677335011548271,0,0,0,0,0,0,0,0,0,0,0,0,0.00760578104444333,-0.0364000164495981,0.257963332086203,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00142640981149483,0,0,0,0,0,0,0,0,0,0,0,0.00452717292998121,0,0,0,0,0,0.00422998305935205,0,0,0,0,0,-0.0040588885983994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155601348349633,0,0,0,-0.00284414262338197,0.00239690791430727,0,0,0,0.000610457698799024,0.040279273378008,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283751919812535,0,0,-0.0533680449257047,0,0,0,0,0,0.0311902782364971,0,0,0,-0.069477681266339,0.0736403538025199,0.00703657091973697,-0.017167665156985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133077380663546,0,0,-0.0502577982461471,0.0273666294560607,0,0,0,0,0.773104353762564,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026224869463092,0,0,0.000777104316361456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512270238900282,0.0646417381145384,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00531196323288018,-0.0197137950649604,0,0,0,0,0,-0.00749338763055857,0,0.0100068643738412,0,0.00913839789873896,0,0,0,0,0,0,0,0,0.0056475236751674,0.00512592482103788,-0.00565384055906222,0,0,0,0,0,0.00287972258223625,0,0,0,0,0,0,0,0,0,0,0,0.00331321066118454,0,0,-0.00371869207496394,0.0069246909669424,-0.0266019078636805,0,0,0.0489528433043159,0,0
