,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X600372.SH,X002236.SZ,X600089.SH,X002475.SZ,X600741.SH,X000338.SZ,X002292.SZ,X002241.SZ,X300124.SZ,X000568.SZ,X600839.SH,X002465.SZ,X600177.SH,X002294.SZ,X000977.SZ,X600867.SH,X002074.SZ,X000869.SZ,X600582.SH,X002129.SZ,X000800.SZ,X300003.SZ,X600498.SH,X000581.SZ,X600525.SH,X000550.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015539473422718,0,0.0358005334347146,0.187533117832017,0,0.387262808409833,0,0,0,0,0,0,0,0,0,0,0.0263623333757485,0,0,0,0,0,0.0114807747031673,0,0,0,0.0332228089143891,0,0,0,0,0,0.15118661854265,0,-0.000345353833620329,-0.0304863068782802,0,0,0,0,0,0
X600703.SH,0,0,0,0.191035482307193,0,0,0,0,0,0,0,0,0,0.10706127060768,0,0.157058097439215,0.0694712097006763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011804666950234,0,0,0,0,0,0,0,0.0149086916738114,0,0,0,-1.35525271560688e-20,0,0,0.0987366742404246,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.13010074643447,0,0,0,0.0505438201228892,0,0,0.150298258900389,0,0,0,0,0.154157116011009,0,0,0,0,0,0.00284998825093478,0,0.0494609966648009,0,0,0,0,0,0,0,0,0,0,0,0,0.184578590400399,0,0,-0.0226138184725659,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.316729700217755,0,0,0,0,0,0,3.46944695195361e-18,0.0809999600505404,0,0,0.179554828292954,0,0,-0.0496619940620933,0,0,0,0.0427742489147076,0,0,0,0.104838313289029,0,0,0.105231356521668,0,0,0,0,0.0419362244356448,0,0,0,0,0,0,0.103294289568664,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169155897358467,0,0,0.0308616243761211,0,0,0,0,0,0,0,0.0127280975671556,0,0,0,0,0,0.0230496052836347,0,0.015576180285421,0,0,0,0.00129631964776874,0,0,0,0,0,0.045250601955906,0,-0.00484825913391068,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.188367440001122,0,0,0.0345246591660344,0,0,0,0,0.358503932669785,0,0,0,0,0,0,0,0,0,0.204671219542265,0.307543739806383,0,0,0.139480121196632,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0281700461483617,0,0,0,0,0,0
X600066.SH,0,0.220505401638534,0,-0.00234757282224635,0,0,0.330934293120892,0,0.0200276971974914,0.042682296925245,0,0,0,0,0,0,0,0,0,0,0,0.096902091464998,0,0.147841448391091,0,0.111910112793471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333792759711544,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.198686089350672,0,0,0,0,0,0,0.172289268883987,-0.0468001046105726,0.0329283789724101,0,0,0,0,0,0,0,0,0.084570376259475,0.139827157652543,0,0,0,0,0,0.0963511496196834,0.014224076116363,0.0899195969052074,0,0,0,0.0595574185279999,0,0,0.0324913916326872,0.200560021582227,0,0,0,0,0,0,0,0,0.0205618379998563,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.130136402130311,0,0,0,0,0,0,0,0,0.289931102200323,0.311400027724709,0,0,0,0,0,0.00963843563082228,0.103463966396002,0,0.159740845492196,0,0.0387959270949846,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.043197022035685,0.117725220210933,0,0,0,0,0,0,0,0.0372069907200497,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0756754819233015,0,0.0939273619190361,0,0,0,0,0,0,0,0.170763619651712,0,0,0,0,0.0270786694937136,0,0,0,0,0,0,0,0,0,0.0501152946511336,0,0,0,0,0,0,0.111462148602429,0.112706375208955,0,-0.0203482360952441,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.51528862101974,0,0,0,0,0,0.0428501346461616,0.0638580848468534,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00826308867116648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145753965361783,0,-0.00206178509761477,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147592686720267,0,0,0,0.0074104169764492,0,0,0,0,0,0.0814229474221066,0,0.089577101956418,0,0,0,0,0.541077812477168,0,-0.229804518500217,0.026845904019003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.32505527047564,0,0.128127035342598,0,0,0,0.196129737633536,0,0,0,0.0908027479713877,0,0.0572844888572652,0,0,0,0,0.20319330098227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0867469369662326,0,0,0,0,0,0,0,0,0,0,0,0,0.238837640880882,0.122094239509622,0,0,0,0,0,0,0,0,0.162751501971729,0.0638606805696979,0.0415012274804396,0,0,0,0,0,0,0,0,0.0971132837118874,0,0,0,0,0,0.141610151871752,0,-0.0452545802622182,0.0733245449131676,0.00917029742378664,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.0925175263107333,0,-0.218303303082242,0,0,0,0,0,0.144799010506839,0,0,0.0982926400304812,-0.0112046649890703,0,0,0,0,0,0.0120913232509572,0,0,-0.173613125737186,0,0,0,0,0.200693005456611,0,0,0,0,0,0.101795657376643,0,0,0,0,0,0.325810442660338,-0.235474954950789,0.369214444737019,-0.119569068672444,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275417678793235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212587818057387,0,0,0,0.0197463584007234,0,0,0,0,0.172088197808214,0,0,0,0,0,0,0.0134741384122221,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284130127204047,0,0,0,0,0,0,0,0,0.223770234190456,0,0,0,0,0.0494477221419274,0.136661821419471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412059821535514,0,-0.0120020961564681,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0609089924270109,0,0.101173667038392,0,0,0,0,0,0.0965371494037261,0,0,0,0.0487134517074099,0.0472935729044281,0,0,0.110210090372511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018015383017779,0,0.15852997307607,0,0,-0.0742748333209335,0,0,0,0,0,0,0
X600839.SH,-0.0385915740673253,0,0,0,0,0,0,0,-0.0103046890229015,0,0,0,0,0,0,0,0.189173967744201,0,0,0.0183813289706875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614938935149194,0,0,0,0.0692055849048333,0,0,0,0,0,0.0816918354670056,0,0,0,0,0.0121973100053917,0.119505110215435,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.046212738312253,0,0,-0.0108955869104162,0,0,0,0,0.333638498523618,0,0,0.0585070482082545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194290744036476,0,0.0170677219803126,0,0,0.037678110161524,0,0,0,0,0,0,0.105304517706211,0,0.00461433006549156,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184457893488696,0,0,0,0,0.173399897360132,0,0,0.141855656589223,0,0,0,0,0,0,0.0536705202119667,0,0,0,0,0,0,0,0.0512308213134127,0,0,0.0145985481815935,0.0559496978081872,0,0,0,0,0,0,-0.0162240202635739,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0126724268795549,0,0,0.201235268533743,0,0.0289211144574808,0,0,0,0,0,0,0.2562765272777,0,0,0,0,0.182832823948808,0,0,0,0,0,0.0112614243247633,0,0,0.0484158190785069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178334175949881,0.0401891747401876,0,0,0,0.0483111667906088,0,0,0,0,0,0,0,0,0,0.210916908035707,0.122174050197781,0,0,0,0,0,0,0.296294481371752,0,0.116060089759665,0,0,0,0,0,0.0328393016315154,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00759175954962305,0,0,0,0,0,0,0,0,0,0,0,0,0.192923776640235,0.0433132498764949,0,0,0.0164553272504146,0,0.19493663762524,0,0,0,0.114205507738204,0,0,0,0.0684789820717944,0,0,0.234937738387492,0,0.0350751968473005,0,0,-1.35525271560688e-20,-1.35525271560688e-20,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390847615352619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157426238944735,0,0,0,0.00585259324701534,0,0,0,0,-0.0611249321632735,0,0,0,0,0,0,0,0,-0.00686085893367263,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0819063385015588,0,0,0,0.0231549968599782,0,0,0,0,0,0,0,0,0.0953939232309303,0,0.142854712838852,0,0,0.165298089734733,0.24953821097822,0,1.73472347597681e-18,-3.46944695195361e-18,0.00951187540611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335570607402737,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132906284857032,0,0.0313329948398014,0,0.0958214308683419,0,0,0,0.239021672019547,0.0869981132491683,0,0,0,0.0471622929221871,0.0701490176010637,0,0.310905080924635,0,0,0,0,0,0.00918234111204416,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.122741404476307,0,-0.0414475363195263,0,0,0,0,0,0,0,0,0.13108220369377,0,0,0,0.125217298033835,0,0,0,0,0,0.0455072359938385,0,0,0,0,0.0104187806188619,0,0,0,0,0,0,0.247124042980482,0,0.234742518702107,0,0,0,0,-0.0320184679097512,0,0,0.00256314283761848,-1.0842021724855e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456957279433923,0.0865617362914975,0,0.172155953343937,0.126222054521851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123033855414541,0,0.0828027858610704,0,0,0,0,0,0,0,0,0.00250903650774419,0,0,0.0154464839292336,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00054734505037577,0.0862897740856634,0.297136399925177,0,0.0512648390837561,0,0,0,0,0,0,0,0,0,0,0.221429274557266,0.0782029086388302,0,0,0.111681207929564,0,0,0,0,0.00592191603702855,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243516827641412,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254890310666294,0.0208117895166522,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0386764268541,0,0,0.0585713213549615,0,0,0.171901535471215,0,0,0,0.182702476262177,0.0494542867922338,0.0174549706630964,0,0,0,0,0,0.0410100615296541,0,0,-0.038839876520312,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.353837313046988,0,0,0.0365922170867782,0,0,0,0.218717951263667,0,0,0,0,0,0,0,0,0,0,0.0196973968710838,0,0,0,0,0,0,0.0100732242165768,0,0,0,0,0.0397650358501936,0,0,0.044174103785768,0,0,0,0,0,-8.45471829996825e-05,0,0,0,0,0,0,0
X600525.SH,0,-0.141697490945822,0,0,0,0.144786699573453,0.0349323367718145,0,-0.267124082609482,0,0,0,8.67361737988404e-19,0.31777316248491,0,0.087330198347951,0,0,0,0,0.144527027441005,0,0,0,0,0.000835719079215696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664164815436877,-0.0335625543708621,0.090889704970584,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600245401561176,0.00763192453749418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155014219981092,0.43978907780166,0,0,0.044346056251414,0,0.0508931708415445,0,0.249598994129589,0,0,0,0.141090443846116,0,0,0,0,-0.0246134997444079,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130095567334991,0.309970223138939,0.0511900451092988,0,0,0,0,0,0,0,0,0,0,0,0,0.109617336783781,1.0842021724855e-19,0,0,0,0,0,0,0,0.034839144964721,0,0,0,0,0,0,0,0,0,0.0175644924080832,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761616435242342,-0.0741745956309603,0,0.0629899872896358,0,0,0,-0.19796757145693,-0.0989361210034637,0,0,-0.0155619345144034,0.233187719694662,-0.0408156640575245,0,-0.0614146894589391,0,0,0,-0.0114645150808359,0,0,0,0.179776164968814,0,-0.0201224378433162,0.00777153366477193,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314236692587657,0,0,0,0,0,0.16002903191482,-0.160432859261815,0,0,-0.106391029252782,0,-0.0303644827321065,0,0,0,0,0,-0.134130224511309,0,0,0,0,-3.46944695195361e-18,0.0304021808294992,0,0,0,0,0,0,0,0,1.21626691046685,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258629335586366,0,0.385048384820938,0,-0.181202300055817,-0.106709281993983,0.277709916000643,0,0,-6.93889390390723e-18,0,0,-0.114050997387437,0,0,0.000478497360490061,0,0,0.942944453022017,0,0,0.393252260958731,0,0,0,0
RealEstate_excess,0,-0.0386828165362545,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0150410431533974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196861004318536,0,0,-0.139609415900976,0,0,0,0,-0.271932121558056,0,0.185883044166228,0,-0.0505028542594924,0,0.151467897639658,0,0,0,0,0,0,0,0,0,0,0
MKreturn,-0.0817811592520069,0,0,0,0,0,-0.445925895652905,0,0,0,0.0673341064127814,0,0.0270205044996093,0,0.0817215044923732,0,0,0,0,0,0,0,0,0,0,-0.16937755253218,0,0,0,0,0.0590826925897753,0,0,0,0,0,0,0,0.234125073212358,0,0,0,0,0,0,0,0,-0.0660343955173258,0.0695709323337832,0.27797447249043,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00561193062953205,-0.000124762500376627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127183236228135,0,0,-0.00189165063147702,0.00797660105025401,0,0.000260847018594039,0,0,0,0,0,0,0,0,0,0,-0.023055676208088,0.00922479789713501,-0.00246382851818446,0,0,0.0192776321741134,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0815800842316578,0,0,0,0.0239158896666234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352580616479329,0,0,0,-0.0594687477801338,0,0.0471273407587586,-0.0245828382800214,0,0,0,-1.0842021724855e-19,0,-0.169238946602881,-0.0576691135109455,-0.0195479169132724,0,-0.00425091621777095,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0032498503770059,0,0,0,0,0,0,0,8.28228574010464e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114234063046157,0,0,0,0,0,0,0,0,0.0382861164862129,0,0,0.0105725833571798,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00127417574532478,0,0,0,0.000439021847282035,-0.00112435465461661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456081530130723,-0.000973400501958493,0,0,0,0,0,-0.00933339887848368,0,0,0,0,0,0,0,0,-0.0141224037062612,-0.0106689297145816,0,0,0,0,0,0,0
